Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 10/06/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: Fenitrothion_DESeq_normData
Work Source: Fenitrothion_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 06/26/2023 14:42.56
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 690
Total Run Time: 24 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-166658	Complement cascade	25	26	4	4	2	4	4	4	4	2	2	73	24	4803	0.99305	0.05927	0.05927	7.69	570832;553249	c7b;cela1.1	ENSDARG00000057121;ENSDARG00000043175		0.2166668	0.2166668	0.0624956	0.21803100196733494	0.23273666037440774	0.21684334666752886	0.1288373	0.1288373	0.0279426	0.14268665311156473	0.1393539447528316	0.14190941245197755	0.369195	0.369195	0.139776	0.3244474612660731	0.3931082295606199	0.3226801357783931	0.5	0.2166668			0.1288373		0.369195		0.370838;0.0624956	0.229732;0.0279426	0.598614;0.139776	2	0	2	570832;553249	ENSDARG00000057121;ENSDARG00000043175	0.2166668	0.2166668	0.21803100196733494	0.1288373	0.1288373	0.14268665311156473	0.369195	0.369195	0.3244474612660731	0.370838;0.0624956	0.229732;0.0279426	0.598614;0.139776	0															0						Linear,1(0.5);Poly 2,1(0.5)	1.765901492053094	3.5389394760131836	1.6571528911590576	1.881786584854126	0.15884000809476465	1.7694697380065918	-0.08550875200000002	0.5188423520000001	-0.06891631199999998	0.32659091199999996	-0.08046623999999991	0.8188562399999999	UP	1.0	0.0	0.0	
R-DRE-2022377	Metabolism of Angiotensinogen to Angiotensins	11	13	1	1	0	1	1	1	1	0	0	75	13	4814	0.81817	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2980736	Peptide hormone metabolism	35	40	3	3	2	3	3	3	3	2	2	73	38	4789	0.97733	0.12431	0.12431	5.0	436584;353221	gcgb;pomca	ENSDARG00000040907;ENSDARG00000043135		0.324481	0.324481	0.320538	0.0055762440764331785	0.32297007943545264	0.005150605410555461	0.209066	0.209066	0.207183	0.002662964137949858	0.20834445208647154	0.002459698196316543	0.5036149999999999	0.5036149999999999	0.495911	0.010895101284523614	0.5006628995614321	0.010063470474998445	1.0	0.328424			0.210949		0.511319		0.328424;0.320538	0.210949;0.207183	0.511319;0.495911	2	0	2	436584;353221	ENSDARG00000040907;ENSDARG00000043135	0.324481	0.324481	0.0055762440764331785	0.209066	0.209066	0.002662964137949858	0.5036149999999999	0.5036149999999999	0.010895101284523614	0.328424;0.320538	0.210949;0.207183	0.511319;0.495911	0															0						Linear,2(1)	1.5984553676005024	3.1983531713485718	1.5511537790298462	1.6471993923187256	0.0679145044597874	1.5991765856742859	0.31675272	0.33220928000000005	0.20537532	0.21275668	0.48851515999999995	0.5187148399999999	UP	1.0	0.0	0.0	
R-DRE-977606	Regulation of Complement cascade	22	23	4	4	2	4	4	4	4	2	2	73	21	4806	0.99511	0.047506	0.047506	8.7	570832;553249	c7b;cela1.1	ENSDARG00000057121;ENSDARG00000043175		0.2166668	0.2166668	0.0624956	0.21803100196733494	0.23273666037440774	0.21684334666752886	0.1288373	0.1288373	0.0279426	0.14268665311156473	0.1393539447528316	0.14190941245197755	0.369195	0.369195	0.139776	0.3244474612660731	0.3931082295606199	0.3226801357783931	0.5	0.2166668			0.1288373		0.369195		0.370838;0.0624956	0.229732;0.0279426	0.598614;0.139776	2	0	2	570832;553249	ENSDARG00000057121;ENSDARG00000043175	0.2166668	0.2166668	0.21803100196733494	0.1288373	0.1288373	0.14268665311156473	0.369195	0.369195	0.3244474612660731	0.370838;0.0624956	0.229732;0.0279426	0.598614;0.139776	0															0						Linear,1(0.5);Poly 2,1(0.5)	1.765901492053094	3.5389394760131836	1.6571528911590576	1.881786584854126	0.15884000809476465	1.7694697380065918	-0.08550875200000002	0.5188423520000001	-0.06891631199999998	0.32659091199999996	-0.08046623999999991	0.8188562399999999	UP	1.0	0.0	0.0	
R-DRE-1428517	The citric acid (TCA) cycle and respiratory electron transport	119	119	3	3	2	3	3	3	3	2	2	73	117	4710	0.72612	0.5481	0.70418	1.68	436968;402880	cox6b1;cox4i1l	ENSDARG00000045230;ENSDARG00000012388		0.4543605	0.4543605	0.448514	0.008268199592413188	0.4556934998663631	0.008050425281464435	0.26109099999999996	0.26109099999999996	0.259189	0.0026898341956388674	0.2615246553058792	0.0026189872377194866	0.790719	0.790719	0.77613	0.020631961661466053	0.7940452866758525	0.02008854091018168									0.448514;0.460207	0.259189;0.262993	0.77613;0.805308	2	0	2	436968;402880	ENSDARG00000045230;ENSDARG00000012388	0.4543605	0.4543605	0.008268199592413188	0.26109099999999996	0.26109099999999996	0.0026898341956388674	0.790719	0.790719	0.020631961661466053	0.448514;0.460207	0.259189;0.262993	0.77613;0.805308	0															0						Linear,2(1)	1.5286126161536226	3.057260751724243	1.5212618112564087	1.5359989404678345	0.010420724000621528	1.5286303758621216	0.44290136	0.46581964	0.25736307999999997	0.26481891999999996	0.76212456	0.81931344	UP	1.0	0.0	0.0	
R-DRE-163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	81	81	3	3	2	3	3	3	3	2	2	73	79	4748	0.87362	0.35285	0.35285	2.47	436968;402880	cox6b1;cox4i1l	ENSDARG00000045230;ENSDARG00000012388		0.4543605	0.4543605	0.448514	0.008268199592413188	0.4556934998663631	0.008050425281464435	0.26109099999999996	0.26109099999999996	0.259189	0.0026898341956388674	0.2615246553058792	0.0026189872377194866	0.790719	0.790719	0.77613	0.020631961661466053	0.7940452866758525	0.02008854091018168									0.448514;0.460207	0.259189;0.262993	0.77613;0.805308	2	0	2	436968;402880	ENSDARG00000045230;ENSDARG00000012388	0.4543605	0.4543605	0.008268199592413188	0.26109099999999996	0.26109099999999996	0.0026898341956388674	0.790719	0.790719	0.020631961661466053	0.448514;0.460207	0.259189;0.262993	0.77613;0.805308	0															0						Linear,2(1)	1.5286126161536226	3.057260751724243	1.5212618112564087	1.5359989404678345	0.010420724000621528	1.5286303758621216	0.44290136	0.46581964	0.25736307999999997	0.26481891999999996	0.76212456	0.81931344	UP	1.0	0.0	0.0	
R-DRE-611105	Respiratory electron transport	64	64	3	3	2	3	3	3	3	2	2	73	62	4765	0.92613	0.25643	0.25643	3.12	436968;402880	cox6b1;cox4i1l	ENSDARG00000045230;ENSDARG00000012388		0.4543605	0.4543605	0.448514	0.008268199592413188	0.4556934998663631	0.008050425281464435	0.26109099999999996	0.26109099999999996	0.259189	0.0026898341956388674	0.2615246553058792	0.0026189872377194866	0.790719	0.790719	0.77613	0.020631961661466053	0.7940452866758525	0.02008854091018168									0.448514;0.460207	0.259189;0.262993	0.77613;0.805308	2	0	2	436968;402880	ENSDARG00000045230;ENSDARG00000012388	0.4543605	0.4543605	0.008268199592413188	0.26109099999999996	0.26109099999999996	0.0026898341956388674	0.790719	0.790719	0.020631961661466053	0.448514;0.460207	0.259189;0.262993	0.77613;0.805308	0															0						Linear,2(1)	1.5286126161536226	3.057260751724243	1.5212618112564087	1.5359989404678345	0.010420724000621528	1.5286303758621216	0.44290136	0.46581964	0.25736307999999997	0.26481891999999996	0.76212456	0.81931344	UP	1.0	0.0	0.0	
R-DRE-9707564	Cytoprotection by HMOX1	38	41	2	2	2	2	2	2	2	2	2	73	39	4788	0.97581	0.12944	0.12944	4.88	436968;402880	cox6b1;cox4i1l	ENSDARG00000045230;ENSDARG00000012388		0.4543605	0.4543605	0.448514	0.008268199592413188	0.4556934998663631	0.008050425281464435	0.26109099999999996	0.26109099999999996	0.259189	0.0026898341956388674	0.2615246553058792	0.0026189872377194866	0.790719	0.790719	0.77613	0.020631961661466053	0.7940452866758525	0.02008854091018168									0.448514;0.460207	0.259189;0.262993	0.77613;0.805308	2	0	2	436968;402880	ENSDARG00000045230;ENSDARG00000012388	0.4543605	0.4543605	0.008268199592413188	0.26109099999999996	0.26109099999999996	0.0026898341956388674	0.790719	0.790719	0.020631961661466053	0.448514;0.460207	0.259189;0.262993	0.77613;0.805308	0															0						Linear,2(1)	1.5286126161536226	3.057260751724243	1.5212618112564087	1.5359989404678345	0.010420724000621528	1.5286303758621216	0.44290136	0.46581964	0.25736307999999997	0.26481891999999996	0.76212456	0.81931344	UP	1.0	0.0	0.0	
R-DRE-9013148	CDC42 GTPase cycle	82	82	1	1	0	1	1	1	1	0	0	75	82	4745	0.27945	1.0	0.63788	0.0																																		0	0	0															0															0																							
R-DRE-9013149	RAC1 GTPase cycle	91	91	2	1	0	2	2	2	2	0	0	75	91	4736	0.24264	1.0	0.40471	0.0																																		0	0	0															0															0																							
R-DRE-983231	Factors involved in megakaryocyte development and platelet production	75	83	4	3	0	4	4	3	4	0	0	75	83	4744	0.2751	1.0	0.63909	0.0																																		0	0	0															0															0																							
R-DRE-375280	Amine ligand-binding receptors	22	55	3	3	1	2	2	2	3	0	0	75	55	4772	0.42625	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1474228	Degradation of the extracellular matrix	50	59	6	5	4	4	4	4	6	3	3	72	56	4771	0.98781	0.060793	0.060793	5.08	553249;406650;100006332	cela1.1;timp2b;capn5b	ENSDARG00000043175;ENSDARG00000075261;ENSDARG00000069748		0.22422086666666666	0.063341	0.0624956	0.2793845606239782	0.3415886441510627	0.293046538675524	0.11472636666666668	0.0280385	0.0279426	0.1502308489548779	0.17788767387468862	0.15750567230879242	0.440136	0.143092	0.139776	0.5173696970020566	0.657234246921065	0.5430172738173733	1.5	0.3050835			0.15811825000000002		0.590316		0.0624956;0.546826;0.063341	0.0279426;0.288198;0.0280385	0.139776;1.03754;0.143092	2	1	2	553249;406650	ENSDARG00000043175;ENSDARG00000075261	0.3046608	0.3046608	0.34247331017479316	0.1580703	0.1580703	0.18402835818041743	0.5886579999999999	0.5886579999999999	0.6348150123051596	0.0624956;0.546826	0.0279426;0.288198	0.139776;1.03754	1	100006332	ENSDARG00000069748	0.063341	0.063341		0.0280385	0.0280385		0.143092	0.143092		0.063341	0.0280385	0.143092	0						Linear,1(0.34);Poly 2,2(0.67)	2.5720581537070903	9.059077858924866	1.6300181150436401	5.5472731590271	2.192565706634083	1.881786584854126	-0.09193252584934442	0.5403742591826778	-0.055275842659315455	0.28472857599264884	-0.1453229263159974	1.0255949263159974	UP	0.6666666666666666	0.3333333333333333	0.0	
R-DRE-1474244	Extracellular matrix organization	118	129	8	7	5	6	6	6	8	4	4	71	125	4702	0.95341	0.13424	0.13424	3.1	568465;553249;406650;100006332	si:dkey-93h22.7;cela1.1;timp2b;capn5b	ENSDARG00000099600;ENSDARG00000043175;ENSDARG00000075261;ENSDARG00000069748		0.3403329	0.3050835	0.0624956	0.3255229212860031	0.4131841507342096	0.29476467267282286	0.16491677500000002	0.15811825000000002	0.0279426	0.1585008317742712	0.20627177827279425	0.14709228643423322	0.7059219999999999	0.590316	0.139776	0.6789818800488467	0.8317560061144031	0.6035715596491504									0.688669;0.0624956;0.546826;0.063341	0.315488;0.0279426;0.288198;0.0280385	1.50328;0.139776;1.03754;0.143092	3	1	3	568465;553249;406650	ENSDARG00000099600;ENSDARG00000043175;ENSDARG00000075261	0.4326635333333333	0.546826	0.3283261843250601	0.21054286666666666	0.288198	0.15872406580305753	0.8935319999999999	1.03754	0.6930653054020237	0.688669;0.0624956;0.546826	0.315488;0.0279426;0.288198	1.50328;0.139776;1.03754	1	100006332	ENSDARG00000069748	0.063341	0.063341		0.0280385	0.0280385		0.143092	0.143092		0.063341	0.0280385	0.143092	0						Linear,2(0.5);Poly 2,2(0.5)	2.268691505219632	10.615973234176636	1.55689537525177	5.5472731590271	1.9338666439253716	1.755902349948883	0.021320437139716986	0.659345362860283	0.00958595986121416	0.3202475901387858	0.04051975755213011	1.3713242424478698	UP	0.75	0.25	0.0	
R-DRE-1592389	Activation of Matrix Metalloproteinases	22	31	3	2	2	2	2	2	3	2	2	73	29	4798	0.98863	0.080793	0.080793	6.45	553249;406650	cela1.1;timp2b	ENSDARG00000043175;ENSDARG00000075261		0.3046608	0.3046608	0.0624956	0.34247331017479316	0.36320848216030266	0.3323135657919977	0.1580703	0.1580703	0.0279426	0.18402835818041743	0.18953095256218158	0.1785690098961838	0.5886579999999999	0.5886579999999999	0.139776	0.6348150123051596	0.6971830922241551	0.6159827177474031	0.5	0.3046608			0.1580703		0.5886579999999999		0.0624956;0.546826	0.0279426;0.288198	0.139776;1.03754	2	0	2	553249;406650	ENSDARG00000043175;ENSDARG00000075261	0.3046608	0.3046608	0.34247331017479316	0.1580703	0.1580703	0.18402835818041743	0.5886579999999999	0.5886579999999999	0.6348150123051596	0.0624956;0.546826	0.0279426;0.288198	0.139776;1.03754	0															0						Linear,1(0.5);Poly 2,1(0.5)	3.2309107405155233	7.429059743881226	1.881786584854126	5.5472731590271	2.591890412945957	3.714529871940613	-0.16998299200000005	0.7793045920000001	-0.09697999199999999	0.41312059200000006	-0.29115071999999986	1.4684667199999997	UP	1.0	0.0	0.0	
R-DRE-446652	Interleukin-1 family signaling	38	40	1	1	1	1	1	1	1	1	1	74	39	4788	0.87569	0.46163	0.46163	2.5	566185	caspbl	ENSDARG00000094433		0.0820844	0.0820844	0.0820844		0.0820844		0.0294337	0.0294337	0.0294337		0.0294337		0.228916	0.228916	0.228916		0.228916										0.0820844	0.0294337	0.228916	1	0	1	566185	ENSDARG00000094433	0.0820844	0.0820844		0.0294337	0.0294337		0.228916	0.228916		0.0820844	0.0294337	0.228916	0															0						Poly 2,1(1)	3.7821080684661865	3.7821080684661865	3.7821080684661865	3.7821080684661865	0.0	3.7821080684661865	0.0820844	0.0820844	0.0294337	0.0294337	0.228916	0.228916	UP	1.0	0.0	0.0	
R-DRE-448706	Interleukin-1 processing	6	8	1	1	1	1	1	1	1	1	1	74	7	4820	0.99391	0.11612	0.11612	12.5	566185	caspbl	ENSDARG00000094433		0.0820844	0.0820844	0.0820844		0.0820844		0.0294337	0.0294337	0.0294337		0.0294337		0.228916	0.228916	0.228916		0.228916		0.0	0.0820844	0.0	0.0820844	0.0294337	0.0294337	0.228916	0.228916	0.0820844	0.0294337	0.228916	1	0	1	566185	ENSDARG00000094433	0.0820844	0.0820844		0.0294337	0.0294337		0.228916	0.228916		0.0820844	0.0294337	0.228916	0															0						Poly 2,1(1)	3.7821080684661865	3.7821080684661865	3.7821080684661865	3.7821080684661865	0.0	3.7821080684661865	0.0820844	0.0820844	0.0294337	0.0294337	0.228916	0.228916	UP	1.0	0.0	0.0	
R-DRE-6803157	Antimicrobial peptides	22	27	2	2	2	2	2	2	2	2	2	73	25	4802	0.99227	0.063393	0.063393	7.41	553249;448856	cela1.1;s100a1	ENSDARG00000043175;ENSDARG00000015543		0.3450748	0.3450748	0.0624956	0.39962733708453935	0.20442664655983625	0.34660958211368637	0.1666658	0.1666658	0.0279426	0.1961842308557954	0.09761909762661042	0.1701568635677125	0.7148829999999999	0.7148829999999999	0.139776	0.8133241192157036	0.4286349761521291	0.7054220442999903	0.5	0.3450748			0.1666658		0.7148829999999999		0.0624956;0.627654	0.0279426;0.305389	0.139776;1.28999	2	0	2	553249;448856	ENSDARG00000043175;ENSDARG00000015543	0.3450748	0.3450748	0.39962733708453935	0.1666658	0.1666658	0.1961842308557954	0.7148829999999999	0.7148829999999999	0.8133241192157036	0.0624956;0.627654	0.0279426;0.305389	0.139776;1.28999	0															0						Linear,1(0.5);Poly 2,1(0.5)	2.5726508266796335	5.398940086364746	1.881786584854126	3.51715350151062	1.1563790364959425	2.699470043182373	-0.20878043199999996	0.898930032	-0.10523167199999994	0.438563272	-0.4123267199999999	1.8420927200000001	UP	1.0	0.0	0.0	
R-DRE-168643	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	36	36	1	1	1	1	1	1	1	1	1	74	35	4792	0.89568	0.42711	0.42711	2.78	566185	caspbl	ENSDARG00000094433		0.0820844	0.0820844	0.0820844		0.0820844		0.0294337	0.0294337	0.0294337		0.0294337		0.228916	0.228916	0.228916		0.228916										0.0820844	0.0294337	0.228916	1	0	1	566185	ENSDARG00000094433	0.0820844	0.0820844		0.0294337	0.0294337		0.228916	0.228916		0.0820844	0.0294337	0.228916	0															0						Poly 2,1(1)	3.7821080684661865	3.7821080684661865	3.7821080684661865	3.7821080684661865	0.0	3.7821080684661865	0.0820844	0.0820844	0.0294337	0.0294337	0.228916	0.228916	UP	1.0	0.0	0.0	
R-DRE-6804756	Regulation of TP53 Activity through Phosphorylation	59	60	3	2	0	3	3	2	3	0	0	75	60	4767	0.39426	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8852135	Protein ubiquitination	45	48	1	1	0	1	1	1	1	0	0	75	48	4779	0.47537	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5696395	Formation of Incision Complex in GG-NER	34	34	1	1	0	1	1	1	1	0	0	75	34	4793	0.59096	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5696398	Nucleotide Excision Repair	74	74	2	2	0	2	2	2	2	0	0	75	74	4753	0.31677	1.0	0.63019	0.0																																		0	0	0															0															0																							
R-DRE-5696399	Global Genome Nucleotide Excision Repair (GG-NER)	54	54	2	2	0	2	2	2	2	0	0	75	54	4773	0.43294	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5696400	Dual Incision in GG-NER	24	24	2	2	0	2	2	2	2	0	0	75	24	4803	0.6901	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-6781827	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	50	50	2	2	0	2	2	2	2	0	0	75	50	4777	0.46079	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-6782135	Dual incision in TC-NER	43	43	2	2	0	2	2	2	2	0	0	75	43	4784	0.51383	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-6783310	Fanconi Anemia Pathway	17	17	2	1	0	2	2	2	2	0	0	75	17	4810	0.7691	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5688426	Deubiquitination	144	156	2	1	1	1	1	1	2	1	1	74	155	4672	0.3041	0.91322	0.73329	0.64	30647	psme2	ENSDARG00000033144		0.0373563	0.0373563	0.0373563		0.0373563		0.0219307	0.0219307	0.0219307		0.0219307		0.0636318	0.0636318	0.0636318		0.0636318										0.0373563	0.0219307	0.0636318	1	0	1	30647	ENSDARG00000033144	0.0373563	0.0373563		0.0219307	0.0219307		0.0636318	0.0636318		0.0373563	0.0219307	0.0636318	0															0						Poly 2,1(1)	1.7059437036514282	1.7059437036514282	1.7059437036514282	1.7059437036514282	0.0	1.7059437036514282	0.0373563	0.0373563	0.0219307	0.0219307	0.0636318	0.0636318	UP	1.0	0.0	0.0	
R-DRE-5689880	Ub-specific processing proteases	107	119	1	1	1	1	1	1	1	1	1	74	118	4709	0.4519	0.84392	1.0	0.84	30647	psme2	ENSDARG00000033144		0.0373563	0.0373563	0.0373563		0.0373563		0.0219307	0.0219307	0.0219307		0.0219307		0.0636318	0.0636318	0.0636318		0.0636318										0.0373563	0.0219307	0.0636318	1	0	1	30647	ENSDARG00000033144	0.0373563	0.0373563		0.0219307	0.0219307		0.0636318	0.0636318		0.0373563	0.0219307	0.0636318	0															0						Poly 2,1(1)	1.7059437036514282	1.7059437036514282	1.7059437036514282	1.7059437036514282	0.0	1.7059437036514282	0.0373563	0.0373563	0.0219307	0.0219307	0.0636318	0.0636318	UP	1.0	0.0	0.0	
R-DRE-111885	Opioid Signalling	49	49	4	4	3	4	4	4	4	3	3	72	46	4781	0.99363	0.038353	0.038353	6.12	353221;335656;335655	pomca;gngt1;gngt2a	ENSDARG00000043135;ENSDARG00000035798;ENSDARG00000010680		0.26256793333333334	0.320538	0.0312898	0.20842959190003063	0.2732495882738139	0.17220798532555764	0.16051183333333333	0.207183	0.0195385	0.12438765442592495	0.17165227039561426	0.10539072943478797	0.4305383333333333	0.495911	0.050109	0.3523214203101102	0.4358641274097552	0.28501658077770614	1.5	0.37820699999999996			0.2309985		0.620753		0.320538;0.0312898;0.435876	0.207183;0.0195385;0.254814	0.495911;0.050109;0.745595	2	1	2	353221;335655	ENSDARG00000043135;ENSDARG00000010680	0.37820699999999996	0.37820699999999996	0.08155628192849407	0.2309985	0.2309985	0.03368020309469663	0.620753	0.620753	0.17655324955378165	0.320538;0.435876	0.207183;0.254814	0.495911;0.745595	1	335656	ENSDARG00000035798	0.0312898	0.0312898		0.0195385	0.0195385		0.050109	0.050109		0.0312898	0.0195385	0.050109	0						Linear,2(0.67);Poly 2,1(0.34)	1.573499361861559	4.723403334617615	1.5128885507583618	1.6471993923187256	0.06784638779193257	1.5633153915405273	0.026707646591822842	0.4984282200748437	0.01975395163065244	0.3012697150360142	0.03184911429299908	0.8292275523736676	UP	0.6666666666666666	0.3333333333333333	0.0	
R-DRE-112314	Neurotransmitter receptors and postsynaptic signal transmission	81	81	6	6	4	5	5	5	6	3	3	72	78	4749	0.9653	0.12638	0.12638	3.7	335656;335655;100331864	gngt1;gngt2a;cabz01079818.1	ENSDARG00000035798;ENSDARG00000010680;ENSDARG00000068110		0.15609319	0.0312898	0.00111377	0.2427683335512733	0.08487503959125345	0.19962356963770733	0.09155410766666666	0.0195385	3.09823E-4	0.14171372494684936	0.049705625194657724	0.11671358467866749	0.2665692866666667	0.050109	0.00400386	0.41548844329233336	0.1456329131411499	0.34101838776651505									0.0312898;0.435876;0.00111377	0.0195385;0.254814;3.09823E-4	0.050109;0.745595;0.00400386	1	2	1	335655	ENSDARG00000010680	0.435876	0.435876		0.254814	0.254814		0.745595	0.745595		0.435876	0.254814	0.745595	2	335656;100331864	ENSDARG00000035798;ENSDARG00000068110	0.016201785	0.016201785	0.021337675442288692	0.0099241615	0.0099241615	0.013596727899945798	0.02705643	0.02705643	0.032601257141555144	0.0312898;0.00111377	0.0195385;3.09823E-4	0.050109;0.00400386	0						Hill,1(0.34);Linear,1(0.34);Poly 2,1(0.34)	1.645342973902261	4.959487795829773	1.5128885507583618	1.8832838535308838	0.20087946769795906	1.5633153915405273	-0.11862504094402726	0.43081142094402725	-0.06881006853535235	0.25191828386868564	-0.20360014791014752	0.7367387212434808	DOWN	0.3333333333333333	0.6666666666666666	0.0	
R-DRE-163685	Integration of energy metabolism	51	52	4	4	3	4	4	4	4	3	3	72	49	4778	0.99214	0.044545	0.044545	5.77	436584;335656;335655	gcgb;gngt1;gngt2a	ENSDARG00000040907;ENSDARG00000035798;ENSDARG00000010680		0.26519659999999995	0.328424	0.0312898	0.2095728426840654	0.2535222624889896	0.20546273577043137	0.16176716666666666	0.210949	0.0195385	0.12511106974438088	0.15599254163041762	0.12386592289662593	0.43567433333333333	0.511319	0.050109	0.3538598320597201	0.4129062917874316	0.34379425890289905	1.5	0.38215			0.2328815		0.628457		0.328424;0.0312898;0.435876	0.210949;0.0195385;0.254814	0.511319;0.050109;0.745595	2	1	2	436584;335655	ENSDARG00000040907;ENSDARG00000010680	0.38215	0.38215	0.07598003785205663	0.2328815	0.2328815	0.031017238956747767	0.628457	0.628457	0.16565814826925918	0.328424;0.435876	0.210949;0.254814	0.511319;0.745595	1	335656	ENSDARG00000035798	0.0312898	0.0312898		0.0195385	0.0195385		0.050109	0.050109		0.0312898	0.0195385	0.050109	0						Linear,2(0.67);Poly 2,1(0.34)	1.542302153792847	4.627357721328735	1.5128885507583618	1.5633153915405273	0.026315390885685876	1.5511537790298462	0.028042603208578765	0.5023505967914212	0.0201906634674468	0.3033436698658865	0.03524423751498601	0.8361044291516808	UP	0.6666666666666666	0.3333333333333333	0.0	
