Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 10/06/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: Decanol_DESeq_normData
Work Source: Decanol_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 06/26/2023 14:41.53
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 371
Total Run Time: 18 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-2404192	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	35	36	3	3	3	3	3	3	3	3	3	61	33	4805	0.99886	0.011152	0.011152	8.33	792957;368245;114433	trib1;fgf19;igf1	ENSDARG00000110963;ENSDARG00000098663;ENSDARG00000094132		0.026893736666666668	0.0146343	0.00637201	0.028688322731139818	0.018718425628879348	0.022737811767987944	0.010439406666666666	0.00267624	0.00114438	0.014792671111497523	0.0061440132305916025	0.011638991913250723	0.08167006666666667	0.0800241	0.0354801	0.047034555088820956	0.0702243619242453	0.04073368291429947	0.5	0.010503155			0.00191031		0.0577521		0.00637201;0.0146343;0.0596749	0.00114438;0.00267624;0.0274976	0.0354801;0.0800241;0.129506	2	1	2	792957;368245	ENSDARG00000110963;ENSDARG00000098663	0.010503155	0.010503155	0.005842321287129795	0.00191031	0.00191031	0.001083188593828425	0.0577521	0.0577521	0.03149736446117357	0.00637201;0.0146343	0.00114438;0.00267624	0.0354801;0.0800241	1	114433	ENSDARG00000094132	0.0596749	0.0596749		0.0274976	0.0274976		0.129506	0.129506		0.0596749	0.0274976	0.129506	0						Hill,2(0.67);Poly 2,1(0.34)	2.6092737356003735	9.023874521255493	1.7175103425979614	5.385933876037598	2.0618851709151853	1.920430302619934	-0.005570156602121297	0.05935762993545463	-0.006300076523916457	0.027178889857249793	0.028445457104846333	0.134894676228487	UP	0.6666666666666666	0.3333333333333333	0.0	
R-DRE-2428924	IGF1R signaling cascade	34	35	3	3	3	3	3	3	3	3	3	61	32	4806	0.99898	0.010317	0.010317	8.57	792957;368245;114433	trib1;fgf19;igf1	ENSDARG00000110963;ENSDARG00000098663;ENSDARG00000094132		0.026893736666666668	0.0146343	0.00637201	0.028688322731139818	0.018718425628879348	0.022737811767987944	0.010439406666666666	0.00267624	0.00114438	0.014792671111497523	0.0061440132305916025	0.011638991913250723	0.08167006666666667	0.0800241	0.0354801	0.047034555088820956	0.0702243619242453	0.04073368291429947	0.5	0.010503155			0.00191031		0.0577521		0.00637201;0.0146343;0.0596749	0.00114438;0.00267624;0.0274976	0.0354801;0.0800241;0.129506	2	1	2	792957;368245	ENSDARG00000110963;ENSDARG00000098663	0.010503155	0.010503155	0.005842321287129795	0.00191031	0.00191031	0.001083188593828425	0.0577521	0.0577521	0.03149736446117357	0.00637201;0.0146343	0.00114438;0.00267624	0.0354801;0.0800241	1	114433	ENSDARG00000094132	0.0596749	0.0596749		0.0274976	0.0274976		0.129506	0.129506		0.0596749	0.0274976	0.129506	0						Hill,2(0.67);Poly 2,1(0.34)	2.6092737356003735	9.023874521255493	1.7175103425979614	5.385933876037598	2.0618851709151853	1.920430302619934	-0.005570156602121297	0.05935762993545463	-0.006300076523916457	0.027178889857249793	0.028445457104846333	0.134894676228487	UP	0.6666666666666666	0.3333333333333333	0.0	
R-DRE-2428928	IRS-related events triggered by IGF1R	33	34	3	3	3	3	3	3	3	3	3	61	31	4807	0.99909	0.0095203	0.0095203	8.82	792957;368245;114433	trib1;fgf19;igf1	ENSDARG00000110963;ENSDARG00000098663;ENSDARG00000094132		0.026893736666666668	0.0146343	0.00637201	0.028688322731139818	0.018718425628879348	0.022737811767987944	0.010439406666666666	0.00267624	0.00114438	0.014792671111497523	0.0061440132305916025	0.011638991913250723	0.08167006666666667	0.0800241	0.0354801	0.047034555088820956	0.0702243619242453	0.04073368291429947	0.5	0.010503155			0.00191031		0.0577521		0.00637201;0.0146343;0.0596749	0.00114438;0.00267624;0.0274976	0.0354801;0.0800241;0.129506	2	1	2	792957;368245	ENSDARG00000110963;ENSDARG00000098663	0.010503155	0.010503155	0.005842321287129795	0.00191031	0.00191031	0.001083188593828425	0.0577521	0.0577521	0.03149736446117357	0.00637201;0.0146343	0.00114438;0.00267624	0.0354801;0.0800241	1	114433	ENSDARG00000094132	0.0596749	0.0596749		0.0274976	0.0274976		0.129506	0.129506		0.0596749	0.0274976	0.129506	0						Hill,2(0.67);Poly 2,1(0.34)	2.6092737356003735	9.023874521255493	1.7175103425979614	5.385933876037598	2.0618851709151853	1.920430302619934	-0.005570156602121297	0.05935762993545463	-0.006300076523916457	0.027178889857249793	0.028445457104846333	0.134894676228487	UP	0.6666666666666666	0.3333333333333333	0.0	
R-DRE-5654228	Phospholipase C-mediated cascade; FGFR4	10	10	1	1	1	1	1	1	1	1	1	63	9	4829	0.99294	0.12326	0.12326	10.0	368245	fgf19	ENSDARG00000098663		0.0146343	0.0146343	0.0146343		0.0146343		0.00267624	0.00267624	0.00267624		0.00267624		0.0800241	0.0800241	0.0800241		0.0800241		0.0	0.0146343	0.0	0.0146343	0.00267624	0.00267624	0.0800241	0.0800241	0.0146343	0.00267624	0.0800241	1	0	1	368245	ENSDARG00000098663	0.0146343	0.0146343		0.00267624	0.00267624		0.0800241	0.0800241		0.0146343	0.00267624	0.0800241	0															0						Hill,1(1)	5.385933876037598	5.385933876037598	5.385933876037598	5.385933876037598	0.0	5.385933876037598	0.0146343	0.0146343	0.00267624	0.00267624	0.0800241	0.0800241	UP	1.0	0.0	0.0	
R-DRE-5654712	FRS-mediated FGFR4 signaling	15	15	1	1	1	1	1	1	1	1	1	63	14	4824	0.98421	0.17915	0.17915	6.67	368245	fgf19	ENSDARG00000098663		0.0146343	0.0146343	0.0146343		0.0146343		0.00267624	0.00267624	0.00267624		0.00267624		0.0800241	0.0800241	0.0800241		0.0800241		0.0	0.0146343			0.00267624		0.0800241		0.0146343	0.00267624	0.0800241	1	0	1	368245	ENSDARG00000098663	0.0146343	0.0146343		0.00267624	0.00267624		0.0800241	0.0800241		0.0146343	0.00267624	0.0800241	0															0						Hill,1(1)	5.385933876037598	5.385933876037598	5.385933876037598	5.385933876037598	0.0	5.385933876037598	0.0146343	0.0146343	0.00267624	0.00267624	0.0800241	0.0800241	UP	1.0	0.0	0.0	
R-DRE-5654716	Downstream signaling of activated FGFR4	19	19	1	1	1	1	1	1	1	1	1	63	18	4820	0.97512	0.22132	0.22132	5.26	368245	fgf19	ENSDARG00000098663		0.0146343	0.0146343	0.0146343		0.0146343		0.00267624	0.00267624	0.00267624		0.00267624		0.0800241	0.0800241	0.0800241		0.0800241		0.0	0.0146343			0.00267624		0.0800241		0.0146343	0.00267624	0.0800241	1	0	1	368245	ENSDARG00000098663	0.0146343	0.0146343		0.00267624	0.00267624		0.0800241	0.0800241		0.0146343	0.00267624	0.0800241	0															0						Hill,1(1)	5.385933876037598	5.385933876037598	5.385933876037598	5.385933876037598	0.0	5.385933876037598	0.0146343	0.0146343	0.00267624	0.00267624	0.0800241	0.0800241	UP	1.0	0.0	0.0	
R-DRE-5654719	SHC-mediated cascade:FGFR4	14	14	1	1	1	1	1	1	1	1	1	63	13	4825	0.9862	0.16826	0.16826	7.14	368245	fgf19	ENSDARG00000098663		0.0146343	0.0146343	0.0146343		0.0146343		0.00267624	0.00267624	0.00267624		0.00267624		0.0800241	0.0800241	0.0800241		0.0800241		0.0	0.0146343			0.00267624		0.0800241		0.0146343	0.00267624	0.0800241	1	0	1	368245	ENSDARG00000098663	0.0146343	0.0146343		0.00267624	0.00267624		0.0800241	0.0800241		0.0146343	0.00267624	0.0800241	0															0						Hill,1(1)	5.385933876037598	5.385933876037598	5.385933876037598	5.385933876037598	0.0	5.385933876037598	0.0146343	0.0146343	0.00267624	0.00267624	0.0800241	0.0800241	UP	1.0	0.0	0.0	
R-DRE-5654720	PI-3K cascade:FGFR4	15	15	1	1	1	1	1	1	1	1	1	63	14	4824	0.98421	0.17915	0.17915	6.67	368245	fgf19	ENSDARG00000098663		0.0146343	0.0146343	0.0146343		0.0146343		0.00267624	0.00267624	0.00267624		0.00267624		0.0800241	0.0800241	0.0800241		0.0800241		0.0	0.0146343			0.00267624		0.0800241		0.0146343	0.00267624	0.0800241	1	0	1	368245	ENSDARG00000098663	0.0146343	0.0146343		0.00267624	0.00267624		0.0800241	0.0800241		0.0146343	0.00267624	0.0800241	0															0						Hill,1(1)	5.385933876037598	5.385933876037598	5.385933876037598	5.385933876037598	0.0	5.385933876037598	0.0146343	0.0146343	0.00267624	0.00267624	0.0800241	0.0800241	UP	1.0	0.0	0.0	
R-DRE-5654733	Negative regulation of FGFR4 signaling	24	24	1	1	1	1	1	1	1	1	1	63	23	4815	0.96149	0.27105	0.27105	4.17	368245	fgf19	ENSDARG00000098663		0.0146343	0.0146343	0.0146343		0.0146343		0.00267624	0.00267624	0.00267624		0.00267624		0.0800241	0.0800241	0.0800241		0.0800241										0.0146343	0.00267624	0.0800241	1	0	1	368245	ENSDARG00000098663	0.0146343	0.0146343		0.00267624	0.00267624		0.0800241	0.0800241		0.0146343	0.00267624	0.0800241	0															0						Hill,1(1)	5.385933876037598	5.385933876037598	5.385933876037598	5.385933876037598	0.0	5.385933876037598	0.0146343	0.0146343	0.00267624	0.00267624	0.0800241	0.0800241	UP	1.0	0.0	0.0	
R-DRE-5654743	Signaling by FGFR4	31	31	1	1	1	1	1	1	1	1	1	63	30	4808	0.93876	0.33546	0.33546	3.23	368245	fgf19	ENSDARG00000098663		0.0146343	0.0146343	0.0146343		0.0146343		0.00267624	0.00267624	0.00267624		0.00267624		0.0800241	0.0800241	0.0800241		0.0800241										0.0146343	0.00267624	0.0800241	1	0	1	368245	ENSDARG00000098663	0.0146343	0.0146343		0.00267624	0.00267624		0.0800241	0.0800241		0.0146343	0.00267624	0.0800241	0															0						Hill,1(1)	5.385933876037598	5.385933876037598	5.385933876037598	5.385933876037598	0.0	5.385933876037598	0.0146343	0.0146343	0.00267624	0.00267624	0.0800241	0.0800241	UP	1.0	0.0	0.0	
R-DRE-5673001	RAF/MAP kinase cascade	153	157	2	2	2	2	2	2	2	2	2	62	155	4683	0.66298	0.6136	1.0	1.27	368245;100005297	fgf19;epgn	ENSDARG00000098663;ENSDARG00000104992		0.024448249999999998	0.024448249999999998	0.0146343	0.013879021190451441	0.022197118005089344	0.013508961421514948	0.01171197	0.01171197	0.00267624	0.012778451911941447	0.009639346754479689	0.012437736893424691	0.0683018	0.0683018	0.0565795	0.016577835642206173	0.07099067090151684	0.016135816717165283									0.0146343;0.0342622	0.00267624;0.0207477	0.0800241;0.0565795	2	0	2	368245;100005297	ENSDARG00000098663;ENSDARG00000104992	0.024448249999999998	0.024448249999999998	0.013879021190451441	0.01171197	0.01171197	0.012778451911941447	0.0683018	0.0683018	0.016577835642206173	0.0146343;0.0342622	0.00267624;0.0207477	0.0800241;0.0565795	0															0						Hill,1(0.5);Poly 2,1(0.5)	3.0829165056275287	7.150599837303162	1.764665961265564	5.385933876037598	2.5606230990285734	3.575299918651581	0.005212907999999999	0.04368359199999999	-0.005998060799999998	0.0294220008	0.045326092	0.091277508	UP	1.0	0.0	0.0	
R-DRE-5683057	MAPK family signaling cascades	175	180	3	3	3	3	3	2	3	2	2	62	178	4660	0.58054	0.68814	1.0	1.11	368245;100005297	fgf19;epgn	ENSDARG00000098663;ENSDARG00000104992		0.024448249999999998	0.024448249999999998	0.0146343	0.013879021190451441	0.022197118005089344	0.013508961421514948	0.01171197	0.01171197	0.00267624	0.012778451911941447	0.009639346754479689	0.012437736893424691	0.0683018	0.0683018	0.0565795	0.016577835642206173	0.07099067090151684	0.016135816717165283									0.0146343;0.0342622	0.00267624;0.0207477	0.0800241;0.0565795	2	0	2	368245;100005297	ENSDARG00000098663;ENSDARG00000104992	0.024448249999999998	0.024448249999999998	0.013879021190451441	0.01171197	0.01171197	0.012778451911941447	0.0683018	0.0683018	0.016577835642206173	0.0146343;0.0342622	0.00267624;0.0207477	0.0800241;0.0565795	0															0						Hill,1(0.5);Poly 2,1(0.5)	3.0829165056275287	7.150599837303162	1.764665961265564	5.385933876037598	2.5606230990285734	3.575299918651581	0.005212907999999999	0.04368359199999999	-0.005998060799999998	0.0294220008	0.045326092	0.091277508	UP	1.0	0.0	0.0	
R-DRE-5684996	MAPK1/MAPK3 signaling	156	161	2	2	2	2	2	2	2	2	2	62	159	4679	0.64853	0.62746	1.0	1.24	368245;100005297	fgf19;epgn	ENSDARG00000098663;ENSDARG00000104992		0.024448249999999998	0.024448249999999998	0.0146343	0.013879021190451441	0.022197118005089344	0.013508961421514948	0.01171197	0.01171197	0.00267624	0.012778451911941447	0.009639346754479689	0.012437736893424691	0.0683018	0.0683018	0.0565795	0.016577835642206173	0.07099067090151684	0.016135816717165283									0.0146343;0.0342622	0.00267624;0.0207477	0.0800241;0.0565795	2	0	2	368245;100005297	ENSDARG00000098663;ENSDARG00000104992	0.024448249999999998	0.024448249999999998	0.013879021190451441	0.01171197	0.01171197	0.012778451911941447	0.0683018	0.0683018	0.016577835642206173	0.0146343;0.0342622	0.00267624;0.0207477	0.0800241;0.0565795	0															0						Hill,1(0.5);Poly 2,1(0.5)	3.0829165056275287	7.150599837303162	1.764665961265564	5.385933876037598	2.5606230990285734	3.575299918651581	0.005212907999999999	0.04368359199999999	-0.005998060799999998	0.0294220008	0.045326092	0.091277508	UP	1.0	0.0	0.0	
R-DRE-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	66	67	4	4	4	4	4	3	4	3	3	61	64	4774	0.98905	0.056338	0.056338	4.48	368245;317734;100005297	fgf19;esr2a;epgn	ENSDARG00000098663;ENSDARG00000016454;ENSDARG00000104992		0.04415433333333333	0.0342622	0.0146343	0.03551482473029162	0.027260275726481986	0.023520371291702542	0.017571446666666667	0.0207477	0.00267624	0.013588407451005192	0.0112606174718841	0.012259586830961707	0.12500719999999998	0.0800241	0.0565795	0.09891369715448918	0.08480392673921505	0.05798300211424009									0.0146343;0.0835665;0.0342622	0.00267624;0.0292904;0.0207477	0.0800241;0.238418;0.0565795	2	1	2	368245;100005297	ENSDARG00000098663;ENSDARG00000104992	0.024448249999999998	0.024448249999999998	0.013879021190451441	0.01171197	0.01171197	0.012778451911941447	0.0683018	0.0683018	0.016577835642206173	0.0146343;0.0342622	0.00267624;0.0207477	0.0800241;0.0565795	1	317734	ENSDARG00000016454	0.0835665	0.0835665		0.0292904	0.0292904		0.238418	0.238418		0.0835665	0.0292904	0.238418	0						Hill,1(0.34);Poly 2,2(0.67)	2.684315710721074	9.185660004615784	1.764665961265564	5.385933876037598	2.017219577745793	2.035060167312622	0.003965525841551097	0.08434314082511557	0.00219471609526219	0.03294817723807114	0.013075814629776528	0.23693858537022344	UP	0.6666666666666666	0.3333333333333333	0.0	
R-DRE-74751	Insulin receptor signalling cascade	33	34	2	2	2	2	2	2	2	2	2	62	32	4806	0.99048	0.07208	0.07208	5.88	792957;368245	trib1;fgf19	ENSDARG00000110963;ENSDARG00000098663		0.010503155	0.010503155	0.00637201	0.005842321287129795	0.010650533017648279	0.005838602355176976	0.00191031	0.00191031	0.00114438	0.001083188593828425	0.0019376344451737585	0.0010824990896956411	0.0577521	0.0577521	0.0354801	0.03149736446117357	0.05854665047185767	0.03147731480122378	0.5	0.010503155			0.00191031		0.0577521		0.00637201;0.0146343	0.00114438;0.00267624	0.0354801;0.0800241	2	0	2	792957;368245	ENSDARG00000110963;ENSDARG00000098663	0.010503155	0.010503155	0.005842321287129795	0.00191031	0.00191031	0.001083188593828425	0.0577521	0.0577521	0.03149736446117357	0.00637201;0.0146343	0.00114438;0.00267624	0.0354801;0.0800241	0															0						Hill,2(1)	3.0414465533103328	7.103444218635559	1.7175103425979614	5.385933876037598	2.5939671567594824	3.5517221093177795	0.0024061108000000015	0.0186001992	4.090871999999999E-4	0.0034115328	0.014098980000000004	0.10140521999999999	UP	1.0	0.0	0.0	
R-DRE-74752	Signaling by Insulin receptor	45	46	2	2	2	2	2	2	2	2	2	62	44	4794	0.97838	0.12057	0.12057	4.35	792957;368245	trib1;fgf19	ENSDARG00000110963;ENSDARG00000098663		0.010503155	0.010503155	0.00637201	0.005842321287129795	0.010650533017648279	0.005838602355176976	0.00191031	0.00191031	0.00114438	0.001083188593828425	0.0019376344451737585	0.0010824990896956411	0.0577521	0.0577521	0.0354801	0.03149736446117357	0.05854665047185767	0.03147731480122378									0.00637201;0.0146343	0.00114438;0.00267624	0.0354801;0.0800241	2	0	2	792957;368245	ENSDARG00000110963;ENSDARG00000098663	0.010503155	0.010503155	0.005842321287129795	0.00191031	0.00191031	0.001083188593828425	0.0577521	0.0577521	0.03149736446117357	0.00637201;0.0146343	0.00114438;0.00267624	0.0354801;0.0800241	0															0						Hill,2(1)	3.0414465533103328	7.103444218635559	1.7175103425979614	5.385933876037598	2.5939671567594824	3.5517221093177795	0.0024061108000000015	0.0186001992	4.090871999999999E-4	0.0034115328	0.014098980000000004	0.10140521999999999	UP	1.0	0.0	0.0	
R-DRE-141424	Amplification of signal from the kinetochores	61	61	4	3	2	4	4	3	4	1	1	63	60	4778	0.81107	0.55364	0.55364	1.64	436865	ska1	ENSDARG00000039354		0.080564	0.080564	0.080564		0.080564		0.0291306	0.0291306	0.0291306		0.0291306		0.222809	0.222809	0.222809		0.22280900000000003										0.080564	0.0291306	0.222809	1	0	1	436865	ENSDARG00000039354	0.080564	0.080564		0.0291306	0.0291306		0.222809	0.222809		0.080564	0.0291306	0.222809	0															0						Poly 2,1(1)	1.6604301929473877	1.6604301929473877	1.6604301929473877	1.6604301929473877	0.0	1.6604301929473877	0.080564	0.080564	0.0291306	0.0291306	0.222809	0.222809	UP	1.0	0.0	0.0	
R-DRE-141444	Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	61	61	4	3	2	4	4	3	4	1	1	63	60	4778	0.81107	0.55364	0.55364	1.64	436865	ska1	ENSDARG00000039354		0.080564	0.080564	0.080564		0.080564		0.0291306	0.0291306	0.0291306		0.0291306		0.222809	0.222809	0.222809		0.22280900000000003										0.080564	0.0291306	0.222809	1	0	1	436865	ENSDARG00000039354	0.080564	0.080564		0.0291306	0.0291306		0.222809	0.222809		0.080564	0.0291306	0.222809	0															0						Poly 2,1(1)	1.6604301929473877	1.6604301929473877	1.6604301929473877	1.6604301929473877	0.0	1.6604301929473877	0.080564	0.080564	0.0291306	0.0291306	0.222809	0.222809	UP	1.0	0.0	0.0	
R-DRE-194315	Signaling by Rho GTPases	378	394	7	6	4	5	5	4	7	2	2	62	392	4446	0.1016	0.96983	0.2403	0.51	436865;406608	ska1;arhgap11a	ENSDARG00000039354;ENSDARG00000100019		0.4283885	0.4283885	0.080564	0.4918981252256406	0.5395781073353473	0.4660874467755192	0.1777848	0.1777848	0.0291306	0.21022878574372253	0.2253053229267926	0.19919774636478288	1.0342544999999999	1.0342544999999999	0.222809	1.1475572312266173	1.2936505647367695	1.0873430747186719									0.080564;0.776213	0.0291306;0.326439	0.222809;1.8457	1	1	1	436865	ENSDARG00000039354	0.080564	0.080564		0.0291306	0.0291306		0.222809	0.222809		0.080564	0.0291306	0.222809	1	406608	ENSDARG00000100019	0.776213	0.776213		0.326439	0.326439		1.8457	1.8457		0.776213	0.326439	1.8457	0						Linear,1(0.5);Poly 2,1(0.5)	1.5990090230582825	3.200290083885193	1.5398598909378052	1.6604301929473877	0.08525607816068582	1.6001450419425964	-0.25334751999999994	1.11012452	-0.11357743199999995	0.46914703199999996	-0.5561786799999999	2.6246876799999996	CONFLICT	0.5	0.5	0.0	
R-DRE-195258	RHO GTPase Effectors	164	179	4	3	2	4	4	3	4	1	1	63	178	4660	0.31485	0.90896	0.73077	0.56	436865	ska1	ENSDARG00000039354		0.080564	0.080564	0.080564		0.080564		0.0291306	0.0291306	0.0291306		0.0291306		0.222809	0.222809	0.222809		0.22280900000000003										0.080564	0.0291306	0.222809	1	0	1	436865	ENSDARG00000039354	0.080564	0.080564		0.0291306	0.0291306		0.222809	0.222809		0.080564	0.0291306	0.222809	0															0						Poly 2,1(1)	1.6604301929473877	1.6604301929473877	1.6604301929473877	1.6604301929473877	0.0	1.6604301929473877	0.080564	0.080564	0.0291306	0.0291306	0.222809	0.222809	UP	1.0	0.0	0.0	
R-DRE-2467813	Separation of Sister Chromatids	126	129	4	3	2	4	4	3	4	1	1	63	128	4710	0.49394	0.82057	1.0	0.78	436865	ska1	ENSDARG00000039354		0.080564	0.080564	0.080564		0.080564		0.0291306	0.0291306	0.0291306		0.0291306		0.222809	0.222809	0.222809		0.22280900000000003										0.080564	0.0291306	0.222809	1	0	1	436865	ENSDARG00000039354	0.080564	0.080564		0.0291306	0.0291306		0.222809	0.222809		0.080564	0.0291306	0.222809	0															0						Poly 2,1(1)	1.6604301929473877	1.6604301929473877	1.6604301929473877	1.6604301929473877	0.0	1.6604301929473877	0.080564	0.080564	0.0291306	0.0291306	0.222809	0.222809	UP	1.0	0.0	0.0	
R-DRE-2500257	Resolution of Sister Chromatid Cohesion	78	78	4	3	2	4	4	3	4	1	1	63	77	4761	0.72896	0.64415	1.0	1.28	436865	ska1	ENSDARG00000039354		0.080564	0.080564	0.080564		0.080564		0.0291306	0.0291306	0.0291306		0.0291306		0.222809	0.222809	0.222809		0.22280900000000003										0.080564	0.0291306	0.222809	1	0	1	436865	ENSDARG00000039354	0.080564	0.080564		0.0291306	0.0291306		0.222809	0.222809		0.080564	0.0291306	0.222809	0															0						Poly 2,1(1)	1.6604301929473877	1.6604301929473877	1.6604301929473877	1.6604301929473877	0.0	1.6604301929473877	0.080564	0.080564	0.0291306	0.0291306	0.222809	0.222809	UP	1.0	0.0	0.0	
R-DRE-2555396	Mitotic Metaphase and Anaphase	153	156	5	4	2	5	5	4	5	1	1	63	155	4683	0.38992	0.8755	0.72333	0.64	436865	ska1	ENSDARG00000039354		0.080564	0.080564	0.080564		0.080564		0.0291306	0.0291306	0.0291306		0.0291306		0.222809	0.222809	0.222809		0.22280900000000003										0.080564	0.0291306	0.222809	1	0	1	436865	ENSDARG00000039354	0.080564	0.080564		0.0291306	0.0291306		0.222809	0.222809		0.080564	0.0291306	0.222809	0															0						Poly 2,1(1)	1.6604301929473877	1.6604301929473877	1.6604301929473877	1.6604301929473877	0.0	1.6604301929473877	0.080564	0.080564	0.0291306	0.0291306	0.222809	0.222809	UP	1.0	0.0	0.0	
R-DRE-5663220	RHO GTPases Activate Formins	79	79	4	3	2	4	4	3	4	1	1	63	78	4760	0.72408	0.64887	1.0	1.27	436865	ska1	ENSDARG00000039354		0.080564	0.080564	0.080564		0.080564		0.0291306	0.0291306	0.0291306		0.0291306		0.222809	0.222809	0.222809		0.22280900000000003										0.080564	0.0291306	0.222809	1	0	1	436865	ENSDARG00000039354	0.080564	0.080564		0.0291306	0.0291306		0.222809	0.222809		0.080564	0.0291306	0.222809	0															0						Poly 2,1(1)	1.6604301929473877	1.6604301929473877	1.6604301929473877	1.6604301929473877	0.0	1.6604301929473877	0.080564	0.080564	0.0291306	0.0291306	0.222809	0.222809	UP	1.0	0.0	0.0	
R-DRE-68877	Mitotic Prometaphase	119	119	4	3	2	4	4	3	4	1	1	63	118	4720	0.53664	0.79467	1.0	0.84	436865	ska1	ENSDARG00000039354		0.080564	0.080564	0.080564		0.080564		0.0291306	0.0291306	0.0291306		0.0291306		0.222809	0.222809	0.222809		0.22280900000000003										0.080564	0.0291306	0.222809	1	0	1	436865	ENSDARG00000039354	0.080564	0.080564		0.0291306	0.0291306		0.222809	0.222809		0.080564	0.0291306	0.222809	0															0						Poly 2,1(1)	1.6604301929473877	1.6604301929473877	1.6604301929473877	1.6604301929473877	0.0	1.6604301929473877	0.080564	0.080564	0.0291306	0.0291306	0.222809	0.222809	UP	1.0	0.0	0.0	
R-DRE-68882	Mitotic Anaphase	152	155	5	4	2	5	5	4	5	1	1	63	154	4684	0.39347	0.8738	0.72326	0.65	436865	ska1	ENSDARG00000039354		0.080564	0.080564	0.080564		0.080564		0.0291306	0.0291306	0.0291306		0.0291306		0.222809	0.222809	0.222809		0.22280900000000003										0.080564	0.0291306	0.222809	1	0	1	436865	ENSDARG00000039354	0.080564	0.080564		0.0291306	0.0291306		0.222809	0.222809		0.080564	0.0291306	0.222809	0															0						Poly 2,1(1)	1.6604301929473877	1.6604301929473877	1.6604301929473877	1.6604301929473877	0.0	1.6604301929473877	0.080564	0.080564	0.0291306	0.0291306	0.222809	0.222809	UP	1.0	0.0	0.0	
