Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 10/06/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: Malathion_DESeq_normData
Work Source: Malathion_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 06/26/2023 14:43.42
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 435
Total Run Time: 24 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	118	118	3	2	2	3	3	3	3	2	2	91	116	4693	0.61104	0.66116	1.0	1.69	550234;326786	exosc2;exosc6	ENSDARG00000028688;ENSDARG00000036060		0.3976465	0.3976465	0.331639	0.09334870171834217	0.3957136547640659	0.09330867232518046	0.2383075	0.2383075	0.212436	0.03658782617893553	0.23754992539830372	0.03657213674295926	0.6657379999999999	0.6657379999999999	0.517729	0.20931633515327971	0.6614039699197005	0.2092265770128789									0.331639;0.463654	0.212436;0.264179	0.517729;0.813747	2	0	2	550234;326786	ENSDARG00000028688;ENSDARG00000036060	0.3976465	0.3976465	0.09334870171834217	0.2383075	0.2383075	0.03658782617893553	0.6657379999999999	0.6657379999999999	0.20931633515327971	0.331639;0.463654	0.212436;0.264179	0.517729;0.813747	0															0						Linear,2(1)	1.6088295319119401	3.219176411628723	1.5601743459701538	1.6590020656585693	0.06988175076088189	1.6095882058143616	0.26827180000000006	0.5270212	0.18759936000000002	0.28901564	0.37564035999999995	0.9558356399999999	UP	1.0	0.0	0.0	
R-DRE-72312	rRNA processing	118	118	3	2	2	3	3	3	3	2	2	91	116	4693	0.61104	0.66116	1.0	1.69	550234;326786	exosc2;exosc6	ENSDARG00000028688;ENSDARG00000036060		0.3976465	0.3976465	0.331639	0.09334870171834217	0.3957136547640659	0.09330867232518046	0.2383075	0.2383075	0.212436	0.03658782617893553	0.23754992539830372	0.03657213674295926	0.6657379999999999	0.6657379999999999	0.517729	0.20931633515327971	0.6614039699197005	0.2092265770128789									0.331639;0.463654	0.212436;0.264179	0.517729;0.813747	2	0	2	550234;326786	ENSDARG00000028688;ENSDARG00000036060	0.3976465	0.3976465	0.09334870171834217	0.2383075	0.2383075	0.03658782617893553	0.6657379999999999	0.6657379999999999	0.20931633515327971	0.331639;0.463654	0.212436;0.264179	0.517729;0.813747	0															0						Linear,2(1)	1.6088295319119401	3.219176411628723	1.5601743459701538	1.6590020656585693	0.06988175076088189	1.6095882058143616	0.26827180000000006	0.5270212	0.18759936000000002	0.28901564	0.37564035999999995	0.9558356399999999	UP	1.0	0.0	0.0	
R-DRE-72766	Translation	143	145	2	2	2	2	2	2	2	2	2	91	143	4666	0.47681	0.76795	1.0	1.38	561840;393748	gfm1;mrpl57	ENSDARG00000063624;ENSDARG00000007285		0.283329	0.283329	0.245846	0.05300896695843086	0.27326315177467936	0.05106180546171111	0.187903	0.187903	0.168445	0.02751776749665601	0.18267766385379272	0.026506966109275238	0.42757449999999997	0.42757449999999997	0.358813	0.097243445869118	0.40910898702757553	0.09367143334993094									0.245846;0.320812	0.168445;0.207361	0.358813;0.496336	2	0	2	561840;393748	ENSDARG00000063624;ENSDARG00000007285	0.283329	0.283329	0.05300896695843086	0.187903	0.187903	0.02751776749665601	0.42757449999999997	0.42757449999999997	0.097243445869118	0.245846;0.320812	0.168445;0.207361	0.358813;0.496336	0															0						Linear,2(1)	1.6069100574541508	3.2139933109283447	1.5903137922286987	1.623679518699646	0.023593131446822305	1.6069966554641724	0.20986232000000005	0.35679567999999995	0.14976532	0.22604067999999997	0.29280196	0.5623470399999999	UP	1.0	0.0	0.0	
R-DRE-8868773	rRNA processing in the nucleus and cytosol	118	118	3	2	2	3	3	3	3	2	2	91	116	4693	0.61104	0.66116	1.0	1.69	550234;326786	exosc2;exosc6	ENSDARG00000028688;ENSDARG00000036060		0.3976465	0.3976465	0.331639	0.09334870171834217	0.3957136547640659	0.09330867232518046	0.2383075	0.2383075	0.212436	0.03658782617893553	0.23754992539830372	0.03657213674295926	0.6657379999999999	0.6657379999999999	0.517729	0.20931633515327971	0.6614039699197005	0.2092265770128789									0.331639;0.463654	0.212436;0.264179	0.517729;0.813747	2	0	2	550234;326786	ENSDARG00000028688;ENSDARG00000036060	0.3976465	0.3976465	0.09334870171834217	0.2383075	0.2383075	0.03658782617893553	0.6657379999999999	0.6657379999999999	0.20931633515327971	0.331639;0.463654	0.212436;0.264179	0.517729;0.813747	0															0						Linear,2(1)	1.6088295319119401	3.219176411628723	1.5601743459701538	1.6590020656585693	0.06988175076088189	1.6095882058143616	0.26827180000000006	0.5270212	0.18759936000000002	0.28901564	0.37564035999999995	0.9558356399999999	UP	1.0	0.0	0.0	
R-DRE-8953854	Metabolism of RNA	372	376	5	4	4	5	5	5	5	4	4	89	372	4437	0.14803	0.93443	0.32134	1.06	796523;550234;326786;192318	pqbp1;exosc2;exosc6;sf3b4	ENSDARG00000029724;ENSDARG00000028688;ENSDARG00000036060;ENSDARG00000018574		0.35673525	0.3775075	0.208272	0.1133486759616097	0.31276692272358186	0.12275813193222175	0.21836224999999998	0.2313855	0.146499	0.05266522718312352	0.1971160920148326	0.05821102657678773	0.58589925	0.616879	0.296092	0.22911698187661703	0.4999012032153948	0.24397663371428857									0.423376;0.331639;0.463654;0.208272	0.250335;0.212436;0.264179;0.146499	0.716029;0.517729;0.813747;0.296092	4	0	4	796523;550234;326786;192318	ENSDARG00000029724;ENSDARG00000028688;ENSDARG00000036060;ENSDARG00000018574	0.35673525	0.3775075	0.1133486759616097	0.21836224999999998	0.2313855	0.05266522718312352	0.58589925	0.616879	0.22911698187661703	0.423376;0.331639;0.463654;0.208272	0.250335;0.212436;0.264179;0.146499	0.716029;0.517729;0.813747;0.296092	0															0						Linear,4(1)	1.5622222649292743	6.25310742855072	1.5159907341003418	1.6590020656585693	0.06699334176997764	1.5390573143959045	0.24565354755762248	0.46781695244237753	0.16675032736053905	0.2699741726394609	0.3613646077609154	0.8104338922390846	UP	1.0	0.0	0.0	
R-DRE-1236978	Cross-presentation of soluble exogenous antigens (endosomes)	36	40	2	2	1	2	2	2	2	1	1	92	39	4770	0.82472	0.53664	0.53664	2.5	100286774	mrc1a	ENSDARG00000102100		0.0658031	0.0658031	0.0658031		0.0658031		0.0284022	0.0284022	0.0284022		0.0284022		0.152455	0.152455	0.152455		0.152455										0.0658031	0.0284022	0.152455	0	1	0															1	100286774	ENSDARG00000102100	0.0658031	0.0658031		0.0284022	0.0284022		0.152455	0.152455		0.0658031	0.0284022	0.152455	0						Poly 2,1(1)	1.5176563262939453	1.5176563262939453	1.5176563262939453	1.5176563262939453	0.0	1.5176563262939453	0.0658031	0.0658031	0.0284022	0.0284022	0.152455	0.152455	DOWN	0.0	1.0	0.0	
R-DRE-446203	Asparagine N-linked glycosylation	157	160	3	3	2	3	3	3	3	2	2	91	158	4651	0.40932	0.81379	0.77015	1.25	492781;100137107	mvda;zgc:174260	ENSDARG00000099336;ENSDARG00000091800		0.2184476	0.2184476	0.0489552	0.23969845079916557	0.17286770020879527	0.2308685617089678	0.13094695	0.13094695	0.0251659	0.14959699555206646	0.10250030779770411	0.14408621784554593	0.36548625	0.36548625	0.0952325	0.3821965185321878	0.29280960583661986	0.3681173584122648									0.38794;0.0489552	0.236728;0.0251659	0.63574;0.0952325	1	1	1	492781	ENSDARG00000099336	0.38794	0.38794		0.236728	0.236728		0.63574	0.63574		0.38794	0.236728	0.63574	1	100137107	ENSDARG00000091800	0.0489552	0.0489552		0.0251659	0.0251659		0.0952325	0.0952325		0.0489552	0.0251659	0.0952325	0						Linear,1(0.5);Poly 2,1(0.5)	1.7261031342873765	3.4530545473098755	1.6882598400115967	1.7647947072982788	0.0541183236556254	1.7265272736549377	-0.11375750400000004	0.550652704	-0.076383908	0.338277808	-0.16421109999999983	0.8951835999999999	CONFLICT	0.5	0.5	0.0	
R-DRE-948021	Transport to the Golgi and subsequent modification	103	104	1	1	1	1	1	1	1	1	1	92	103	4706	0.40795	0.86647	0.72376	0.96	100137107	zgc:174260	ENSDARG00000091800		0.0489552	0.0489552	0.0489552		0.0489552		0.0251659	0.0251659	0.0251659		0.0251659		0.0952325	0.0952325	0.0952325		0.0952325										0.0489552	0.0251659	0.0952325	0	1	0															1	100137107	ENSDARG00000091800	0.0489552	0.0489552		0.0251659	0.0251659		0.0952325	0.0952325		0.0489552	0.0251659	0.0952325	0						Poly 2,1(1)	1.6882598400115967	1.6882598400115967	1.6882598400115967	1.6882598400115967	0.0	1.6882598400115967	0.0489552	0.0489552	0.0251659	0.0251659	0.0952325	0.0952325	DOWN	0.0	1.0	0.0	
R-DRE-199977	ER to Golgi Anterograde Transport	82	82	1	1	1	1	1	1	1	1	1	92	81	4728	0.53611	0.79482	1.0	1.22	100137107	zgc:174260	ENSDARG00000091800		0.0489552	0.0489552	0.0489552		0.0489552		0.0251659	0.0251659	0.0251659		0.0251659		0.0952325	0.0952325	0.0952325		0.0952325										0.0489552	0.0251659	0.0952325	0	1	0															1	100137107	ENSDARG00000091800	0.0489552	0.0489552		0.0251659	0.0251659		0.0952325	0.0952325		0.0489552	0.0251659	0.0952325	0						Poly 2,1(1)	1.6882598400115967	1.6882598400115967	1.6882598400115967	1.6882598400115967	0.0	1.6882598400115967	0.0489552	0.0489552	0.0251659	0.0251659	0.0952325	0.0952325	DOWN	0.0	1.0	0.0	
R-DRE-204005	COPII-mediated vesicle transport	42	42	1	1	1	1	1	1	1	1	1	92	41	4768	0.811	0.5542	0.5542	2.38	100137107	zgc:174260	ENSDARG00000091800		0.0489552	0.0489552	0.0489552		0.0489552		0.0251659	0.0251659	0.0251659		0.0251659		0.0952325	0.0952325	0.0952325		0.0952325										0.0489552	0.0251659	0.0952325	0	1	0															1	100137107	ENSDARG00000091800	0.0489552	0.0489552		0.0251659	0.0251659		0.0952325	0.0952325		0.0489552	0.0251659	0.0952325	0						Poly 2,1(1)	1.6882598400115967	1.6882598400115967	1.6882598400115967	1.6882598400115967	0.0	1.6882598400115967	0.0489552	0.0489552	0.0251659	0.0251659	0.0952325	0.0952325	DOWN	0.0	1.0	0.0	
R-DRE-2132295	MHC class II antigen presentation	27	41	1	0	0	1	1	1	1	0	0	93	41	4768	0.45449	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5694530	Cargo concentration in the ER	21	21	1	1	1	1	1	1	1	1	1	92	20	4789	0.94079	0.33173	0.33173	4.76	100137107	zgc:174260	ENSDARG00000091800		0.0489552	0.0489552	0.0489552		0.0489552		0.0251659	0.0251659	0.0251659		0.0251659		0.0952325	0.0952325	0.0952325		0.0952325										0.0489552	0.0251659	0.0952325	0	1	0															1	100137107	ENSDARG00000091800	0.0489552	0.0489552		0.0251659	0.0251659		0.0952325	0.0952325		0.0489552	0.0251659	0.0952325	0						Poly 2,1(1)	1.6882598400115967	1.6882598400115967	1.6882598400115967	1.6882598400115967	0.0	1.6882598400115967	0.0489552	0.0489552	0.0251659	0.0251659	0.0952325	0.0952325	DOWN	0.0	1.0	0.0	
R-DRE-391903	Eicosanoid ligand-binding receptors	9	9	3	3	3	3	3	3	3	3	3	90	6	4803	0.99999	5.1128E-4	5.1128E-4	33.33	795679;561406;100329657	si:dkey-42l23.2;ptgir;ltb4r	ENSDARG00000011083;ENSDARG00000038278;ENSDARG00000032631		0.6671856666666667	0.785373	0.415223	0.21834522088045188	0.5637648591552509	0.2278540198621354	0.30122066666666664	0.327946	0.247213	0.04677284047749677	0.2788105897714153	0.04845585724777827	1.5103846666666667	1.88083	0.697414	0.70497507774767	1.1785858459440044	0.7382973910021066	0.0	0.415223	0.0	0.415223	0.247213	0.247213	0.697414	0.697414	0.785373;0.800961;0.415223	0.327946;0.328503;0.247213	1.88083;1.95291;0.697414	0	3	0															3	795679;561406;100329657	ENSDARG00000011083;ENSDARG00000038278;ENSDARG00000032631	0.6671856666666667	0.785373	0.21834522088045188	0.30122066666666664	0.327946	0.04677284047749677	1.5103846666666667	1.88083	0.70497507774767	0.785373;0.800961;0.415223	0.327946;0.328503;0.247213	1.88083;1.95291;0.697414	0						Linear,3(1)	1.8669433296043223	5.727924466133118	1.5114734172821045	2.481614351272583	0.508058633565982	1.7348366975784302	0.4201047894455362	0.9142665438877972	0.24829221506739246	0.3541491182659409	0.7126302668838611	2.308139066449472	DOWN	0.0	1.0	0.0	
R-DRE-391908	Prostanoid ligand receptors	5	5	2	2	2	2	2	2	2	2	2	91	3	4806	0.99994	0.0034309	0.0034309	40.0	795679;561406	si:dkey-42l23.2;ptgir	ENSDARG00000011083;ENSDARG00000038278		0.793167	0.793167	0.785373	0.011022380505142235	0.7966466518741643	0.009862906147245882	0.32822450000000003	0.32822450000000003	0.327946	3.938584770797422E-4	0.3283488370601687	3.5242742648019387E-4	1.9168699999999999	1.9168699999999999	1.88083	0.05096825678793335	1.9329601531363718	0.04560676642886881	0.0	0.785373	0.0	0.785373	0.327946	0.327946	1.88083	1.88083	0.785373;0.800961	0.327946;0.328503	1.88083;1.95291	0	2	0															2	795679;561406	ENSDARG00000011083;ENSDARG00000038278	0.793167	0.793167	0.011022380505142235	0.32822450000000003	0.32822450000000003	3.938584770797422E-4	1.9168699999999999	1.9168699999999999	0.05096825678793335	0.785373;0.800961	0.327946;0.328503	1.88083;1.95291	0						Linear,2(1)	1.9367225211408794	3.9930877685546875	1.5114734172821045	2.481614351272583	0.6859932331313181	1.9965438842773438	0.7778907599999999	0.80844324	0.3276786400000001	0.32877036	1.8462315999999999	1.9875083999999998	DOWN	0.0	1.0	0.0	
R-DRE-196854	Metabolism of vitamins and cofactors	89	90	6	6	5	6	6	5	6	4	4	89	86	4723	0.97263	0.090613	0.090613	4.44	570866;559435;550419;100048920	pank2;slc23a1;zgc:112160;thtpa	ENSDARG00000003311;ENSDARG00000015033;ENSDARG00000039730;ENSDARG00000063049		0.374967575	0.358287	0.0917503	0.24850752987690838	0.417611170560196	0.28953219872372976	0.19765337500000002	0.223202	0.0276875	0.12265130241554374	0.2046624381195016	0.13949820785164835	0.74174425	0.5760135	0.30404	0.5344210998656239	0.8803530353028428	0.6154389569980429									0.0917503;0.691546;0.31204;0.404534	0.0276875;0.316522;0.203122;0.243282	0.30404;1.51091;0.479361;0.672666	3	1	3	570866;559435;100048920	ENSDARG00000003311;ENSDARG00000015033;ENSDARG00000063049	0.3959434333333333	0.404534	0.29999011452273455	0.19583050000000002	0.243282	0.15015017727845012	0.8292053333333333	0.672666	0.6184757241681628	0.0917503;0.691546;0.404534	0.0276875;0.316522;0.243282	0.30404;1.51091;0.672666	1	550419	ENSDARG00000039730	0.31204	0.31204		0.203122	0.203122		0.479361	0.479361		0.31204	0.203122	0.479361	0						Linear,3(0.75);Poly 2,1(0.25)	1.7180560613079288	6.910497307777405	1.5263200998306274	2.0048019886016846	0.21270554009203216	1.6896876096725464	0.13143019572062978	0.6185049542793702	0.07745509863276714	0.3178516513672329	0.21801157213168842	1.2654769278683116	UP	0.75	0.25	0.0	
R-DRE-9012999	RHO GTPase cycle	251	252	2	1	1	2	2	2	2	1	1	92	251	4558	0.04324	0.99296	0.091501	0.4	393111	samm50	ENSDARG00000045814		0.349984	0.349984	0.349984		0.349984		0.220721	0.220721	0.220721		0.220721		0.554948	0.554948	0.554948		0.554948										0.349984	0.220721	0.554948	1	0	1	393111	ENSDARG00000045814	0.349984	0.349984		0.220721	0.220721		0.554948	0.554948		0.349984	0.220721	0.554948	0															0						Linear,1(1)	1.5336452722549438	1.5336452722549438	1.5336452722549438	1.5336452722549438	0.0	1.5336452722549438	0.349984	0.349984	0.220721	0.220721	0.554948	0.554948	UP	1.0	0.0	0.0	
R-DRE-1630316	Glycosaminoglycan metabolism	76	78	2	2	1	2	2	2	2	1	1	92	77	4732	0.5618	0.7782	1.0	1.28	565194	stab2	ENSDARG00000045748		0.240564	0.240564	0.240564		0.240564		0.165462	0.165462	0.165462		0.165462		0.349754	0.349754	0.349754		0.349754										0.240564	0.165462	0.349754	1	0	1	565194	ENSDARG00000045748	0.240564	0.240564		0.165462	0.165462		0.349754	0.349754		0.240564	0.165462	0.349754	0															0						Linear,1(1)	2.559972047805786	2.559972047805786	2.559972047805786	2.559972047805786	0.0	2.559972047805786	0.240564	0.240564	0.165462	0.165462	0.349754	0.349754	UP	1.0	0.0	0.0	
R-DRE-71387	Metabolism of carbohydrates	146	148	7	7	3	7	7	7	7	3	3	90	145	4664	0.69136	0.53716	0.75933	2.03	751668;565194;562250	gck;stab2;fut7	ENSDARG00000068006;ENSDARG00000045748;ENSDARG00000044775		0.19979443333333333	0.240564	0.0338043	0.1498250183489505	0.2666037706010581	0.10006787712137005	0.13177836666666667	0.165462	0.0205501	0.09879140807531456	0.17577337066349943	0.06349655184807738	0.30333703333333334	0.349754	0.0556071	0.22809161011752124	0.4047988692291219	0.15876497651315252									0.325015;0.240564;0.0338043	0.209323;0.165462;0.0205501	0.50465;0.349754;0.0556071	2	1	2	751668;565194	ENSDARG00000068006;ENSDARG00000045748	0.2827895	0.2827895	0.05971587477798477	0.18739250000000002	0.18739250000000002	0.031014410529623053	0.427202	0.427202	0.10952801197867156	0.325015;0.240564	0.209323;0.165462	0.50465;0.349754	1	562250	ENSDARG00000044775	0.0338043	0.0338043		0.0205501	0.0205501		0.0556071	0.0556071		0.0338043	0.0205501	0.0556071	0						Linear,2(0.67);Poly 2,1(0.34)	4.954613502523826	17.04242491722107	2.559972047805786	9.460317611694336	3.49701013201413	5.022135257720947	0.030251464570123343	0.36933740209654337	0.01998536441669277	0.24357136891664058	0.04522707843089102	0.5614469882357757	UP	0.6666666666666666	0.3333333333333333	0.0	
R-DRE-166520	Signaling by NTRKs	49	49	1	1	0	1	1	1	1	0	0	93	49	4760	0.38937	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-187037	Signaling by NTRK1 (TRKA)	43	43	1	1	0	1	1	1	1	0	0	93	43	4766	0.43727	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-449147	Signaling by Interleukins	106	122	1	1	1	1	1	1	1	1	1	92	121	4688	0.32087	0.90618	0.73048	0.82	101885596	hck	ENSDARG00000058647		0.477047	0.477047	0.477047		0.477047		0.268406	0.268406	0.268406		0.268406		0.847872	0.847872	0.847872		0.847872										0.477047	0.268406	0.847872	0	1	0															1	101885596	ENSDARG00000058647	0.477047	0.477047		0.268406	0.268406		0.847872	0.847872		0.477047	0.268406	0.847872	0						Linear,1(1)	1.8061665296554565	1.8061665296554565	1.8061665296554565	1.8061665296554565	0.0	1.8061665296554565	0.477047	0.477047	0.268406	0.268406	0.847872	0.847872	DOWN	0.0	1.0	0.0	
R-DRE-5693532	DNA Double-Strand Break Repair	80	90	2	2	1	2	2	2	2	1	1	92	89	4720	0.48684	0.82446	1.0	1.11	503536	rbbp8	ENSDARG00000043480		0.0568993	0.0568993	0.0568993		0.0568993		0.0269822	0.0269822	0.0269822		0.0269822		0.119988	0.119988	0.119988		0.119988										0.0568993	0.0269822	0.119988	1	0	1	503536	ENSDARG00000043480	0.0568993	0.0568993		0.0269822	0.0269822		0.119988	0.119988		0.0568993	0.0269822	0.119988	0															0						Poly 2,1(1)	1.609034538269043	1.609034538269043	1.609034538269043	1.609034538269043	0.0	1.609034538269043	0.0568993	0.0568993	0.0269822	0.0269822	0.119988	0.119988	UP	1.0	0.0	0.0	
R-DRE-5693538	Homology Directed Repair	63	73	2	2	1	2	2	2	2	1	1	92	72	4737	0.5948	0.75554	1.0	1.37	503536	rbbp8	ENSDARG00000043480		0.0568993	0.0568993	0.0568993		0.0568993		0.0269822	0.0269822	0.0269822		0.0269822		0.119988	0.119988	0.119988		0.119988										0.0568993	0.0269822	0.119988	1	0	1	503536	ENSDARG00000043480	0.0568993	0.0568993		0.0269822	0.0269822		0.119988	0.119988		0.0568993	0.0269822	0.119988	0															0						Poly 2,1(1)	1.609034538269043	1.609034538269043	1.609034538269043	1.609034538269043	0.0	1.609034538269043	0.0568993	0.0568993	0.0269822	0.0269822	0.119988	0.119988	UP	1.0	0.0	0.0	
R-DRE-5693565	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	33	42	1	1	0	1	1	1	1	0	0	93	42	4767	0.4458	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5693567	HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	58	68	2	2	1	2	2	2	2	1	1	92	67	4742	0.62868	0.7306	1.0	1.47	503536	rbbp8	ENSDARG00000043480		0.0568993	0.0568993	0.0568993		0.0568993		0.0269822	0.0269822	0.0269822		0.0269822		0.119988	0.119988	0.119988		0.119988										0.0568993	0.0269822	0.119988	1	0	1	503536	ENSDARG00000043480	0.0568993	0.0568993		0.0269822	0.0269822		0.119988	0.119988		0.0568993	0.0269822	0.119988	0															0						Poly 2,1(1)	1.609034538269043	1.609034538269043	1.609034538269043	1.609034538269043	0.0	1.609034538269043	0.0568993	0.0568993	0.0269822	0.0269822	0.119988	0.119988	UP	1.0	0.0	0.0	
R-DRE-5693606	DNA Double Strand Break Response	33	42	1	1	0	1	1	1	1	0	0	93	42	4767	0.4458	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5693607	Processing of DNA double-strand break ends	39	49	2	2	1	2	2	2	2	1	1	92	48	4761	0.76206	0.61063	0.61063	2.04	503536	rbbp8	ENSDARG00000043480		0.0568993	0.0568993	0.0568993		0.0568993		0.0269822	0.0269822	0.0269822		0.0269822		0.119988	0.119988	0.119988		0.119988										0.0568993	0.0269822	0.119988	1	0	1	503536	ENSDARG00000043480	0.0568993	0.0568993		0.0269822	0.0269822		0.119988	0.119988		0.0568993	0.0269822	0.119988	0															0						Poly 2,1(1)	1.609034538269043	1.609034538269043	1.609034538269043	1.609034538269043	0.0	1.609034538269043	0.0568993	0.0568993	0.0269822	0.0269822	0.119988	0.119988	UP	1.0	0.0	0.0	
R-DRE-69473	G2/M DNA damage checkpoint	46	56	2	2	1	2	2	2	2	1	1	92	55	4754	0.71251	0.65998	1.0	1.79	503536	rbbp8	ENSDARG00000043480		0.0568993	0.0568993	0.0568993		0.0568993		0.0269822	0.0269822	0.0269822		0.0269822		0.119988	0.119988	0.119988		0.119988										0.0568993	0.0269822	0.119988	1	0	1	503536	ENSDARG00000043480	0.0568993	0.0568993		0.0269822	0.0269822		0.119988	0.119988		0.0568993	0.0269822	0.119988	0															0						Poly 2,1(1)	1.609034538269043	1.609034538269043	1.609034538269043	1.609034538269043	0.0	1.609034538269043	0.0568993	0.0568993	0.0269822	0.0269822	0.119988	0.119988	UP	1.0	0.0	0.0	
R-DRE-69481	G2/M Checkpoints	93	106	4	4	3	4	4	4	4	3	3	90	103	4706	0.85888	0.32629	0.45469	2.83	799015;553396;503536	dbf4;mcm10;rbbp8	ENSDARG00000074796;ENSDARG00000045815;ENSDARG00000043480		0.04684623333333334	0.0485277	0.0351117	0.010990694975902705	0.04602121923309247	0.010087883961743203	0.024366733333333335	0.0250988	0.0210192	0.003048160667243971	0.02418956726024658	0.002839783873965375	0.09082256666666666	0.093827	0.0586527	0.030777828403955557	0.08819073332774692	0.02800263345158883									0.0351117;0.0485277;0.0568993	0.0210192;0.0250988;0.0269822	0.0586527;0.093827;0.119988	1	2	1	503536	ENSDARG00000043480	0.0568993	0.0568993		0.0269822	0.0269822		0.119988	0.119988		0.0568993	0.0269822	0.119988	2	799015;553396	ENSDARG00000074796;ENSDARG00000045815	0.0418197	0.0418197	0.009486544576398697	0.023059	0.023059	0.0028847128245286526	0.07623985	0.07623985	0.024871986053489968	0.0351117;0.0485277	0.0210192;0.0250988	0.0586527;0.093827	0						Poly 2,3(1)	1.572224886516694	4.719101786613464	1.5022361278533936	1.609034538269043	0.06131564665972296	1.6078311204910278	0.03440909115561307	0.0592833755110536	0.0209174148250709	0.02781605184159577	0.055994175139038795	0.12565095819429453	DOWN	0.3333333333333333	0.6666666666666666	0.0	
