Gene Ontology Analyses
GO Category: ALL
GO File Creation Date: 10/06/22
Deduplicate Gene Sets: false
Data Source: Trenbolone_DESeq_normData
Work Source: Trenbolone_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 06/26/2023 14:40.58
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 2163
Total Run Time: 2 seconds

GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0003170	4	heart valve development	15	16	1	1	1	1	1	1	1	1	1	86	15	18974	0.99763	0.070554	0.070554	6.25	117508	klf2a	ENSDARG00000042667		0.0396183	0.0396183	0.0396183		0.0396183		0.0240032	0.0240032	0.0240032		0.0240032		0.0653918	0.0653918	0.0653918		0.0653918		0.0	0.0396183			0.0240032		0.0653918		0.0396183	0.0240032	0.0653918	0	1	0															1	117508	ENSDARG00000042667	0.0396183	0.0396183		0.0240032	0.0240032		0.0653918	0.0653918		0.0396183	0.0240032	0.0653918	0						Linear,1(1)	4.485378265380859	4.485378265380859	4.485378265380859	4.485378265380859	0.0	4.485378265380859	0.0396183	0.0396183	0.0240032	0.0240032	0.0653918	0.0653918	DOWN	0.0	1.0	0.0	
GO:0003171	5	atrioventricular valve development	9	10	1	1	1	1	1	1	1	1	1	86	9	18980	0.9991	0.044693	0.044693	10.0	117508	klf2a	ENSDARG00000042667		0.0396183	0.0396183	0.0396183		0.0396183		0.0240032	0.0240032	0.0240032		0.0240032		0.0653918	0.0653918	0.0653918		0.0653918		0.0	0.0396183	0.0	0.0396183	0.0240032	0.0240032	0.0653918	0.0653918	0.0396183	0.0240032	0.0653918	0	1	0															1	117508	ENSDARG00000042667	0.0396183	0.0396183		0.0240032	0.0240032		0.0653918	0.0653918		0.0396183	0.0240032	0.0653918	0						Linear,1(1)	4.485378265380859	4.485378265380859	4.485378265380859	4.485378265380859	0.0	4.485378265380859	0.0396183	0.0396183	0.0240032	0.0240032	0.0653918	0.0653918	DOWN	0.0	1.0	0.0	
GO:0003179	4	heart valve morphogenesis	12	12	1	1	1	1	1	1	1	1	1	86	11	18978	0.99868	0.053391	0.053391	8.33	117508	klf2a	ENSDARG00000042667		0.0396183	0.0396183	0.0396183		0.0396183		0.0240032	0.0240032	0.0240032		0.0240032		0.0653918	0.0653918	0.0653918		0.0653918		0.0	0.0396183			0.0240032		0.0653918		0.0396183	0.0240032	0.0653918	0	1	0															1	117508	ENSDARG00000042667	0.0396183	0.0396183		0.0240032	0.0240032		0.0653918	0.0653918		0.0396183	0.0240032	0.0653918	0						Linear,1(1)	4.485378265380859	4.485378265380859	4.485378265380859	4.485378265380859	0.0	4.485378265380859	0.0396183	0.0396183	0.0240032	0.0240032	0.0653918	0.0653918	DOWN	0.0	1.0	0.0	
GO:0003181	5	atrioventricular valve morphogenesis	11	11	1	1	1	1	1	1	1	1	1	86	10	18979	0.9989	0.049052	0.049052	9.09	117508	klf2a	ENSDARG00000042667		0.0396183	0.0396183	0.0396183		0.0396183		0.0240032	0.0240032	0.0240032		0.0240032		0.0653918	0.0653918	0.0653918		0.0653918		0.0	0.0396183			0.0240032		0.0653918		0.0396183	0.0240032	0.0653918	0	1	0															1	117508	ENSDARG00000042667	0.0396183	0.0396183		0.0240032	0.0240032		0.0653918	0.0653918		0.0396183	0.0240032	0.0653918	0						Linear,1(1)	4.485378265380859	4.485378265380859	4.485378265380859	4.485378265380859	0.0	4.485378265380859	0.0396183	0.0396183	0.0240032	0.0240032	0.0653918	0.0653918	DOWN	0.0	1.0	0.0	
GO:0003223	8	ventricular compact myocardium morphogenesis	2	2	2	2	2	2	2	2	2	2	2	85	0	18989	1.0	2.0562E-5	2.0562E-5	100.0	117509;117508	klf2b;klf2a	ENSDARG00000040432;ENSDARG00000042667		0.022018455	0.022018455	0.00441861	0.02488993949466431	0.014201631618256584	0.022300305659010797	0.013212085	0.013212085	0.00242097	0.015260941186127742	0.00841930187906444	0.01367314103627255	0.036728195	0.036728195	0.00806459	0.04053645893750526	0.02399749550980236	0.03631890808067628	0.0	0.00441861	0.0	0.00441861	0.00242097	0.00242097	0.00806459	0.00806459	0.00441861;0.0396183	0.00242097;0.0240032	0.00806459;0.0653918	1	1	1	117509	ENSDARG00000040432	0.00441861	0.00441861		0.00242097	0.00242097		0.00806459	0.00806459		0.00441861	0.00242097	0.00806459	1	117508	ENSDARG00000042667	0.0396183	0.0396183		0.0240032	0.0240032		0.0653918	0.0653918		0.0396183	0.0240032	0.0653918	0						Linear,1(0.5);Poly 2,1(0.5)	2.6981709024777007	6.108457922935486	1.6230796575546265	4.485378265380859	2.023950755374744	3.054228961467743	-0.0124772412	0.0565141512	-0.0079385004	0.034362670399999996	-0.019452470799999982	0.09290886079999999	CONFLICT	0.5	0.5	0.0	
GO:0003306	7	Wnt signaling pathway involved in heart development	3	3	1	1	0	1	1	1	1	0	0	87	3	18986	0.98638	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0003333	6	amino acid transmembrane transport	60	60	2	2	0	2	2	2	2	0	0	87	60	18929	0.7598	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0003341	5	cilium movement	68	76	1	1	0	1	1	1	1	0	0	87	76	18913	0.70603	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0003352	7	regulation of cilium movement	12	13	1	1	1	1	1	1	1	1	1	86	12	18977	0.99845	0.057711	0.057711	7.69	100034551	drc1	ENSDARG00000042182		0.0527823	0.0527823	0.0527823		0.052782300000000004		0.0283628	0.0283628	0.0283628		0.0283628		0.098226	0.098226	0.098226		0.098226		0.0	0.0527823			0.0283628		0.098226		0.0527823	0.0283628	0.098226	0	1	0															1	100034551	ENSDARG00000042182	0.0527823	0.0527823		0.0283628	0.0283628		0.098226	0.098226		0.0527823	0.0283628	0.098226	0						Linear,1(1)	1.7577377557754517	1.7577377557754517	1.7577377557754517	1.7577377557754517	0.0	1.7577377557754517	0.0527823	0.0527823	0.0283628	0.0283628	0.098226	0.098226	DOWN	0.0	1.0	0.0	
GO:0003674	1	molecular_function	14856	16273	210	180	107	164	164	153	210	71	71	16	16202	2787	0.20146	0.86894	0.36057	0.44	108449885;100334710;100329827;100170660;100151273;100150288;100136845;100126142;100126141;100038797;100034640;100006303;100003999;798270;795445;794238;794081;792608;791587;791184;767678;751109;724016;641576;571442;570453;570411;569688;568741;568424;568045;567320;564926;564655;563369;563281;562258;561324;560341;559470;559384;559296;559250;557131;555604;553759;553363;550351;541431;541405;541322;494086;492459;445073;436935;436649;436584;393311;393141;378866;335409;323099;322795;317638;117509;117508;114453;60640;58148;30399;30300	npas4l;btr23;gad1a;gbp3;si:ch73-382f3.1;elovl6l;plekhs1;sik2a;znf1069;rhcga;si:ch211-127b11.1;gls2a;eevs;zgc:173517;sprb;abcg4b;ucp3;knstrn;zgc:174259;slco1f4;cish;epor;npas4a;zgc:122979;ftr13;abcg2b;si:dkey-183n20.15;tmprss5;efl1;rangap1b;ftr38;cenpw;cep76;qpctlb;cyp2r1;p4ha3;rorcb;npffr1l3;mych;faap24;prf1.5;gbp4;im:7152348;si:ch211-285c6.3;nox1;otol1a;fto;zgc:112492;miga2;pex7;zgc:113054;pih1d2;colec11;socs1a;rgs2;ppp1r3ca;gcgb;plekhf1;mycb;ddit4;socs3a;nfkbiab;csrnp1b;igfbp1a;klf2b;klf2a;cebp1;cyp19a1b;slc34a2a;tbxta;her2	ENSDARG00000116511;ENSDARG00000099509;ENSDARG00000093411;ENSDARG00000003244;ENSDARG00000093833;ENSDARG00000038639;ENSDARG00000079227;ENSDARG00000079618;ENSDARG00000104124;ENSDARG00000003203;ENSDARG00000077090;ENSDARG00000069095;ENSDARG00000087873;ENSDARG00000102401;ENSDARG00000058553;ENSDARG00000078068;ENSDARG00000091209;ENSDARG00000074379;ENSDARG00000091136;ENSDARG00000101014;ENSDARG00000060316;ENSDARG00000090834;ENSDARG00000055752;ENSDARG00000004187;ENSDARG00000079537;ENSDARG00000079361;ENSDARG00000094265;ENSDARG00000087717;ENSDARG00000079672;ENSDARG00000056059;ENSDARG00000095678;ENSDARG00000092136;ENSDARG00000058319;ENSDARG00000062293;ENSDARG00000056587;ENSDARG00000103692;ENSDARG00000017780;ENSDARG00000010712;ENSDARG00000077473;ENSDARG00000051731;ENSDARG00000037598;ENSDARG00000068857;ENSDARG00000097082;ENSDARG00000026505;ENSDARG00000087574;ENSDARG00000001771;ENSDARG00000044216;ENSDARG00000076848;ENSDARG00000089357;ENSDARG00000042553;ENSDARG00000053483;ENSDARG00000014849;ENSDARG00000013266;ENSDARG00000038095;ENSDARG00000098761;ENSDARG00000071005;ENSDARG00000040907;ENSDARG00000102435;ENSDARG00000007241;ENSDARG00000037618;ENSDARG00000025428;ENSDARG00000007693;ENSDARG00000038429;ENSDARG00000099351;ENSDARG00000040432;ENSDARG00000042667;ENSDARG00000101096;ENSDARG00000098360;ENSDARG00000012903;ENSDARG00000101576;ENSDARG00000038205		0.025628786630985924	0.00880103	5.38918E-5	0.024891632109733816	0.020477033064931042	0.02149432776009415	0.013556480487323948	0.00289182	1.29887E-5	0.012415528897842044	0.011317691146819997	0.01148379646591361	0.049995259225352105	0.0271492	2.21673E-4	0.05368376580117115	0.0383812782626973	0.04317208052445878									0.0509402;0.0370915;0.0074353;0.0533181;0.0332715;0.00498666;0.00593201;0.00431647;0.0529168;0.0070979;0.00483055;5.32303E-4;0.0195437;0.0042678;0.0039033;0.00880103;0.0049864;0.0553504;0.0510286;5.38918E-5;0.00312077;0.0408477;0.00319789;0.0357513;0.0605195;0.00505395;0.0368279;0.0551054;0.0482128;0.00703431;0.049459;0.00346644;0.00708197;0.0737909;0.00366012;0.0396471;0.0065972;0.0043961;0.00339516;0.00299837;0.0571028;0.00315527;0.00359561;0.0074815;1.42044E-4;0.086781;0.0426408;0.0371537;0.00431549;0.010736;0.0220418;0.0814256;0.0646492;0.00477414;0.0312353;1.01606E-4;0.0379502;0.0348477;0.00449116;0.0409535;0.0327499;0.00685071;0.037413;1.83246E-4;0.00441861;0.0396183;0.0736478;0.00833195;0.00442612;0.0584316;0.0772299	0.0278768;0.0229788;0.00289182;0.0284636;0.021298;0.00257421;0.00274725;0.00238282;0.0283655;0.00288507;0.00251204;9.86167E-5;0.0138624;0.00237242;0.00224931;0.00285305;0.00256242;0.0289954;0.0278421;1.29887E-5;0.00194972;0.0244783;0.00197719;0.0224021;0.0301431;0.00258502;0.0228791;0.0289328;0.027023;0.00281062;0.0273918;0.00209006;0.00286497;0.032227;0.00216762;0.0240568;0.00284502;0.00241096;0.00206745;0.00189398;0.0293851;0.00196358;0.00213998;0.00288759;3.41062E-5;0.033188;0.0251485;0.0229991;0.00237892;0.00255151;0.0153777;0.0329078;0.0309132;0.00252081;0.0203242;4.65724E-5;0.0233317;0.0220053;0.00243701;0.0245184;0.0210497;0.00287817;0.0231084;2.99406E-5;0.00242097;0.0240032;0.0322607;0.00397335;0.00241888;0.0297018;0.0325847	0.0930844;0.0598715;0.0191173;0.0998755;0.0519762;0.00965997;0.0128087;0.00781926;0.098718;0.0174623;0.00928894;0.00287321;0.0275535;0.00767746;0.00677353;0.0271492;0.00970342;0.10566;0.0935243;2.23604E-4;0.00499518;0.0681638;0.00517224;0.0570552;0.121507;0.00988095;0.0592809;0.104954;0.0860185;0.0176052;0.0893037;0.00574919;0.017506;0.168961;0.00618025;0.0653408;0.0152979;0.00801576;0.00557552;0.00474672;0.110965;0.00507019;0.00604138;0.0193839;5.91578E-4;0.226918;0.0723;0.0600195;0.00782854;0.045174;0.031594;0.201476;0.135202;0.00904169;0.0480041;2.21673E-4;0.0617278;0.0551851;0.00827675;0.0684052;0.0509536;0.0163063;0.0605724;0.00112153;0.00806459;0.0653918;0.16813;0.0174717;0.00809898;0.114951;0.183045	38	33	38	108449885;100334710;100329827;100151273;100136845;100126141;100006303;100003999;798270;795445;791184;724016;571442;570411;569688;568741;568045;564926;564655;563281;561324;559296;557131;553759;553363;550351;541431;541322;494086;492459;436649;436584;393311;317638;117509;60640;30399;30300	ENSDARG00000116511;ENSDARG00000099509;ENSDARG00000093411;ENSDARG00000093833;ENSDARG00000079227;ENSDARG00000104124;ENSDARG00000069095;ENSDARG00000087873;ENSDARG00000102401;ENSDARG00000058553;ENSDARG00000101014;ENSDARG00000055752;ENSDARG00000079537;ENSDARG00000094265;ENSDARG00000087717;ENSDARG00000079672;ENSDARG00000095678;ENSDARG00000058319;ENSDARG00000062293;ENSDARG00000103692;ENSDARG00000010712;ENSDARG00000068857;ENSDARG00000026505;ENSDARG00000001771;ENSDARG00000044216;ENSDARG00000076848;ENSDARG00000089357;ENSDARG00000053483;ENSDARG00000014849;ENSDARG00000013266;ENSDARG00000071005;ENSDARG00000040907;ENSDARG00000102435;ENSDARG00000099351;ENSDARG00000040432;ENSDARG00000098360;ENSDARG00000101576;ENSDARG00000038205	0.030664895705263154	0.0340596	0.026916304299574104	0.015961035484210528	0.02165165	0.012772797681607698	0.060745205973684206	0.05358065	0.06115161642328558	0.0509402;0.0370915;0.0074353;0.0332715;0.00593201;0.0529168;5.32303E-4;0.0195437;0.0042678;0.0039033;5.38918E-5;0.00319789;0.0605195;0.0368279;0.0551054;0.0482128;0.049459;0.00708197;0.0737909;0.0396471;0.0043961;0.00315527;0.0074815;0.086781;0.0426408;0.0371537;0.00431549;0.0220418;0.0814256;0.0646492;1.01606E-4;0.0379502;0.0348477;1.83246E-4;0.00441861;0.00833195;0.0584316;0.0772299	0.0278768;0.0229788;0.00289182;0.021298;0.00274725;0.0283655;9.86167E-5;0.0138624;0.00237242;0.00224931;1.29887E-5;0.00197719;0.0301431;0.0228791;0.0289328;0.027023;0.0273918;0.00286497;0.032227;0.0240568;0.00241096;0.00196358;0.00288759;0.033188;0.0251485;0.0229991;0.00237892;0.0153777;0.0329078;0.0309132;4.65724E-5;0.0233317;0.0220053;2.99406E-5;0.00242097;0.00397335;0.0297018;0.0325847	0.0930844;0.0598715;0.0191173;0.0519762;0.0128087;0.098718;0.00287321;0.0275535;0.00767746;0.00677353;2.23604E-4;0.00517224;0.121507;0.0592809;0.104954;0.0860185;0.0893037;0.017506;0.168961;0.0653408;0.00801576;0.00507019;0.0193839;0.226918;0.0723;0.0600195;0.00782854;0.031594;0.201476;0.135202;2.21673E-4;0.0617278;0.0551851;0.00112153;0.00806459;0.0174717;0.114951;0.183045	33	100170660;100150288;100126142;100038797;100034640;794238;794081;792608;791587;767678;751109;641576;570453;568424;567320;563369;562258;560341;559470;559384;559250;555604;541405;445073;436935;393141;378866;335409;323099;322795;117508;114453;58148	ENSDARG00000003244;ENSDARG00000038639;ENSDARG00000079618;ENSDARG00000003203;ENSDARG00000077090;ENSDARG00000078068;ENSDARG00000091209;ENSDARG00000074379;ENSDARG00000091136;ENSDARG00000060316;ENSDARG00000090834;ENSDARG00000004187;ENSDARG00000079361;ENSDARG00000056059;ENSDARG00000092136;ENSDARG00000056587;ENSDARG00000017780;ENSDARG00000077473;ENSDARG00000051731;ENSDARG00000037598;ENSDARG00000097082;ENSDARG00000087574;ENSDARG00000042553;ENSDARG00000038095;ENSDARG00000098761;ENSDARG00000007241;ENSDARG00000037618;ENSDARG00000025428;ENSDARG00000007693;ENSDARG00000038429;ENSDARG00000042667;ENSDARG00000101096;ENSDARG00000012903	0.019829630727272726	0.00685071	0.021280809549800144	0.010787598975757576	0.00281062	0.011566547703764892	0.03761653266666666	0.0163063	0.041051037754995114	0.0533181;0.00498666;0.00431647;0.0070979;0.00483055;0.00880103;0.0049864;0.0553504;0.0510286;0.00312077;0.0408477;0.0357513;0.00505395;0.00703431;0.00346644;0.00366012;0.0065972;0.00339516;0.00299837;0.0571028;0.00359561;1.42044E-4;0.010736;0.00477414;0.0312353;0.00449116;0.0409535;0.0327499;0.00685071;0.037413;0.0396183;0.0736478;0.00442612	0.0284636;0.00257421;0.00238282;0.00288507;0.00251204;0.00285305;0.00256242;0.0289954;0.0278421;0.00194972;0.0244783;0.0224021;0.00258502;0.00281062;0.00209006;0.00216762;0.00284502;0.00206745;0.00189398;0.0293851;0.00213998;3.41062E-5;0.00255151;0.00252081;0.0203242;0.00243701;0.0245184;0.0210497;0.00287817;0.0231084;0.0240032;0.0322607;0.00241888	0.0998755;0.00965997;0.00781926;0.0174623;0.00928894;0.0271492;0.00970342;0.10566;0.0935243;0.00499518;0.0681638;0.0570552;0.00988095;0.0176052;0.00574919;0.00618025;0.0152979;0.00557552;0.00474672;0.110965;0.00604138;5.91578E-4;0.045174;0.00904169;0.0480041;0.00827675;0.0684052;0.0509536;0.0163063;0.0605724;0.0653918;0.16813;0.00809898	0						Exp 5,1(0.02);Hill,4(0.06);Linear,34(0.48);Poly 2,31(0.44);Power,1(0.02)	2.0648014424493697	181.0158919095993	1.5056514739990234	34.15071105957031	3.900387854186493	1.7714320421218872	0.019838763874639023	0.031418809387332804	0.010668514180667946	0.016444446793979942	0.03750792114061366	0.062482597310090565	CONFLICT	0.5352112676056338	0.4647887323943662	0.0	
GO:0003676	4	nucleic acid binding	2741	2953	40	36	21	33	33	32	40	16	16	71	2937	16052	0.81811	0.26595	0.45685	0.54	108449885;100151273;100126141;798270;724016;567320;562258;560341;492459;393141;322795;117509;117508;114453;30399;30300	npas4l;si:ch73-382f3.1;znf1069;zgc:173517;npas4a;cenpw;rorcb;mych;colec11;mycb;csrnp1b;klf2b;klf2a;cebp1;tbxta;her2	ENSDARG00000116511;ENSDARG00000093833;ENSDARG00000104124;ENSDARG00000102401;ENSDARG00000055752;ENSDARG00000092136;ENSDARG00000017780;ENSDARG00000077473;ENSDARG00000013266;ENSDARG00000007241;ENSDARG00000038429;ENSDARG00000040432;ENSDARG00000042667;ENSDARG00000101096;ENSDARG00000101576;ENSDARG00000038205		0.032372035	0.035342250000000006	0.00319789	0.028073328655646802	0.022153476645942822	0.024724108878756132	0.01664515125	0.0222032	0.00197719	0.0133938047288637	0.011779174062424987	0.01236737321371233	0.064180278125	0.0562743	0.00517224	0.061608837625781496	0.042594695385244914	0.05220275123356216									0.0509402;0.0332715;0.0529168;0.0042678;0.00319789;0.00346644;0.0065972;0.00339516;0.0646492;0.00449116;0.037413;0.00441861;0.0396183;0.0736478;0.0584316;0.0772299	0.0278768;0.021298;0.0283655;0.00237242;0.00197719;0.00209006;0.00284502;0.00206745;0.0309132;0.00243701;0.0231084;0.00242097;0.0240032;0.0322607;0.0297018;0.0325847	0.0930844;0.0519762;0.098718;0.00767746;0.00517224;0.00574919;0.0152979;0.00557552;0.135202;0.00827675;0.0605724;0.00806459;0.0653918;0.16813;0.114951;0.183045	9	7	9	108449885;100151273;100126141;798270;724016;492459;117509;30399;30300	ENSDARG00000116511;ENSDARG00000093833;ENSDARG00000104124;ENSDARG00000102401;ENSDARG00000055752;ENSDARG00000013266;ENSDARG00000040432;ENSDARG00000101576;ENSDARG00000038205	0.03881372222222222	0.0509402	0.02861322299363913	0.019723397777777776	0.0278768	0.01345917381216876	0.07754343222222221	0.0930844	0.06338783182432962	0.0509402;0.0332715;0.0529168;0.0042678;0.00319789;0.0646492;0.00441861;0.0584316;0.0772299	0.0278768;0.021298;0.0283655;0.00237242;0.00197719;0.0309132;0.00242097;0.0297018;0.0325847	0.0930844;0.0519762;0.098718;0.00767746;0.00517224;0.135202;0.00806459;0.114951;0.183045	7	567320;562258;560341;393141;322795;117508;114453	ENSDARG00000092136;ENSDARG00000017780;ENSDARG00000077473;ENSDARG00000007241;ENSDARG00000038429;ENSDARG00000042667;ENSDARG00000101096	0.024089865714285712	0.0065972	0.02713646434071252	0.012687405714285714	0.00284502	0.013208510740076966	0.046999080000000006	0.0152979	0.059325479836483695	0.00346644;0.0065972;0.00339516;0.00449116;0.037413;0.0396183;0.0736478	0.00209006;0.00284502;0.00206745;0.00243701;0.0231084;0.0240032;0.0322607	0.00574919;0.0152979;0.00557552;0.00827675;0.0605724;0.0653918;0.16813	0						Linear,9(0.57);Poly 2,7(0.44)	1.9063970691804513	32.27874803543091	1.5056514739990234	4.485378265380859	0.8305761693766249	1.679534912109375	0.018616103958733067	0.046127966041266934	0.010082186932856792	0.023208115567143216	0.033991947688367066	0.09436860856163294	CONFLICT	0.5625	0.4375	0.0	
GO:0003677	5	DNA binding	1818	1964	39	35	21	32	32	31	39	16	16	71	1948	17041	0.99307	0.015268	0.019932	0.81	108449885;100151273;100126141;798270;724016;567320;562258;560341;492459;393141;322795;117509;117508;114453;30399;30300	npas4l;si:ch73-382f3.1;znf1069;zgc:173517;npas4a;cenpw;rorcb;mych;colec11;mycb;csrnp1b;klf2b;klf2a;cebp1;tbxta;her2	ENSDARG00000116511;ENSDARG00000093833;ENSDARG00000104124;ENSDARG00000102401;ENSDARG00000055752;ENSDARG00000092136;ENSDARG00000017780;ENSDARG00000077473;ENSDARG00000013266;ENSDARG00000007241;ENSDARG00000038429;ENSDARG00000040432;ENSDARG00000042667;ENSDARG00000101096;ENSDARG00000101576;ENSDARG00000038205		0.032372035	0.035342250000000006	0.00319789	0.028073328655646802	0.022153476645942822	0.024724108878756132	0.01664515125	0.0222032	0.00197719	0.0133938047288637	0.011779174062424987	0.01236737321371233	0.064180278125	0.0562743	0.00517224	0.061608837625781496	0.042594695385244914	0.05220275123356216									0.0509402;0.0332715;0.0529168;0.0042678;0.00319789;0.00346644;0.0065972;0.00339516;0.0646492;0.00449116;0.037413;0.00441861;0.0396183;0.0736478;0.0584316;0.0772299	0.0278768;0.021298;0.0283655;0.00237242;0.00197719;0.00209006;0.00284502;0.00206745;0.0309132;0.00243701;0.0231084;0.00242097;0.0240032;0.0322607;0.0297018;0.0325847	0.0930844;0.0519762;0.098718;0.00767746;0.00517224;0.00574919;0.0152979;0.00557552;0.135202;0.00827675;0.0605724;0.00806459;0.0653918;0.16813;0.114951;0.183045	9	7	9	108449885;100151273;100126141;798270;724016;492459;117509;30399;30300	ENSDARG00000116511;ENSDARG00000093833;ENSDARG00000104124;ENSDARG00000102401;ENSDARG00000055752;ENSDARG00000013266;ENSDARG00000040432;ENSDARG00000101576;ENSDARG00000038205	0.03881372222222222	0.0509402	0.02861322299363913	0.019723397777777776	0.0278768	0.01345917381216876	0.07754343222222221	0.0930844	0.06338783182432962	0.0509402;0.0332715;0.0529168;0.0042678;0.00319789;0.0646492;0.00441861;0.0584316;0.0772299	0.0278768;0.021298;0.0283655;0.00237242;0.00197719;0.0309132;0.00242097;0.0297018;0.0325847	0.0930844;0.0519762;0.098718;0.00767746;0.00517224;0.135202;0.00806459;0.114951;0.183045	7	567320;562258;560341;393141;322795;117508;114453	ENSDARG00000092136;ENSDARG00000017780;ENSDARG00000077473;ENSDARG00000007241;ENSDARG00000038429;ENSDARG00000042667;ENSDARG00000101096	0.024089865714285712	0.0065972	0.02713646434071252	0.012687405714285714	0.00284502	0.013208510740076966	0.046999080000000006	0.0152979	0.059325479836483695	0.00346644;0.0065972;0.00339516;0.00449116;0.037413;0.0396183;0.0736478	0.00209006;0.00284502;0.00206745;0.00243701;0.0231084;0.0240032;0.0322607	0.00574919;0.0152979;0.00557552;0.00827675;0.0605724;0.0653918;0.16813	0						Linear,9(0.57);Poly 2,7(0.44)	1.9063970691804513	32.27874803543091	1.5056514739990234	4.485378265380859	0.8305761693766249	1.679534912109375	0.018616103958733067	0.046127966041266934	0.010082186932856792	0.023208115567143216	0.033991947688367066	0.09436860856163294	CONFLICT	0.5625	0.4375	0.0	
GO:0003682	3	chromatin binding	241	263	2	2	1	2	2	2	2	1	1	86	262	18727	0.66217	0.70197	1.0	0.38	559470	faap24	ENSDARG00000051731		0.00299837	0.00299837	0.00299837		0.00299837		0.00189398	0.00189398	0.00189398		0.00189398		0.00474672	0.00474672	0.00474672		0.00474672										0.00299837	0.00189398	0.00474672	0	1	0															1	559470	ENSDARG00000051731	0.00299837	0.00299837		0.00189398	0.00189398		0.00474672	0.00474672		0.00299837	0.00189398	0.00474672	0						Poly 2,1(1)	2.7959835529327393	2.7959835529327393	2.7959835529327393	2.7959835529327393	0.0	2.7959835529327393	0.00299837	0.00299837	0.00189398	0.00189398	0.00474672	0.00474672	DOWN	0.0	1.0	0.0	
