Identifier,EE2-100ng/L-B
ENSDARG00000114969,0
ENSDARG00000089934,0
ENSDARG00000096127,0
ENSDARG00000095990,0
ENSDARG00000095198,0
ENSDARG00000093220,0
ENSDARG00000113582,0
ENSDARG00000105111,0
ENSDARG00000101842,0
ENSDARG00000100571,0
ENSDARG00000077697,5
ENSDARG00000076255,0
ENSDARG00000109366,0
ENSDARG00000096210,0
ENSDARG00000088915,0
ENSDARG00000109840,0
ENSDARG00000096026,0
ENSDARG00000094195,0
ENSDARG00000094653,0
ENSDARG00000114536,0
ENSDARG00000117302,0
ENSDARG00000078728,0
ENSDARG00000095605,0
ENSDARG00000090734,0
ENSDARG00000092784,0
ENSDARG00000115017,0
ENSDARG00000095998,0
ENSDARG00000096144,0
ENSDARG00000117801,0
ENSDARG00000096024,0
ENSDARG00000114860,0
ENSDARG00000115069,0
ENSDARG00000114557,0
ENSDARG00000112012,0
ENSDARG00000113844,0
ENSDARG00000116616,0
ENSDARG00000115827,0
ENSDARG00000114972,0
ENSDARG00000116911,0
ENSDARG00000113612,0
ENSDARG00000111575,0
ENSDARG00000101524,1
ENSDARG00000099036,0
ENSDARG00000103439,0
ENSDARG00000103343,0
ENSDARG00000112070,0
ENSDARG00000104523,0
ENSDARG00000105144,1
ENSDARG00000104416,0
ENSDARG00000103003,0
ENSDARG00000100647,0
ENSDARG00000099597,1
ENSDARG00000116007,0
ENSDARG00000088301,0
ENSDARG00000110403,0
ENSDARG00000095418,0
ENSDARG00000095155,0
ENSDARG00000092080,0
ENSDARG00000093803,0
ENSDARG00000094223,0
ENSDARG00000095126,1
ENSDARG00000097347,0
ENSDARG00000094304,0
ENSDARG00000096100,0
ENSDARG00000111024,0
ENSDARG00000115032,0
ENSDARG00000113038,0
ENSDARG00000111688,0
ENSDARG00000112896,0
ENSDARG00000112599,0
ENSDARG00000093633,0
ENSDARG00000117620,0
ENSDARG00000092940,0
ENSDARG00000114228,0
ENSDARG00000093576,0
ENSDARG00000094615,0
ENSDARG00000113652,0
ENSDARG00000114186,0
ENSDARG00000109896,0
ENSDARG00000112345,0
ENSDARG00000117081,0
ENSDARG00000112603,0
ENSDARG00000111851,0
ENSDARG00000114646,0
ENSDARG00000100934,0
ENSDARG00000109244,0
ENSDARG00000110684,0
ENSDARG00000109860,0
ENSDARG00000116746,0
ENSDARG00000111592,0
ENSDARG00000113647,0
ENSDARG00000116492,0
ENSDARG00000113873,0
ENSDARG00000110538,0
ENSDARG00000116144,0
ENSDARG00000113682,0
ENSDARG00000110974,0
ENSDARG00000113979,0
ENSDARG00000112166,0
ENSDARG00000109822,0
ENSDARG00000110052,0
ENSDARG00000109322,0
ENSDARG00000112182,0
ENSDARG00000102673,2
ENSDARG00000100421,0
ENSDARG00000100335,0
ENSDARG00000104006,1
ENSDARG00000111178,0
ENSDARG00000116114,0
ENSDARG00000098196,0
ENSDARG00000105038,0
ENSDARG00000102212,2
ENSDARG00000098094,0
ENSDARG00000100329,0
ENSDARG00000114441,0
ENSDARG00000104004,0
ENSDARG00000100384,0
ENSDARG00000101682,0
ENSDARG00000099963,0
ENSDARG00000103527,0
ENSDARG00000104026,0
ENSDARG00000107425,1
ENSDARG00000117773,0
ENSDARG00000099346,0
ENSDARG00000100911,0
ENSDARG00000116149,0
ENSDARG00000116692,0
ENSDARG00000099544,1
ENSDARG00000116367,1
ENSDARG00000110878,2
ENSDARG00000100110,0
ENSDARG00000104822,0
ENSDARG00000098077,0
ENSDARG00000100509,0
ENSDARG00000100460,1
ENSDARG00000099180,0
ENSDARG00000099669,0
ENSDARG00000112928,0
ENSDARG00000103495,1
ENSDARG00000112487,0
ENSDARG00000117644,1
ENSDARG00000105119,2
ENSDARG00000110769,0
ENSDARG00000100090,0
ENSDARG00000111518,0
ENSDARG00000091994,0
ENSDARG00000101946,0
ENSDARG00000098087,0
ENSDARG00000117495,0
ENSDARG00000067592,1
ENSDARG00000117806,0
ENSDARG00000094212,0
ENSDARG00000112369,0
ENSDARG00000099055,0
ENSDARG00000100434,0
ENSDARG00000117113,0
ENSDARG00000102262,0
ENSDARG00000101843,0
ENSDARG00000113713,0
ENSDARG00000099590,0
ENSDARG00000103172,0
ENSDARG00000088847,0
ENSDARG00000103079,0
ENSDARG00000102873,11
ENSDARG00000099347,0
ENSDARG00000105262,0
ENSDARG00000101772,0
ENSDARG00000100652,0
ENSDARG00000098892,2
ENSDARG00000100671,0
ENSDARG00000101230,0
ENSDARG00000104819,0
ENSDARG00000104616,0
ENSDARG00000104887,0
ENSDARG00000100262,0
ENSDARG00000104737,0
ENSDARG00000100842,0
ENSDARG00000111998,0
ENSDARG00000110917,0
ENSDARG00000098628,1
ENSDARG00000100079,0
ENSDARG00000113622,0
ENSDARG00000116572,0
ENSDARG00000110800,0
ENSDARG00000111777,0
ENSDARG00000115010,0
ENSDARG00000117139,0
ENSDARG00000114506,0
ENSDARG00000110860,0
ENSDARG00000099293,0
ENSDARG00000113010,0
ENSDARG00000110107,0
ENSDARG00000115725,0
ENSDARG00000115917,0
ENSDARG00000109367,0
ENSDARG00000114596,0
ENSDARG00000115107,0
ENSDARG00000109213,0
ENSDARG00000113141,0
ENSDARG00000115443,0
ENSDARG00000111255,0
ENSDARG00000112813,0
ENSDARG00000112158,0
ENSDARG00000112350,0
ENSDARG00000113908,0
ENSDARG00000105219,0
ENSDARG00000109255,0
ENSDARG00000098199,0
ENSDARG00000100370,0
ENSDARG00000112586,0
ENSDARG00000100463,0
ENSDARG00000104088,1
ENSDARG00000101528,0
ENSDARG00000103458,0
ENSDARG00000098604,1
ENSDARG00000107283,0
ENSDARG00000098383,0
ENSDARG00000116620,0
ENSDARG00000115312,0
ENSDARG00000114875,0
ENSDARG00000114713,0
ENSDARG00000110861,0
ENSDARG00000104226,0
ENSDARG00000094175,1
ENSDARG00000098991,2
ENSDARG00000103239,0
ENSDARG00000104892,0
ENSDARG00000100556,0
ENSDARG00000100761,0
ENSDARG00000113804,1
ENSDARG00000100160,0
ENSDARG00000116574,0
ENSDARG00000104446,0
ENSDARG00000098183,0
ENSDARG00000100864,0
ENSDARG00000103227,0
ENSDARG00000109951,0
ENSDARG00000101174,0
ENSDARG00000115416,0
ENSDARG00000104266,0
ENSDARG00000117453,0
ENSDARG00000099048,2
ENSDARG00000112940,0
ENSDARG00000112473,0
ENSDARG00000116873,0
ENSDARG00000115589,0
ENSDARG00000103749,0
ENSDARG00000113887,0
ENSDARG00000116061,0
ENSDARG00000116189,0
ENSDARG00000116342,0
ENSDARG00000111532,0
ENSDARG00000117047,0
ENSDARG00000115808,0
ENSDARG00000103784,0
ENSDARG00000111972,0
ENSDARG00000113519,0
ENSDARG00000112493,0
ENSDARG00000112043,0
ENSDARG00000113826,1
ENSDARG00000098351,0
ENSDARG00000112684,0
ENSDARG00000116915,1
ENSDARG00000114740,0
ENSDARG00000112330,0
ENSDARG00000113298,0
ENSDARG00000116166,0
ENSDARG00000116954,0
ENSDARG00000116338,0
ENSDARG00000116652,0
ENSDARG00000111566,0
ENSDARG00000101714,0
ENSDARG00000116474,0
ENSDARG00000116679,0
ENSDARG00000116756,0
ENSDARG00000100001,0
ENSDARG00000114332,0
ENSDARG00000105067,1
ENSDARG00000112061,0
ENSDARG00000113294,0
ENSDARG00000100302,0
ENSDARG00000099262,1
ENSDARG00000113526,0
ENSDARG00000111458,166
ENSDARG00000113006,0
ENSDARG00000111460,17
ENSDARG00000115847,0
ENSDARG00000110028,0
ENSDARG00000114192,3
ENSDARG00000098189,2
ENSDARG00000101389,0
ENSDARG00000115693,0
ENSDARG00000111550,0
ENSDARG00000104167,0
ENSDARG00000098541,0
ENSDARG00000096142,0
ENSDARG00000114364,0
ENSDARG00000104009,0
ENSDARG00000100219,0
ENSDARG00000109126,0
ENSDARG00000104502,2
ENSDARG00000101484,2
ENSDARG00000113780,0
ENSDARG00000100568,0
ENSDARG00000099337,0
ENSDARG00000111563,0
ENSDARG00000113698,0
ENSDARG00000101634,0
ENSDARG00000115655,0
ENSDARG00000116717,0
ENSDARG00000099415,0
ENSDARG00000098220,0
ENSDARG00000102999,0
ENSDARG00000103497,1
ENSDARG00000098494,0
ENSDARG00000101834,0
ENSDARG00000117183,0
ENSDARG00000113672,0
ENSDARG00000111180,0
ENSDARG00000114693,0
ENSDARG00000113401,0
ENSDARG00000112565,0
ENSDARG00000111324,0
ENSDARG00000109697,0
ENSDARG00000112878,0
ENSDARG00000103247,0
ENSDARG00000109319,1
ENSDARG00000101807,1
ENSDARG00000104341,0
ENSDARG00000105091,0
ENSDARG00000104561,0
ENSDARG00000103283,0
ENSDARG00000105242,0
ENSDARG00000099090,0
ENSDARG00000114716,0
ENSDARG00000102884,0
ENSDARG00000101327,0
ENSDARG00000109530,0
ENSDARG00000115792,0
ENSDARG00000114078,0
ENSDARG00000109871,0
ENSDARG00000099341,0
ENSDARG00000100743,0
ENSDARG00000086179,0
ENSDARG00000098835,0
ENSDARG00000101966,0
ENSDARG00000101388,0
ENSDARG00000104619,0
ENSDARG00000099910,0
ENSDARG00000098444,0
ENSDARG00000102616,0
ENSDARG00000110810,0
ENSDARG00000102360,0
ENSDARG00000101272,1
ENSDARG00000112027,0
ENSDARG00000103371,0
ENSDARG00000102853,0
ENSDARG00000113391,0
ENSDARG00000088443,0
ENSDARG00000099466,0
ENSDARG00000090824,0
ENSDARG00000117469,0
ENSDARG00000102581,0
ENSDARG00000098851,0
ENSDARG00000104986,0
ENSDARG00000101555,0
ENSDARG00000102839,0
ENSDARG00000100930,0
ENSDARG00000104787,0
ENSDARG00000104897,0
ENSDARG00000103324,0
ENSDARG00000101756,0
ENSDARG00000105279,1
ENSDARG00000099571,0
ENSDARG00000100950,0
ENSDARG00000101728,0
ENSDARG00000103254,2
ENSDARG00000101071,0
ENSDARG00000101421,0
ENSDARG00000101087,0
ENSDARG00000116086,0
ENSDARG00000104590,0
ENSDARG00000100240,0
ENSDARG00000100464,0
ENSDARG00000102225,0
ENSDARG00000102638,1
ENSDARG00000101403,3
ENSDARG00000101902,1
ENSDARG00000102713,0
ENSDARG00000115256,0
ENSDARG00000115029,0
ENSDARG00000102031,0
ENSDARG00000103100,0
ENSDARG00000099643,1
ENSDARG00000098305,0
ENSDARG00000104650,0
ENSDARG00000099789,0
ENSDARG00000098979,0
ENSDARG00000104890,1
ENSDARG00000100338,0
ENSDARG00000100006,0
ENSDARG00000101828,0
ENSDARG00000099381,0
ENSDARG00000100811,0
ENSDARG00000101757,0
ENSDARG00000103306,1
ENSDARG00000114142,1
ENSDARG00000092139,0
ENSDARG00000112831,0
ENSDARG00000114396,0
ENSDARG00000102156,0
ENSDARG00000098066,0
ENSDARG00000099711,0
ENSDARG00000117400,0
ENSDARG00000101514,0
ENSDARG00000104817,0
ENSDARG00000098716,0
ENSDARG00000105976,0
ENSDARG00000102283,0
ENSDARG00000101014,0
ENSDARG00000116300,3
ENSDARG00000104163,0
ENSDARG00000090998,1
ENSDARG00000117524,0
ENSDARG00000091841,0
ENSDARG00000112072,0
ENSDARG00000091393,1
ENSDARG00000105731,6
ENSDARG00000105829,0
ENSDARG00000075417,2
ENSDARG00000103375,0
ENSDARG00000089598,0
ENSDARG00000089092,3
ENSDARG00000098324,2
ENSDARG00000089715,0
ENSDARG00000090942,0
ENSDARG00000103952,0
ENSDARG00000101908,6
ENSDARG00000101645,3
ENSDARG00000111905,0
ENSDARG00000098811,0
ENSDARG00000102586,2
ENSDARG00000099864,0
ENSDARG00000098722,0
ENSDARG00000102460,0
ENSDARG00000104120,0
ENSDARG00000113301,0
ENSDARG00000105739,0
ENSDARG00000102835,0
ENSDARG00000105696,4
ENSDARG00000103865,1
ENSDARG00000101365,3
ENSDARG00000105781,0
ENSDARG00000103850,0
ENSDARG00000091869,1
ENSDARG00000095030,1
ENSDARG00000105728,0
ENSDARG00000095135,3
ENSDARG00000074298,6
ENSDARG00000096111,0
ENSDARG00000105713,0
ENSDARG00000098389,2
ENSDARG00000054957,1
ENSDARG00000077239,0
ENSDARG00000096120,2
ENSDARG00000075470,0
ENSDARG00000096030,0
ENSDARG00000096141,1
ENSDARG00000101193,2
ENSDARG00000103751,1
ENSDARG00000095670,0
ENSDARG00000073708,0
ENSDARG00000105816,1
ENSDARG00000102154,1
ENSDARG00000094612,1
ENSDARG00000094551,3
ENSDARG00000092608,0
ENSDARG00000080016,0
ENSDARG00000105727,0
ENSDARG00000105692,2
ENSDARG00000105806,0
ENSDARG00000113971,0
ENSDARG00000088367,1
ENSDARG00000086752,0
ENSDARG00000117736,0
ENSDARG00000116221,0
ENSDARG00000086576,2
ENSDARG00000100752,7
ENSDARG00000105760,0
ENSDARG00000103350,1
ENSDARG00000105744,2
ENSDARG00000076624,3
ENSDARG00000091499,2
ENSDARG00000105746,0
ENSDARG00000017108,0
ENSDARG00000105822,1
ENSDARG00000109502,1
ENSDARG00000017454,7
ENSDARG00000068830,4
ENSDARG00000005126,0
ENSDARG00000100624,3
ENSDARG00000112073,0
ENSDARG00000090570,1
ENSDARG00000087867,0
ENSDARG00000117634,0
ENSDARG00000059409,0
ENSDARG00000102191,28
ENSDARG00000103844,0
ENSDARG00000102468,1
ENSDARG00000104916,0
ENSDARG00000103197,0
ENSDARG00000098369,1
ENSDARG00000099112,0
ENSDARG00000090392,2
ENSDARG00000103314,1
ENSDARG00000104956,2
ENSDARG00000098218,1
ENSDARG00000101571,2
ENSDARG00000101551,0
ENSDARG00000104166,1
ENSDARG00000102432,0
ENSDARG00000100348,0
ENSDARG00000104008,0
ENSDARG00000101653,1
ENSDARG00000102575,0
ENSDARG00000098653,0
ENSDARG00000104966,0
ENSDARG00000112632,0
ENSDARG00000099327,0
ENSDARG00000103186,0
ENSDARG00000102473,2
ENSDARG00000101690,0
ENSDARG00000101030,0
ENSDARG00000101675,0
ENSDARG00000105724,0
ENSDARG00000105810,0
ENSDARG00000102679,0
ENSDARG00000101883,4
ENSDARG00000100294,0
ENSDARG00000104208,0
ENSDARG00000100164,0
ENSDARG00000089142,0
ENSDARG00000077205,3
ENSDARG00000029105,1
ENSDARG00000113741,0
ENSDARG00000116378,0
ENSDARG00000054898,1
ENSDARG00000094809,6
ENSDARG00000094854,6
ENSDARG00000043802,0
ENSDARG00000092204,0
ENSDARG00000105674,0
ENSDARG00000043798,0
ENSDARG00000043796,1
ENSDARG00000091970,0
ENSDARG00000007018,0
ENSDARG00000095695,0
ENSDARG00000014024,2
ENSDARG00000053563,0
ENSDARG00000093546,1
ENSDARG00000097527,0
ENSDARG00000099099,4
ENSDARG00000105672,0
ENSDARG00000105743,1
ENSDARG00000105800,0
ENSDARG00000105694,1
ENSDARG00000106998,0
ENSDARG00000089296,0
ENSDARG00000095013,2
ENSDARG00000094215,0
ENSDARG00000095696,0
ENSDARG00000095717,2
ENSDARG00000105831,1
ENSDARG00000105689,2
ENSDARG00000096001,0
ENSDARG00000102480,0
ENSDARG00000104678,1
ENSDARG00000085395,0
ENSDARG00000095486,0
ENSDARG00000075090,0
ENSDARG00000099076,0
ENSDARG00000105712,0
ENSDARG00000076476,0
ENSDARG00000101763,0
ENSDARG00000102027,1
ENSDARG00000099945,0
ENSDARG00000092241,0
ENSDARG00000043781,2
ENSDARG00000097086,3
ENSDARG00000097215,3
ENSDARG00000076442,1
ENSDARG00000053695,5
ENSDARG00000113837,0
ENSDARG00000105784,0
ENSDARG00000101156,0
ENSDARG00000105051,0
ENSDARG00000105691,0
ENSDARG00000100780,0
ENSDARG00000104108,18
ENSDARG00000115094,0
ENSDARG00000112275,260
ENSDARG00000115988,29
ENSDARG00000081218,0
ENSDARG00000115978,130
ENSDARG00000113671,217
ENSDARG00000097345,1
ENSDARG00000096762,0
ENSDARG00000068874,0
ENSDARG00000092759,0
ENSDARG00000068869,0
ENSDARG00000068865,0
ENSDARG00000096726,0
ENSDARG00000068857,0
ENSDARG00000025046,1
ENSDARG00000099384,0
ENSDARG00000100669,2
ENSDARG00000104380,3
ENSDARG00000101992,0
ENSDARG00000100654,0
ENSDARG00000090778,3
ENSDARG00000078014,3
ENSDARG00000097583,1
ENSDARG00000078520,4
ENSDARG00000039302,6
ENSDARG00000032405,12
ENSDARG00000087206,0
ENSDARG00000099824,0
ENSDARG00000104674,108
ENSDARG00000101049,0
ENSDARG00000104282,0
ENSDARG00000089701,2
ENSDARG00000114329,0
ENSDARG00000104069,10
ENSDARG00000104090,0
ENSDARG00000059020,0
ENSDARG00000023495,9
ENSDARG00000115316,0
ENSDARG00000028663,1
ENSDARG00000115526,0
ENSDARG00000112702,0
ENSDARG00000089382,68517
ENSDARG00000116751,0
ENSDARG00000114355,2
ENSDARG00000086896,8
ENSDARG00000115659,0
ENSDARG00000075952,5
ENSDARG00000032997,22
ENSDARG00000102788,1
ENSDARG00000098889,2
ENSDARG00000115962,0
ENSDARG00000103525,0
ENSDARG00000115177,0
ENSDARG00000104647,0
ENSDARG00000114750,0
ENSDARG00000112476,1
ENSDARG00000086753,8
ENSDARG00000089781,0
ENSDARG00000010042,44
ENSDARG00000083179,0
ENSDARG00000063197,4
ENSDARG00000016594,0
ENSDARG00000037172,2
ENSDARG00000104722,3
ENSDARG00000099226,0
ENSDARG00000105237,0
ENSDARG00000038312,8
ENSDARG00000081347,0
ENSDARG00000033355,0
ENSDARG00000042090,1
ENSDARG00000045982,0
ENSDARG00000051783,1470
ENSDARG00000081702,0
ENSDARG00000115262,0
ENSDARG00000083378,0
ENSDARG00000051785,2
ENSDARG00000110675,0
ENSDARG00000097550,0
ENSDARG00000094300,35
ENSDARG00000043644,2
ENSDARG00000063126,41
ENSDARG00000106085,0
ENSDARG00000043589,2
ENSDARG00000089856,2
ENSDARG00000106425,0
ENSDARG00000113093,0
ENSDARG00000102078,2
ENSDARG00000104043,2
ENSDARG00000112165,0
ENSDARG00000103846,36
ENSDARG00000098751,0
ENSDARG00000117770,0
ENSDARG00000018351,61
ENSDARG00000104686,0
ENSDARG00000113969,8
ENSDARG00000082167,0
ENSDARG00000103792,0
ENSDARG00000117274,0
ENSDARG00000117282,0
ENSDARG00000117803,0
ENSDARG00000067626,28
ENSDARG00000041065,10
ENSDARG00000096920,2
ENSDARG00000117668,1
ENSDARG00000110111,0
ENSDARG00000089107,0
ENSDARG00000104054,0
ENSDARG00000063021,1
ENSDARG00000039887,35
ENSDARG00000023950,0
ENSDARG00000101035,0
ENSDARG00000073761,0
ENSDARG00000079244,1
ENSDARG00000055086,15
ENSDARG00000046090,1
ENSDARG00000046091,1
ENSDARG00000108953,1
ENSDARG00000108340,0
ENSDARG00000046092,1
ENSDARG00000017762,14
ENSDARG00000069013,14
ENSDARG00000035652,79
ENSDARG00000095908,26
ENSDARG00000104696,8
ENSDARG00000098424,0
ENSDARG00000045979,42
ENSDARG00000117133,0
ENSDARG00000101063,8
ENSDARG00000117107,0
ENSDARG00000112540,0
ENSDARG00000117459,0
ENSDARG00000117640,0
ENSDARG00000117672,0
ENSDARG00000024030,5
ENSDARG00000045983,0
ENSDARG00000114000,0
ENSDARG00000104815,1
ENSDARG00000091619,2
ENSDARG00000089262,2
ENSDARG00000113854,0
ENSDARG00000091777,0
ENSDARG00000079046,7
ENSDARG00000110842,0
ENSDARG00000115005,0
ENSDARG00000078378,0
ENSDARG00000078362,4
ENSDARG00000023759,11
ENSDARG00000102015,2
ENSDARG00000041301,0
ENSDARG00000068760,45
ENSDARG00000106434,0
ENSDARG00000041299,2
ENSDARG00000088590,8
ENSDARG00000098525,0
ENSDARG00000091555,12
ENSDARG00000076853,1
ENSDARG00000100718,8
ENSDARG00000045095,2
ENSDARG00000012649,0
ENSDARG00000116583,0
ENSDARG00000112585,0
ENSDARG00000061060,0
ENSDARG00000076082,13
ENSDARG00000107018,0
ENSDARG00000104724,0
ENSDARG00000099133,0
ENSDARG00000102779,0
ENSDARG00000104100,0
ENSDARG00000116302,0
ENSDARG00000098630,0
ENSDARG00000101777,2
ENSDARG00000103259,1
ENSDARG00000099008,1
ENSDARG00000103550,0
ENSDARG00000103764,0
ENSDARG00000098272,9
ENSDARG00000104431,10
ENSDARG00000099566,1
ENSDARG00000101556,0
ENSDARG00000101104,0
ENSDARG00000103351,2
ENSDARG00000098330,1
ENSDARG00000098857,0
ENSDARG00000100738,0
ENSDARG00000100867,3
ENSDARG00000094764,0
ENSDARG00000083865,0
ENSDARG00000117779,0
ENSDARG00000092445,0
ENSDARG00000042892,7
ENSDARG00000078214,13
ENSDARG00000106327,0
ENSDARG00000115465,0
ENSDARG00000100475,0
ENSDARG00000067549,1
ENSDARG00000006491,7
ENSDARG00000100960,0
ENSDARG00000062897,5
ENSDARG00000101642,0
ENSDARG00000062904,1
ENSDARG00000068940,103
ENSDARG00000062906,3
ENSDARG00000092487,0
ENSDARG00000035646,0
ENSDARG00000016710,4
ENSDARG00000092683,0
ENSDARG00000095523,0
ENSDARG00000023479,0
ENSDARG00000091930,0
ENSDARG00000094737,0
ENSDARG00000058839,0
ENSDARG00000117709,0
ENSDARG00000117438,0
ENSDARG00000101067,0
ENSDARG00000042041,0
ENSDARG00000113218,0
ENSDARG00000093043,1
ENSDARG00000110614,0
ENSDARG00000109611,0
ENSDARG00000116986,2
ENSDARG00000091624,2
ENSDARG00000090654,10
ENSDARG00000069958,0
ENSDARG00000067546,0
ENSDARG00000103830,2
ENSDARG00000099411,0
ENSDARG00000091169,0
ENSDARG00000073808,1
ENSDARG00000078938,0
ENSDARG00000106357,0
ENSDARG00000063288,4
ENSDARG00000095464,8
ENSDARG00000025820,0
ENSDARG00000075416,3
ENSDARG00000068915,0
ENSDARG00000095118,0
ENSDARG00000095661,0
ENSDARG00000117296,0
ENSDARG00000094523,0
ENSDARG00000094855,0
ENSDARG00000092211,0
ENSDARG00000097106,0
ENSDARG00000097376,0
ENSDARG00000096919,1
ENSDARG00000090035,5
ENSDARG00000086512,2
ENSDARG00000117617,0
ENSDARG00000114825,1
ENSDARG00000010602,1
ENSDARG00000078272,2
ENSDARG00000020204,0
ENSDARG00000076611,3
ENSDARG00000028346,0
ENSDARG00000114054,0
ENSDARG00000079089,2
ENSDARG00000090789,0
ENSDARG00000053019,7
ENSDARG00000078315,0
ENSDARG00000100948,0
ENSDARG00000079588,4
ENSDARG00000107096,0
ENSDARG00000005320,1
ENSDARG00000098365,0
ENSDARG00000068910,4
ENSDARG00000113708,0
ENSDARG00000093726,0
ENSDARG00000094526,8
ENSDARG00000107029,0
ENSDARG00000094172,0
ENSDARG00000078551,1
ENSDARG00000035634,10
ENSDARG00000058608,1
ENSDARG00000058605,2
ENSDARG00000068863,0
ENSDARG00000083432,0
ENSDARG00000062780,0
ENSDARG00000076137,0
ENSDARG00000015905,5
ENSDARG00000058533,10
ENSDARG00000002300,8
ENSDARG00000018902,16
ENSDARG00000062711,3
ENSDARG00000002016,10
ENSDARG00000107236,0
ENSDARG00000035630,4
ENSDARG00000027552,12
ENSDARG00000005786,0
ENSDARG00000027586,5
ENSDARG00000111436,0
ENSDARG00000083224,0
ENSDARG00000082169,0
ENSDARG00000081232,0
ENSDARG00000080347,0
ENSDARG00000062655,0
ENSDARG00000035631,4
ENSDARG00000027141,20
ENSDARG00000058389,2
ENSDARG00000035632,0
ENSDARG00000035633,1
ENSDARG00000059729,3
ENSDARG00000074309,0
ENSDARG00000103737,0
ENSDARG00000114308,0
ENSDARG00000100573,8
ENSDARG00000068011,0
ENSDARG00000117407,2
ENSDARG00000068822,62
ENSDARG00000068820,32
ENSDARG00000012281,27
ENSDARG00000032039,1
ENSDARG00000035625,15
ENSDARG00000074581,27
ENSDARG00000087166,0
ENSDARG00000101482,1
ENSDARG00000062631,0
ENSDARG00000104556,0
ENSDARG00000062646,39
ENSDARG00000104490,0
ENSDARG00000016128,15
ENSDARG00000018907,13
ENSDARG00000068759,4
ENSDARG00000079611,3
ENSDARG00000083583,0
ENSDARG00000097882,0
ENSDARG00000097046,0
ENSDARG00000031891,0
ENSDARG00000036293,0
ENSDARG00000094470,1
ENSDARG00000075923,0
ENSDARG00000042069,7
ENSDARG00000060751,3
ENSDARG00000073737,16
ENSDARG00000114460,0
ENSDARG00000086327,5
ENSDARG00000068742,0
ENSDARG00000084148,0
ENSDARG00000116633,0
ENSDARG00000058365,18
ENSDARG00000105422,0
ENSDARG00000035622,66
ENSDARG00000062573,0
ENSDARG00000035618,4
ENSDARG00000062579,3
ENSDARG00000101452,0
ENSDARG00000102387,1
ENSDARG00000062601,0
ENSDARG00000114637,0
ENSDARG00000095272,0
ENSDARG00000023267,3
ENSDARG00000006832,5
ENSDARG00000102093,0
ENSDARG00000113726,0
ENSDARG00000095235,0
ENSDARG00000092687,0
ENSDARG00000058232,13
ENSDARG00000075347,2
ENSDARG00000093201,0
ENSDARG00000018508,9
ENSDARG00000013058,0
ENSDARG00000059424,0
ENSDARG00000013434,5
ENSDARG00000062538,0
ENSDARG00000012468,7
ENSDARG00000010108,1
ENSDARG00000029250,3
ENSDARG00000035608,6
ENSDARG00000035607,2
ENSDARG00000062511,8
ENSDARG00000014817,51
ENSDARG00000086007,0
ENSDARG00000068650,4
ENSDARG00000017391,1
ENSDARG00000062040,0
ENSDARG00000095288,12
ENSDARG00000092739,0
ENSDARG00000061994,8
ENSDARG00000010591,3
ENSDARG00000061968,0
ENSDARG00000017115,9
ENSDARG00000061960,1
ENSDARG00000035606,0
ENSDARG00000068344,1
ENSDARG00000004130,1
ENSDARG00000090797,1
ENSDARG00000061941,0
ENSDARG00000061921,1
ENSDARG00000035605,0
ENSDARG00000061915,2
ENSDARG00000061901,5
ENSDARG00000095754,3
ENSDARG00000057017,0
ENSDARG00000028857,0
ENSDARG00000107888,0
ENSDARG00000056855,11
ENSDARG00000086374,0
ENSDARG00000003144,4
ENSDARG00000056842,0
ENSDARG00000056833,0
ENSDARG00000035603,0
ENSDARG00000035602,0
ENSDARG00000035601,0
ENSDARG00000056780,1
ENSDARG00000035598,19
ENSDARG00000115014,0
ENSDARG00000105023,0
ENSDARG00000095259,0
ENSDARG00000092834,0
ENSDARG00000035596,27
ENSDARG00000008032,10
ENSDARG00000035595,0
ENSDARG00000095509,0
ENSDARG00000090890,1
ENSDARG00000110362,0
ENSDARG00000109654,0
ENSDARG00000061819,3
ENSDARG00000083427,0
ENSDARG00000068279,0
ENSDARG00000002405,6
ENSDARG00000005104,11
ENSDARG00000003281,11
ENSDARG00000093563,1
ENSDARG00000035579,1
ENSDARG00000011065,37
ENSDARG00000061806,0
ENSDARG00000094417,0
ENSDARG00000035578,3
ENSDARG00000035577,18
ENSDARG00000061784,2
ENSDARG00000061769,1
ENSDARG00000078002,1
ENSDARG00000093719,0
ENSDARG00000093599,0
ENSDARG00000092793,0
ENSDARG00000095348,0
ENSDARG00000109082,0
ENSDARG00000003403,4
ENSDARG00000091976,0
ENSDARG00000012776,3
ENSDARG00000093081,0
ENSDARG00000076998,2
ENSDARG00000061746,4
ENSDARG00000079624,9
ENSDARG00000017086,2
ENSDARG00000008592,4
ENSDARG00000034138,0
ENSDARG00000015314,22
ENSDARG00000094151,0
ENSDARG00000062463,2
ENSDARG00000062457,0
ENSDARG00000058128,56
ENSDARG00000038956,2
ENSDARG00000080589,0
ENSDARG00000093708,1
ENSDARG00000058120,0
ENSDARG00000094418,0
ENSDARG00000092228,0
ENSDARG00000093947,0
ENSDARG00000092602,0
ENSDARG00000068624,3
ENSDARG00000058105,384
ENSDARG00000058103,1
ENSDARG00000058088,17
ENSDARG00000058068,0
ENSDARG00000091926,0
