Identifier,EE2-10ng/L-A
ENSDARG00000073753,9
ENSDARG00000109303,0
ENSDARG00000076765,1
ENSDARG00000057672,12
ENSDARG00000062765,10
ENSDARG00000077515,21
ENSDARG00000088831,0
ENSDARG00000044048,3
ENSDARG00000057665,5
ENSDARG00000044044,1
ENSDARG00000017880,5
ENSDARG00000111286,0
ENSDARG00000093141,0
ENSDARG00000111041,0
ENSDARG00000062720,4
ENSDARG00000116352,0
ENSDARG00000087961,0
ENSDARG00000027523,0
ENSDARG00000093047,0
ENSDARG00000094461,0
ENSDARG00000043976,41
ENSDARG00000017230,25
ENSDARG00000043962,0
ENSDARG00000107353,3
ENSDARG00000089562,1
ENSDARG00000027639,0
ENSDARG00000103602,0
ENSDARG00000104598,35
ENSDARG00000097170,0
ENSDARG00000095302,2
ENSDARG00000104007,0
ENSDARG00000101232,0
ENSDARG00000099646,0
ENSDARG00000112930,0
ENSDARG00000102726,0
ENSDARG00000101307,2
ENSDARG00000057519,15
ENSDARG00000101665,29
ENSDARG00000088475,1
ENSDARG00000098963,0
ENSDARG00000104057,1
ENSDARG00000103013,61
ENSDARG00000099447,14
ENSDARG00000099035,25
ENSDARG00000099931,39
ENSDARG00000104826,10
ENSDARG00000103950,62
ENSDARG00000104497,21
ENSDARG00000101865,10
ENSDARG00000100670,18
ENSDARG00000100829,14
ENSDARG00000102385,0
ENSDARG00000112040,0
ENSDARG00000105148,0
ENSDARG00000088911,0
ENSDARG00000057479,0
ENSDARG00000112454,7
ENSDARG00000107280,0
ENSDARG00000083391,0
ENSDARG00000034808,8
ENSDARG00000014329,115
ENSDARG00000017615,1
ENSDARG00000043901,3
ENSDARG00000087764,1
ENSDARG00000109946,0
ENSDARG00000008182,0
ENSDARG00000088539,6
ENSDARG00000097477,0
ENSDARG00000014047,35
ENSDARG00000043907,4
ENSDARG00000111524,0
ENSDARG00000079251,0
ENSDARG00000100737,1
ENSDARG00000117144,0
ENSDARG00000069190,0
ENSDARG00000078691,43
ENSDARG00000112993,0
ENSDARG00000056929,60
ENSDARG00000106506,0
ENSDARG00000056920,3
ENSDARG00000056915,22
ENSDARG00000056913,12
ENSDARG00000056885,10
ENSDARG00000094169,0
ENSDARG00000056877,73
ENSDARG00000082850,0
ENSDARG00000056873,226
ENSDARG00000056871,2
ENSDARG00000039215,5
ENSDARG00000094899,1
ENSDARG00000086416,9
ENSDARG00000104458,94
ENSDARG00000099273,5
ENSDARG00000117611,0
ENSDARG00000069333,0
ENSDARG00000086665,8
ENSDARG00000096973,0
ENSDARG00000057110,3
ENSDARG00000057105,11
ENSDARG00000003984,7
ENSDARG00000009930,0
ENSDARG00000113307,0
ENSDARG00000069323,0
ENSDARG00000025150,0
ENSDARG00000088219,0
ENSDARG00000088727,0
ENSDARG00000087245,0
ENSDARG00000057090,0
ENSDARG00000102680,0
ENSDARG00000092800,0
ENSDARG00000086718,0
ENSDARG00000029051,1
ENSDARG00000078618,7
ENSDARG00000096872,0
ENSDARG00000044091,6
ENSDARG00000113000,0
ENSDARG00000061120,111
ENSDARG00000106135,0
ENSDARG00000026403,0
ENSDARG00000092226,0
ENSDARG00000062361,27
ENSDARG00000092557,0
ENSDARG00000016439,5
ENSDARG00000113795,0
ENSDARG00000062347,8
ENSDARG00000077313,1
ENSDARG00000057035,29
ENSDARG00000057021,6
ENSDARG00000086302,11
ENSDARG00000075273,0
ENSDARG00000057004,5
ENSDARG00000112294,1
ENSDARG00000056985,12
ENSDARG00000076121,0
ENSDARG00000056964,32
ENSDARG00000043898,13
ENSDARG00000095640,0
ENSDARG00000112826,0
ENSDARG00000043894,0
ENSDARG00000102034,0
ENSDARG00000029461,0
ENSDARG00000086493,2
ENSDARG00000087709,0
ENSDARG00000017067,18
ENSDARG00000027169,0
ENSDARG00000004445,8
ENSDARG00000112889,1
ENSDARG00000069157,10
ENSDARG00000008243,72
ENSDARG00000069143,3
ENSDARG00000002196,36
ENSDARG00000069139,2
ENSDARG00000095144,4
ENSDARG00000078430,24
ENSDARG00000043848,161
ENSDARG00000077093,20
ENSDARG00000002394,0
ENSDARG00000043806,45
ENSDARG00000043850,2
ENSDARG00000070507,0
ENSDARG00000043857,37
ENSDARG00000106013,0
ENSDARG00000076856,20
ENSDARG00000056678,7
ENSDARG00000005397,14
ENSDARG00000069129,13
ENSDARG00000056664,0
ENSDARG00000079850,5
ENSDARG00000115442,0
ENSDARG00000079933,1
ENSDARG00000025011,16
ENSDARG00000075382,6
ENSDARG00000056653,11
ENSDARG00000094386,1
ENSDARG00000056649,18
ENSDARG00000095400,10
ENSDARG00000090629,0
ENSDARG00000056633,3
ENSDARG00000029493,3
ENSDARG00000097371,1
ENSDARG00000094211,0
ENSDARG00000056603,0
ENSDARG00000056511,298
ENSDARG00000077622,0
ENSDARG00000069109,7
ENSDARG00000069106,0
ENSDARG00000079895,12
ENSDARG00000097136,0
ENSDARG00000056479,12
ENSDARG00000088927,0
ENSDARG00000073696,21
ENSDARG00000062016,5
ENSDARG00000032816,5
ENSDARG00000030805,4
ENSDARG00000075422,5
ENSDARG00000043663,27
ENSDARG00000092387,17
ENSDARG00000092787,47
ENSDARG00000095610,0
ENSDARG00000093382,32
ENSDARG00000114036,0
ENSDARG00000043662,0
ENSDARG00000061993,7
ENSDARG00000080851,0
ENSDARG00000080041,0
ENSDARG00000014793,37
ENSDARG00000043658,6
ENSDARG00000106411,0
ENSDARG00000056427,25
ENSDARG00000113489,0
ENSDARG00000087639,3
ENSDARG00000069085,4
ENSDARG00000053884,14
ENSDARG00000015917,9
ENSDARG00000018399,2
ENSDARG00000082187,0
ENSDARG00000081078,0
ENSDARG00000111666,0
ENSDARG00000077339,8
ENSDARG00000043493,58
ENSDARG00000069065,12
ENSDARG00000103049,0
ENSDARG00000092578,5
ENSDARG00000093623,0
ENSDARG00000093929,0
ENSDARG00000094958,3
ENSDARG00000012699,8
ENSDARG00000015199,9
ENSDARG00000026531,45
ENSDARG00000107970,0
ENSDARG00000107885,0
ENSDARG00000088315,10
ENSDARG00000061835,2
ENSDARG00000098042,1
ENSDARG00000012866,13
ENSDARG00000077179,3
ENSDARG00000061956,3
ENSDARG00000089787,46
ENSDARG00000014506,18
ENSDARG00000116938,0
ENSDARG00000099323,4
ENSDARG00000111769,0
ENSDARG00000116971,0
ENSDARG00000095975,1
ENSDARG00000011240,7
ENSDARG00000036338,3
ENSDARG00000013670,28
ENSDARG00000105061,3
ENSDARG00000068996,58
ENSDARG00000068995,180
ENSDARG00000043542,3
ENSDARG00000089327,0
ENSDARG00000068992,1146
ENSDARG00000115047,0
ENSDARG00000113056,0
ENSDARG00000082008,0
ENSDARG00000068982,0
ENSDARG00000068976,0
ENSDARG00000068974,12
ENSDARG00000092396,0
ENSDARG00000018065,2
ENSDARG00000114119,0
ENSDARG00000013005,5
ENSDARG00000081351,0
ENSDARG00000106033,0
ENSDARG00000117627,1
ENSDARG00000004627,3
ENSDARG00000055349,14
ENSDARG00000027129,1
ENSDARG00000009387,7
ENSDARG00000092847,0
ENSDARG00000005645,10
ENSDARG00000114981,0
ENSDARG00000079474,3
ENSDARG00000077039,3
ENSDARG00000111130,0
ENSDARG00000023174,34
ENSDARG00000055433,5
ENSDARG00000061549,0
ENSDARG00000004363,6
ENSDARG00000086112,8
ENSDARG00000042489,10
ENSDARG00000042492,10
ENSDARG00000014796,15
ENSDARG00000023815,3
ENSDARG00000116183,0
ENSDARG00000018846,28
ENSDARG00000019228,15
ENSDARG00000074521,5
ENSDARG00000068923,0
ENSDARG00000043285,0
ENSDARG00000043287,12
ENSDARG00000068919,9
ENSDARG00000026499,3
ENSDARG00000076473,9
ENSDARG00000014430,10
ENSDARG00000061580,2
ENSDARG00000078459,40
ENSDARG00000109511,0
ENSDARG00000062592,344
ENSDARG00000111877,6
ENSDARG00000043357,6
ENSDARG00000098867,0
ENSDARG00000105000,4
ENSDARG00000117222,0
ENSDARG00000114038,16
ENSDARG00000082262,0
ENSDARG00000083420,0
ENSDARG00000082938,0
ENSDARG00000043371,353
ENSDARG00000055622,0
ENSDARG00000011422,22
ENSDARG00000068858,0
ENSDARG00000090814,1
ENSDARG00000035332,7
ENSDARG00000056024,0
ENSDARG00000035333,2
ENSDARG00000091317,7
ENSDARG00000077740,0
ENSDARG00000032820,2
ENSDARG00000097667,0
ENSDARG00000056001,43
ENSDARG00000055973,0
ENSDARG00000079862,4
ENSDARG00000055969,5
ENSDARG00000068817,0
ENSDARG00000092625,0
ENSDARG00000116394,0
ENSDARG00000117202,0
ENSDARG00000115302,0
ENSDARG00000092589,0
ENSDARG00000112207,0
ENSDARG00000109890,0
ENSDARG00000088743,0
ENSDARG00000095054,0
ENSDARG00000109962,0
ENSDARG00000116494,0
ENSDARG00000079542,3
ENSDARG00000099228,0
ENSDARG00000070080,14
ENSDARG00000018856,8
ENSDARG00000089570,0
ENSDARG00000068782,3
ENSDARG00000043236,1
ENSDARG00000043232,0
ENSDARG00000098015,0
ENSDARG00000076891,26
ENSDARG00000021938,9
ENSDARG00000061235,12
ENSDARG00000068755,17
ENSDARG00000078658,1
ENSDARG00000030803,1
ENSDARG00000043211,3
ENSDARG00000043209,7
ENSDARG00000094647,1
ENSDARG00000055113,15
ENSDARG00000077224,0
ENSDARG00000061378,7
ENSDARG00000087393,2
ENSDARG00000026338,1
ENSDARG00000030914,5
ENSDARG00000055092,14
ENSDARG00000092463,0
ENSDARG00000093822,0
ENSDARG00000088937,0
ENSDARG00000027153,0
ENSDARG00000043182,26
ENSDARG00000004763,1
ENSDARG00000079889,1
ENSDARG00000103071,10
ENSDARG00000055066,0
ENSDARG00000100481,14
ENSDARG00000106229,0
ENSDARG00000089119,0
ENSDARG00000090368,0
ENSDARG00000102689,1
ENSDARG00000085822,0
ENSDARG00000103748,0
ENSDARG00000007856,1
ENSDARG00000099175,184
ENSDARG00000099156,3
ENSDARG00000060983,2
ENSDARG00000054575,0
ENSDARG00000107368,0
ENSDARG00000043142,1
ENSDARG00000100546,0
ENSDARG00000068704,0
ENSDARG00000078974,5
ENSDARG00000103268,0
ENSDARG00000101588,0
ENSDARG00000105708,2
ENSDARG00000100269,0
ENSDARG00000105775,0
ENSDARG00000102990,0
ENSDARG00000098178,0
ENSDARG00000100272,0
ENSDARG00000105828,0
ENSDARG00000105796,2
ENSDARG00000091172,0
ENSDARG00000091203,0
ENSDARG00000102662,0
ENSDARG00000102329,1
ENSDARG00000091143,0
ENSDARG00000102933,0
ENSDARG00000101554,2
ENSDARG00000102921,0
ENSDARG00000103192,1
ENSDARG00000100410,0
ENSDARG00000102614,0
ENSDARG00000103418,0
ENSDARG00000103685,0
ENSDARG00000068661,0
ENSDARG00000068660,0
ENSDARG00000068659,0
ENSDARG00000101806,0
ENSDARG00000099532,68
ENSDARG00000034825,2
ENSDARG00000054755,0
ENSDARG00000061052,38
ENSDARG00000043148,0
ENSDARG00000068640,52
ENSDARG00000093503,15
ENSDARG00000091209,43
ENSDARG00000097029,0
ENSDARG00000043154,119
ENSDARG00000043157,0
ENSDARG00000035167,24
ENSDARG00000103714,15
ENSDARG00000088502,0
ENSDARG00000097502,0
ENSDARG00000063519,13
ENSDARG00000091428,2
ENSDARG00000111240,27
ENSDARG00000026322,12
ENSDARG00000097240,0
ENSDARG00000074303,10
ENSDARG00000100876,2
ENSDARG00000075752,27
ENSDARG00000113322,0
ENSDARG00000097288,1
ENSDARG00000008247,1
ENSDARG00000068716,5
ENSDARG00000106710,0
ENSDARG00000068714,0
ENSDARG00000004184,1
ENSDARG00000086573,0
ENSDARG00000095693,0
ENSDARG00000089802,1
ENSDARG00000101476,0
ENSDARG00000033901,10
ENSDARG00000103981,13
ENSDARG00000078006,4
ENSDARG00000117621,4
ENSDARG00000083557,0
ENSDARG00000080238,0
ENSDARG00000081315,0
ENSDARG00000012314,13
ENSDARG00000068894,15
ENSDARG00000082600,0
ENSDARG00000078647,4
ENSDARG00000077284,9
ENSDARG00000110735,0
ENSDARG00000085581,0
ENSDARG00000097896,1
ENSDARG00000075954,23
ENSDARG00000093366,0
ENSDARG00000111843,0
ENSDARG00000108401,2
ENSDARG00000012395,3
ENSDARG00000114451,2
ENSDARG00000045887,76
ENSDARG00000045888,91
ENSDARG00000110968,0
ENSDARG00000098686,0
ENSDARG00000117767,0
ENSDARG00000024865,7
ENSDARG00000053130,151
ENSDARG00000087983,7
ENSDARG00000103919,638
ENSDARG00000055339,69
ENSDARG00000041811,847
ENSDARG00000077180,17
ENSDARG00000113928,0
ENSDARG00000055279,1
ENSDARG00000053840,24
ENSDARG00000104953,6
ENSDARG00000099705,4
ENSDARG00000019498,25
ENSDARG00000009862,4
ENSDARG00000002666,1
ENSDARG00000017251,0
ENSDARG00000075806,4
ENSDARG00000084215,0
ENSDARG00000009806,9
ENSDARG00000116937,7
ENSDARG00000075383,3
ENSDARG00000042791,2
ENSDARG00000077962,0
ENSDARG00000111623,0
ENSDARG00000096087,0
ENSDARG00000096169,0
ENSDARG00000116428,0
ENSDARG00000116643,0
ENSDARG00000096168,0
ENSDARG00000054261,0
ENSDARG00000111901,0
ENSDARG00000109978,0
ENSDARG00000095035,0
ENSDARG00000096070,0
ENSDARG00000111859,0
ENSDARG00000096086,1
ENSDARG00000095156,0
ENSDARG00000114906,0
ENSDARG00000110514,0
ENSDARG00000114718,0
ENSDARG00000112373,0
ENSDARG00000112935,0
ENSDARG00000094797,0
ENSDARG00000111001,1
ENSDARG00000110430,0
ENSDARG00000092399,0
ENSDARG00000111670,0
ENSDARG00000112013,0
ENSDARG00000110775,0
ENSDARG00000094490,0
ENSDARG00000054254,0
ENSDARG00000112699,0
ENSDARG00000054252,0
ENSDARG00000109383,0
ENSDARG00000110203,0
ENSDARG00000115284,0
ENSDARG00000091796,0
ENSDARG00000094997,0
ENSDARG00000116658,0
ENSDARG00000113451,0
ENSDARG00000115263,0
ENSDARG00000095748,0
ENSDARG00000094626,0
ENSDARG00000054237,0
ENSDARG00000093785,0
ENSDARG00000086732,0
ENSDARG00000116273,0
ENSDARG00000111995,0
ENSDARG00000076269,5
ENSDARG00000114217,0
ENSDARG00000114356,0
ENSDARG00000115614,0
ENSDARG00000116838,0
ENSDARG00000114771,0
ENSDARG00000112619,0
ENSDARG00000116284,0
ENSDARG00000113219,0
ENSDARG00000076345,0
ENSDARG00000116999,0
ENSDARG00000109828,0
ENSDARG00000112669,0
ENSDARG00000109580,0
ENSDARG00000110071,0
ENSDARG00000116465,0
ENSDARG00000114285,0
ENSDARG00000116526,0
ENSDARG00000114708,0
ENSDARG00000114800,0
ENSDARG00000083664,0
ENSDARG00000114537,0
ENSDARG00000093266,0
ENSDARG00000094261,0
ENSDARG00000115081,0
ENSDARG00000095620,0
ENSDARG00000112400,0
ENSDARG00000054160,10
ENSDARG00000093230,3
ENSDARG00000054155,83
ENSDARG00000060688,0
ENSDARG00000028053,0
ENSDARG00000110014,0
ENSDARG00000098014,0
ENSDARG00000054203,0
ENSDARG00000074075,0
ENSDARG00000077686,1
ENSDARG00000036456,54
ENSDARG00000052919,0
ENSDARG00000036458,0
ENSDARG00000002060,0
ENSDARG00000036462,1
ENSDARG00000019897,3
ENSDARG00000033411,8
ENSDARG00000078258,8
ENSDARG00000018342,5
ENSDARG00000091128,1
ENSDARG00000054036,6
ENSDARG00000046010,31
ENSDARG00000109923,0
ENSDARG00000004154,5
ENSDARG00000021697,0
ENSDARG00000042929,3
ENSDARG00000054389,1
ENSDARG00000093535,13
ENSDARG00000060847,6
ENSDARG00000060829,0
ENSDARG00000042962,48
ENSDARG00000060922,3
ENSDARG00000054501,9
ENSDARG00000038156,8
ENSDARG00000086266,0
ENSDARG00000112575,1
ENSDARG00000038159,21
ENSDARG00000008170,14
ENSDARG00000015978,471
ENSDARG00000017234,0
ENSDARG00000028559,11
ENSDARG00000011611,44
ENSDARG00000010603,0
ENSDARG00000011190,5
ENSDARG00000058476,6
ENSDARG00000089340,2
ENSDARG00000116344,13
ENSDARG00000087243,103
ENSDARG00000090219,8
ENSDARG00000117289,0
ENSDARG00000116988,3
ENSDARG00000068593,1
ENSDARG00000007531,12
ENSDARG00000054534,0
ENSDARG00000111089,0
ENSDARG00000099727,0
ENSDARG00000104846,2
ENSDARG00000010732,4
ENSDARG00000035914,22
ENSDARG00000009401,61
ENSDARG00000068516,58
ENSDARG00000060877,0
ENSDARG00000073665,5
ENSDARG00000098512,4
ENSDARG00000080612,1
ENSDARG00000029764,37
ENSDARG00000011825,10
ENSDARG00000036028,8
ENSDARG00000017168,7
ENSDARG00000095585,0
ENSDARG00000073675,0
ENSDARG00000060871,2
ENSDARG00000036031,0
ENSDARG00000094692,0
ENSDARG00000014059,3
ENSDARG00000030781,30
ENSDARG00000068507,699
ENSDARG00000024548,226
ENSDARG00000104094,4
ENSDARG00000102803,2
ENSDARG00000117530,3
ENSDARG00000117699,5
ENSDARG00000101282,0
ENSDARG00000115248,0
ENSDARG00000099080,6
ENSDARG00000105231,15
ENSDARG00000099913,0
ENSDARG00000079483,0
ENSDARG00000037229,68
ENSDARG00000111759,1
ENSDARG00000060627,0
ENSDARG00000117504,0
ENSDARG00000103752,0
ENSDARG00000114742,3
ENSDARG00000053963,0
ENSDARG00000100594,5
ENSDARG00000099155,0
ENSDARG00000102632,239
ENSDARG00000101557,22
ENSDARG00000100967,0
ENSDARG00000102900,1
ENSDARG00000104387,7
ENSDARG00000101143,1
ENSDARG00000106627,0
ENSDARG00000104643,0
ENSDARG00000099633,65
ENSDARG00000102380,2
ENSDARG00000098700,1
ENSDARG00000103546,3
ENSDARG00000116491,249
ENSDARG00000102389,3
ENSDARG00000103470,0
ENSDARG00000098296,7
ENSDARG00000100116,41
ENSDARG00000098361,29
ENSDARG00000100089,1
ENSDARG00000103428,15
ENSDARG00000101719,2
ENSDARG00000099875,0
ENSDARG00000098683,4
ENSDARG00000103994,522
ENSDARG00000109770,0
ENSDARG00000069977,40
ENSDARG00000086216,42
ENSDARG00000088347,4
ENSDARG00000011407,208
ENSDARG00000117448,7
ENSDARG00000109859,0
ENSDARG00000063527,2
ENSDARG00000101616,1
ENSDARG00000087937,0
ENSDARG00000075748,0
ENSDARG00000077934,13
ENSDARG00000059342,0
ENSDARG00000117291,16
ENSDARG00000101413,10
ENSDARG00000021059,84
ENSDARG00000045016,0
ENSDARG00000024295,22
ENSDARG00000076518,11
ENSDARG00000078533,0
ENSDARG00000045015,3
ENSDARG00000097003,0
ENSDARG00000045017,10
ENSDARG00000082245,0
ENSDARG00000109591,0
ENSDARG00000074906,0
ENSDARG00000034624,6
ENSDARG00000059404,4
ENSDARG00000004282,0
ENSDARG00000109176,0
ENSDARG00000063466,10
ENSDARG00000070922,251
ENSDARG00000097050,0
ENSDARG00000059406,7
ENSDARG00000105417,1
ENSDARG00000007630,0
ENSDARG00000105469,0
ENSDARG00000086655,0
ENSDARG00000100728,2
ENSDARG00000091851,0
ENSDARG00000105326,0
ENSDARG00000031848,4
ENSDARG00000101054,0
ENSDARG00000111805,1
ENSDARG00000102617,0
ENSDARG00000100795,18
ENSDARG00000106471,0
ENSDARG00000103730,25
ENSDARG00000100157,4
ENSDARG00000102893,4
ENSDARG00000105329,1
ENSDARG00000039647,64
ENSDARG00000105313,0
ENSDARG00000087981,1
ENSDARG00000063433,14
ENSDARG00000007955,9
ENSDARG00000077717,750
ENSDARG00000091799,0
ENSDARG00000076248,0
ENSDARG00000019304,7
ENSDARG00000014138,1
ENSDARG00000016783,29
ENSDARG00000045025,6
ENSDARG00000115046,0
ENSDARG00000073787,0
ENSDARG00000032264,3
ENSDARG00000097592,2
ENSDARG00000075504,2
ENSDARG00000104649,1
ENSDARG00000097827,31
ENSDARG00000044179,22
ENSDARG00000105362,1
ENSDARG00000096842,0
ENSDARG00000059370,0
ENSDARG00000054003,3
ENSDARG00000016391,4
ENSDARG00000113877,3
ENSDARG00000103133,0
ENSDARG00000102631,6
ENSDARG00000106838,0
ENSDARG00000101954,9
ENSDARG00000101308,1
ENSDARG00000011020,10
ENSDARG00000070939,11
ENSDARG00000104858,0
ENSDARG00000070941,0
ENSDARG00000091637,0
ENSDARG00000041875,45
ENSDARG00000091702,0
ENSDARG00000090820,1
ENSDARG00000112667,12
ENSDARG00000086133,0
ENSDARG00000111669,0
ENSDARG00000098175,0
ENSDARG00000090976,0
ENSDARG00000007207,1
ENSDARG00000098181,3
ENSDARG00000078076,1
ENSDARG00000105398,3
ENSDARG00000101048,1
ENSDARG00000002897,10
ENSDARG00000105387,0
ENSDARG00000105440,0
ENSDARG00000076652,1
ENSDARG00000077095,65
ENSDARG00000038414,1
ENSDARG00000059399,3
ENSDARG00000059400,3
ENSDARG00000028721,21
ENSDARG00000031560,9
ENSDARG00000098691,1
ENSDARG00000045023,0
ENSDARG00000009733,1
ENSDARG00000070919,0
ENSDARG00000080608,0
ENSDARG00000078497,7
ENSDARG00000091298,113
ENSDARG00000091557,0
ENSDARG00000026577,19
ENSDARG00000059357,32
ENSDARG00000028306,10
ENSDARG00000045014,47
ENSDARG00000091574,6
ENSDARG00000020840,23
ENSDARG00000099240,5
ENSDARG00000074565,2
ENSDARG00000005699,16
ENSDARG00000115782,0
ENSDARG00000101387,15
ENSDARG00000055011,0
ENSDARG00000055014,6
ENSDARG00000038199,11
ENSDARG00000060725,6
ENSDARG00000055036,12
ENSDARG00000055053,3
ENSDARG00000059327,5
ENSDARG00000059323,51
ENSDARG00000003877,4
ENSDARG00000112857,0
ENSDARG00000006219,38
ENSDARG00000040157,2
ENSDARG00000059298,75
ENSDARG00000040152,2
ENSDARG00000029474,36
ENSDARG00000116980,0
ENSDARG00000030632,5
ENSDARG00000102650,2
ENSDARG00000086300,3
ENSDARG00000100321,0
ENSDARG00000113956,0
ENSDARG00000112678,0
ENSDARG00000112855,0
ENSDARG00000104993,0
ENSDARG00000045006,5
ENSDARG00000006963,9
ENSDARG00000085825,0
ENSDARG00000011945,20
ENSDARG00000084678,0
ENSDARG00000025559,2
ENSDARG00000090675,6
ENSDARG00000074221,8
ENSDARG00000063254,2
ENSDARG00000070843,9
ENSDARG00000089646,9
ENSDARG00000074552,173
ENSDARG00000070844,297
ENSDARG00000070846,3
ENSDARG00000070849,795
ENSDARG00000076620,0
ENSDARG00000076074,37
ENSDARG00000077229,3
ENSDARG00000018650,2
ENSDARG00000045003,14
ENSDARG00000077526,11
ENSDARG00000105292,2
ENSDARG00000082005,0
ENSDARG00000089071,5
ENSDARG00000003165,26
ENSDARG00000059177,37
ENSDARG00000010096,0
ENSDARG00000113372,0
ENSDARG00000074772,5
ENSDARG00000013016,24
ENSDARG00000074519,4
ENSDARG00000070873,53
ENSDARG00000008890,0
ENSDARG00000008727,3
ENSDARG00000098608,12
ENSDARG00000107978,0
ENSDARG00000079849,0
ENSDARG00000114350,0
ENSDARG00000042777,100
ENSDARG00000115939,0
ENSDARG00000109392,0
ENSDARG00000110997,0
ENSDARG00000098908,0
ENSDARG00000003968,0
ENSDARG00000027744,14
ENSDARG00000103967,0
ENSDARG00000095559,3
ENSDARG00000098564,1
ENSDARG00000002411,2
ENSDARG00000093251,0
ENSDARG00000043835,13
ENSDARG00000023852,30
ENSDARG00000107203,0
ENSDARG00000012899,6
ENSDARG00000053876,4
ENSDARG00000076076,0
ENSDARG00000098431,18
ENSDARG00000105436,0
ENSDARG00000089230,13
ENSDARG00000070048,0
ENSDARG00000055093,6
ENSDARG00000074904,7
ENSDARG00000088362,2
ENSDARG00000018260,0
ENSDARG00000105967,0
ENSDARG00000097452,15
ENSDARG00000081946,0
ENSDARG00000083266,1
ENSDARG00000080372,1
ENSDARG00000081802,0
ENSDARG00000074848,28
ENSDARG00000024047,118
ENSDARG00000013776,10
ENSDARG00000076110,0
ENSDARG00000090253,3
ENSDARG00000087349,2
ENSDARG00000103619,10
ENSDARG00000063007,19
ENSDARG00000028066,26
ENSDARG00000075629,12
ENSDARG00000016448,1
ENSDARG00000013653,2
ENSDARG00000069356,19
ENSDARG00000097499,0
ENSDARG00000097035,0
ENSDARG00000101568,0
ENSDARG00000062973,12
ENSDARG00000001782,1
ENSDARG00000062977,5
ENSDARG00000007024,62
ENSDARG00000077918,0
ENSDARG00000104195,0
ENSDARG00000116762,0
ENSDARG00000105457,0
ENSDARG00000115884,0
ENSDARG00000103910,0
ENSDARG00000001712,5
ENSDARG00000117477,0
ENSDARG00000058696,19
ENSDARG00000095163,0
ENSDARG00000100658,1
ENSDARG00000086489,0
ENSDARG00000101839,0
ENSDARG00000098657,0
ENSDARG00000117688,0
ENSDARG00000077710,5
ENSDARG00000088199,0
ENSDARG00000007278,5
ENSDARG00000079742,17
ENSDARG00000100816,0
ENSDARG00000018971,19
ENSDARG00000063133,15
ENSDARG00000076259,0
ENSDARG00000063100,24
ENSDARG00000102570,0
ENSDARG00000074023,16
ENSDARG00000002494,4
ENSDARG00000077474,0
ENSDARG00000053113,7
ENSDARG00000115516,0
ENSDARG00000075433,179
ENSDARG00000007715,6
ENSDARG00000006242,78
ENSDARG00000073699,94
ENSDARG00000098623,3
ENSDARG00000058824,30
ENSDARG00000017337,12
ENSDARG00000111072,0
ENSDARG00000111350,0
ENSDARG00000116002,0
ENSDARG00000104394,0
ENSDARG00000110564,0
ENSDARG00000113733,0
ENSDARG00000088785,0
ENSDARG00000112716,0
ENSDARG00000112654,0
ENSDARG00000091697,0
ENSDARG00000105097,0
ENSDARG00000112413,0
ENSDARG00000116521,0
ENSDARG00000094335,0
ENSDARG00000115645,0
ENSDARG00000116411,0
ENSDARG00000088254,0
ENSDARG00000088552,0
ENSDARG00000109401,0
ENSDARG00000113891,0
ENSDARG00000113131,0
ENSDARG00000112873,0
ENSDARG00000113323,0
ENSDARG00000116132,0
ENSDARG00000115919,0
ENSDARG00000109517,0
ENSDARG00000110849,0
ENSDARG00000112394,0
ENSDARG00000086128,0
ENSDARG00000044976,4
ENSDARG00000114626,0
ENSDARG00000114084,0
ENSDARG00000044975,37
ENSDARG00000044973,0
ENSDARG00000036840,246
ENSDARG00000019365,6
ENSDARG00000117418,1
ENSDARG00000074508,11
ENSDARG00000104692,0
ENSDARG00000070787,88
ENSDARG00000009942,4
ENSDARG00000102054,0
ENSDARG00000056838,0
ENSDARG00000058663,0
ENSDARG00000045298,31
ENSDARG00000102146,38
ENSDARG00000077988,4
ENSDARG00000086998,2
ENSDARG00000076763,6
ENSDARG00000077018,5
ENSDARG00000102310,3
ENSDARG00000044942,31
ENSDARG00000044943,36
ENSDARG00000099163,0
ENSDARG00000113506,0
ENSDARG00000087944,0
ENSDARG00000089845,0
ENSDARG00000113172,0
ENSDARG00000089201,0
ENSDARG00000114837,0
ENSDARG00000022334,0
ENSDARG00000112313,0
ENSDARG00000112225,1
ENSDARG00000014356,1
ENSDARG00000089848,0
ENSDARG00000115036,0
ENSDARG00000086634,0
ENSDARG00000087060,0
ENSDARG00000070812,0
ENSDARG00000111064,0
