Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 10/06/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: Analine_R-ODAF_DESeq2_Norm_Data_renamed_4_Tylers_WF
Work Source: Analine_R-ODAF_DESeq2_Norm_Data_renamed_4_Tylers_WF_williams_0.05_NOMTC_foldfilter1.5_BMD_1
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 07/14/2023 21:06.40
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 275
Total Run Time: 9 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-3371497	HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand	27	28	1	1	1	1	1	1	1	1	1	22	27	4852	0.99261	0.1237	0.1237	3.57	30671	hsp70.3	ENSDARG00000021924		5.05955	5.05955	5.05955		5.05955		2.71325	2.71325	2.71325		2.71325		9.43483	9.43483	9.43483		9.43483										5.05955	2.71325	9.43483	1	0	1	30671	ENSDARG00000021924	5.05955	5.05955		2.71325	2.71325		9.43483	9.43483		5.05955	2.71325	9.43483	0															0						Linear,1(1)	7.615251064300538	7.615251064300537	7.615251064300537	7.615251064300537	0.0	7.615251064300537	5.05955	5.05955	2.71325	2.71325	9.43483	9.43483	UP	1.0	0.0	0.0	
R-DRE-383280	Nuclear Receptor transcription pathway	33	37	1	1	1	1	1	1	1	1	1	22	36	4843	0.98731	0.16025	0.16025	2.7	565875	nr1i2	ENSDARG00000029766		0.688319	0.688319	0.688319		0.688319		0.235701	0.235701	0.235701		0.235701		2.0101	2.0101	2.0101		2.0101										0.688319	0.235701	2.0101	0	1	0															1	565875	ENSDARG00000029766	0.688319	0.688319		0.235701	0.235701		2.0101	2.0101		0.688319	0.235701	2.0101	0						Poly 2,1(1)	2.2165348529815674	2.2165348529815674	2.2165348529815674	2.2165348529815674	0.0	2.2165348529815674	0.688319	0.688319	0.235701	0.235701	2.0101	2.0101	DOWN	0.0	1.0	0.0	
R-DRE-4090294	SUMOylation of intracellular receptors	20	22	1	1	1	1	1	1	1	1	1	22	21	4858	0.9954	0.098494	0.098494	4.55	565875	nr1i2	ENSDARG00000029766		0.688319	0.688319	0.688319		0.688319		0.235701	0.235701	0.235701		0.235701		2.0101	2.0101	2.0101		2.0101										0.688319	0.235701	2.0101	0	1	0															1	565875	ENSDARG00000029766	0.688319	0.688319		0.235701	0.235701		2.0101	2.0101		0.688319	0.235701	2.0101	0						Poly 2,1(1)	2.2165348529815674	2.2165348529815674	2.2165348529815674	2.2165348529815674	0.0	2.2165348529815674	0.688319	0.688319	0.235701	0.235701	2.0101	2.0101	DOWN	0.0	1.0	0.0	
R-DRE-5358351	Signaling by Hedgehog	76	81	1	1	0	1	1	1	1	0	0	23	81	4798	0.68107	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5632684	Hedgehog 'on' state	50	53	1	1	0	1	1	1	1	0	0	23	53	4826	0.77834	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-209952	Peptide hormone biosynthesis	3	6	1	1	1	1	1	1	1	1	1	22	5	4874	0.99969	0.027838	0.027838	16.67	402987	cga	ENSDARG00000040479		1.33181	1.33181	1.33181		1.33181		0.957242	0.957242	0.957242		0.9572420000000001		1.85296	1.85296	1.85296		1.8529599999999997		0.0	1.33181	0.0	1.33181	0.957242	0.957242	1.85296	1.85296	1.33181	0.957242	1.85296	1	0	1	402987	ENSDARG00000040479	1.33181	1.33181		0.957242	0.957242		1.85296	1.85296		1.33181	0.957242	1.85296	0															0						Linear,1(1)	10.443908691406252	10.44390869140625	10.44390869140625	10.44390869140625	0.0	10.44390869140625	1.33181	1.33181	0.957242	0.957242	1.85296	1.85296	UP	1.0	0.0	0.0	
R-DRE-193634	Axonal growth inhibition (RHOA activation)	7	9	1	1	1	1	1	1	1	1	1	22	8	4871	0.99926	0.041477	0.041477	11.11	474346	mag	ENSDARG00000104023		0.44683	0.44683	0.44683		0.44683		0.215944	0.215944	0.215944		0.215944		0.924576	0.924576	0.924576		0.924576		0.0	0.44683	0.0	0.44683	0.215944	0.215944	0.924576	0.924576	0.44683	0.215944	0.924576	0	1	0															1	474346	ENSDARG00000104023	0.44683	0.44683		0.215944	0.215944		0.924576	0.924576		0.44683	0.215944	0.924576	0						Poly 2,1(1)	2.344782590866089	2.344782590866089	2.344782590866089	2.344782590866089	0.0	2.344782590866089	0.44683	0.44683	0.215944	0.215944	0.924576	0.924576	DOWN	0.0	1.0	0.0	
R-DRE-193697	p75NTR regulates axonogenesis	7	9	1	1	1	1	1	1	1	1	1	22	8	4871	0.99926	0.041477	0.041477	11.11	474346	mag	ENSDARG00000104023		0.44683	0.44683	0.44683		0.44683		0.215944	0.215944	0.215944		0.215944		0.924576	0.924576	0.924576		0.924576		0.0	0.44683	0.0	0.44683	0.215944	0.215944	0.924576	0.924576	0.44683	0.215944	0.924576	0	1	0															1	474346	ENSDARG00000104023	0.44683	0.44683		0.215944	0.215944		0.924576	0.924576		0.44683	0.215944	0.924576	0						Poly 2,1(1)	2.344782590866089	2.344782590866089	2.344782590866089	2.344782590866089	0.0	2.344782590866089	0.44683	0.44683	0.215944	0.215944	0.924576	0.924576	DOWN	0.0	1.0	0.0	
R-DRE-193704	p75 NTR receptor-mediated signalling	43	47	2	2	2	2	2	2	2	2	2	21	45	4834	0.99872	0.020029	0.020029	4.26	474346;100151026	mag;arhgef40	ENSDARG00000104023;ENSDARG00000078979		0.5249	0.5249	0.44683	0.11040765281446721	0.5161607013819339	0.10971371436301165	0.224644	0.224644	0.215944	0.012303657992645064	0.2236701060845757	0.01222632656536706	1.241338	1.241338	0.924576	0.4479691164444264	1.205879082248548	0.44515352362055066									0.44683;0.60297	0.215944;0.233344	0.924576;1.5581	0	2	0															2	474346;100151026	ENSDARG00000104023;ENSDARG00000078979	0.5249	0.5249	0.11040765281446721	0.224644	0.224644	0.012303657992645064	1.241338	1.241338	0.4479691164444264	0.44683;0.60297	0.215944;0.233344	0.924576;1.5581	0						Poly 2,2(1)	2.09731723276933	4.220751643180847	1.8759690523147583	2.344782590866089	0.33150123222170674	2.1103758215904236	0.37188280000000007	0.6779172	0.207592	0.24169600000000002	0.62048448	1.86219152	DOWN	0.0	1.0	0.0	
R-DRE-416482	G alpha (12/13) signalling events	40	45	1	1	1	1	1	1	1	1	1	22	44	4835	0.98155	0.19151	0.19151	2.22	100151026	arhgef40	ENSDARG00000078979		0.60297	0.60297	0.60297		0.60297		0.233344	0.233344	0.233344		0.233344		1.5581	1.5581	1.5581		1.5581										0.60297	0.233344	1.5581	0	1	0															1	100151026	ENSDARG00000078979	0.60297	0.60297		0.233344	0.233344		1.5581	1.5581		0.60297	0.233344	1.5581	0						Poly 2,1(1)	1.8759690523147583	1.8759690523147583	1.8759690523147583	1.8759690523147583	0.0	1.8759690523147583	0.60297	0.60297	0.233344	0.233344	1.5581	1.5581	DOWN	0.0	1.0	0.0	
R-DRE-1852241	Organelle biogenesis and maintenance	118	122	3	2	0	2	2	1	3	0	0	23	122	4757	0.55935	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2565942	Regulation of PLK1 Activity at G2/M Transition	46	46	2	1	0	2	2	1	2	0	0	23	46	4833	0.80466	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-380259	Loss of Nlp from mitotic centrosomes	41	41	2	1	0	2	2	1	2	0	0	23	41	4838	0.82397	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-380270	Recruitment of mitotic centrosome proteins and complexes	45	45	2	1	0	2	2	1	2	0	0	23	45	4834	0.80849	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-380284	Loss of proteins required for interphase microtubule organization from the centrosome	41	41	2	1	0	2	2	1	2	0	0	23	41	4838	0.82397	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-380287	Centrosome maturation	45	45	2	1	0	2	2	1	2	0	0	23	45	4834	0.80849	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-380320	Recruitment of NuMA to mitotic centrosomes	45	45	2	1	0	2	2	1	2	0	0	23	45	4834	0.80849	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-453274	Mitotic G2-G2/M phases	106	110	2	1	0	2	2	1	2	0	0	23	110	4769	0.59263	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5617833	Cilium Assembly	96	100	3	2	0	2	2	1	3	0	0	23	100	4779	0.62181	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5620912	Anchoring of the basal body to the plasma membrane	55	55	2	1	0	2	2	1	2	0	0	23	55	4824	0.77097	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-69275	G2/M Transition	105	109	2	1	0	2	2	1	2	0	0	23	109	4770	0.59549	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8854518	AURKA Activation by TPX2	42	42	2	1	0	2	2	1	2	0	0	23	42	4837	0.82008	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-196071	Metabolism of steroid hormones	17	21	1	1	1	1	1	1	1	1	1	22	20	4859	0.99581	0.094226	0.094226	4.76	402987	cga	ENSDARG00000040479		1.33181	1.33181	1.33181		1.33181		0.957242	0.957242	0.957242		0.9572420000000001		1.85296	1.85296	1.85296		1.8529599999999997										1.33181	0.957242	1.85296	1	0	1	402987	ENSDARG00000040479	1.33181	1.33181		0.957242	0.957242		1.85296	1.85296		1.33181	0.957242	1.85296	0															0						Linear,1(1)	10.443908691406252	10.44390869140625	10.44390869140625	10.44390869140625	0.0	10.44390869140625	1.33181	1.33181	0.957242	0.957242	1.85296	1.85296	UP	1.0	0.0	0.0	
R-DRE-170670	Adenylate cyclase inhibitory pathway	7	7	1	1	0	1	1	1	1	0	0	23	7	4872	0.9676	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-392170	ADP signalling through P2Y purinoceptor 12	15	17	1	1	0	1	1	1	1	0	0	23	17	4862	0.92304	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-977443	GABA receptor activation	38	40	1	1	0	1	1	1	1	0	0	23	40	4839	0.82789	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-977444	GABA B receptor activation	27	29	1	1	0	1	1	1	1	0	0	23	29	4850	0.87216	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-991365	Activation of GABAB receptors	27	29	1	1	0	1	1	1	1	0	0	23	29	4850	0.87216	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-201681	TCF dependent signaling in response to WNT	102	127	1	0	0	0	0	0	1	0	0	23	127	4752	0.54601	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-909733	Interferon alpha/beta signaling	7	10	1	1	0	0	0	0	1	0	0	23	10	4869	0.95402	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-913531	Interferon Signaling	21	25	1	1	0	0	0	0	1	0	0	23	25	4854	0.88882	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-430039	mRNA decay by 5' to 3' exoribonuclease	10	10	1	1	0	1	1	1	1	0	0	23	10	4869	0.95402	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-174824	Plasma lipoprotein assembly, remodeling, and clearance	34	36	1	1	0	1	1	1	1	0	0	23	36	4843	0.84373	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8964038	LDL clearance	10	12	1	1	0	1	1	1	1	0	0	23	12	4867	0.94507	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8964043	Plasma lipoprotein clearance	19	21	1	1	0	1	1	1	1	0	0	23	21	4858	0.90577	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-211897	Cytochrome P450 - arranged by substrate type	32	37	3	3	3	3	3	3	3	3	3	20	34	4845	0.99998	6.3196E-4	6.3196E-4	8.11	799957;554036;393481	cyp2ad6;cyp26c1;cyp2k6	ENSDARG00000042956;ENSDARG00000056029;ENSDARG00000098995		1.213928	0.451483	0.347031	1.4120177299874814	0.8487350711271534	1.1978718564344288	0.7532756666666667	0.216613	0.192514	0.9504737324062844	0.5177946469720112	0.7999580224751857	1.9782593333333331	0.941021	0.625567	2.0757418553698663	1.4057944533276687	1.7835241145879384	0.5	0.399257			0.2045635		0.7832939999999999		0.451483;0.347031;2.84327	0.216613;0.192514;1.8507	0.941021;0.625567;4.36819	2	1	2	554036;393481	ENSDARG00000056029;ENSDARG00000098995	1.5951505	1.5951505	1.7651075243623267	1.021607	1.021607	1.1725145650685964	2.4968785000000002	2.4968785000000002	2.6464341027247396	0.347031;2.84327	0.192514;1.8507	0.625567;4.36819	1	799957	ENSDARG00000042956	0.451483	0.451483		0.216613	0.216613		0.941021	0.941021		0.451483	0.216613	0.941021	0						Linear,1(0.34);Poly 2,2(0.67)	1.9618898417385786	5.9594563245773315	1.5749021768569946	2.298490285873413	0.371929878098991	2.086063861846924	-0.3839204803572416	2.811776480357242	-0.32228661324770913	1.8288379465810425	-0.3706636998399593	4.3271823665066265	UP	0.6666666666666666	0.3333333333333333	0.0	
R-DRE-211935	Fatty acids	9	11	1	1	1	1	1	1	1	1	1	22	10	4869	0.99887	0.050468	0.050468	9.09	799957	cyp2ad6	ENSDARG00000042956		0.451483	0.451483	0.451483		0.451483		0.216613	0.216613	0.216613		0.216613		0.941021	0.941021	0.941021		0.941021		0.0	0.451483			0.216613		0.941021		0.451483	0.216613	0.941021	0	1	0															1	799957	ENSDARG00000042956	0.451483	0.451483		0.216613	0.216613		0.941021	0.941021		0.451483	0.216613	0.941021	0						Poly 2,1(1)	2.298490285873413	2.298490285873413	2.298490285873413	2.298490285873413	0.0	2.298490285873413	0.451483	0.451483	0.216613	0.216613	0.941021	0.941021	DOWN	0.0	1.0	0.0	
R-DRE-211958	Miscellaneous substrates	12	15	2	2	2	2	2	2	2	2	2	21	13	4866	0.99996	0.0021308	0.0021308	13.33	799957;393481	cyp2ad6;cyp2k6	ENSDARG00000042956;ENSDARG00000098995		1.6473765	1.6473765	0.451483	1.6912488068538287	1.7029942724795655	1.6894187916124654	1.0336565	1.0336565	0.216613	1.155473998748782	1.0716549835513427	1.1542237184705992	2.6546055	2.6546055	0.941021	2.423374440172319	2.734299680832583	2.4207522286188947	0.0	0.451483	0.5	1.6473765	0.216613	1.0336565	0.941021	2.6546055	0.451483;2.84327	0.216613;1.8507	0.941021;4.36819	1	1	1	393481	ENSDARG00000098995	2.84327	2.84327		1.8507	1.8507		4.36819	4.36819		2.84327	1.8507	4.36819	1	799957	ENSDARG00000042956	0.451483	0.451483		0.216613	0.216613		0.941021	0.941021		0.451483	0.216613	0.941021	0						Linear,1(0.5);Poly 2,1(0.5)	2.189702610439767	4.384554147720337	2.086063861846924	2.298490285873413	0.1502081649323395	2.1922770738601685	-0.6965747599999994	3.9913277599999994	-0.56774876	2.63506176	-0.70402012	6.01323112	CONFLICT	0.5	0.5	0.0	
R-DRE-211981	Xenobiotics	14	17	2	2	2	2	2	2	2	2	2	21	15	4864	0.99994	0.0027442	0.0027442	11.76	799957;393481	cyp2ad6;cyp2k6	ENSDARG00000042956;ENSDARG00000098995		1.6473765	1.6473765	0.451483	1.6912488068538287	1.7029942724795655	1.6894187916124654	1.0336565	1.0336565	0.216613	1.155473998748782	1.0716549835513427	1.1542237184705992	2.6546055	2.6546055	0.941021	2.423374440172319	2.734299680832583	2.4207522286188947	0.0	0.451483	0.5	1.6473765	0.216613	1.0336565	0.941021	2.6546055	0.451483;2.84327	0.216613;1.8507	0.941021;4.36819	1	1	1	393481	ENSDARG00000098995	2.84327	2.84327		1.8507	1.8507		4.36819	4.36819		2.84327	1.8507	4.36819	1	799957	ENSDARG00000042956	0.451483	0.451483		0.216613	0.216613		0.941021	0.941021		0.451483	0.216613	0.941021	0						Linear,1(0.5);Poly 2,1(0.5)	2.189702610439767	4.384554147720337	2.086063861846924	2.298490285873413	0.1502081649323395	2.1922770738601685	-0.6965747599999994	3.9913277599999994	-0.56774876	2.63506176	-0.70402012	6.01323112	CONFLICT	0.5	0.5	0.0	
R-DRE-211999	CYP2E1 reactions	8	10	1	1	1	1	1	1	1	1	1	22	9	4870	0.99907	0.045983	0.045983	10.0	799957	cyp2ad6	ENSDARG00000042956		0.451483	0.451483	0.451483		0.451483		0.216613	0.216613	0.216613		0.216613		0.941021	0.941021	0.941021		0.941021		0.0	0.451483	0.0	0.451483	0.216613	0.216613	0.941021	0.941021	0.451483	0.216613	0.941021	0	1	0															1	799957	ENSDARG00000042956	0.451483	0.451483		0.216613	0.216613		0.941021	0.941021		0.451483	0.216613	0.941021	0						Poly 2,1(1)	2.298490285873413	2.298490285873413	2.298490285873413	2.298490285873413	0.0	2.298490285873413	0.451483	0.451483	0.216613	0.216613	0.941021	0.941021	DOWN	0.0	1.0	0.0	
R-DRE-9018677	Biosynthesis of DHA-derived SPMs	14	16	1	1	1	1	1	1	1	1	1	22	15	4864	0.99757	0.072594	0.072594	6.25	799957	cyp2ad6	ENSDARG00000042956		0.451483	0.451483	0.451483		0.451483		0.216613	0.216613	0.216613		0.216613		0.941021	0.941021	0.941021		0.941021		0.0	0.451483			0.216613		0.941021		0.451483	0.216613	0.941021	0	1	0															1	799957	ENSDARG00000042956	0.451483	0.451483		0.216613	0.216613		0.941021	0.941021		0.451483	0.216613	0.941021	0						Poly 2,1(1)	2.298490285873413	2.298490285873413	2.298490285873413	2.298490285873413	0.0	2.298490285873413	0.451483	0.451483	0.216613	0.216613	0.941021	0.941021	DOWN	0.0	1.0	0.0	
R-DRE-9018678	Biosynthesis of specialized proresolving mediators (SPMs)	14	17	1	1	1	1	1	1	1	1	1	22	16	4863	0.99726	0.076959	0.076959	5.88	799957	cyp2ad6	ENSDARG00000042956		0.451483	0.451483	0.451483		0.451483		0.216613	0.216613	0.216613		0.216613		0.941021	0.941021	0.941021		0.941021		0.0	0.451483			0.216613		0.941021		0.451483	0.216613	0.941021	0	1	0															1	799957	ENSDARG00000042956	0.451483	0.451483		0.216613	0.216613		0.941021	0.941021		0.451483	0.216613	0.941021	0						Poly 2,1(1)	2.298490285873413	2.298490285873413	2.298490285873413	2.298490285873413	0.0	2.298490285873413	0.451483	0.451483	0.216613	0.216613	0.941021	0.941021	DOWN	0.0	1.0	0.0	
R-DRE-9018682	Biosynthesis of maresins	10	12	1	1	1	1	1	1	1	1	1	22	11	4868	0.99865	0.054933	0.054933	8.33	799957	cyp2ad6	ENSDARG00000042956		0.451483	0.451483	0.451483		0.451483		0.216613	0.216613	0.216613		0.216613		0.941021	0.941021	0.941021		0.941021		0.0	0.451483			0.216613		0.941021		0.451483	0.216613	0.941021	0	1	0															1	799957	ENSDARG00000042956	0.451483	0.451483		0.216613	0.216613		0.941021	0.941021		0.451483	0.216613	0.941021	0						Poly 2,1(1)	2.298490285873413	2.298490285873413	2.298490285873413	2.298490285873413	0.0	2.298490285873413	0.451483	0.451483	0.216613	0.216613	0.941021	0.941021	DOWN	0.0	1.0	0.0	
R-DRE-9027307	Biosynthesis of maresin-like SPMs	10	12	1	1	1	1	1	1	1	1	1	22	11	4868	0.99865	0.054933	0.054933	8.33	799957	cyp2ad6	ENSDARG00000042956		0.451483	0.451483	0.451483		0.451483		0.216613	0.216613	0.216613		0.216613		0.941021	0.941021	0.941021		0.941021		0.0	0.451483			0.216613		0.941021		0.451483	0.216613	0.941021	0	1	0															1	799957	ENSDARG00000042956	0.451483	0.451483		0.216613	0.216613		0.941021	0.941021		0.451483	0.216613	0.941021	0						Poly 2,1(1)	2.298490285873413	2.298490285873413	2.298490285873413	2.298490285873413	0.0	2.298490285873413	0.451483	0.451483	0.216613	0.216613	0.941021	0.941021	DOWN	0.0	1.0	0.0	
R-DRE-432047	Passive transport by Aquaporins	7	9	1	1	0	1	1	1	1	0	0	23	9	4870	0.95852	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-445717	Aquaporin-mediated transport	28	31	1	1	0	1	1	1	1	0	0	23	31	4848	0.86395	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2187338	Visual phototransduction	47	47	1	1	0	1	1	1	1	0	0	23	47	4832	0.80085	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-9709957	Sensory Perception	52	71	1	1	0	1	1	1	1	0	0	23	71	4808	0.71439	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2559585	Oncogene Induced Senescence	11	11	1	1	1	1	1	1	1	1	1	22	10	4869	0.99887	0.050468	0.050468	9.09	326672	ets2	ENSDARG00000103980		0.276461	0.276461	0.276461		0.276461		0.166296	0.166296	0.166296		0.166296		0.459607	0.459607	0.459607		0.45960699999999993		0.0	0.276461			0.166296		0.459607		0.276461	0.166296	0.459607	1	0	1	326672	ENSDARG00000103980	0.276461	0.276461		0.166296	0.166296		0.459607	0.459607		0.276461	0.166296	0.459607	0															0						Poly 2,1(1)	1.5456690788269043	1.5456690788269043	1.5456690788269043	1.5456690788269043	0.0	1.5456690788269043	0.276461	0.276461	0.166296	0.166296	0.459607	0.459607	UP	1.0	0.0	0.0	
R-DRE-8866654	E3 ubiquitin ligases ubiquitinate target proteins	26	30	1	1	1	1	1	1	1	1	1	22	29	4850	0.99154	0.13195	0.13195	3.33	570968	rnf144aa	ENSDARG00000020600		0.451288	0.451288	0.451288		0.451288		0.216629	0.216629	0.216629		0.216629		0.940139	0.940139	0.940139		0.940139										0.451288	0.216629	0.940139	0	1	0															1	570968	ENSDARG00000020600	0.451288	0.451288		0.216629	0.216629		0.940139	0.940139		0.451288	0.216629	0.940139	0						Poly 2,1(1)	1.9865413904190063	1.9865413904190063	1.9865413904190063	1.9865413904190063	0.0	1.9865413904190063	0.451288	0.451288	0.216629	0.216629	0.940139	0.940139	DOWN	0.0	1.0	0.0	
R-DRE-429947	Deadenylation of mRNA	17	17	1	1	0	1	1	1	1	0	0	23	17	4862	0.92304	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-6804115	TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain	14	14	1	1	0	1	1	1	1	0	0	23	14	4865	0.9362	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-70171	Glycolysis	22	22	1	1	0	1	1	1	1	0	0	23	22	4857	0.90151	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-70326	Glucose metabolism	34	34	1	1	0	1	1	1	1	0	0	23	34	4845	0.85177	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-912694	Regulation of IFNA/IFNB signaling	4	6	1	1	0	0	0	0	1	0	0	23	6	4873	0.97216	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-3371568	Attenuation phase	11	11	1	1	1	1	1	1	1	1	1	22	10	4869	0.99887	0.050468	0.050468	9.09	30671	hsp70.3	ENSDARG00000021924		5.05955	5.05955	5.05955		5.05955		2.71325	2.71325	2.71325		2.71325		9.43483	9.43483	9.43483		9.43483		0.0	5.05955			2.71325		9.43483		5.05955	2.71325	9.43483	1	0	1	30671	ENSDARG00000021924	5.05955	5.05955		2.71325	2.71325		9.43483	9.43483		5.05955	2.71325	9.43483	0															0						Linear,1(1)	7.615251064300538	7.615251064300537	7.615251064300537	7.615251064300537	0.0	7.615251064300537	5.05955	5.05955	2.71325	2.71325	9.43483	9.43483	UP	1.0	0.0	0.0	
R-DRE-3371571	HSF1-dependent transactivation	16	17	1	1	1	1	1	1	1	1	1	22	16	4863	0.99726	0.076959	0.076959	5.88	30671	hsp70.3	ENSDARG00000021924		5.05955	5.05955	5.05955		5.05955		2.71325	2.71325	2.71325		2.71325		9.43483	9.43483	9.43483		9.43483		0.0	5.05955			2.71325		9.43483		5.05955	2.71325	9.43483	1	0	1	30671	ENSDARG00000021924	5.05955	5.05955		2.71325	2.71325		9.43483	9.43483		5.05955	2.71325	9.43483	0															0						Linear,1(1)	7.615251064300538	7.615251064300537	7.615251064300537	7.615251064300537	0.0	7.615251064300537	5.05955	5.05955	2.71325	2.71325	9.43483	9.43483	UP	1.0	0.0	0.0	
R-DRE-450408	AUF1 (hnRNP D0) binds and destabilizes mRNA	38	41	1	1	1	1	1	1	1	1	1	22	40	4839	0.98455	0.17603	0.17603	2.44	30671	hsp70.3	ENSDARG00000021924		5.05955	5.05955	5.05955		5.05955		2.71325	2.71325	2.71325		2.71325		9.43483	9.43483	9.43483		9.43483										5.05955	2.71325	9.43483	1	0	1	30671	ENSDARG00000021924	5.05955	5.05955		2.71325	2.71325		9.43483	9.43483		5.05955	2.71325	9.43483	0															0						Linear,1(1)	7.615251064300538	7.615251064300537	7.615251064300537	7.615251064300537	0.0	7.615251064300537	5.05955	5.05955	2.71325	2.71325	9.43483	9.43483	UP	1.0	0.0	0.0	
