556747	lrrc4ba	1	1	1	1	0	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
571453	epn3b	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
564127	foxp1a	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	564127	foxp1a	ENSDARG00000004843		1.51219E-4	1.51219E-4	1.51219E-4		1.51219E-4		6.84824E-5	6.84824E-5	6.84824E-5		6.84824E-5		4.74092E-4	4.74092E-4	4.74092E-4		4.7409199999999996E-4		0.0	1.51219E-4	0.0	1.51219E-4	1.51219E-4	6.84824E-5	4.74092E-4	1	0	1	564127	ENSDARG00000004843	1.51219E-4	1.51219E-4		6.84824E-5	6.84824E-5		4.74092E-4	4.74092E-4		1.51219E-4	6.84824E-5	4.74092E-4	0															0						Exp 4,1(1)	1.5138912200927734	1.5138912200927734	1.5138912200927734	1.5138912200927734	0.0	1.5138912200927734	1.51219E-4	1.51219E-4	6.84824E-5	6.84824E-5	4.74092E-4	4.74092E-4	UP	1.0	0.0	0.0	
405890	esrrga	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	405890	esrrga	ENSDARG00000004861		5.83296E-5	5.83296E-5	5.83296E-5		5.83296E-5		2.26225E-5	2.26225E-5	2.26225E-5		2.26225E-5		2.76306E-4	2.76306E-4	2.76306E-4		2.76306E-4		0.0	5.83296E-5	0.0	5.83296E-5	5.83296E-5	2.26225E-5	2.76306E-4	0	1	0															1	405890	ENSDARG00000004861	5.83296E-5	5.83296E-5		2.26225E-5	2.26225E-5		2.76306E-4	2.76306E-4		5.83296E-5	2.26225E-5	2.76306E-4	0						Exp 5,1(1)	1.6543489694595337	1.6543489694595337	1.6543489694595337	1.6543489694595337	0.0	1.6543489694595337	5.83296E-5	5.83296E-5	2.26225E-5	2.26225E-5	2.76306E-4	2.76306E-4	DOWN	0.0	1.0	0.0	
393339	slc5a12	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
393422	camkvb	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	393422	camkvb	ENSDARG00000005141		1.386E-4	1.386E-4	1.386E-4		1.386E-4		1.38597E-4	1.38597E-4	1.38597E-4		1.38597E-4		5.89039E-4	5.89039E-4	5.89039E-4		5.89039E-4		0.0	1.386E-4	0.0	1.386E-4	1.386E-4	1.38597E-4	5.89039E-4	0	1	0															1	393422	ENSDARG00000005141	1.386E-4	1.386E-4		1.38597E-4	1.38597E-4		5.89039E-4	5.89039E-4		1.386E-4	1.38597E-4	5.89039E-4	0						Hill,1(1)	1.5062839984893799	1.5062839984893799	1.5062839984893799	1.5062839984893799	0.0	1.5062839984893799	1.386E-4	1.386E-4	1.38597E-4	1.38597E-4	5.89039E-4	5.89039E-4	DOWN	0.0	1.0	0.0	
57936	tbx20	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
445194	zgc:101040	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	445194	zgc:101040	ENSDARG00000005176		1.78661E-4	1.78661E-4	1.78661E-4		1.78661E-4		1.78661E-4	1.78661E-4	1.78661E-4		1.78661E-4		1.78662E-4	1.78662E-4	1.78662E-4		1.78662E-4		0.0	1.78661E-4	0.0	1.78661E-4	1.78661E-4	1.78661E-4	1.78662E-4	0	1	0															1	445194	ENSDARG00000005176	1.78661E-4	1.78661E-4		1.78661E-4	1.78661E-4		1.78662E-4	1.78662E-4		1.78661E-4	1.78661E-4	1.78662E-4	0						Hill,1(1)	2.19816517829895	2.19816517829895	2.19816517829895	2.19816517829895	0.0	2.19816517829895	1.78661E-4	1.78661E-4	1.78661E-4	1.78661E-4	1.78662E-4	1.78662E-4	DOWN	0.0	1.0	0.0	
566411	grin3ba	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
553187	dnmt3aa	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
405870	ucmab	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
555435	adgb	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
100331590	ttbk2a	1	1	1	0	0	0	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
555955	cand2	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
58152	scn8aa	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	58152	scn8aa	ENSDARG00000005775		1.06615E-4	1.06615E-4	1.06615E-4		1.06615E-4		4.55317E-5	4.55317E-5	4.55317E-5		4.55317E-5		3.55484E-4	3.55484E-4	3.55484E-4		3.55484E-4		0.0	1.06615E-4	0.0	1.06615E-4	1.06615E-4	4.55317E-5	3.55484E-4	0	1	0															1	58152	ENSDARG00000005775	1.06615E-4	1.06615E-4		4.55317E-5	4.55317E-5		3.55484E-4	3.55484E-4		1.06615E-4	4.55317E-5	3.55484E-4	0						Exp 4,1(1)	1.519843339920044	1.519843339920044	1.519843339920044	1.519843339920044	0.0	1.519843339920044	1.06615E-4	1.06615E-4	4.55317E-5	4.55317E-5	3.55484E-4	3.55484E-4	DOWN	0.0	1.0	0.0	
30713	npy8br	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	30713	npy8br	ENSDARG00000005780		1.90313E-4	1.90313E-4	1.90313E-4		1.90313E-4		1.90313E-4	1.90313E-4	1.90313E-4		1.90313E-4		1.90314E-4	1.90314E-4	1.90314E-4		1.90314E-4		0.0	1.90313E-4	0.0	1.90313E-4	1.90313E-4	1.90313E-4	1.90314E-4	0	1	0															1	30713	ENSDARG00000005780	1.90313E-4	1.90313E-4		1.90313E-4	1.90313E-4		1.90314E-4	1.90314E-4		1.90313E-4	1.90313E-4	1.90314E-4	0						Hill,1(1)	1.8218592405319214	1.8218592405319214	1.8218592405319214	1.8218592405319214	0.0	1.8218592405319214	1.90313E-4	1.90313E-4	1.90313E-4	1.90313E-4	1.90314E-4	1.90314E-4	DOWN	0.0	1.0	0.0	
559024	ncanb	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	559024	ncanb	ENSDARG00000005783		1.6128E-4	1.6128E-4	1.6128E-4		1.6128E-4		6.50081E-5	6.50081E-5	6.50081E-5		6.50081E-5		6.31139E-4	6.31139E-4	6.31139E-4		6.31139E-4		0.0	1.6128E-4	0.0	1.6128E-4	1.6128E-4	6.50081E-5	6.31139E-4	0	1	0															1	559024	ENSDARG00000005783	1.6128E-4	1.6128E-4		6.50081E-5	6.50081E-5		6.31139E-4	6.31139E-4		1.6128E-4	6.50081E-5	6.31139E-4	0						Exp 4,1(1)	2.0110692977905273	2.0110692977905273	2.0110692977905273	2.0110692977905273	0.0	2.0110692977905273	1.6128E-4	1.6128E-4	6.50081E-5	6.50081E-5	6.31139E-4	6.31139E-4	DOWN	0.0	1.0	0.0	
30310	tcf3a	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	30310	tcf3a	ENSDARG00000005915		2.31423E-4	2.31423E-4	2.31423E-4		2.31423E-4		9.30467E-5	9.30467E-5	9.30467E-5		9.304670000000001E-5		8.16111E-4	8.16111E-4	8.16111E-4		8.16111E-4		0.0	2.31423E-4	0.0	2.31423E-4	2.31423E-4	9.30467E-5	8.16111E-4	0	1	0															1	30310	ENSDARG00000005915	2.31423E-4	2.31423E-4		9.30467E-5	9.30467E-5		8.16111E-4	8.16111E-4		2.31423E-4	9.30467E-5	8.16111E-4	0						Exp 4,1(1)	1.5516860485076904	1.5516860485076904	1.5516860485076904	1.5516860485076904	0.0	1.5516860485076904	2.31423E-4	2.31423E-4	9.30467E-5	9.30467E-5	8.16111E-4	8.16111E-4	DOWN	0.0	1.0	0.0	
63999	star	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
569112	pde11al	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
556537	nrcama	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
557854	slc19a3a	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	557854	slc19a3a	ENSDARG00000006447		1.29117E-4	1.29117E-4	1.29117E-4		1.29117E-4		4.04201E-5	4.04201E-5	4.04201E-5		4.04201E-5		0.00153321	0.00153321	0.00153321		0.00153321		0.0	1.29117E-4	0.0	1.29117E-4	1.29117E-4	4.04201E-5	0.00153321	0	1	0															1	557854	ENSDARG00000006447	1.29117E-4	1.29117E-4		4.04201E-5	4.04201E-5		0.00153321	0.00153321		1.29117E-4	4.04201E-5	0.00153321	0						Exp 4,1(1)	1.9119139909744263	1.9119139909744263	1.9119139909744263	1.9119139909744263	0.0	1.9119139909744263	1.29117E-4	1.29117E-4	4.04201E-5	4.04201E-5	0.00153321	0.00153321	DOWN	0.0	1.0	0.0	
641580	saxo2	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	641580	saxo2	ENSDARG00000006474		3.0977E-4	3.0977E-4	3.0977E-4		3.0977E-4		3.09769E-4	3.09769E-4	3.09769E-4		3.09769E-4		3.09771E-4	3.09771E-4	3.09771E-4		3.09771E-4		0.0	3.0977E-4	0.0	3.0977E-4	3.0977E-4	3.09769E-4	3.09771E-4	1	0	1	641580	ENSDARG00000006474	3.0977E-4	3.0977E-4		3.09769E-4	3.09769E-4		3.09771E-4	3.09771E-4		3.0977E-4	3.09769E-4	3.09771E-4	0															0						Hill,1(1)	1.6411528587341309	1.6411528587341309	1.6411528587341309	1.6411528587341309	0.0	1.6411528587341309	3.0977E-4	3.0977E-4	3.09769E-4	3.09769E-4	3.09771E-4	3.09771E-4	UP	1.0	0.0	0.0	
559050	sgk2b	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
678575	chrna2a	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
30650	pth2ra	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
393769	elovl4a	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
436644	eef1a2	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	436644	eef1a2	ENSDARG00000006838		1.581	1.581	1.581		1.581		0.977493	0.977493	0.977493		0.977493		4.08467	4.08467	4.08467		4.08467		0.0	1.581	0.0	1.581	1.581	0.977493	4.08467	0	1	0															1	436644	ENSDARG00000006838	1.581	1.581		0.977493	0.977493		4.08467	4.08467		1.581	0.977493	4.08467	0						Linear,1(1)	2.1608095169067383	2.1608095169067383	2.1608095169067383	2.1608095169067383	0.0	2.1608095169067383	1.581	1.581	0.977493	0.977493	4.08467	4.08467	DOWN	0.0	1.0	0.0	
407669	asic2	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
100333283	si:ch1073-349o24.2	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	100333283	si:ch1073-349o24.2	ENSDARG00000006863		4.04313E-5	4.04313E-5	4.04313E-5		4.04313E-5		2.33665E-5	2.33665E-5	2.33665E-5		2.33665E-5		1.85727E-4	1.85727E-4	1.85727E-4		1.85727E-4		0.0	4.04313E-5	0.0	4.04313E-5	4.04313E-5	2.33665E-5	1.85727E-4	1	0	1	100333283	ENSDARG00000006863	4.04313E-5	4.04313E-5		2.33665E-5	2.33665E-5		1.85727E-4	1.85727E-4		4.04313E-5	2.33665E-5	1.85727E-4	0															0						Exp 4,1(1)	1.7004693746566772	1.7004693746566772	1.7004693746566772	1.7004693746566772	0.0	1.7004693746566772	4.04313E-5	4.04313E-5	2.33665E-5	2.33665E-5	1.85727E-4	1.85727E-4	UP	1.0	0.0	0.0	
266721	trh	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	266721	trh	ENSDARG00000006868		7.11174E-5	7.11174E-5	7.11174E-5		7.11174E-5		7.11172E-5	7.11172E-5	7.11172E-5		7.11172E-5		7.11177E-5	7.11177E-5	7.11177E-5		7.11177E-5		0.0	7.11174E-5	0.0	7.11174E-5	7.11174E-5	7.11172E-5	7.11177E-5	0	1	0															1	266721	ENSDARG00000006868	7.11174E-5	7.11174E-5		7.11172E-5	7.11172E-5		7.11177E-5	7.11177E-5		7.11174E-5	7.11172E-5	7.11177E-5	0						Hill,1(1)	1.5991464853286743	1.5991464853286743	1.5991464853286743	1.5991464853286743	0.0	1.5991464853286743	7.11174E-5	7.11174E-5	7.11172E-5	7.11172E-5	7.11177E-5	7.11177E-5	DOWN	0.0	1.0	0.0	
360139	oprk1	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
569528	cacna1ab	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	569528	cacna1ab	ENSDARG00000006923		1.50713E-4	1.50713E-4	1.50713E-4		1.50713E-4		6.24967E-5	6.24967E-5	6.24967E-5		6.24967E-5		5.50819E-4	5.50819E-4	5.50819E-4		5.50819E-4		0.0	1.50713E-4	0.0	1.50713E-4	1.50713E-4	6.24967E-5	5.50819E-4	0	1	0															1	569528	ENSDARG00000006923	1.50713E-4	1.50713E-4		6.24967E-5	6.24967E-5		5.50819E-4	5.50819E-4		1.50713E-4	6.24967E-5	5.50819E-4	0						Exp 4,1(1)	1.8713659048080444	1.8713659048080444	1.8713659048080444	1.8713659048080444	0.0	1.8713659048080444	1.50713E-4	1.50713E-4	6.24967E-5	6.24967E-5	5.50819E-4	5.50819E-4	DOWN	0.0	1.0	0.0	
559127	tmigd1	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
563826	rhcgl1	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
558670	gtf2h4	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	558670	gtf2h4	ENSDARG00000007136		8.1892E-5	8.1892E-5	8.1892E-5		8.1892E-5		1.91209E-5	1.91209E-5	1.91209E-5		1.91209E-5		2.92487E-4	2.92487E-4	2.92487E-4		2.92487E-4		0.0	8.1892E-5	0.0	8.1892E-5	8.1892E-5	1.91209E-5	2.92487E-4	0	1	0															1	558670	ENSDARG00000007136	8.1892E-5	8.1892E-5		1.91209E-5	1.91209E-5		2.92487E-4	2.92487E-4		8.1892E-5	1.91209E-5	2.92487E-4	0						Exp 5,1(1)	1.5375092029571533	1.5375092029571533	1.5375092029571533	1.5375092029571533	0.0	1.5375092029571533	8.1892E-5	8.1892E-5	1.91209E-5	1.91209E-5	2.92487E-4	2.92487E-4	DOWN	0.0	1.0	0.0	
30634	l1cama	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	30634	l1cama	ENSDARG00000007149		7.66565E-5	7.66565E-5	7.66565E-5		7.66565E-5		2.77466E-5	2.77466E-5	2.77466E-5		2.77466E-5		2.25911E-4	2.25911E-4	2.25911E-4		2.25911E-4		0.0	7.66565E-5	0.0	7.66565E-5	7.66565E-5	2.77466E-5	2.25911E-4	0	1	0															1	30634	ENSDARG00000007149	7.66565E-5	7.66565E-5		2.77466E-5	2.77466E-5		2.25911E-4	2.25911E-4		7.66565E-5	2.77466E-5	2.25911E-4	0						Exp 4,1(1)	1.5889639854431152	1.5889639854431152	1.5889639854431152	1.5889639854431152	0.0	1.5889639854431152	7.66565E-5	7.66565E-5	2.77466E-5	2.77466E-5	2.25911E-4	2.25911E-4	DOWN	0.0	1.0	0.0	
100148117	rundc3aa	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	100148117	rundc3aa	ENSDARG00000007245		3.51295E-5	3.51295E-5	3.51295E-5		3.51295E-5		2.23346E-5	2.23346E-5	2.23346E-5		2.23346E-5		1.56551E-4	1.56551E-4	1.56551E-4		1.56551E-4		0.0	3.51295E-5	0.0	3.51295E-5	3.51295E-5	2.23346E-5	1.56551E-4	0	1	0															1	100148117	ENSDARG00000007245	3.51295E-5	3.51295E-5		2.23346E-5	2.23346E-5		1.56551E-4	1.56551E-4		3.51295E-5	2.23346E-5	1.56551E-4	0						Exp 4,1(1)	1.866569995880127	1.866569995880127	1.866569995880127	1.866569995880127	0.0	1.866569995880127	3.51295E-5	3.51295E-5	2.23346E-5	2.23346E-5	1.56551E-4	1.56551E-4	DOWN	0.0	1.0	0.0	
58097	myf5	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
556258	tcap	1	1	1	1	1	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
402826	amdhd1	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	402826	amdhd1	ENSDARG00000007366		1.05022	1.05022	1.05022		1.05022		0.626307	0.626307	0.626307		0.626307		2.38375	2.38375	2.38375		2.38375		0.0	1.05022	0.0	1.05022	1.05022	0.626307	2.38375	0	1	0															1	402826	ENSDARG00000007366	1.05022	1.05022		0.626307	0.626307		2.38375	2.38375		1.05022	0.626307	2.38375	0						Exp 2,1(1)	1.6532695293426514	1.6532695293426514	1.6532695293426514	1.6532695293426514	0.0	1.6532695293426514	1.05022	1.05022	0.626307	0.626307	2.38375	2.38375	DOWN	0.0	1.0	0.0	
563962	slc26a3.1	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	563962	slc26a3.1	ENSDARG00000007371		2.02139	2.02139	2.02139		2.02139		1.14934	1.14934	1.14934		1.14934		8.27767	8.27767	8.27767		8.27767		0.0	2.02139	0.0	2.02139	2.02139	1.14934	8.27767	1	0	1	563962	ENSDARG00000007371	2.02139	2.02139		1.14934	1.14934		8.27767	8.27767		2.02139	1.14934	8.27767	0															0						Linear,1(1)	1.5487165451049805	1.5487165451049805	1.5487165451049805	1.5487165451049805	0.0	1.5487165451049805	2.02139	2.02139	1.14934	1.14934	8.27767	8.27767	UP	1.0	0.0	0.0	
404602	phox2a	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
550542	chmp4c	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	550542	chmp4c	ENSDARG00000007418		3.39461E-5	3.39461E-5	3.39461E-5		3.39461E-5		1.86466E-5	1.86466E-5	1.86466E-5		1.86466E-5		2.5496E-4	2.5496E-4	2.5496E-4		2.5496E-4		0.0	3.39461E-5	0.0	3.39461E-5	3.39461E-5	1.86466E-5	2.5496E-4	1	0	1	550542	ENSDARG00000007418	3.39461E-5	3.39461E-5		1.86466E-5	1.86466E-5		2.5496E-4	2.5496E-4		3.39461E-5	1.86466E-5	2.5496E-4	0															0						Exp 4,1(1)	1.709929347038269	1.709929347038269	1.709929347038269	1.709929347038269	0.0	1.709929347038269	3.39461E-5	3.39461E-5	1.86466E-5	1.86466E-5	2.5496E-4	2.5496E-4	UP	1.0	0.0	0.0	
100004611	sema3bl	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	100004611	sema3bl	ENSDARG00000007560		4.94764E-5	4.94764E-5	4.94764E-5		4.94764E-5		4.94762E-5	4.94762E-5	4.94762E-5		4.94762E-5		4.94766E-5	4.94766E-5	4.94766E-5		4.94766E-5		0.0	4.94764E-5	0.0	4.94764E-5	4.94764E-5	4.94762E-5	4.94766E-5	0	1	0															1	100004611	ENSDARG00000007560	4.94764E-5	4.94764E-5		4.94762E-5	4.94762E-5		4.94766E-5	4.94766E-5		4.94764E-5	4.94762E-5	4.94766E-5	0						Hill,1(1)	1.80469810962677	1.80469810962677	1.80469810962677	1.80469810962677	0.0	1.80469810962677	4.94764E-5	4.94764E-5	4.94762E-5	4.94762E-5	4.94766E-5	4.94766E-5	DOWN	0.0	1.0	0.0	
407978	cdh23	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
553473	crybb1l1	1	1	1	1	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
564460	zmynd8	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
566891	crybb1l3	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
567024	lgsn	1	1	1	1	1	0	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
64613	atp1a1a.2	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
497465	camta1b	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
562949	ehd3	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	562949	ehd3	ENSDARG00000007869		3.84705E-5	3.84705E-5	3.84705E-5		3.84705E-5		2.10273E-5	2.10273E-5	2.10273E-5		2.10273E-5		7.64349E-5	7.64349E-5	7.64349E-5		7.643490000000002E-5		0.0	3.84705E-5	0.0	3.84705E-5	3.84705E-5	2.10273E-5	7.64349E-5	0	1	0															1	562949	ENSDARG00000007869	3.84705E-5	3.84705E-5		2.10273E-5	2.10273E-5		7.64349E-5	7.64349E-5		3.84705E-5	2.10273E-5	7.64349E-5	0						Exp 4,1(1)	1.782049536705017	1.782049536705017	1.782049536705017	1.782049536705017	0.0	1.782049536705017	3.84705E-5	3.84705E-5	2.10273E-5	2.10273E-5	7.64349E-5	7.64349E-5	DOWN	0.0	1.0	0.0	
406255	fancl	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
393545	onecut1	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
570409	tmeff1a	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
559505	myt1la	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
564097	ptchd4	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
791696	asic1a	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
170581	cacna1c	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	170581	cacna1c	ENSDARG00000008398		3.07999E-4	3.07999E-4	3.07999E-4		3.07999E-4		1.02677E-4	1.02677E-4	1.02677E-4		1.02677E-4		0.00135778	0.00135778	0.00135778		0.00135778		0.0	3.07999E-4	0.0	3.07999E-4	3.07999E-4	1.02677E-4	0.00135778	0	1	0															1	170581	ENSDARG00000008398	3.07999E-4	3.07999E-4		1.02677E-4	1.02677E-4		0.00135778	0.00135778		3.07999E-4	1.02677E-4	0.00135778	0						Exp 4,1(1)	1.5560195446014404	1.5560195446014404	1.5560195446014404	1.5560195446014404	0.0	1.5560195446014404	3.07999E-4	3.07999E-4	1.02677E-4	1.02677E-4	0.00135778	0.00135778	DOWN	0.0	1.0	0.0	
393520	pno1	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
678524	zgc:136872	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
553599	fign	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	553599	fign	ENSDARG00000008662		9.71895E-5	9.71895E-5	9.71895E-5		9.71895E-5		4.36189E-5	4.36189E-5	4.36189E-5		4.36189E-5		3.26069E-4	3.26069E-4	3.26069E-4		3.26069E-4		0.0	9.71895E-5	0.0	9.71895E-5	9.71895E-5	4.36189E-5	3.26069E-4	0	1	0															1	553599	ENSDARG00000008662	9.71895E-5	9.71895E-5		4.36189E-5	4.36189E-5		3.26069E-4	3.26069E-4		9.71895E-5	4.36189E-5	3.26069E-4	0						Exp 4,1(1)	1.6066365242004395	1.6066365242004395	1.6066365242004395	1.6066365242004395	0.0	1.6066365242004395	9.71895E-5	9.71895E-5	4.36189E-5	4.36189E-5	3.26069E-4	3.26069E-4	DOWN	0.0	1.0	0.0	
100006675	prkcba	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
394160	bokb	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
335888	mylipa	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	335888	mylipa	ENSDARG00000008859		2.33208E-4	2.33208E-4	2.33208E-4		2.33208E-4		9.15828E-5	9.15828E-5	9.15828E-5		9.15828E-5		8.23446E-4	8.23446E-4	8.23446E-4		8.23446E-4		0.0	2.33208E-4	0.0	2.33208E-4	2.33208E-4	9.15828E-5	8.23446E-4	1	0	1	335888	ENSDARG00000008859	2.33208E-4	2.33208E-4		9.15828E-5	9.15828E-5		8.23446E-4	8.23446E-4		2.33208E-4	9.15828E-5	8.23446E-4	0															0						Exp 4,1(1)	1.5051132440567017	1.5051132440567017	1.5051132440567017	1.5051132440567017	0.0	1.5051132440567017	2.33208E-4	2.33208E-4	9.15828E-5	9.15828E-5	8.23446E-4	8.23446E-4	UP	1.0	0.0	0.0	
567050	usp28	1	1	1	1	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
791728	renbp	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
402885	sh3glb2a	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
