Gene Ontology Analyses
GO Category: ALL
GO File Creation Date: 10/06/22
Deduplicate Gene Sets: false
Data Source: Glyphosate_DESeq_normData
Work Source: Glyphosate_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 06/26/2023 14:40.41
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 2639
Total Run Time: 2 seconds

GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0000922	3	spindle pole	48	49	2	1	1	1	1	1	2	1	1	46	48	18981	0.99351	0.11399	0.11399	2.04	100037385	cep128	ENSDARG00000103771		0.55634	0.55634	0.55634		0.55634		0.261419	0.261419	0.261419		0.261419		1.18398	1.18398	1.18398		1.18398										0.55634	0.261419	1.18398	0	1	0															1	100037385	ENSDARG00000103771	0.55634	0.55634		0.261419	0.261419		1.18398	1.18398		0.55634	0.261419	1.18398	0						Linear,1(1)	2.8256220817565914	2.825622081756592	2.825622081756592	2.825622081756592	0.0	2.825622081756592	0.55634	0.55634	0.261419	0.261419	1.18398	1.18398	DOWN	0.0	1.0	0.0	
GO:0000932	6	P-body	47	51	1	0	0	1	1	1	1	0	0	47	51	18978	0.88164	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0000956	8	nuclear-transcribed mRNA catabolic process	63	66	1	0	0	1	1	1	1	0	0	47	66	18963	0.84951	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0000976	6	transcription cis-regulatory region binding	1100	1222	34	28	12	27	27	26	34	5	5	42	1217	17812	0.92197	0.18066	0.22502	0.41	100329287;569109;558978;548610;117508	znf1136;dbpb;nkx6.3;gli2b;klf2a	ENSDARG00000090116;ENSDARG00000057652;ENSDARG00000060529;ENSDARG00000020884;ENSDARG00000042667		0.199014826	0.0576256	0.00726523	0.21988137606238475	0.13916231022778636	0.19517006414094487	0.10476629800000001	0.0269618	0.00115119	0.11919745429830084	0.07423140481154535	0.10938091558080348	0.3839827	0.124471	0.0458515	0.40284579857241903	0.27106339576086247	0.3417509964497238									0.0569603;0.478734;0.0576256;0.394489;0.00726523	0.0269618;0.246198;0.0266785;0.222842;0.00115119	0.120336;0.930904;0.124471;0.698351;0.0458515	1	4	1	548610	ENSDARG00000020884	0.394489	0.394489		0.222842	0.222842		0.698351	0.698351		0.394489	0.222842	0.698351	4	100329287;569109;558978;117508	ENSDARG00000090116;ENSDARG00000057652;ENSDARG00000060529;ENSDARG00000042667	0.1501462825	0.057292949999999995	0.22032444809123633	0.07524737249999999	0.02682015	0.11460772689379932	0.30539062499999997	0.1224035	0.4185708481064615	0.0569603;0.478734;0.0576256;0.00726523	0.0269618;0.246198;0.0266785;0.00115119	0.120336;0.930904;0.124471;0.0458515	0						Hill,1(0.2);Linear,2(0.4);Poly 2,2(0.4)	1.8707202872244613	9.768575072288513	1.5339246988296509	3.234196901321411	0.7207420293756268	1.6808863878250122	0.006280302086218548	0.3917493499137814	2.851226620773223E-4	0.20924747333792265	0.030872788697218267	0.7370926113027818	DOWN	0.2	0.8	0.0	
GO:0000977	7	RNA polymerase II transcription regulatory region sequence-specific DNA binding	1049	1166	33	27	11	27	27	26	33	5	5	42	1161	17868	0.9348	0.15776	0.20917	0.43	100329287;569109;558978;548610;117508	znf1136;dbpb;nkx6.3;gli2b;klf2a	ENSDARG00000090116;ENSDARG00000057652;ENSDARG00000060529;ENSDARG00000020884;ENSDARG00000042667		0.199014826	0.0576256	0.00726523	0.21988137606238475	0.13916231022778636	0.19517006414094487	0.10476629800000001	0.0269618	0.00115119	0.11919745429830084	0.07423140481154535	0.10938091558080348	0.3839827	0.124471	0.0458515	0.40284579857241903	0.27106339576086247	0.3417509964497238									0.0569603;0.478734;0.0576256;0.394489;0.00726523	0.0269618;0.246198;0.0266785;0.222842;0.00115119	0.120336;0.930904;0.124471;0.698351;0.0458515	1	4	1	548610	ENSDARG00000020884	0.394489	0.394489		0.222842	0.222842		0.698351	0.698351		0.394489	0.222842	0.698351	4	100329287;569109;558978;117508	ENSDARG00000090116;ENSDARG00000057652;ENSDARG00000060529;ENSDARG00000042667	0.1501462825	0.057292949999999995	0.22032444809123633	0.07524737249999999	0.02682015	0.11460772689379932	0.30539062499999997	0.1224035	0.4185708481064615	0.0569603;0.478734;0.0576256;0.00726523	0.0269618;0.246198;0.0266785;0.00115119	0.120336;0.930904;0.124471;0.0458515	0						Hill,1(0.2);Linear,2(0.4);Poly 2,2(0.4)	1.8707202872244613	9.768575072288513	1.5339246988296509	3.234196901321411	0.7207420293756268	1.6808863878250122	0.006280302086218548	0.3917493499137814	2.851226620773223E-4	0.20924747333792265	0.030872788697218267	0.7370926113027818	DOWN	0.2	0.8	0.0	
GO:0000978	8	RNA polymerase II cis-regulatory region sequence-specific DNA binding	852	942	29	23	10	24	24	23	29	5	5	42	937	18092	0.97273	0.080879	0.080879	0.53	100329287;569109;558978;548610;117508	znf1136;dbpb;nkx6.3;gli2b;klf2a	ENSDARG00000090116;ENSDARG00000057652;ENSDARG00000060529;ENSDARG00000020884;ENSDARG00000042667		0.199014826	0.0576256	0.00726523	0.21988137606238475	0.13916231022778636	0.19517006414094487	0.10476629800000001	0.0269618	0.00115119	0.11919745429830084	0.07423140481154535	0.10938091558080348	0.3839827	0.124471	0.0458515	0.40284579857241903	0.27106339576086247	0.3417509964497238									0.0569603;0.478734;0.0576256;0.394489;0.00726523	0.0269618;0.246198;0.0266785;0.222842;0.00115119	0.120336;0.930904;0.124471;0.698351;0.0458515	1	4	1	548610	ENSDARG00000020884	0.394489	0.394489		0.222842	0.222842		0.698351	0.698351		0.394489	0.222842	0.698351	4	100329287;569109;558978;117508	ENSDARG00000090116;ENSDARG00000057652;ENSDARG00000060529;ENSDARG00000042667	0.1501462825	0.057292949999999995	0.22032444809123633	0.07524737249999999	0.02682015	0.11460772689379932	0.30539062499999997	0.1224035	0.4185708481064615	0.0569603;0.478734;0.0576256;0.00726523	0.0269618;0.246198;0.0266785;0.00115119	0.120336;0.930904;0.124471;0.0458515	0						Hill,1(0.2);Linear,2(0.4);Poly 2,2(0.4)	1.8707202872244613	9.768575072288513	1.5339246988296509	3.234196901321411	0.7207420293756268	1.6808863878250122	0.006280302086218548	0.3917493499137814	2.851226620773223E-4	0.20924747333792265	0.030872788697218267	0.7370926113027818	DOWN	0.2	0.8	0.0	
GO:0000981	4	DNA-binding transcription factor activity, RNA polymerase II-specific	1056	1177	33	26	11	27	27	26	33	5	5	42	1172	17857	0.93238	0.16216	0.2121	0.42	100329287;569109;558978;548610;117508	znf1136;dbpb;nkx6.3;gli2b;klf2a	ENSDARG00000090116;ENSDARG00000057652;ENSDARG00000060529;ENSDARG00000020884;ENSDARG00000042667		0.199014826	0.0576256	0.00726523	0.21988137606238475	0.13916231022778636	0.19517006414094487	0.10476629800000001	0.0269618	0.00115119	0.11919745429830084	0.07423140481154535	0.10938091558080348	0.3839827	0.124471	0.0458515	0.40284579857241903	0.27106339576086247	0.3417509964497238									0.0569603;0.478734;0.0576256;0.394489;0.00726523	0.0269618;0.246198;0.0266785;0.222842;0.00115119	0.120336;0.930904;0.124471;0.698351;0.0458515	1	4	1	548610	ENSDARG00000020884	0.394489	0.394489		0.222842	0.222842		0.698351	0.698351		0.394489	0.222842	0.698351	4	100329287;569109;558978;117508	ENSDARG00000090116;ENSDARG00000057652;ENSDARG00000060529;ENSDARG00000042667	0.1501462825	0.057292949999999995	0.22032444809123633	0.07524737249999999	0.02682015	0.11460772689379932	0.30539062499999997	0.1224035	0.4185708481064615	0.0569603;0.478734;0.0576256;0.00726523	0.0269618;0.246198;0.0266785;0.00115119	0.120336;0.930904;0.124471;0.0458515	0						Hill,1(0.2);Linear,2(0.4);Poly 2,2(0.4)	1.8707202872244613	9.768575072288513	1.5339246988296509	3.234196901321411	0.7207420293756268	1.6808863878250122	0.006280302086218548	0.3917493499137814	2.851226620773223E-4	0.20924747333792265	0.030872788697218267	0.7370926113027818	DOWN	0.2	0.8	0.0	
GO:0000987	7	cis-regulatory region sequence-specific DNA binding	868	960	30	24	11	24	24	23	30	5	5	42	955	18074	0.97044	0.086095	0.086095	0.52	100329287;569109;558978;548610;117508	znf1136;dbpb;nkx6.3;gli2b;klf2a	ENSDARG00000090116;ENSDARG00000057652;ENSDARG00000060529;ENSDARG00000020884;ENSDARG00000042667		0.199014826	0.0576256	0.00726523	0.21988137606238475	0.13916231022778636	0.19517006414094487	0.10476629800000001	0.0269618	0.00115119	0.11919745429830084	0.07423140481154535	0.10938091558080348	0.3839827	0.124471	0.0458515	0.40284579857241903	0.27106339576086247	0.3417509964497238									0.0569603;0.478734;0.0576256;0.394489;0.00726523	0.0269618;0.246198;0.0266785;0.222842;0.00115119	0.120336;0.930904;0.124471;0.698351;0.0458515	1	4	1	548610	ENSDARG00000020884	0.394489	0.394489		0.222842	0.222842		0.698351	0.698351		0.394489	0.222842	0.698351	4	100329287;569109;558978;117508	ENSDARG00000090116;ENSDARG00000057652;ENSDARG00000060529;ENSDARG00000042667	0.1501462825	0.057292949999999995	0.22032444809123633	0.07524737249999999	0.02682015	0.11460772689379932	0.30539062499999997	0.1224035	0.4185708481064615	0.0569603;0.478734;0.0576256;0.00726523	0.0269618;0.246198;0.0266785;0.00115119	0.120336;0.930904;0.124471;0.0458515	0						Hill,1(0.2);Linear,2(0.4);Poly 2,2(0.4)	1.8707202872244613	9.768575072288513	1.5339246988296509	3.234196901321411	0.7207420293756268	1.6808863878250122	0.006280302086218548	0.3917493499137814	2.851226620773223E-4	0.20924747333792265	0.030872788697218267	0.7370926113027818	DOWN	0.2	0.8	0.0	
GO:0000992	8	RNA polymerase III cis-regulatory region sequence-specific DNA binding	5	5	1	1	1	0	0	0	1	0	0	47	5	19024	0.98774	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0001006	9	RNA polymerase III type 3 promoter sequence-specific DNA binding	5	5	1	1	1	0	0	0	1	0	0	47	5	19024	0.98774	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0001016	7	RNA polymerase III transcription regulatory region sequence-specific DNA binding	5	5	1	1	1	0	0	0	1	0	0	47	5	19024	0.98774	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0001067	5	transcription regulatory region nucleic acid binding	1100	1222	34	28	12	27	27	26	34	5	5	42	1217	17812	0.92197	0.18066	0.22502	0.41	100329287;569109;558978;548610;117508	znf1136;dbpb;nkx6.3;gli2b;klf2a	ENSDARG00000090116;ENSDARG00000057652;ENSDARG00000060529;ENSDARG00000020884;ENSDARG00000042667		0.199014826	0.0576256	0.00726523	0.21988137606238475	0.13916231022778636	0.19517006414094487	0.10476629800000001	0.0269618	0.00115119	0.11919745429830084	0.07423140481154535	0.10938091558080348	0.3839827	0.124471	0.0458515	0.40284579857241903	0.27106339576086247	0.3417509964497238									0.0569603;0.478734;0.0576256;0.394489;0.00726523	0.0269618;0.246198;0.0266785;0.222842;0.00115119	0.120336;0.930904;0.124471;0.698351;0.0458515	1	4	1	548610	ENSDARG00000020884	0.394489	0.394489		0.222842	0.222842		0.698351	0.698351		0.394489	0.222842	0.698351	4	100329287;569109;558978;117508	ENSDARG00000090116;ENSDARG00000057652;ENSDARG00000060529;ENSDARG00000042667	0.1501462825	0.057292949999999995	0.22032444809123633	0.07524737249999999	0.02682015	0.11460772689379932	0.30539062499999997	0.1224035	0.4185708481064615	0.0569603;0.478734;0.0576256;0.00726523	0.0269618;0.246198;0.0266785;0.00115119	0.120336;0.930904;0.124471;0.0458515	0						Hill,1(0.2);Linear,2(0.4);Poly 2,2(0.4)	1.8707202872244613	9.768575072288513	1.5339246988296509	3.234196901321411	0.7207420293756268	1.6808863878250122	0.006280302086218548	0.3917493499137814	2.851226620773223E-4	0.20924747333792265	0.030872788697218267	0.7370926113027818	DOWN	0.2	0.8	0.0	
GO:0001217	4	DNA-binding transcription repressor activity	52	56	2	2	1	1	1	1	2	0	0	47	56	18973	0.8708	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0001227	5	DNA-binding transcription repressor activity, RNA polymerase II-specific	48	52	2	2	1	1	1	1	2	0	0	47	52	18977	0.87946	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0001501	5	skeletal system development	66	71	1	0	0	0	0	0	1	0	0	47	71	18958	0.83906	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0001503	3	ossification	36	42	1	1	0	1	1	1	1	0	0	47	42	18987	0.90148	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0001504	5	neurotransmitter uptake	3	3	1	1	1	1	1	1	1	1	1	46	2	19027	0.99998	0.0073737	0.0073737	33.33	664770	slc6a4b	ENSDARG00000057017		0.632146	0.632146	0.632146		0.632146		0.271861	0.271861	0.271861		0.271861		1.4699	1.4699	1.4699		1.4699		0.0	0.632146	0.0	0.632146	0.271861	0.271861	1.4699	1.4699	0.632146	0.271861	1.4699	0	1	0															1	664770	ENSDARG00000057017	0.632146	0.632146		0.271861	0.271861		1.4699	1.4699		0.632146	0.271861	1.4699	0						Linear,1(1)	3.5099432468414307	3.5099432468414307	3.5099432468414307	3.5099432468414307	0.0	3.5099432468414307	0.632146	0.632146	0.271861	0.271861	1.4699	1.4699	DOWN	0.0	1.0	0.0	
GO:0001505	4	regulation of neurotransmitter levels	62	68	2	1	1	2	2	2	2	1	1	46	67	18962	0.98779	0.15468	0.15468	1.47	664770	slc6a4b	ENSDARG00000057017		0.632146	0.632146	0.632146		0.632146		0.271861	0.271861	0.271861		0.271861		1.4699	1.4699	1.4699		1.4699										0.632146	0.271861	1.4699	0	1	0															1	664770	ENSDARG00000057017	0.632146	0.632146		0.271861	0.271861		1.4699	1.4699		0.632146	0.271861	1.4699	0						Linear,1(1)	3.5099432468414307	3.5099432468414307	3.5099432468414307	3.5099432468414307	0.0	3.5099432468414307	0.632146	0.632146	0.271861	0.271861	1.4699	1.4699	DOWN	0.0	1.0	0.0	
GO:0001510	7	RNA methylation	56	56	1	1	1	1	1	1	1	1	1	46	55	18974	0.99159	0.1292	0.1292	1.79	436884	tyw3	ENSDARG00000038222		0.430777	0.430777	0.430777		0.430777		0.233816	0.233816	0.233816		0.233816		0.793653	0.793653	0.793653		0.7936530000000002										0.430777	0.233816	0.793653	0	1	0															1	436884	ENSDARG00000038222	0.430777	0.430777		0.233816	0.233816		0.793653	0.793653		0.430777	0.233816	0.793653	0						Linear,1(1)	1.7462486028671265	1.7462486028671265	1.7462486028671265	1.7462486028671265	0.0	1.7462486028671265	0.430777	0.430777	0.233816	0.233816	0.793653	0.793653	DOWN	0.0	1.0	0.0	
GO:0001523	8	retinoid metabolic process	37	37	1	0	0	1	1	1	1	0	0	47	37	18992	0.91269	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0001525	4	angiogenesis	235	258	2	1	1	2	2	1	2	1	1	46	257	18772	0.86722	0.47312	0.47312	0.39	117508	klf2a	ENSDARG00000042667		0.00726523	0.00726523	0.00726523		0.00726523		0.00115119	0.00115119	0.00115119		0.00115119		0.0458515	0.0458515	0.0458515		0.0458515										0.00726523	0.00115119	0.0458515	0	1	0															1	117508	ENSDARG00000042667	0.00726523	0.00726523		0.00115119	0.00115119		0.0458515	0.0458515		0.00726523	0.00115119	0.0458515	0						Hill,1(1)	3.234196901321411	3.234196901321411	3.234196901321411	3.234196901321411	0.0	3.234196901321411	0.00726523	0.00726523	0.00115119	0.00115119	0.0458515	0.0458515	DOWN	0.0	1.0	0.0	
GO:0001539	4	cilium or flagellum-dependent cell motility	15	20	1	1	1	1	1	1	1	1	1	46	19	19010	0.9989	0.048163	0.048163	5.0	432388	lrrc6	ENSDARG00000053318		0.0796693	0.0796693	0.0796693		0.0796693		0.0289546	0.0289546	0.0289546		0.0289546		0.219212	0.219212	0.219212		0.219212		0.0	0.0796693			0.0289546		0.219212		0.0796693	0.0289546	0.219212	1	0	1	432388	ENSDARG00000053318	0.0796693	0.0796693		0.0289546	0.0289546		0.219212	0.219212		0.0796693	0.0289546	0.219212	0															0						Poly 2,1(1)	1.7675490379333496	1.7675490379333496	1.7675490379333496	1.7675490379333496	0.0	1.7675490379333496	0.0796693	0.0796693	0.0289546	0.0289546	0.219212	0.219212	UP	1.0	0.0	0.0	
GO:0001558	5	regulation of cell growth	100	101	3	3	1	2	2	2	3	0	0	47	101	18928	0.77895	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0001568	4	blood vessel development	92	101	2	2	0	2	2	2	2	0	0	47	101	18928	0.77895	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0001578	6	microtubule bundle formation	35	35	1	1	1	1	1	1	1	1	1	46	34	18995	0.99664	0.082789	0.082789	2.86	101883927	ccser2b	ENSDARG00000091535		0.532926	0.532926	0.532926		0.532926		0.257565	0.257565	0.257565		0.257565		1.10267	1.10267	1.10267		1.10267										0.532926	0.257565	1.10267	1	0	1	101883927	ENSDARG00000091535	0.532926	0.532926		0.257565	0.257565		1.10267	1.10267		0.532926	0.257565	1.10267	0															0						Linear,1(1)	2.843392848968506	2.843392848968506	2.843392848968506	2.843392848968506	0.0	2.843392848968506	0.532926	0.532926	0.257565	0.257565	1.10267	1.10267	UP	1.0	0.0	0.0	
GO:0001591	7	dopamine neurotransmitter receptor activity, coupled via Gi/Go	6	6	1	1	0	1	1	1	1	0	0	47	6	19023	0.98531	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0001640	7	adenylate cyclase inhibiting G protein-coupled glutamate receptor activity	10	10	2	2	0	2	2	2	2	0	0	47	10	19019	0.97563	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0001641	8	group II metabotropic glutamate receptor activity	3	3	1	1	0	1	1	1	1	0	0	47	3	19026	0.99263	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0001653	4	peptide receptor activity	95	160	4	3	0	4	4	4	4	0	0	47	160	18869	0.67277	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0001664	5	G protein-coupled receptor binding	122	175	4	4	2	3	3	3	4	1	1	46	174	18855	0.93084	0.35188	0.35188	0.57	569550	edn2	ENSDARG00000070578		0.0558636	0.0558636	0.0558636		0.0558636		0.0266279	0.0266279	0.0266279		0.0266279		0.117198	0.117198	0.117198		0.11719800000000001										0.0558636	0.0266279	0.117198	0	1	0															1	569550	ENSDARG00000070578	0.0558636	0.0558636		0.0266279	0.0266279		0.117198	0.117198		0.0558636	0.0266279	0.117198	0						Poly 2,1(1)	2.7048754692077637	2.7048754692077637	2.7048754692077637	2.7048754692077637	0.0	2.7048754692077637	0.0558636	0.0558636	0.0266279	0.0266279	0.117198	0.117198	DOWN	0.0	1.0	0.0	
GO:0001667	5	ameboidal-type cell migration	211	221	1	1	0	1	1	1	1	0	0	47	221	18808	0.5779	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0001708	4	cell fate specification	85	99	1	0	0	1	1	1	1	0	0	47	99	18930	0.78282	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0001725	4	stress fiber	33	33	1	0	0	0	0	0	1	0	0	47	33	18996	0.92176	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0001750	3	photoreceptor outer segment	32	36	1	1	0	1	1	1	1	0	0	47	36	18993	0.91495	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0001755	7	neural crest cell migration	99	101	1	1	0	1	1	1	1	0	0	47	101	18928	0.77895	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0001756	5	somitogenesis	76	86	4	3	1	3	3	3	4	0	0	47	86	18943	0.80846	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0001763	3	morphogenesis of a branching structure	24	25	1	1	0	1	1	1	1	0	0	47	25	19004	0.94015	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0001775	3	cell activation	78	106	3	2	1	1	1	1	3	0	0	47	106	18923	0.76935	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0001817	5	regulation of cytokine production	64	81	2	2	1	1	1	1	2	0	0	47	81	18948	0.81854	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0001819	6	positive regulation of cytokine production	35	44	1	1	0	1	1	1	1	0	0	47	44	18985	0.89703	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0001822	5	kidney development	96	101	2	2	1	2	2	2	2	1	1	46	100	18929	0.97429	0.22105	0.22105	0.99	432388	lrrc6	ENSDARG00000053318		0.0796693	0.0796693	0.0796693		0.0796693		0.0289546	0.0289546	0.0289546		0.0289546		0.219212	0.219212	0.219212		0.219212										0.0796693	0.0289546	0.219212	1	0	1	432388	ENSDARG00000053318	0.0796693	0.0796693		0.0289546	0.0289546		0.219212	0.219212		0.0796693	0.0289546	0.219212	0															0						Poly 2,1(1)	1.7675490379333496	1.7675490379333496	1.7675490379333496	1.7675490379333496	0.0	1.7675490379333496	0.0796693	0.0796693	0.0289546	0.0289546	0.219212	0.219212	UP	1.0	0.0	0.0	
GO:0001867	8	complement activation, lectin pathway	5	9	1	1	1	1	1	1	1	1	1	46	8	19021	0.99979	0.021962	0.021962	11.11	405825	mfap4	ENSDARG00000090783		0.452603	0.452603	0.452603		0.452603		0.239786	0.239786	0.239786		0.239786		0.8543	0.8543	0.8543		0.8543		0.0	0.452603	0.0	0.452603	0.239786	0.239786	0.8543	0.8543	0.452603	0.239786	0.8543	1	0	1	405825	ENSDARG00000090783	0.452603	0.452603		0.239786	0.239786		0.8543	0.8543		0.452603	0.239786	0.8543	0															0						Linear,1(1)	1.8388996124267578	1.8388996124267578	1.8388996124267578	1.8388996124267578	0.0	1.8388996124267578	0.452603	0.452603	0.239786	0.239786	0.8543	0.8543	UP	1.0	0.0	0.0	
GO:0001889	6	liver development	98	110	3	2	1	3	3	3	3	1	1	46	109	18920	0.9699	0.23825	0.23825	0.91	100037385	cep128	ENSDARG00000103771		0.55634	0.55634	0.55634		0.55634		0.261419	0.261419	0.261419		0.261419		1.18398	1.18398	1.18398		1.18398										0.55634	0.261419	1.18398	0	1	0															1	100037385	ENSDARG00000103771	0.55634	0.55634		0.261419	0.261419		1.18398	1.18398		0.55634	0.261419	1.18398	0						Linear,1(1)	2.8256220817565914	2.825622081756592	2.825622081756592	2.825622081756592	0.0	2.825622081756592	0.55634	0.55634	0.261419	0.261419	1.18398	1.18398	DOWN	0.0	1.0	0.0	
GO:0001894	6	tissue homeostasis	37	38	2	2	0	2	2	2	2	0	0	47	38	18991	0.91044	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0001895	7	retina homeostasis	8	8	1	1	0	1	1	1	1	0	0	47	8	19021	0.98045	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0001932	8	regulation of protein phosphorylation	231	277	2	1	1	1	1	1	2	1	1	46	276	18753	0.85122	0.49758	0.49758	0.36	436853	pmepa1	ENSDARG00000039325		0.375052	0.375052	0.375052		0.37505200000000005		0.216264	0.216264	0.216264		0.216264		0.650426	0.650426	0.650426		0.650426										0.375052	0.216264	0.650426	1	0	1	436853	ENSDARG00000039325	0.375052	0.375052		0.216264	0.216264		0.650426	0.650426		0.375052	0.216264	0.650426	0															0						Linear,1(1)	3.699029922485352	3.6990299224853516	3.6990299224853516	3.6990299224853516	0.0	3.6990299224853516	0.375052	0.375052	0.216264	0.216264	0.650426	0.650426	UP	1.0	0.0	0.0	
