Identifier,BPAF-1ug/L-B
ENSDARG00000069134,2
ENSDARG00000076733,3
ENSDARG00000074749,17
ENSDARG00000117461,0
ENSDARG00000093484,4
ENSDARG00000092452,2
ENSDARG00000045175,0
ENSDARG00000054867,13
ENSDARG00000092573,1
ENSDARG00000097855,13
ENSDARG00000069133,8
ENSDARG00000092912,0
ENSDARG00000000476,3
ENSDARG00000014333,13
ENSDARG00000005640,3
ENSDARG00000000651,0
ENSDARG00000000516,0
ENSDARG00000083379,0
ENSDARG00000000540,12
ENSDARG00000009267,3
ENSDARG00000000241,51
ENSDARG00000040730,7
ENSDARG00000028731,3
ENSDARG00000076182,0
ENSDARG00000040705,13
ENSDARG00000040700,1
ENSDARG00000092001,0
ENSDARG00000061062,3
ENSDARG00000054583,2
ENSDARG00000117405,0
ENSDARG00000094108,0
ENSDARG00000117044,0
ENSDARG00000009567,91
ENSDARG00000083027,0
ENSDARG00000040674,30
ENSDARG00000080591,0
ENSDARG00000077388,27
ENSDARG00000117796,0
ENSDARG00000094387,2
ENSDARG00000036558,113
ENSDARG00000095301,33
ENSDARG00000054378,28
ENSDARG00000078415,0
ENSDARG00000079133,0
ENSDARG00000011473,8
ENSDARG00000034718,26
ENSDARG00000001733,19
ENSDARG00000031678,49
ENSDARG00000094419,0
ENSDARG00000010962,10
ENSDARG00000000563,5695
ENSDARG00000097112,0
ENSDARG00000028213,5162
ENSDARG00000095675,10
ENSDARG00000040614,17
ENSDARG00000006065,7
ENSDARG00000116935,0
ENSDARG00000014008,9
ENSDARG00000111149,0
ENSDARG00000012244,138
ENSDARG00000108162,0
ENSDARG00000103056,1
ENSDARG00000079397,7
ENSDARG00000085695,0
ENSDARG00000019566,85
ENSDARG00000038938,3
ENSDARG00000038941,5
ENSDARG00000060875,0
ENSDARG00000110037,0
ENSDARG00000040490,0
ENSDARG00000060853,66
ENSDARG00000114622,0
ENSDARG00000018383,20
ENSDARG00000093648,0
ENSDARG00000074727,4
ENSDARG00000030478,13
ENSDARG00000040466,56
ENSDARG00000081067,0
ENSDARG00000016939,4
ENSDARG00000034989,0
ENSDARG00000112991,0
ENSDARG00000095101,0
ENSDARG00000100065,1
ENSDARG00000003544,8
ENSDARG00000092439,0
ENSDARG00000110044,0
ENSDARG00000095810,3
ENSDARG00000095965,1
ENSDARG00000095721,1
ENSDARG00000060682,47
ENSDARG00000010300,7
ENSDARG00000068945,0
ENSDARG00000026635,0
ENSDARG00000077813,0
ENSDARG00000112461,0
ENSDARG00000078266,14
ENSDARG00000098349,27
ENSDARG00000060671,6
ENSDARG00000092404,2
ENSDARG00000007099,23
ENSDARG00000101718,0
ENSDARG00000117549,6
ENSDARG00000104005,1
ENSDARG00000101367,3
ENSDARG00000031422,2
ENSDARG00000104931,0
ENSDARG00000025348,189
ENSDARG00000116108,0
ENSDARG00000020845,47
ENSDARG00000023302,0
ENSDARG00000041339,39
ENSDARG00000075989,75
ENSDARG00000052088,0
ENSDARG00000054975,0
ENSDARG00000068893,15
ENSDARG00000106243,0
ENSDARG00000078475,0
ENSDARG00000001873,29
ENSDARG00000077928,3
ENSDARG00000056128,8
ENSDARG00000068888,3
ENSDARG00000039827,16
ENSDARG00000076321,15
ENSDARG00000039824,5
ENSDARG00000102506,17
ENSDARG00000084279,0
ENSDARG00000017882,17
ENSDARG00000096858,0
ENSDARG00000019260,13
ENSDARG00000103180,0
ENSDARG00000097755,0
ENSDARG00000094078,0
ENSDARG00000011573,2
ENSDARG00000078433,9
ENSDARG00000077866,0
ENSDARG00000095838,0
ENSDARG00000053583,16
ENSDARG00000087203,0
ENSDARG00000091090,107
ENSDARG00000079741,9
ENSDARG00000108649,0
ENSDARG00000087754,0
ENSDARG00000012368,7
ENSDARG00000117323,0
ENSDARG00000086819,6
ENSDARG00000112732,0
ENSDARG00000040257,1
ENSDARG00000102829,5
ENSDARG00000102836,0
ENSDARG00000068280,1
ENSDARG00000008662,18
ENSDARG00000113024,0
ENSDARG00000117488,0
ENSDARG00000018553,4
ENSDARG00000097096,0
ENSDARG00000078468,7
ENSDARG00000040907,0
ENSDARG00000060303,0
ENSDARG00000004712,16
ENSDARG00000067723,1
ENSDARG00000103823,6
ENSDARG00000086100,0
ENSDARG00000098110,0
ENSDARG00000089190,19
ENSDARG00000101168,0
ENSDARG00000107021,0
ENSDARG00000086842,153
ENSDARG00000109678,0
ENSDARG00000098944,0
ENSDARG00000102265,0
ENSDARG00000056439,0
ENSDARG00000099298,10
ENSDARG00000078762,0
ENSDARG00000101774,0
ENSDARG00000060504,3
ENSDARG00000009493,1
ENSDARG00000099404,2
ENSDARG00000101641,0
ENSDARG00000101527,0
ENSDARG00000090844,8
ENSDARG00000088672,1
ENSDARG00000008540,2
ENSDARG00000107692,0
ENSDARG00000006008,66
ENSDARG00000104219,0
ENSDARG00000082154,0
ENSDARG00000117339,0
ENSDARG00000081883,0
ENSDARG00000080931,0
ENSDARG00000080742,0
ENSDARG00000108061,0
ENSDARG00000074153,3
ENSDARG00000111522,4
ENSDARG00000006467,16
ENSDARG00000102185,2
ENSDARG00000100133,170
ENSDARG00000053498,0
ENSDARG00000101999,9
ENSDARG00000060482,2
ENSDARG00000075685,0
ENSDARG00000068812,0
ENSDARG00000104832,0
ENSDARG00000077777,1098
ENSDARG00000090988,7
ENSDARG00000060521,5
ENSDARG00000116059,0
ENSDARG00000006206,0
ENSDARG00000077809,1
ENSDARG00000038917,13
ENSDARG00000038918,0
ENSDARG00000045958,44
ENSDARG00000045027,0
ENSDARG00000097660,10
ENSDARG00000000529,6
ENSDARG00000001676,20
ENSDARG00000113153,0
ENSDARG00000075012,0
ENSDARG00000067596,0
ENSDARG00000115507,0
ENSDARG00000026024,12
ENSDARG00000034572,12
ENSDARG00000060438,18
ENSDARG00000112637,2
ENSDARG00000084399,0
ENSDARG00000115811,0
ENSDARG00000077761,0
ENSDARG00000076309,5
ENSDARG00000002299,0
ENSDARG00000117810,3
ENSDARG00000098249,1
ENSDARG00000104768,18
ENSDARG00000098790,2
ENSDARG00000112547,1
ENSDARG00000099236,25
ENSDARG00000102334,0
ENSDARG00000090198,0
ENSDARG00000108967,0
ENSDARG00000099088,0
ENSDARG00000104493,0
ENSDARG00000053365,935
ENSDARG00000068596,23
ENSDARG00000023188,4
ENSDARG00000098079,1
ENSDARG00000091138,0
ENSDARG00000102888,1
ENSDARG00000098398,4
ENSDARG00000100597,0
ENSDARG00000032353,9
ENSDARG00000036359,3
ENSDARG00000117824,2
ENSDARG00000039934,0
ENSDARG00000063570,6
ENSDARG00000075650,13
ENSDARG00000086075,16
ENSDARG00000038805,34
ENSDARG00000036974,0
ENSDARG00000058985,0
ENSDARG00000058988,0
ENSDARG00000077304,0
ENSDARG00000103980,8
ENSDARG00000040620,15
ENSDARG00000082628,0
ENSDARG00000059048,0
ENSDARG00000063577,0
ENSDARG00000040621,2
ENSDARG00000059059,1
ENSDARG00000102127,0
ENSDARG00000103612,28
ENSDARG00000099690,0
ENSDARG00000100197,0
ENSDARG00000107613,0
ENSDARG00000074914,0
ENSDARG00000103006,11
ENSDARG00000087585,0
ENSDARG00000087910,0
ENSDARG00000042872,0
ENSDARG00000074329,1
ENSDARG00000095223,0
ENSDARG00000010712,0
ENSDARG00000109233,0
ENSDARG00000075226,0
ENSDARG00000110346,4
ENSDARG00000014550,1
ENSDARG00000069726,2
ENSDARG00000112729,0
ENSDARG00000087341,4
ENSDARG00000102742,0
ENSDARG00000027600,5
ENSDARG00000079129,0
ENSDARG00000039959,1
ENSDARG00000109022,0
ENSDARG00000117666,0
ENSDARG00000117545,0
ENSDARG00000078257,0
ENSDARG00000001777,0
ENSDARG00000075376,5
ENSDARG00000111665,0
ENSDARG00000014963,15
ENSDARG00000008097,25
ENSDARG00000092467,215
ENSDARG00000078245,0
ENSDARG00000040087,1
ENSDARG00000058868,172
ENSDARG00000031749,0
ENSDARG00000035095,1
ENSDARG00000117546,20
ENSDARG00000067824,4
ENSDARG00000010023,0
ENSDARG00000090886,0
ENSDARG00000058949,3
ENSDARG00000113479,0
ENSDARG00000003934,2
ENSDARG00000089361,9
ENSDARG00000058946,1
ENSDARG00000079713,0
ENSDARG00000109823,0
ENSDARG00000074456,2
ENSDARG00000116637,0
ENSDARG00000006253,2
ENSDARG00000032801,0
ENSDARG00000060392,4
ENSDARG00000025899,0
ENSDARG00000091726,26
ENSDARG00000038308,7
ENSDARG00000020913,6
ENSDARG00000038302,15
ENSDARG00000013024,2
ENSDARG00000005108,13
ENSDARG00000025076,13
ENSDARG00000075747,4
ENSDARG00000077086,0
ENSDARG00000075054,0
ENSDARG00000069615,118
ENSDARG00000112087,25
ENSDARG00000100497,0
ENSDARG00000076724,2
ENSDARG00000076381,3
ENSDARG00000116680,88
ENSDARG00000010145,5
ENSDARG00000008560,16
ENSDARG00000075446,12
ENSDARG00000009864,12
ENSDARG00000108643,0
ENSDARG00000026908,295
ENSDARG00000020334,42
ENSDARG00000117187,0
ENSDARG00000063436,1
ENSDARG00000008948,0
ENSDARG00000107965,0
ENSDARG00000114920,1
ENSDARG00000036005,7
ENSDARG00000076529,3
ENSDARG00000100642,5
ENSDARG00000075802,1
ENSDARG00000010729,1
ENSDARG00000083624,0
ENSDARG00000090752,4
ENSDARG00000099005,6
ENSDARG00000069608,11
ENSDARG00000075229,0
ENSDARG00000069601,3
ENSDARG00000093688,2
ENSDARG00000079815,15
ENSDARG00000063665,5
ENSDARG00000092880,1
ENSDARG00000086996,13
ENSDARG00000059246,65
ENSDARG00000003429,98
ENSDARG00000026198,17
ENSDARG00000069590,4
ENSDARG00000091531,4
ENSDARG00000021082,16
ENSDARG00000059235,4
ENSDARG00000093630,0
ENSDARG00000094577,1
ENSDARG00000042995,12
ENSDARG00000076227,5
ENSDARG00000097088,1
ENSDARG00000042977,21
ENSDARG00000042975,14
ENSDARG00000092808,0
ENSDARG00000099204,0
ENSDARG00000008186,7
ENSDARG00000102251,1
ENSDARG00000103600,3
ENSDARG00000100170,65
ENSDARG00000104693,54
ENSDARG00000099182,2
ENSDARG00000098133,0
ENSDARG00000108637,0
ENSDARG00000098405,1
ENSDARG00000103025,26
ENSDARG00000100729,57
ENSDARG00000104682,241
ENSDARG00000100633,30
ENSDARG00000102300,1
ENSDARG00000084659,0
ENSDARG00000104242,24
ENSDARG00000100742,90
ENSDARG00000103787,23
ENSDARG00000095927,0
ENSDARG00000095853,0
ENSDARG00000075780,0
ENSDARG00000095953,0
ENSDARG00000092740,0
ENSDARG00000078271,1
ENSDARG00000095884,0
ENSDARG00000095902,0
ENSDARG00000093498,0
ENSDARG00000078441,17
ENSDARG00000014373,1
ENSDARG00000032769,0
ENSDARG00000041378,0
ENSDARG00000110273,0
ENSDARG00000104820,41
ENSDARG00000100322,1
ENSDARG00000104314,31
ENSDARG00000098211,2
ENSDARG00000107820,0
ENSDARG00000099187,0
ENSDARG00000102985,1
ENSDARG00000098929,0
ENSDARG00000099241,185
ENSDARG00000098902,0
ENSDARG00000103824,113
ENSDARG00000103052,1
ENSDARG00000098401,0
ENSDARG00000020948,15
ENSDARG00000067805,49
ENSDARG00000053527,5
ENSDARG00000003259,9
ENSDARG00000098338,7
ENSDARG00000019521,1
ENSDARG00000094708,0
ENSDARG00000040334,9
ENSDARG00000078542,0
ENSDARG00000092096,0
ENSDARG00000074652,6
ENSDARG00000114812,1
ENSDARG00000009459,22
ENSDARG00000053487,38
ENSDARG00000020258,79
ENSDARG00000035538,8
ENSDARG00000003157,2
ENSDARG00000068465,0
ENSDARG00000091558,0
ENSDARG00000053448,4
ENSDARG00000034403,2
ENSDARG00000053446,79
ENSDARG00000089569,2
ENSDARG00000094312,0
ENSDARG00000115315,0
ENSDARG00000040326,8
ENSDARG00000013457,18
ENSDARG00000053381,17
ENSDARG00000040535,0
ENSDARG00000103660,0
ENSDARG00000040338,14
ENSDARG00000078447,3
ENSDARG00000052658,2
ENSDARG00000074732,2
ENSDARG00000052656,0
ENSDARG00000060096,2
ENSDARG00000095081,0
ENSDARG00000036670,6
ENSDARG00000089307,7
ENSDARG00000044225,2
ENSDARG00000092104,0
ENSDARG00000021055,0
ENSDARG00000093621,0
ENSDARG00000074316,9
ENSDARG00000069390,0
ENSDARG00000095015,0
ENSDARG00000086838,1
ENSDARG00000062974,4
ENSDARG00000077202,7
ENSDARG00000057992,19
ENSDARG00000057995,1
ENSDARG00000114663,0
ENSDARG00000044246,0
ENSDARG00000075600,0
ENSDARG00000116784,0
ENSDARG00000044251,10
ENSDARG00000092269,1
ENSDARG00000063011,1
ENSDARG00000044253,5
ENSDARG00000044254,19
ENSDARG00000093531,1
ENSDARG00000034174,14
ENSDARG00000044255,10
ENSDARG00000006896,16
ENSDARG00000033610,0
ENSDARG00000058041,68
ENSDARG00000092826,1
ENSDARG00000044261,19
ENSDARG00000063050,18
ENSDARG00000098967,23
ENSDARG00000101674,0
ENSDARG00000021455,30
ENSDARG00000109594,0
ENSDARG00000117790,0
ENSDARG00000028099,1
ENSDARG00000091198,5
ENSDARG00000095365,0
ENSDARG00000082257,0
ENSDARG00000079049,0
ENSDARG00000058102,12
ENSDARG00000069446,3
ENSDARG00000073914,4
ENSDARG00000093881,0
ENSDARG00000078492,3
ENSDARG00000017047,7
ENSDARG00000069439,8
ENSDARG00000004296,26
ENSDARG00000091419,26
ENSDARG00000063140,2
ENSDARG00000044265,5
ENSDARG00000058226,17
ENSDARG00000058221,0
ENSDARG00000106421,0
ENSDARG00000043757,34
ENSDARG00000002523,36
ENSDARG00000060911,11
ENSDARG00000028523,5
ENSDARG00000063194,13
ENSDARG00000043732,36
ENSDARG00000094438,0
ENSDARG00000043729,18
ENSDARG00000043728,8
ENSDARG00000043727,17
ENSDARG00000114777,0
ENSDARG00000041982,1
ENSDARG00000093073,0
ENSDARG00000063161,9
ENSDARG00000116577,0
ENSDARG00000069420,0
ENSDARG00000113923,0
ENSDARG00000058284,0
ENSDARG00000104560,1
ENSDARG00000099840,10
ENSDARG00000098764,2
ENSDARG00000000804,11
ENSDARG00000074425,44
ENSDARG00000000142,0
ENSDARG00000085561,0
ENSDARG00000026736,12
ENSDARG00000028661,43
ENSDARG00000111562,0
ENSDARG00000108016,0
ENSDARG00000094468,0
ENSDARG00000095460,0
ENSDARG00000084433,0
ENSDARG00000095502,0
ENSDARG00000069543,7
ENSDARG00000011418,10
ENSDARG00000012275,0
ENSDARG00000024728,6
ENSDARG00000039601,25
ENSDARG00000063614,1
ENSDARG00000106982,0
ENSDARG00000006389,53
ENSDARG00000095137,0
ENSDARG00000092525,0
ENSDARG00000094055,0
ENSDARG00000094850,0
ENSDARG00000028096,11
ENSDARG00000103703,2
ENSDARG00000114063,3
ENSDARG00000117593,0
ENSDARG00000092580,0
ENSDARG00000093124,0
ENSDARG00000044276,0
ENSDARG00000113306,0
ENSDARG00000021982,0
ENSDARG00000006257,36
ENSDARG00000076644,2
ENSDARG00000087779,20
ENSDARG00000033768,14
ENSDARG00000016769,23
ENSDARG00000019233,4
ENSDARG00000044281,50
ENSDARG00000002271,82
ENSDARG00000044282,24
ENSDARG00000073695,2
ENSDARG00000074328,19
ENSDARG00000063309,10
ENSDARG00000044295,5
ENSDARG00000104849,0
ENSDARG00000095385,0
ENSDARG00000081514,0
ENSDARG00000082462,0
ENSDARG00000080923,0
ENSDARG00000076560,19
ENSDARG00000018426,89
ENSDARG00000044298,26
ENSDARG00000044299,37
ENSDARG00000095594,1
ENSDARG00000017229,4
ENSDARG00000044304,6
ENSDARG00000114472,1
ENSDARG00000104573,48
ENSDARG00000051896,1
ENSDARG00000046054,3
ENSDARG00000046053,3
ENSDARG00000060069,17
ENSDARG00000087414,0
ENSDARG00000078922,0
ENSDARG00000069472,2
ENSDARG00000105041,0
ENSDARG00000103135,0
ENSDARG00000099113,0
ENSDARG00000104450,3
ENSDARG00000100292,0
ENSDARG00000093444,4
ENSDARG00000078056,1
ENSDARG00000095421,6
ENSDARG00000115663,0
ENSDARG00000109514,0
ENSDARG00000081379,0
ENSDARG00000080633,0
ENSDARG00000013871,7
ENSDARG00000005560,246
ENSDARG00000078105,3
ENSDARG00000014058,1
ENSDARG00000025220,6
ENSDARG00000099844,17
ENSDARG00000110331,0
ENSDARG00000082394,0
ENSDARG00000081488,0
ENSDARG00000034852,4
ENSDARG00000062873,0
ENSDARG00000039354,4
ENSDARG00000073721,5
ENSDARG00000014939,5
ENSDARG00000085090,0
ENSDARG00000039345,18
ENSDARG00000083269,0
ENSDARG00000074858,41
ENSDARG00000010641,44
ENSDARG00000095294,6
ENSDARG00000011743,7
ENSDARG00000039351,5
ENSDARG00000077596,15
ENSDARG00000110972,0
ENSDARG00000044183,32
ENSDARG00000069377,0
ENSDARG00000095686,0
ENSDARG00000078839,0
ENSDARG00000116400,0
ENSDARG00000117452,0
ENSDARG00000006624,11
ENSDARG00000028067,25
ENSDARG00000032083,28
ENSDARG00000027638,0
ENSDARG00000027687,4
ENSDARG00000075864,9
ENSDARG00000080015,0
ENSDARG00000092976,14
ENSDARG00000054050,9
ENSDARG00000043465,50
ENSDARG00000078394,0
ENSDARG00000079681,0
ENSDARG00000117285,0
ENSDARG00000076949,0
ENSDARG00000111734,0
ENSDARG00000117243,0
ENSDARG00000044015,1
ENSDARG00000116593,0
ENSDARG00000005540,20
ENSDARG00000057299,29
ENSDARG00000013110,5
ENSDARG00000095167,1
ENSDARG00000027587,0
ENSDARG00000057456,18
ENSDARG00000076858,4
ENSDARG00000061419,1
ENSDARG00000057678,5
ENSDARG00000057676,56
ENSDARG00000099593,5
ENSDARG00000044010,6
ENSDARG00000100139,53
ENSDARG00000073753,11
ENSDARG00000109303,0
ENSDARG00000076765,2
ENSDARG00000057672,11
ENSDARG00000062765,22
ENSDARG00000077515,31
ENSDARG00000088831,0
ENSDARG00000044048,3
ENSDARG00000057665,3
ENSDARG00000044044,1
ENSDARG00000017880,6
ENSDARG00000111286,0
ENSDARG00000093141,0
ENSDARG00000111041,0
ENSDARG00000062720,13
ENSDARG00000116352,0
ENSDARG00000087961,1
ENSDARG00000027523,0
ENSDARG00000093047,0
ENSDARG00000094461,0
ENSDARG00000043976,47
ENSDARG00000017230,39
ENSDARG00000043962,0
ENSDARG00000107353,8
ENSDARG00000089562,0
ENSDARG00000027639,0
ENSDARG00000103602,0
ENSDARG00000104598,78
ENSDARG00000097170,120
ENSDARG00000095302,0
ENSDARG00000104007,3
ENSDARG00000101232,0
ENSDARG00000099646,7
ENSDARG00000112930,0
ENSDARG00000102726,2
ENSDARG00000101307,6
ENSDARG00000057519,136
ENSDARG00000101665,67
ENSDARG00000088475,2
ENSDARG00000098963,1
ENSDARG00000104057,2
ENSDARG00000103013,207
ENSDARG00000099447,26
ENSDARG00000099035,88
ENSDARG00000099931,123
ENSDARG00000104826,7
ENSDARG00000103950,43
ENSDARG00000104497,10
ENSDARG00000101865,56
ENSDARG00000100670,97
ENSDARG00000100829,49
ENSDARG00000102385,0
ENSDARG00000112040,0
ENSDARG00000105148,0
ENSDARG00000088911,0
ENSDARG00000057479,0
ENSDARG00000112454,4
ENSDARG00000107280,0
ENSDARG00000083391,0
ENSDARG00000034808,36
ENSDARG00000014329,98
ENSDARG00000017615,3
ENSDARG00000043901,6
ENSDARG00000087764,0
ENSDARG00000109946,0
ENSDARG00000008182,0
ENSDARG00000088539,5
ENSDARG00000097477,0
ENSDARG00000014047,20
ENSDARG00000043907,19
ENSDARG00000111524,0
ENSDARG00000079251,0
ENSDARG00000100737,1
ENSDARG00000117144,0
ENSDARG00000069190,0
ENSDARG00000078691,124
ENSDARG00000112993,1
ENSDARG00000056929,169
ENSDARG00000106506,0
ENSDARG00000056920,2
ENSDARG00000056915,46
ENSDARG00000056913,11
ENSDARG00000056885,9
ENSDARG00000094169,0
ENSDARG00000056877,217
ENSDARG00000082850,0
ENSDARG00000056873,85
ENSDARG00000056871,3
ENSDARG00000039215,18
ENSDARG00000094899,1
ENSDARG00000086416,22
ENSDARG00000104458,170
ENSDARG00000099273,3
ENSDARG00000117611,1
ENSDARG00000069333,0
ENSDARG00000086665,44
ENSDARG00000096973,0
ENSDARG00000057110,17
ENSDARG00000057105,10
ENSDARG00000003984,13
ENSDARG00000009930,2
ENSDARG00000113307,0
ENSDARG00000069323,0
ENSDARG00000025150,0
ENSDARG00000088219,0
ENSDARG00000088727,0
ENSDARG00000087245,0
ENSDARG00000057090,0
ENSDARG00000102680,0
ENSDARG00000092800,1
ENSDARG00000086718,0
ENSDARG00000029051,4
ENSDARG00000078618,18
ENSDARG00000096872,0
ENSDARG00000044091,1
ENSDARG00000113000,0
ENSDARG00000061120,83
ENSDARG00000106135,0
ENSDARG00000026403,0
ENSDARG00000092226,0
ENSDARG00000062361,36
ENSDARG00000092557,0
ENSDARG00000016439,6
ENSDARG00000113795,0
ENSDARG00000062347,14
ENSDARG00000077313,0
ENSDARG00000057035,8
ENSDARG00000057021,13
ENSDARG00000086302,33
ENSDARG00000075273,0
ENSDARG00000057004,9
ENSDARG00000112294,0
ENSDARG00000056985,11
ENSDARG00000076121,3
ENSDARG00000056964,42
ENSDARG00000043898,7
ENSDARG00000095640,0
ENSDARG00000112826,1
ENSDARG00000043894,0
ENSDARG00000102034,0
ENSDARG00000029461,0
ENSDARG00000086493,1
ENSDARG00000087709,0
ENSDARG00000017067,14
ENSDARG00000027169,0
ENSDARG00000004445,23
ENSDARG00000112889,0
ENSDARG00000069157,7
ENSDARG00000008243,90
ENSDARG00000069143,1
ENSDARG00000002196,23
ENSDARG00000069139,5
ENSDARG00000095144,3
ENSDARG00000078430,22
ENSDARG00000043848,104
ENSDARG00000077093,38
ENSDARG00000002394,0
ENSDARG00000043806,13
ENSDARG00000043850,0
ENSDARG00000070507,6
ENSDARG00000043857,44
ENSDARG00000106013,0
ENSDARG00000076856,18
ENSDARG00000056678,25
ENSDARG00000005397,51
ENSDARG00000069129,12
ENSDARG00000056664,0
ENSDARG00000079850,17
ENSDARG00000115442,0
ENSDARG00000079933,1
ENSDARG00000025011,53
ENSDARG00000075382,13
ENSDARG00000056653,7
ENSDARG00000094386,2
ENSDARG00000056649,35
ENSDARG00000095400,0
ENSDARG00000090629,0
ENSDARG00000056633,13
ENSDARG00000029493,0
ENSDARG00000097371,0
ENSDARG00000094211,0
ENSDARG00000056603,0
ENSDARG00000056511,1458
ENSDARG00000077622,0
ENSDARG00000069109,25
ENSDARG00000069106,0
ENSDARG00000079895,25
ENSDARG00000097136,0
ENSDARG00000056479,14
ENSDARG00000088927,1
ENSDARG00000073696,22
ENSDARG00000062016,7
ENSDARG00000032816,3
ENSDARG00000030805,2
ENSDARG00000075422,3
ENSDARG00000043663,16
ENSDARG00000092387,12
ENSDARG00000092787,51
ENSDARG00000095610,0
ENSDARG00000093382,47
ENSDARG00000114036,0
ENSDARG00000043662,14
ENSDARG00000061993,13
ENSDARG00000080851,0
ENSDARG00000080041,0
ENSDARG00000014793,33
ENSDARG00000043658,3
ENSDARG00000106411,0
ENSDARG00000056427,57
ENSDARG00000113489,0
ENSDARG00000087639,2
ENSDARG00000069085,4
ENSDARG00000053884,45
ENSDARG00000015917,7
ENSDARG00000018399,2
ENSDARG00000082187,0
ENSDARG00000081078,0
ENSDARG00000111666,0
ENSDARG00000077339,2
ENSDARG00000043493,77
ENSDARG00000069065,7
ENSDARG00000103049,0
ENSDARG00000092578,1
ENSDARG00000093623,0
ENSDARG00000093929,0
ENSDARG00000094958,0
ENSDARG00000012699,24
ENSDARG00000015199,17
ENSDARG00000026531,116
ENSDARG00000107970,0
ENSDARG00000107885,0
ENSDARG00000088315,8
ENSDARG00000061835,2
ENSDARG00000098042,1
ENSDARG00000012866,22
ENSDARG00000077179,1
ENSDARG00000061956,6
ENSDARG00000089787,70
ENSDARG00000014506,17
ENSDARG00000116938,0
ENSDARG00000099323,34
ENSDARG00000111769,0
ENSDARG00000116971,0
ENSDARG00000095975,0
ENSDARG00000011240,7
ENSDARG00000036338,19
ENSDARG00000013670,33
ENSDARG00000105061,1
ENSDARG00000068996,87
ENSDARG00000068995,239
ENSDARG00000043542,6
ENSDARG00000089327,0
ENSDARG00000068992,1467
ENSDARG00000115047,0
ENSDARG00000113056,0
ENSDARG00000082008,0
ENSDARG00000068982,1
ENSDARG00000068976,0
ENSDARG00000068974,41
ENSDARG00000092396,0
ENSDARG00000018065,5
ENSDARG00000114119,0
ENSDARG00000013005,22
ENSDARG00000081351,0
ENSDARG00000106033,0
ENSDARG00000117627,1
ENSDARG00000004627,1
ENSDARG00000055349,30
ENSDARG00000027129,3
ENSDARG00000009387,36
ENSDARG00000092847,0
ENSDARG00000005645,22
ENSDARG00000114981,0
ENSDARG00000079474,4
ENSDARG00000077039,6
ENSDARG00000111130,0
ENSDARG00000023174,90
ENSDARG00000055433,14
ENSDARG00000061549,0
ENSDARG00000004363,8
ENSDARG00000086112,11
ENSDARG00000042489,10
ENSDARG00000042492,15
ENSDARG00000014796,19
ENSDARG00000023815,8
ENSDARG00000116183,0
ENSDARG00000018846,21
ENSDARG00000019228,4
ENSDARG00000074521,13
ENSDARG00000068923,0
ENSDARG00000043285,1
ENSDARG00000043287,29
ENSDARG00000068919,1
ENSDARG00000026499,4
ENSDARG00000076473,10
ENSDARG00000014430,17
ENSDARG00000061580,15
ENSDARG00000078459,102
ENSDARG00000109511,0
ENSDARG00000062592,280
ENSDARG00000111877,6
ENSDARG00000043357,5
ENSDARG00000098867,1
ENSDARG00000105000,4
ENSDARG00000117222,0
ENSDARG00000114038,21
ENSDARG00000082262,0
ENSDARG00000083420,0
ENSDARG00000082938,0
ENSDARG00000043371,407
ENSDARG00000055622,0
ENSDARG00000011422,32
ENSDARG00000068858,0
ENSDARG00000090814,1
ENSDARG00000035332,6
ENSDARG00000056024,0
ENSDARG00000035333,2
ENSDARG00000091317,13
ENSDARG00000077740,0
ENSDARG00000032820,1
ENSDARG00000097667,0
ENSDARG00000056001,50
ENSDARG00000055973,0
ENSDARG00000079862,1
ENSDARG00000055969,17
ENSDARG00000068817,0
ENSDARG00000092625,0
ENSDARG00000116394,0
ENSDARG00000117202,0
ENSDARG00000115302,0
ENSDARG00000092589,1
ENSDARG00000112207,0
ENSDARG00000109890,0
ENSDARG00000088743,0
ENSDARG00000095054,0
ENSDARG00000109962,0
ENSDARG00000116494,0
ENSDARG00000079542,9
ENSDARG00000099228,0
ENSDARG00000070080,68
ENSDARG00000018856,21
ENSDARG00000089570,0
ENSDARG00000068782,2
ENSDARG00000043236,0
ENSDARG00000043232,0
ENSDARG00000098015,1
ENSDARG00000076891,31
ENSDARG00000021938,7
ENSDARG00000061235,8
ENSDARG00000068755,11
ENSDARG00000078658,2
ENSDARG00000030803,3
ENSDARG00000043211,6
ENSDARG00000043209,10
ENSDARG00000094647,0
