Identifier,BPAF-1000ug/L-B
ENSDARG00000092666,0
ENSDARG00000095133,0
ENSDARG00000094374,0
ENSDARG00000028912,0
ENSDARG00000097204,0
ENSDARG00000095068,0
ENSDARG00000105455,0
ENSDARG00000093987,0
ENSDARG00000105470,0
ENSDARG00000045200,2
ENSDARG00000088686,0
ENSDARG00000103819,0
ENSDARG00000099514,0
ENSDARG00000105314,1
ENSDARG00000105352,1
ENSDARG00000105397,0
ENSDARG00000105431,1
ENSDARG00000098970,0
ENSDARG00000029838,0
ENSDARG00000105342,0
ENSDARG00000105407,0
ENSDARG00000100259,0
ENSDARG00000099123,2
ENSDARG00000101249,0
ENSDARG00000102806,0
ENSDARG00000105328,0
ENSDARG00000101720,0
ENSDARG00000099920,0
ENSDARG00000100906,0
ENSDARG00000105508,0
ENSDARG00000105384,3
ENSDARG00000105439,0
ENSDARG00000105473,0
ENSDARG00000015607,0
ENSDARG00000105372,0
ENSDARG00000105379,0
ENSDARG00000105353,0
ENSDARG00000105459,0
ENSDARG00000105430,1
ENSDARG00000104588,1
ENSDARG00000105382,0
ENSDARG00000100279,0
ENSDARG00000105468,0
ENSDARG00000105318,0
ENSDARG00000105400,3
ENSDARG00000105414,0
ENSDARG00000105374,0
ENSDARG00000086552,3
ENSDARG00000058564,0
ENSDARG00000105471,0
ENSDARG00000105418,0
ENSDARG00000105502,0
ENSDARG00000113763,0
ENSDARG00000105376,0
ENSDARG00000100024,3
ENSDARG00000105340,0
ENSDARG00000105345,0
ENSDARG00000105478,2
ENSDARG00000105350,2
ENSDARG00000105482,0
ENSDARG00000105366,0
ENSDARG00000105483,0
ENSDARG00000105484,0
ENSDARG00000098595,0
ENSDARG00000074012,2
ENSDARG00000105355,2
ENSDARG00000105393,0
ENSDARG00000105409,23
ENSDARG00000103015,1
ENSDARG00000105507,0
ENSDARG00000105359,0
ENSDARG00000105444,9
ENSDARG00000058479,18
ENSDARG00000074818,0
ENSDARG00000105438,0
ENSDARG00000090815,1
ENSDARG00000078619,32
ENSDARG00000045199,6
ENSDARG00000084145,0
ENSDARG00000018049,23
ENSDARG00000104153,1
ENSDARG00000113916,0
ENSDARG00000116246,0
ENSDARG00000103834,13
ENSDARG00000001431,85
ENSDARG00000092003,0
ENSDARG00000073728,4
ENSDARG00000070100,1
ENSDARG00000084430,0
ENSDARG00000004658,13
ENSDARG00000070107,7
ENSDARG00000077583,7
ENSDARG00000111661,0
ENSDARG00000025391,10
ENSDARG00000070116,0
ENSDARG00000003269,22
ENSDARG00000105410,4
ENSDARG00000105378,1
ENSDARG00000062752,16
ENSDARG00000011410,0
ENSDARG00000062749,2
ENSDARG00000077639,2
ENSDARG00000112042,0
ENSDARG00000110604,0
ENSDARG00000109750,0
ENSDARG00000109762,0
ENSDARG00000060176,1
ENSDARG00000102776,0
ENSDARG00000099169,0
ENSDARG00000102299,1
ENSDARG00000116224,0
ENSDARG00000110601,0
ENSDARG00000099377,0
ENSDARG00000105415,0
ENSDARG00000100612,0
ENSDARG00000070065,0
ENSDARG00000036893,4
ENSDARG00000099026,1
ENSDARG00000039100,0
ENSDARG00000105433,0
ENSDARG00000039099,10
ENSDARG00000076388,0
ENSDARG00000092521,1
ENSDARG00000105358,0
ENSDARG00000092352,0
ENSDARG00000105405,0
ENSDARG00000076530,0
ENSDARG00000105489,0
ENSDARG00000074983,0
ENSDARG00000104386,0
ENSDARG00000076958,1
ENSDARG00000098097,0
ENSDARG00000056166,0
ENSDARG00000098977,0
ENSDARG00000098445,0
ENSDARG00000044584,7
ENSDARG00000017504,0
ENSDARG00000058702,0
ENSDARG00000076239,5
ENSDARG00000100900,0
ENSDARG00000012446,0
ENSDARG00000104574,0
ENSDARG00000024651,7
ENSDARG00000070097,31
ENSDARG00000079027,1
ENSDARG00000116050,0
ENSDARG00000007398,0
ENSDARG00000076933,3
ENSDARG00000006494,6
ENSDARG00000086879,0
ENSDARG00000078541,1
ENSDARG00000075555,0
ENSDARG00000108388,0
ENSDARG00000105432,0
ENSDARG00000104487,2
ENSDARG00000098443,9
ENSDARG00000101762,0
ENSDARG00000103212,0
ENSDARG00000103697,32
ENSDARG00000114931,0
ENSDARG00000058452,5
ENSDARG00000113043,0
ENSDARG00000039881,26
ENSDARG00000114647,0
ENSDARG00000063030,9
ENSDARG00000079017,0
ENSDARG00000102908,6
ENSDARG00000102637,0
ENSDARG00000076117,0
ENSDARG00000113756,0
ENSDARG00000105718,0
ENSDARG00000090696,0
ENSDARG00000117744,0
ENSDARG00000115178,0
ENSDARG00000099543,0
ENSDARG00000058369,14
ENSDARG00000079672,9
ENSDARG00000082308,0
ENSDARG00000006474,0
ENSDARG00000027903,5
ENSDARG00000084684,0
ENSDARG00000062959,3
ENSDARG00000017927,0
ENSDARG00000013360,25
ENSDARG00000114466,0
ENSDARG00000015551,165
ENSDARG00000045999,0
ENSDARG00000011201,428
ENSDARG00000058336,0
ENSDARG00000078060,6
ENSDARG00000084136,0
ENSDARG00000062971,13
ENSDARG00000058349,36
ENSDARG00000099257,39
ENSDARG00000062956,13
ENSDARG00000080109,0
ENSDARG00000036870,3
ENSDARG00000016774,17
ENSDARG00000098647,1
ENSDARG00000007760,8
ENSDARG00000029063,15
ENSDARG00000038976,9
ENSDARG00000076449,0
ENSDARG00000002701,0
ENSDARG00000025797,7
ENSDARG00000012504,14
ENSDARG00000058257,1
ENSDARG00000105391,1
ENSDARG00000062909,23
ENSDARG00000085584,0
ENSDARG00000011449,1
ENSDARG00000083794,0
ENSDARG00000003203,13
ENSDARG00000101727,0
ENSDARG00000101584,15
ENSDARG00000082766,0
ENSDARG00000033099,3
ENSDARG00000083129,0
ENSDARG00000075129,11
ENSDARG00000016307,6
ENSDARG00000086214,8
ENSDARG00000098326,0
ENSDARG00000023868,22
ENSDARG00000112830,0
ENSDARG00000057427,12
ENSDARG00000017078,0
ENSDARG00000030347,0
ENSDARG00000089706,1
ENSDARG00000036809,17
ENSDARG00000034434,17
ENSDARG00000057477,0
ENSDARG00000057527,0
ENSDARG00000073970,4
ENSDARG00000070006,5
ENSDARG00000045936,25
ENSDARG00000008852,0
ENSDARG00000045935,4
ENSDARG00000117257,0
ENSDARG00000084280,0
ENSDARG00000105564,0
ENSDARG00000060962,4
ENSDARG00000074813,1
ENSDARG00000084639,0
ENSDARG00000054184,2
ENSDARG00000105558,0
ENSDARG00000105603,0
ENSDARG00000006889,14
ENSDARG00000101144,6
ENSDARG00000101706,0
ENSDARG00000057323,3
ENSDARG00000115398,0
ENSDARG00000073688,9
ENSDARG00000102039,0
ENSDARG00000102605,0
ENSDARG00000086393,3
ENSDARG00000028386,8
ENSDARG00000019791,0
ENSDARG00000067964,52
ENSDARG00000098626,0
ENSDARG00000028333,0
ENSDARG00000099748,0
ENSDARG00000103653,0
ENSDARG00000087920,0
ENSDARG00000100389,0
ENSDARG00000036748,0
ENSDARG00000103252,0
ENSDARG00000103866,0
ENSDARG00000100740,0
ENSDARG00000036743,0
ENSDARG00000067977,0
ENSDARG00000077998,0
ENSDARG00000057620,0
ENSDARG00000043398,0
ENSDARG00000000460,0
ENSDARG00000069848,0
ENSDARG00000112323,0
ENSDARG00000115144,0
ENSDARG00000112065,0
ENSDARG00000079517,0
ENSDARG00000033963,0
ENSDARG00000110393,0
ENSDARG00000117125,0
ENSDARG00000087631,0
ENSDARG00000069773,0
ENSDARG00000077557,1
ENSDARG00000075288,1
ENSDARG00000111430,0
ENSDARG00000110751,0
ENSDARG00000076846,0
ENSDARG00000109301,0
ENSDARG00000001234,1
ENSDARG00000089456,2
ENSDARG00000091348,69
ENSDARG00000088036,3
ENSDARG00000104840,5
ENSDARG00000062834,6
ENSDARG00000058038,4
ENSDARG00000108995,0
ENSDARG00000013031,15
ENSDARG00000057328,0
ENSDARG00000079684,2
ENSDARG00000057331,0
ENSDARG00000057353,19
ENSDARG00000105521,0
ENSDARG00000058044,26
ENSDARG00000087452,8
ENSDARG00000077909,0
ENSDARG00000103713,2
ENSDARG00000067925,4
ENSDARG00000105532,7
ENSDARG00000009610,4
ENSDARG00000078801,2
ENSDARG00000076302,13
ENSDARG00000099518,3
ENSDARG00000008660,15
ENSDARG00000077419,6
ENSDARG00000036678,6
ENSDARG00000098379,4
ENSDARG00000006754,2
ENSDARG00000022020,1
ENSDARG00000057142,0
ENSDARG00000102221,7
ENSDARG00000111708,0
ENSDARG00000105667,0
ENSDARG00000103276,1
ENSDARG00000007526,33
ENSDARG00000001634,21
ENSDARG00000080020,4
ENSDARG00000062485,4
ENSDARG00000102066,2
ENSDARG00000105037,16
ENSDARG00000007366,4
ENSDARG00000036575,3
ENSDARG00000088656,0
ENSDARG00000055504,9
ENSDARG00000086421,12
ENSDARG00000100946,5
ENSDARG00000079463,1
ENSDARG00000013329,8
ENSDARG00000104639,0
ENSDARG00000103316,4
ENSDARG00000055226,2
ENSDARG00000069313,6
ENSDARG00000014657,0
ENSDARG00000105614,0
ENSDARG00000100942,0
ENSDARG00000089432,1
ENSDARG00000104169,55
ENSDARG00000101750,3
ENSDARG00000062085,5
ENSDARG00000089821,1
ENSDARG00000010940,0
ENSDARG00000076472,2
ENSDARG00000069326,1
ENSDARG00000077986,6
ENSDARG00000100885,0
ENSDARG00000100703,25
ENSDARG00000056233,2
ENSDARG00000088810,4
ENSDARG00000020397,2
ENSDARG00000110363,0
ENSDARG00000069331,1
ENSDARG00000069335,2
ENSDARG00000055342,2
ENSDARG00000056346,0
ENSDARG00000069334,4
ENSDARG00000105602,0
ENSDARG00000036414,11
ENSDARG00000117632,0
ENSDARG00000091234,1
ENSDARG00000105541,0
ENSDARG00000105617,0
ENSDARG00000056184,9
ENSDARG00000016687,52
ENSDARG00000077414,1
ENSDARG00000090444,13
ENSDARG00000036420,0
ENSDARG00000036422,9
ENSDARG00000055797,1
ENSDARG00000105585,0
ENSDARG00000061850,0
ENSDARG00000100712,6
ENSDARG00000105530,1
ENSDARG00000036426,11
ENSDARG00000036427,39
ENSDARG00000055791,10
ENSDARG00000104557,0
ENSDARG00000098410,0
ENSDARG00000079034,0
ENSDARG00000099752,5
ENSDARG00000103211,4
ENSDARG00000075140,1
ENSDARG00000036430,0
ENSDARG00000069376,0
ENSDARG00000021405,13
ENSDARG00000056007,0
ENSDARG00000017874,5
ENSDARG00000112049,6
ENSDARG00000114549,4
ENSDARG00000098932,5
ENSDARG00000086150,5
ENSDARG00000042277,6
ENSDARG00000036445,4
ENSDARG00000087352,0
ENSDARG00000088087,41
ENSDARG00000102693,0
ENSDARG00000069388,0
ENSDARG00000114494,1
ENSDARG00000113445,0
ENSDARG00000117035,0
ENSDARG00000055185,6
ENSDARG00000101135,18
ENSDARG00000012827,2
ENSDARG00000036394,11
ENSDARG00000055163,0
ENSDARG00000061610,1
ENSDARG00000073844,0
ENSDARG00000061611,0
ENSDARG00000078731,0
ENSDARG00000077329,9
ENSDARG00000114045,0
ENSDARG00000038901,12
ENSDARG00000087162,2
ENSDARG00000069662,0
ENSDARG00000069660,4
ENSDARG00000022532,0
ENSDARG00000036376,9
ENSDARG00000104636,6
ENSDARG00000100454,0
ENSDARG00000100550,1
ENSDARG00000055046,4
ENSDARG00000105629,0
ENSDARG00000088589,1
ENSDARG00000116684,0
ENSDARG00000087440,1
ENSDARG00000032862,1
ENSDARG00000090052,2
ENSDARG00000016260,44
ENSDARG00000036382,0
ENSDARG00000105545,0
ENSDARG00000091111,13
ENSDARG00000022129,55
ENSDARG00000055080,26
ENSDARG00000036386,13
ENSDARG00000008188,15
ENSDARG00000013317,57
ENSDARG00000022466,1
ENSDARG00000004196,19
ENSDARG00000085871,0
ENSDARG00000102228,0
ENSDARG00000034855,4
ENSDARG00000105634,0
ENSDARG00000106225,0
ENSDARG00000018228,1
ENSDARG00000080681,0
ENSDARG00000069600,14
ENSDARG00000036560,0
ENSDARG00000097133,0
ENSDARG00000074183,4
ENSDARG00000030176,6
ENSDARG00000029170,3
ENSDARG00000105524,0
ENSDARG00000036499,0
ENSDARG00000036501,9
ENSDARG00000030241,21
ENSDARG00000105547,2
ENSDARG00000036505,10
ENSDARG00000102029,0
ENSDARG00000076443,15
ENSDARG00000101235,0
ENSDARG00000105607,0
ENSDARG00000024598,4
ENSDARG00000012640,3
ENSDARG00000098710,0
ENSDARG00000054473,0
ENSDARG00000021135,2
ENSDARG00000088835,1
ENSDARG00000105601,0
ENSDARG00000026842,41
ENSDARG00000081623,0
ENSDARG00000083434,0
ENSDARG00000080493,0
ENSDARG00000077842,6
ENSDARG00000090568,10
ENSDARG00000002235,15
ENSDARG00000054539,5
ENSDARG00000098915,0
ENSDARG00000069563,1
ENSDARG00000027907,0
ENSDARG00000105536,0
ENSDARG00000061301,4
ENSDARG00000007989,22
ENSDARG00000075831,40
ENSDARG00000099215,0
ENSDARG00000013526,2
ENSDARG00000111039,0
ENSDARG00000044125,17
ENSDARG00000087017,1
ENSDARG00000024877,7
ENSDARG00000061385,1
ENSDARG00000103961,0
ENSDARG00000077256,46
ENSDARG00000089877,39
ENSDARG00000061411,3
ENSDARG00000054786,2
ENSDARG00000054805,0
ENSDARG00000079281,3
ENSDARG00000105583,0
ENSDARG00000054829,12
ENSDARG00000006545,11
ENSDARG00000105581,0
ENSDARG00000061472,3
ENSDARG00000036344,30
ENSDARG00000036345,1
ENSDARG00000079900,5
ENSDARG00000105573,0
ENSDARG00000011462,16
ENSDARG00000054856,2
ENSDARG00000002685,0
ENSDARG00000105626,0
ENSDARG00000040224,0
ENSDARG00000032458,8
ENSDARG00000008278,3
ENSDARG00000024109,17
ENSDARG00000001939,5
ENSDARG00000099819,3
ENSDARG00000103682,12
ENSDARG00000082440,0
ENSDARG00000080698,1
ENSDARG00000080156,0
ENSDARG00000083784,0
ENSDARG00000080531,0
ENSDARG00000082087,0
ENSDARG00000069496,8
ENSDARG00000105562,0
ENSDARG00000054931,7
ENSDARG00000105612,0
ENSDARG00000075403,0
ENSDARG00000105594,0
ENSDARG00000054934,0
ENSDARG00000054937,1
ENSDARG00000098874,3
ENSDARG00000103228,0
ENSDARG00000077121,25
ENSDARG00000105572,0
ENSDARG00000007370,0
ENSDARG00000115458,0
ENSDARG00000084791,0
ENSDARG00000037560,4
ENSDARG00000056690,8
ENSDARG00000056722,55
ENSDARG00000114221,0
ENSDARG00000114950,0
ENSDARG00000056725,192
ENSDARG00000011545,19
ENSDARG00000079313,10
ENSDARG00000109765,0
ENSDARG00000069463,10
ENSDARG00000069461,14
ENSDARG00000105575,2
ENSDARG00000069459,0
ENSDARG00000105638,0
ENSDARG00000081182,0
ENSDARG00000081987,0
ENSDARG00000015161,5
ENSDARG00000031796,47
ENSDARG00000105522,14
ENSDARG00000036473,0
ENSDARG00000106803,0
ENSDARG00000086222,59
ENSDARG00000105615,0
ENSDARG00000076402,1
ENSDARG00000105529,23
ENSDARG00000056803,9
ENSDARG00000056795,3
ENSDARG00000039211,15
ENSDARG00000056781,25
ENSDARG00000078891,2
ENSDARG00000079712,9
ENSDARG00000016363,4
ENSDARG00000077644,0
ENSDARG00000056762,4
ENSDARG00000105644,0
ENSDARG00000077314,1
ENSDARG00000040265,4
ENSDARG00000040266,2
ENSDARG00000092115,28
ENSDARG00000081103,0
ENSDARG00000056741,10
ENSDARG00000090975,1
ENSDARG00000069433,2
ENSDARG00000091614,0
ENSDARG00000069432,30
ENSDARG00000102710,0
ENSDARG00000036305,3
ENSDARG00000069425,44
ENSDARG00000069430,3
ENSDARG00000112250,0
ENSDARG00000019098,30
ENSDARG00000105659,0
ENSDARG00000056656,2
ENSDARG00000103000,0
ENSDARG00000056648,8
ENSDARG00000088332,5
ENSDARG00000009346,13
ENSDARG00000036299,26
ENSDARG00000036298,430
ENSDARG00000080351,0
ENSDARG00000062220,2
ENSDARG00000015536,52
ENSDARG00000056587,4
ENSDARG00000056590,2
ENSDARG00000062190,15
ENSDARG00000105566,0
ENSDARG00000056557,29
ENSDARG00000113292,0
ENSDARG00000036252,3
ENSDARG00000062165,5
ENSDARG00000081194,0
ENSDARG00000105549,3
ENSDARG00000104535,0
ENSDARG00000034504,14
ENSDARG00000113162,0
ENSDARG00000112906,0
ENSDARG00000054318,2
ENSDARG00000054324,8
ENSDARG00000054332,0
ENSDARG00000107418,0
ENSDARG00000037363,9
ENSDARG00000025693,18
ENSDARG00000037362,3
ENSDARG00000113398,0
ENSDARG00000010596,15
ENSDARG00000054423,6
ENSDARG00000105643,0
ENSDARG00000027222,3
ENSDARG00000003872,7
ENSDARG00000073731,1
ENSDARG00000103445,0
ENSDARG00000100433,0
ENSDARG00000012030,1
ENSDARG00000061149,4
ENSDARG00000054264,2
ENSDARG00000036055,4
ENSDARG00000061145,6
ENSDARG00000095007,10
ENSDARG00000036056,0
ENSDARG00000078055,1
ENSDARG00000036061,9
ENSDARG00000054222,0
ENSDARG00000036057,4
ENSDARG00000036058,22
ENSDARG00000102051,42
ENSDARG00000036059,4
ENSDARG00000112189,0
ENSDARG00000036060,3
ENSDARG00000054196,0
ENSDARG00000005612,6
ENSDARG00000077901,9
ENSDARG00000061096,6
ENSDARG00000088167,0
ENSDARG00000105554,0
ENSDARG00000068628,5
ENSDARG00000011259,2
ENSDARG00000081512,0
ENSDARG00000053685,10
ENSDARG00000053650,4
ENSDARG00000103873,0
ENSDARG00000053630,0
ENSDARG00000053625,11
ENSDARG00000001910,22
ENSDARG00000074465,12
ENSDARG00000017901,15
ENSDARG00000111640,0
ENSDARG00000033683,2277
ENSDARG00000053505,2
ENSDARG00000053499,4
ENSDARG00000053568,0
ENSDARG00000053559,10
ENSDARG00000077167,2
ENSDARG00000105630,1
ENSDARG00000079622,8
ENSDARG00000028816,8
ENSDARG00000008491,13
ENSDARG00000103488,1
ENSDARG00000083498,0
ENSDARG00000053554,8
ENSDARG00000005549,12
ENSDARG00000076104,11
ENSDARG00000028815,1
ENSDARG00000074340,63
ENSDARG00000074968,1
ENSDARG00000053493,20
ENSDARG00000053480,21
ENSDARG00000053476,1
ENSDARG00000053468,18
ENSDARG00000106756,0
ENSDARG00000106074,0
ENSDARG00000017431,4
ENSDARG00000052728,47
ENSDARG00000078802,21
ENSDARG00000036180,2
ENSDARG00000036179,5
ENSDARG00000010601,5
ENSDARG00000012495,18
ENSDARG00000045428,10
ENSDARG00000060639,22
ENSDARG00000053405,5
ENSDARG00000105548,0
ENSDARG00000039477,0
ENSDARG00000077506,31
ENSDARG00000053380,2
ENSDARG00000109937,0
ENSDARG00000074490,11
ENSDARG00000060586,16
ENSDARG00000079336,0
ENSDARG00000053370,37
ENSDARG00000053362,10
ENSDARG00000105623,0
ENSDARG00000107179,0
ENSDARG00000075158,19
ENSDARG00000076919,2
ENSDARG00000068868,24
ENSDARG00000036164,14
ENSDARG00000011615,32
ENSDARG00000027322,26
ENSDARG00000018817,11
ENSDARG00000008022,1
ENSDARG00000089236,0
ENSDARG00000105600,0
ENSDARG00000098894,1
ENSDARG00000060542,15
ENSDARG00000105604,0
ENSDARG00000105670,6
ENSDARG00000078650,0
ENSDARG00000010841,0
ENSDARG00000001210,5
ENSDARG00000000423,4
ENSDARG00000000767,1
ENSDARG00000107704,0
ENSDARG00000000442,6
ENSDARG00000027394,23
ENSDARG00000036152,9
ENSDARG00000041150,43
ENSDARG00000036147,2
ENSDARG00000036144,15
ENSDARG00000079324,5
ENSDARG00000079438,7
ENSDARG00000036080,231
ENSDARG00000051852,14
ENSDARG00000036082,1
ENSDARG00000060169,1
ENSDARG00000054054,1
ENSDARG00000105598,0
ENSDARG00000093796,0
ENSDARG00000036084,0
ENSDARG00000105568,1
ENSDARG00000105655,0
ENSDARG00000105621,0
ENSDARG00000095082,6
ENSDARG00000036086,1
ENSDARG00000079440,2
ENSDARG00000006487,120
ENSDARG00000068981,5
ENSDARG00000115660,0
ENSDARG00000052688,10
ENSDARG00000105627,0
ENSDARG00000069006,9
ENSDARG00000060238,19
ENSDARG00000083326,0
ENSDARG00000069028,0
ENSDARG00000036094,4
ENSDARG00000069030,3
ENSDARG00000011851,3
ENSDARG00000113240,0
ENSDARG00000036096,33
ENSDARG00000053209,7
ENSDARG00000036140,253
ENSDARG00000036139,5
ENSDARG00000036136,2
ENSDARG00000053200,0
ENSDARG00000105641,9
ENSDARG00000087196,13
ENSDARG00000111781,0
ENSDARG00000036135,11
ENSDARG00000003495,22
ENSDARG00000098439,9
ENSDARG00000105574,0
ENSDARG00000077910,0
ENSDARG00000077584,1
ENSDARG00000075800,1
ENSDARG00000010586,1
ENSDARG00000077237,10
ENSDARG00000051768,1
ENSDARG00000078560,1
ENSDARG00000075964,24
ENSDARG00000103520,0
ENSDARG00000053124,0
ENSDARG00000018814,1
ENSDARG00000076297,6
ENSDARG00000098558,0
ENSDARG00000060411,2
ENSDARG00000082567,0
ENSDARG00000079165,1
ENSDARG00000039730,181
ENSDARG00000093844,41
ENSDARG00000090428,147
ENSDARG00000069089,0
ENSDARG00000069090,57
ENSDARG00000001975,10
ENSDARG00000077546,4
ENSDARG00000030463,8
ENSDARG00000105578,1
ENSDARG00000079216,0
ENSDARG00000014378,7
ENSDARG00000016141,12
ENSDARG00000053010,1
ENSDARG00000017676,32
ENSDARG00000104955,0
ENSDARG00000034420,1
ENSDARG00000101818,0
ENSDARG00000117509,0
ENSDARG00000105586,0
ENSDARG00000034043,13
ENSDARG00000101076,13
ENSDARG00000109891,0
ENSDARG00000044216,9
ENSDARG00000026862,7
ENSDARG00000074498,33
ENSDARG00000103315,3
ENSDARG00000105662,0
ENSDARG00000105534,0
ENSDARG00000105517,0
ENSDARG00000103048,0
ENSDARG00000099134,0
ENSDARG00000073957,16
ENSDARG00000105542,0
ENSDARG00000074319,12
ENSDARG00000105620,0
ENSDARG00000060058,11
ENSDARG00000010756,0
ENSDARG00000020053,12
ENSDARG00000111411,0
ENSDARG00000008380,24
ENSDARG00000060070,4
ENSDARG00000105555,0
ENSDARG00000060071,26
ENSDARG00000036076,7
ENSDARG00000105651,0
ENSDARG00000036074,12
ENSDARG00000036073,23
ENSDARG00000105576,0
ENSDARG00000105580,0
ENSDARG00000013050,2
ENSDARG00000099047,0
ENSDARG00000105543,0
ENSDARG00000036066,1
ENSDARG00000036064,4
ENSDARG00000033418,8
ENSDARG00000008485,2
ENSDARG00000008100,9
ENSDARG00000098940,0
ENSDARG00000014577,4
ENSDARG00000102579,0
ENSDARG00000005092,0
ENSDARG00000060092,2
ENSDARG00000005894,2
ENSDARG00000077537,2
ENSDARG00000005315,13
ENSDARG00000105525,4
ENSDARG00000105526,0
ENSDARG00000013860,4
ENSDARG00000015385,53
ENSDARG00000024299,18
ENSDARG00000052578,38
ENSDARG00000024503,1
ENSDARG00000105652,0
ENSDARG00000105608,2
ENSDARG00000010423,12
ENSDARG00000069216,0
ENSDARG00000019732,27
ENSDARG00000110872,0
ENSDARG00000007141,17
ENSDARG00000004447,0
ENSDARG00000012306,11
ENSDARG00000098951,0
ENSDARG00000090615,12
ENSDARG00000029242,2
ENSDARG00000036043,3
ENSDARG00000036041,23
ENSDARG00000099388,0
ENSDARG00000024324,26
ENSDARG00000104129,0
ENSDARG00000036040,14
ENSDARG00000036038,4
ENSDARG00000017474,0
ENSDARG00000006878,6
ENSDARG00000015793,3
ENSDARG00000014439,9
ENSDARG00000105540,0
ENSDARG00000085332,0
ENSDARG00000036036,93
ENSDARG00000069254,3
ENSDARG00000085613,0
ENSDARG00000008322,2
ENSDARG00000007244,2
ENSDARG00000105584,0
ENSDARG00000029995,192
ENSDARG00000035958,30
ENSDARG00000099385,4
ENSDARG00000101872,1
ENSDARG00000068457,1430
ENSDARG00000068460,0
ENSDARG00000052271,7
ENSDARG00000033042,0
ENSDARG00000074866,20
ENSDARG00000052244,37
ENSDARG00000003520,16
ENSDARG00000105263,0
ENSDARG00000098818,0
ENSDARG00000035963,1
ENSDARG00000003769,3
ENSDARG00000010021,9
ENSDARG00000077465,3
ENSDARG00000059871,11
ENSDARG00000036489,23
ENSDARG00000036493,3
ENSDARG00000102101,0
ENSDARG00000076934,8
ENSDARG00000078964,3
ENSDARG00000060023,2
ENSDARG00000035970,26
ENSDARG00000080551,0
ENSDARG00000020953,3
ENSDARG00000035978,4
ENSDARG00000035984,0
ENSDARG00000060027,4
ENSDARG00000024092,1
ENSDARG00000060035,0
ENSDARG00000105553,0
ENSDARG00000081069,0
ENSDARG00000068567,3
ENSDARG00000068562,7
ENSDARG00000105520,0
ENSDARG00000102807,0
ENSDARG00000026599,8
ENSDARG00000010658,12
ENSDARG00000068557,3
ENSDARG00000105715,0
ENSDARG00000001241,17
ENSDARG00000000861,10
ENSDARG00000105823,0
ENSDARG00000031693,1
ENSDARG00000105528,6
ENSDARG00000009466,3
ENSDARG00000016964,2
ENSDARG00000078077,8
ENSDARG00000005821,1
ENSDARG00000017242,4
ENSDARG00000075083,1
ENSDARG00000105779,3
ENSDARG00000052331,6
ENSDARG00000059961,5
ENSDARG00000019969,7
ENSDARG00000105738,0
ENSDARG00000105669,8
ENSDARG00000109246,0
ENSDARG00000059950,5
ENSDARG00000106045,0
ENSDARG00000090618,2
ENSDARG00000094709,13
ENSDARG00000035942,1
ENSDARG00000008224,25
ENSDARG00000081880,0
ENSDARG00000075682,4
ENSDARG00000076348,2
ENSDARG00000002506,18
ENSDARG00000012199,6
ENSDARG00000104066,27
ENSDARG00000112100,0
ENSDARG00000075584,1
ENSDARG00000112817,0
ENSDARG00000078284,7
ENSDARG00000106853,0
ENSDARG00000109416,0
ENSDARG00000098462,1
ENSDARG00000103668,0
ENSDARG00000001999,3
ENSDARG00000117470,0
ENSDARG00000112233,0
ENSDARG00000110531,0
ENSDARG00000115354,0
ENSDARG00000099710,20
ENSDARG00000098435,15
ENSDARG00000112186,0
ENSDARG00000101658,0
ENSDARG00000101166,0
ENSDARG00000098318,0
ENSDARG00000113357,0
ENSDARG00000099831,0
ENSDARG00000021442,64
ENSDARG00000095158,0
ENSDARG00000101737,0
ENSDARG00000112707,0
ENSDARG00000104515,0
ENSDARG00000075549,17
ENSDARG00000087413,9
ENSDARG00000088428,0
ENSDARG00000046127,7
ENSDARG00000102431,0
ENSDARG00000008811,2
ENSDARG00000099557,0
ENSDARG00000052020,6
ENSDARG00000116202,0
ENSDARG00000101219,1
ENSDARG00000035924,11
ENSDARG00000101493,0
ENSDARG00000068432,57
ENSDARG00000102706,0
ENSDARG00000011301,5
ENSDARG00000045139,0
ENSDARG00000077570,0
ENSDARG00000098131,0
ENSDARG00000117055,0
ENSDARG00000052011,3
ENSDARG00000052010,13
ENSDARG00000098810,14
ENSDARG00000007745,89
ENSDARG00000102446,0
ENSDARG00000108079,0
ENSDARG00000102068,4
ENSDARG00000102488,1
ENSDARG00000117279,0
ENSDARG00000101472,5
ENSDARG00000102435,9
ENSDARG00000104856,2
ENSDARG00000102929,0
ENSDARG00000105232,0
ENSDARG00000102572,35
ENSDARG00000100912,0
ENSDARG00000098622,1
ENSDARG00000099001,0
ENSDARG00000106596,0
ENSDARG00000103648,18
ENSDARG00000103361,14
ENSDARG00000099471,0
ENSDARG00000113567,0
