Chemical,Dose(mg/L),Dose,Animal,Group,Baseline_Fluorescence,Baseline_Blank,Norm_Baseline_Fluorescence,h24_Fluorescence,h24_Blank,Norm_h24_Fluorescence,Absolute_Delta_Fluorescence,Relative_Delta_Fluorescence,Note: Relative_Delta_Fluorescence = (24h Fluorescence - 24h Blank) / (Baseline Fluorescence - Baseline Blank)
Fadrozole,0.0001,Dose_5,37,A,25.7315,29.873,-4.1415,36.257,31.525875,4.731125,8.872625,-1.142,
Fadrozole,0.0001,Dose_5,38,A,28.267,29.873,-1.606,35.024,31.525875,3.498125,5.104125,-2.178,
Fadrozole,0.0001,Dose_5,39,A,27.1345,29.873,-2.7385,44.8625,31.525875,13.336625,16.075125,-4.87,
Fadrozole,0.0001,Dose_5,40,B,25.8435,29.873,-4.0295,35.9645,31.525875,4.438625,8.468125,-1.102,
Fadrozole,0.0001,Dose_5,41,B,24.305,29.873,-5.568,39.755,31.525875,8.229125,13.797125,-1.478,
Fadrozole,0.0001,Dose_5,42,B,24.5225,29.873,-5.3505,35.768,31.525875,4.242125,9.592625,-0.793,
Fadrozole,0.0001,Dose_5,43,C,25.437,29.873,-4.436,50.5195,31.525875,18.993625,23.429625,-4.282,
Fadrozole,0.0001,Dose_5,44,C,26.295,29.873,-3.578,44.2875,31.525875,12.761625,16.339625,-3.567,
Fadrozole,0.0001,Dose_5,45,C,31.681,29.873,1.808,43.9605,31.525875,12.434625,10.626625,6.878,
Fadrozole,0,Dose_6,46,A,25.899,29.873,-3.974,28.565,31.525875,-2.960875,1.013125,0.745,
Fadrozole,0,Dose_6,47,A,25.472,29.873,-4.401,28.2015,31.525875,-3.324375,1.076625,0.755,
Fadrozole,0,Dose_6,48,A,25.311,29.873,-4.562,30.9905,31.525875,-0.535374999999998,4.026625,0.117,
Fadrozole,0,Dose_6,49,B,25.2605,29.873,-4.6125,33.486,31.525875,1.96012500000001,6.57262500000001,-0.425,
Fadrozole,0,Dose_6,50,B,24.7225,29.873,-5.1505,36.8,31.525875,5.274125,10.424625,-1.024,
Fadrozole,0,Dose_6,51,B,24.9655,29.873,-4.9075,34.296,31.525875,2.770125,7.677625,-0.564,
Fadrozole,0,Dose_6,52,C,24.973,29.873,-4.9,32.334,31.525875,0.808125000000004,5.70812500000001,-0.165,
Fadrozole,0,Dose_6,53,C,25.1795,29.873,-4.6935,32.488,31.525875,0.962125,5.655625,-0.205,
Fadrozole,0,Dose_6,54,C,31.815,29.873,1.942,43.9175,31.525875,12.391625,10.449625,6.381,
Fenitrothione,1,Dose_1,1,A,28.549,31.2755,-2.7265,30.847,35.442875,-4.595875,-1.869375,1.686,
Fenitrothione,1,Dose_1,2,A,28.8325,31.2755,-2.443,32.1525,35.442875,-3.290375,-0.847375,1.347,
Fenitrothione,1,Dose_1,3,A,28.143,31.2755,-3.1325,28.3675,35.442875,-7.075375,-3.942875,2.259,
Fenitrothione,1,Dose_1,4,B,28.173,31.2755,-3.1025,28.1365,35.442875,-7.306375,-4.20387500000001,2.355,
Fenitrothione,1,Dose_1,5,B,27.482,31.2755,-3.7935,27.8975,35.442875,-7.545375,-3.751875,1.989,
Fenitrothione,1,Dose_1,6,B,27.7705,31.2755,-3.505,29.305,35.442875,-6.137875,-2.632875,1.751,
Fenitrothione,1,Dose_1,7,C,28.128,31.2755,-3.1475,36.93,35.442875,1.487125,4.634625,-0.472,
Fenitrothione,1,Dose_1,8,C,27.2605,31.2755,-4.015,35.638,35.442875,0.195124999999997,4.21012499999999,-0.049,
Fenitrothione,1,Dose_1,9,C,28.435,31.2755,-2.8405,44.778,35.442875,9.335125,12.175625,-3.286,
Fenitrothione,0.1,Dose_2,10,A,29.2865,31.2755,-1.989,30.365,35.442875,-5.077875,-3.08887500000001,2.553,
Fenitrothione,0.1,Dose_2,11,A,29.121,31.2755,-2.1545,32.329,35.442875,-3.113875,-0.959375000000005,1.445,
Fenitrothione,0.1,Dose_2,12,A,28.614,31.2755,-2.6615,29.367,35.442875,-6.075875,-3.414375,2.283,
Fenitrothione,0.1,Dose_2,13,B,27.5725,31.2755,-3.703,31.8555,35.442875,-3.587375,0.115624999999998,0.969,
Fenitrothione,0.1,Dose_2,14,B,27.69,31.2755,-3.5855,32.1545,35.442875,-3.288375,0.297124999999998,0.917,
Fenitrothione,0.1,Dose_2,15,B,27.243,31.2755,-4.0325,31.335,35.442875,-4.107875,-0.0753750000000046,1.019,
Fenitrothione,0.1,Dose_2,16,C,26.085,31.2755,-5.1905,37.7575,35.442875,2.314625,7.505125,-0.446,
Fenitrothione,0.1,Dose_2,17,C,26.5115,31.2755,-4.764,39.597,35.442875,4.15412499999999,8.91812499999999,-0.872,
Fenitrothione,0.1,Dose_2,18,C,32.481,31.2755,1.2055,41.104,35.442875,5.661125,4.455625,4.696,
Fenitrothione,0.01,Dose_3,19,A,28.2635,31.2755,-3.012,33.3985,35.442875,-2.044375,0.967624999999995,0.679,
Fenitrothione,0.01,Dose_3,20,A,28.471,31.2755,-2.8045,36.236,35.442875,0.793125000000003,3.597625,-0.283,
Fenitrothione,0.01,Dose_3,21,A,27.79,31.2755,-3.4855,35.1615,35.442875,-0.281374999999997,3.204125,0.081,
Fenitrothione,0.01,Dose_3,22,B,27.135,31.2755,-4.1405,33.172,35.442875,-2.270875,1.869625,0.548,
Fenitrothione,0.01,Dose_3,23,B,26.546,31.2755,-4.7295,39.6275,35.442875,4.184625,8.914125,-0.885,
Fenitrothione,0.01,Dose_3,24,B,26.118,31.2755,-5.1575,39.647,35.442875,4.204125,9.36162499999999,-0.815,
Fenitrothione,0.01,Dose_3,25,C,27.69,31.2755,-3.5855,35.14,35.442875,-0.302875,3.282625,0.084,
Fenitrothione,0.01,Dose_3,26,C,26.5325,31.2755,-4.743,37.184,35.442875,1.741125,6.484125,-0.367,
Fenitrothione,0.01,Dose_3,27,C,27.861,31.2755,-3.4145,43.152,35.442875,7.709125,11.123625,-2.258,
Fenitrothione,0.001,Dose_4,28,A,29.3995,31.2755,-1.876,34.595,35.442875,-0.847875000000002,1.028125,0.452,
Fenitrothione,0.001,Dose_4,29,A,28.762,31.2755,-2.5135,34.8705,35.442875,-0.572375000000001,1.941125,0.228,
Fenitrothione,0.001,Dose_4,30,A,28.232,31.2755,-3.0435,36.445,35.442875,1.002125,4.045625,-0.329,
Fenitrothione,0.001,Dose_4,31,B,26.8575,31.2755,-4.418,39.7195,35.442875,4.276625,8.69462499999999,-0.968,
Fenitrothione,0.001,Dose_4,32,B,26.0535,31.2755,-5.222,38.729,35.442875,3.286125,8.508125,-0.629,
Fenitrothione,0.001,Dose_4,33,B,28.6445,31.2755,-2.631,41.5365,35.442875,6.093625,8.724625,-2.316,
Fenitrothione,0.001,Dose_4,34,C,27.68,31.2755,-3.5955,36.1185,35.442875,0.675624999999997,4.27112499999999,-0.188,
Fenitrothione,0.001,Dose_4,35,C,26.945,31.2755,-4.3305,32.7485,35.442875,-2.694375,1.636125,0.622,
Fenitrothione,0.001,Dose_4,36,C,27.866,31.2755,-3.4095,34.946,35.442875,-0.496875000000003,2.91262499999999,0.146,
Fenitrothione,0.0001,Dose_5,37,A,28.981,31.2755,-2.2945,30.9155,35.442875,-4.527375,-2.232875,1.973,
Fenitrothione,0.0001,Dose_5,38,A,29.357,31.2755,-1.9185,31.513,35.442875,-3.929875,-2.011375,2.048,
Fenitrothione,0.0001,Dose_5,39,A,28.2655,31.2755,-3.01,35.5215,35.442875,0.0786250000000024,3.088625,-0.026,
Fenitrothione,0.0001,Dose_5,40,B,26.822,31.2755,-4.4535,35.7295,35.442875,0.286625000000001,4.740125,-0.064,
Fenitrothione,0.0001,Dose_5,41,B,29.6775,31.2755,-1.598,38.4595,35.442875,3.016625,4.61462499999999,-1.888,
Fenitrothione,0.0001,Dose_5,42,B,26.413,31.2755,-4.8625,35.743,35.442875,0.300124999999994,5.16262499999999,-0.062,
Fenitrothione,0.0001,Dose_5,43,C,25.74,31.2755,-5.5355,34.8275,35.442875,-0.615375,4.920125,0.111,
Fenitrothione,0.0001,Dose_5,44,C,27.549,31.2755,-3.7265,50.263,35.442875,14.820125,18.546625,-3.977,
Fenitrothione,0.0001,Dose_5,45,C,33.8825,31.2755,2.607,44.625,35.442875,9.182125,6.575125,3.522,
Fenitrothione,0,Dose_6,46,A,30.3975,31.2755,-0.877999999999997,34.3005,35.442875,-1.142375,-0.264375000000005,1.301,
Fenitrothione,0,Dose_6,47,A,29.8785,31.2755,-1.397,35.366,35.442875,-0.0768750000000011,1.320125,0.055,
Fenitrothione,0,Dose_6,48,A,29.0405,31.2755,-2.235,34.289,35.442875,-1.153875,1.081125,0.516,
Fenitrothione,0,Dose_6,49,B,28.39,31.2755,-2.8855,40.3695,35.442875,4.926625,7.812125,-1.707,
Fenitrothione,0,Dose_6,50,B,27.115,31.2755,-4.1605,28.712,35.442875,-6.730875,-2.570375,1.618,
Fenitrothione,0,Dose_6,51,B,25.8505,31.2755,-5.425,31.4885,35.442875,-3.954375,1.470625,0.729,
Fenitrothione,0,Dose_6,52,C,27.3345,31.2755,-3.941,37.4215,35.442875,1.978625,5.919625,-0.502,
Fenitrothione,0,Dose_6,53,C,26.879,31.2755,-4.3965,32.2165,35.442875,-3.226375,1.170125,0.734,
Fenitrothione,0,Dose_6,54,C,34.9915,31.2755,3.716,41.977,35.442875,6.534125,2.818125,1.758,
Fluoxetine,0.1,Dose_1,1,A,24.329,25.129875,-0.800875000000001,21.907,26.319125,-4.412125,-3.61125,5.509,
Fluoxetine,0.1,Dose_1,2,A,25.9175,25.129875,0.787624999999998,23.5995,26.319125,-2.719625,-3.50725,-3.453,
Fluoxetine,0.1,Dose_1,3,A,23.776,25.129875,-1.353875,23.7175,26.319125,-2.601625,-1.24775,1.922,
Fluoxetine,0.1,Dose_1,4,B,23.879,25.129875,-1.250875,23.236,26.319125,-3.083125,-1.83225,2.465,
Fluoxetine,0.1,Dose_1,5,B,24.127,25.129875,-1.002875,23.4965,26.319125,-2.822625,-1.81975,2.815,
Fluoxetine,0.1,Dose_1,6,B,23.7905,25.129875,-1.339375,23.247,26.319125,-3.072125,-1.73275,2.294,
Fluoxetine,0.1,Dose_1,7,C,23.8895,25.129875,-1.240375,23.8175,26.319125,-2.501625,-1.26124999999999,2.017,
Fluoxetine,0.1,Dose_1,8,C,24.5495,25.129875,-0.580375,22.6065,26.319125,-3.712625,-3.13225,6.397,
Fluoxetine,0.1,Dose_1,9,C,23.3015,25.129875,-1.828375,20.173,26.319125,-6.146125,-4.31774999999999,3.362,
Fluoxetine,0.01,Dose_2,10,A,24.2505,25.129875,-0.879375,21.964,26.319125,-4.355125,-3.47575,4.953,
Fluoxetine,0.01,Dose_2,11,A,24.0765,25.129875,-1.053375,27.326,26.319125,1.006875,2.06025,-0.956,
Fluoxetine,0.01,Dose_2,12,A,23.9835,25.129875,-1.146375,26.773,26.319125,0.453875000000004,1.60025000000001,-0.396,
Fluoxetine,0.01,Dose_2,13,B,23.047,25.129875,-2.082875,27.4365,26.319125,1.117375,3.20025,-0.536,
Fluoxetine,0.01,Dose_2,14,B,23.5495,25.129875,-1.580375,28.539,26.319125,2.219875,3.80025,-1.405,
Fluoxetine,0.01,Dose_2,15,B,22.645,25.129875,-2.484875,26.9585,26.319125,0.639375000000001,3.12425,-0.257,
Fluoxetine,0.01,Dose_2,16,C,21.7755,25.129875,-3.354375,25.49,26.319125,-0.829124999999998,2.52525,0.247,
Fluoxetine,0.01,Dose_2,17,C,23.8735,25.129875,-1.256375,26.4665,26.319125,0.147375,1.40375,-0.117,
Fluoxetine,0.01,Dose_2,18,C,22.902,25.129875,-2.227875,22.594,26.319125,-3.725125,-1.49725,1.672,
Fluoxetine,0.001,Dose_3,19,A,25.131,25.129875,0.00112499999999827,28.6295,26.319125,2.310375,2.30925,2053.667,
Fluoxetine,0.001,Dose_3,20,A,22.8425,25.129875,-2.287375,28.5795,26.319125,2.260375,4.54775,-0.988,
Fluoxetine,0.001,Dose_3,21,A,22.906,25.129875,-2.223875,27.647,26.319125,1.327875,3.55175,-0.597,
Fluoxetine,0.001,Dose_3,22,B,23.136,25.129875,-1.993875,26.9655,26.319125,0.646374999999999,2.64025,-0.324,
Fluoxetine,0.001,Dose_3,23,B,23.427,25.129875,-1.702875,28.3495,26.319125,2.030375,3.73325,-1.192,
Fluoxetine,0.001,Dose_3,24,B,23.075,25.129875,-2.054875,26.5505,26.319125,0.231375,2.28625,-0.113,
Fluoxetine,0.001,Dose_3,25,C,22.8545,25.129875,-2.275375,25.647,26.319125,-0.672125000000001,1.60325,0.295,
Fluoxetine,0.001,Dose_3,26,C,22.987,25.129875,-2.142875,29.436,26.319125,3.116875,5.25975,-1.455,
Fluoxetine,0.001,Dose_3,27,C,23.1965,25.129875,-1.933375,25.465,26.319125,-0.854125,1.07925,0.442,
Fluoxetine,0.0001,Dose_4,28,A,24.686,25.129875,-0.443875000000002,26.8775,26.319125,0.558375000000002,1.00225,-1.258,
Fluoxetine,0.0001,Dose_4,29,A,23.363,25.129875,-1.766875,26.2565,26.319125,-0.062624999999997,1.70425000000001,0.035,
Fluoxetine,0.0001,Dose_4,30,A,22.899,25.129875,-2.230875,27.687,26.319125,1.367875,3.59875,-0.613,
Fluoxetine,0.0001,Dose_4,31,B,25.039,25.129875,-0.0908750000000005,28.895,26.319125,2.575875,2.66675,-28.345,
Fluoxetine,0.0001,Dose_4,32,B,21.7665,25.129875,-3.363375,25.918,26.319125,-0.401125,2.96225,0.119,
Fluoxetine,0.0001,Dose_4,33,B,22.235,25.129875,-2.894875,25.281,26.319125,-1.038125,1.85675,0.359,
Fluoxetine,0.0001,Dose_4,34,C,22.715,25.129875,-2.414875,24.257,26.319125,-2.062125,0.35275,0.854,
Fluoxetine,0.0001,Dose_4,35,C,59.4905,25.129875,34.360625,68.8835,26.319125,42.564375,8.20375,1.239,
Fluoxetine,0.0001,Dose_4,36,C,23.0985,25.129875,-2.031375,26.7985,26.319125,0.479375000000001,2.51075,-0.236,
Fluoxetine,0.00001,Dose_5,37,A,25.663,25.129875,0.533124999999998,25.9015,26.319125,-0.417625000000001,-0.950749999999999,-0.783,
Fluoxetine,0.00001,Dose_5,38,A,24.513,25.129875,-0.616875000000004,32.091,26.319125,5.771875,6.38875000000001,-9.357,
Fluoxetine,0.00001,Dose_5,39,A,24.34,25.129875,-0.789875000000002,27.729,26.319125,1.409875,2.19975,-1.785,
Fluoxetine,0.00001,Dose_5,40,B,23.813,25.129875,-1.316875,31.1045,26.319125,4.785375,6.10225000000001,-3.634,
Fluoxetine,0.00001,Dose_5,41,B,23.857,25.129875,-1.272875,28.9245,26.319125,2.605375,3.87825,-2.047,
Fluoxetine,0.00001,Dose_5,42,B,23.8355,25.129875,-1.294375,25.8875,26.319125,-0.431625,0.862750000000002,0.333,
Fluoxetine,0.00001,Dose_5,43,C,24.8585,25.129875,-0.271375000000003,31.5875,26.319125,5.268375,5.53975,-19.414,
Fluoxetine,0.00001,Dose_5,44,C,22.301,25.129875,-2.828875,28.176,26.319125,1.856875,4.68575,-0.656,
Fluoxetine,0.00001,Dose_5,45,C,24.6475,25.129875,-0.482375000000001,27.082,26.319125,0.762875000000001,1.24525,-1.581,
Fluoxetine,0,Dose_6,46,A,24.6215,25.129875,-0.508375000000001,24.2055,26.319125,-2.113625,-1.60525,4.158,
Fluoxetine,0,Dose_6,47,A,23.918,25.129875,-1.211875,26.803,26.319125,0.483874999999998,1.69575,-0.399,
Fluoxetine,0,Dose_6,48,A,23.537,25.129875,-1.592875,27.1775,26.319125,0.858375000000002,2.45125000000001,-0.539,
Fluoxetine,0,Dose_6,49,B,24.1425,25.129875,-0.987375000000004,27.499,26.319125,1.179875,2.16725000000001,-1.195,
Fluoxetine,0,Dose_6,50,B,23.355,25.129875,-1.774875,29.8525,26.319125,3.533375,5.30825,-1.991,
Fluoxetine,0,Dose_6,51,B,23.3855,25.129875,-1.744375,26.9235,26.319125,0.604375000000001,2.34875,-0.346,
Fluoxetine,0,Dose_6,52,C,22.021,25.129875,-3.108875,24.475,26.319125,-1.844125,1.26475,0.593,
Fluoxetine,0,Dose_6,53,C,21.865,25.129875,-3.264875,22.7015,26.319125,-3.617625,-0.352749999999997,1.108,
Fluoxetine,0,Dose_6,54,C,23.8095,25.129875,-1.320375,22.87,26.319125,-3.449125,-2.12875,2.612,
Flutamide,1,Dose_1,1,A,18.5275,19.561375,-1.033875,25.2565,20.803625,4.452875,5.48675,-4.307,
Flutamide,1,Dose_1,2,A,18.342,19.561375,-1.219375,23.966,20.803625,3.162375,4.38175,-2.593,
Flutamide,1,Dose_1,3,A,18.8565,19.561375,-0.704875000000001,22.6165,20.803625,1.812875,2.51775,-2.572,
Flutamide,1,Dose_1,4,B,17.917,19.561375,-1.644375,26.054,20.803625,5.250375,6.89475,-3.193,
Flutamide,1,Dose_1,5,B,17.687,19.561375,-1.874375,29.4015,20.803625,8.597875,10.47225,-4.587,
Flutamide,1,Dose_1,6,B,18.2005,19.561375,-1.360875,26.868,20.803625,6.064375,7.42525000000001,-4.456,
Flutamide,1,Dose_1,7,C,18.486,19.561375,-1.075375,25.9145,20.803625,5.110875,6.18625,-4.753,
Flutamide,1,Dose_1,8,C,17.47,19.561375,-2.091375,19.847,20.803625,-0.956624999999999,1.13475,0.457,
Flutamide,1,Dose_1,9,C,19.228,19.561375,-0.333375,31.9875,20.803625,11.183875,11.51725,-33.547,
Flutamide,0.1,Dose_2,10,A,19.122,19.561375,-0.439375000000002,26.147,20.803625,5.343375,5.78275,-12.161,
Flutamide,0.1,Dose_2,11,A,18.75,19.561375,-0.811375000000002,31.4175,20.803625,10.613875,11.42525,-13.081,
Flutamide,0.1,Dose_2,12,A,16.361,19.561375,-3.200375,31.6135,20.803625,10.809875,14.01025,-3.378,
Flutamide,0.1,Dose_2,13,B,17.255,19.561375,-2.306375,31.7805,20.803625,10.976875,13.28325,-4.759,
Flutamide,0.1,Dose_2,14,B,18.8505,19.561375,-0.710875000000002,31.1455,20.803625,10.341875,11.05275,-14.548,
Flutamide,0.1,Dose_2,15,B,19.222,19.561375,-0.339375,31.901,20.803625,11.097375,11.43675,-32.699,
Flutamide,0.1,Dose_2,16,C,18.026,19.561375,-1.535375,30.9455,20.803625,10.141875,11.67725,-6.605,
Flutamide,0.1,Dose_2,17,C,17.918,19.561375,-1.643375,30.1285,20.803625,9.324875,10.96825,-5.674,
Flutamide,0.1,Dose_2,18,C,18.7565,19.561375,-0.804874999999999,32.6285,20.803625,11.824875,12.62975,-14.692,
Flutamide,0.01,Dose_3,19,A,18.5815,19.561375,-0.979875000000003,25.6645,20.803625,4.860875,5.84075,-4.961,
Flutamide,0.01,Dose_3,20,A,19.347,19.561375,-0.214375,26.9155,20.803625,6.111875,6.32625,-28.51,
Flutamide,0.01,Dose_3,21,A,17.9435,19.561375,-1.617875,29.0495,20.803625,8.245875,9.86375,-5.097,
Flutamide,0.01,Dose_3,22,B,17.549,19.561375,-2.012375,28.246,20.803625,7.442375,9.45475,-3.698,
Flutamide,0.01,Dose_3,23,B,18.277,19.561375,-1.284375,33.7285,20.803625,12.924875,14.20925,-10.063,
Flutamide,0.01,Dose_3,24,B,17.3865,19.561375,-2.174875,31.535,20.803625,10.731375,12.90625,-4.934,
Flutamide,0.01,Dose_3,25,C,18.24,19.561375,-1.321375,28.4025,20.803625,7.598875,8.92025,-5.751,
Flutamide,0.01,Dose_3,26,C,16.6145,19.561375,-2.946875,23.02,20.803625,2.216375,5.16325000000001,-0.752,
Flutamide,0.01,Dose_3,27,C,17.5395,19.561375,-2.021875,23.081,20.803625,2.277375,4.29925,-1.126,
Flutamide,0.001,Dose_4,28,A,17.888,19.561375,-1.673375,20.178,20.803625,-0.625624999999999,1.04775,0.374,
Flutamide,0.001,Dose_4,29,A,15.8585,19.561375,-3.702875,26.1395,20.803625,5.335875,9.03875,-1.441,
Flutamide,0.001,Dose_4,30,A,17.9645,19.561375,-1.596875,24.387,20.803625,3.583375,5.18025,-2.244,
Flutamide,0.001,Dose_4,31,B,15.8965,19.561375,-3.664875,17.7265,20.803625,-3.077125,0.587750000000003,0.84,
Flutamide,0.001,Dose_4,32,B,15.2385,19.561375,-4.322875,30.517,20.803625,9.713375,14.03625,-2.247,
Flutamide,0.001,Dose_4,33,B,18.0135,19.561375,-1.547875,21.4805,20.803625,0.676874999999999,2.22475,-0.437,
Flutamide,0.001,Dose_4,34,C,18.475,19.561375,-1.086375,45.5325,20.803625,24.728875,25.81525,-22.763,
Flutamide,0.001,Dose_4,35,C,17.2485,19.561375,-2.312875,25.1615,20.803625,4.357875,6.67075,-1.884,
Flutamide,0.001,Dose_4,36,C,17.864,19.561375,-1.697375,24.327,20.803625,3.523375,5.22075,-2.076,
Flutamide,0.0001,Dose_5,37,A,19.4085,19.561375,-0.152875000000002,26.476,20.803625,5.672375,5.82525,-37.105,
Flutamide,0.0001,Dose_5,38,A,18.626,19.561375,-0.935375000000004,28.2655,20.803625,7.461875,8.39725,-7.977,
Flutamide,0.0001,Dose_5,39,A,11.6095,19.561375,-7.951875,21.158,20.803625,0.354375000000001,8.30625,-0.045,
Flutamide,0.0001,Dose_5,40,B,17.9515,19.561375,-1.609875,31.2275,20.803625,10.423875,12.03375,-6.475,
Flutamide,0.0001,Dose_5,41,B,17.504,19.561375,-2.057375,33.064,20.803625,12.260375,14.31775,-5.959,
Flutamide,0.0001,Dose_5,42,B,17.697,19.561375,-1.864375,29.292,20.803625,8.488375,10.35275,-4.553,
Flutamide,0.0001,Dose_5,43,C,16.9305,19.561375,-2.630875,31.1565,20.803625,10.352875,12.98375,-3.935,
Flutamide,0.0001,Dose_5,44,C,17.0585,19.561375,-2.502875,21.8815,20.803625,1.077875,3.58075,-0.431,
Flutamide,0.0001,Dose_5,45,C,17.9225,19.561375,-1.638875,22.9795,20.803625,2.175875,3.81475,-1.328,
Flutamide,0,Dose_6,46,A,20.6755,19.561375,1.114125,28.3635,20.803625,7.559875,6.44575,6.785,
Flutamide,0,Dose_6,47,A,18.7455,19.561375,-0.815875000000002,26.6555,20.803625,5.851875,6.66775,-7.173,
Flutamide,0,Dose_6,48,A,19.242,19.561375,-0.319375000000001,22.1475,20.803625,1.343875,1.66325,-4.208,
Flutamide,0,Dose_6,49,B,18.647,19.561375,-0.914375000000003,22.923,20.803625,2.119375,3.03375,-2.318,
Flutamide,0,Dose_6,50,B,19.105,19.561375,-0.456375000000001,26.251,20.803625,5.447375,5.90375,-11.936,
Flutamide,0,Dose_6,51,B,18.7,19.561375,-0.861375000000002,23.2785,20.803625,2.474875,3.33625,-2.873,
Flutamide,0,Dose_6,52,C,18.342,19.561375,-1.219375,26.1945,20.803625,5.390875,6.61025,-4.421,
Flutamide,0,Dose_6,53,C,18.4765,19.561375,-1.084875,25.223,20.803625,4.419375,5.50425,-4.074,
Flutamide,0,Dose_6,54,C,18.2745,19.561375,-1.286875,25.109,20.803625,4.305375,5.59225,-3.346,
Glyphosate,1,Dose_1,1,A,18.6935,20.303375,-1.609875,30.0795,20.977375,9.102125,10.712,-5.654,
Glyphosate,1,Dose_1,2,A,19.627,20.303375,-0.676375,27.947,20.977375,6.969625,7.646,-10.304,
Glyphosate,1,Dose_1,3,A,17.969,20.303375,-2.334375,29.639,20.977375,8.661625,10.996,-3.71,
Glyphosate,1,Dose_1,4,B,18.9895,20.303375,-1.313875,54.168,20.977375,33.190625,34.5045,-25.262,
Glyphosate,1,Dose_1,5,B,18.9675,20.303375,-1.335875,31.7795,20.977375,10.802125,12.138,-8.086,
Glyphosate,1,Dose_1,6,B,19.1175,20.303375,-1.185875,43.1925,20.977375,22.215125,23.401,-18.733,
Glyphosate,1,Dose_1,7,C,18.674,20.303375,-1.629375,30.285,20.977375,9.307625,10.937,-5.712,
Glyphosate,1,Dose_1,8,C,18.686,20.303375,-1.617375,26.7625,20.977375,5.785125,7.4025,-3.577,
Glyphosate,1,Dose_1,9,C,19.1175,20.303375,-1.185875,30.879,20.977375,9.901625,11.0875,-8.35,
Glyphosate,0.1,Dose_2,10,A,19.297,20.303375,-1.006375,29.6035,20.977375,8.626125,9.6325,-8.571,
Glyphosate,0.1,Dose_2,11,A,18.8805,20.303375,-1.422875,34.0755,20.977375,13.098125,14.521,-9.205,
Glyphosate,0.1,Dose_2,12,A,19.6295,20.303375,-0.673874999999999,28.617,20.977375,7.639625,8.3135,-11.337,
Glyphosate,0.1,Dose_2,13,B,19.193,20.303375,-1.110375,34.643,20.977375,13.665625,14.776,-12.307,
Glyphosate,0.1,Dose_2,14,B,18.583,20.303375,-1.720375,33.343,20.977375,12.365625,14.086,-7.188,
Glyphosate,0.1,Dose_2,15,B,18.9005,20.303375,-1.402875,30.228,20.977375,9.250625,10.6535,-6.594,
Glyphosate,0.1,Dose_2,16,C,18.265,20.303375,-2.038375,30.902,20.977375,9.924625,11.963,-4.869,
Glyphosate,0.1,Dose_2,17,C,18.3585,20.303375,-1.944875,30.0605,20.977375,9.083125,11.028,-4.67,
Glyphosate,0.1,Dose_2,18,C,19.1105,20.303375,-1.192875,21.091,20.977375,0.113624999999999,1.3065,-0.095,
Glyphosate,0.01,Dose_3,19,A,19.4485,20.303375,-0.854875,38.1135,20.977375,17.136125,17.991,-20.045,
Glyphosate,0.01,Dose_3,20,A,19.383,20.303375,-0.920374999999996,36.6795,20.977375,15.702125,16.6225,-17.061,
Glyphosate,0.01,Dose_3,21,A,18.254,20.303375,-2.049375,32.855,20.977375,11.877625,13.927,-5.796,
Glyphosate,0.01,Dose_3,22,B,18.441,20.303375,-1.862375,31.1235,20.977375,10.146125,12.0085,-5.448,
Glyphosate,0.01,Dose_3,23,B,18.7385,20.303375,-1.564875,27.876,20.977375,6.898625,8.4635,-4.408,
Glyphosate,0.01,Dose_3,24,B,18.7625,20.303375,-1.540875,25.752,20.977375,4.774625,6.3155,-3.099,
Glyphosate,0.01,Dose_3,25,C,18.2795,20.303375,-2.023875,26.138,20.977375,5.160625,7.1845,-2.55,
Glyphosate,0.01,Dose_3,26,C,18.217,20.303375,-2.086375,24.6885,20.977375,3.711125,5.7975,-1.779,
Glyphosate,0.01,Dose_3,27,C,19.042,20.303375,-1.261375,20.302,20.977375,-0.675375000000003,0.585999999999995,0.535,
Glyphosate,0.001,Dose_4,28,A,19.9375,20.303375,-0.365874999999999,23.9695,20.977375,2.99212499999999,3.35799999999999,-8.178,
Glyphosate,0.001,Dose_4,29,A,18.6245,20.303375,-1.678875,24.297,20.977375,3.31962499999999,4.99849999999999,-1.977,
Glyphosate,0.001,Dose_4,30,A,18.7905,20.303375,-1.512875,28.9455,20.977375,7.968125,9.48099999999999,-5.267,
Glyphosate,0.001,Dose_4,31,B,18.3635,20.303375,-1.939875,24.058,20.977375,3.080625,5.0205,-1.588,
Glyphosate,0.001,Dose_4,32,B,18.438,20.303375,-1.865375,27.8795,20.977375,6.902125,8.7675,-3.7,
Glyphosate,0.001,Dose_4,33,B,18.4105,20.303375,-1.892875,23.7885,20.977375,2.811125,4.704,-1.485,
Glyphosate,0.001,Dose_4,34,C,18.2925,20.303375,-2.010875,21.4515,20.977375,0.474125000000001,2.485,-0.236,
Glyphosate,0.001,Dose_4,35,C,18.652,20.303375,-1.651375,26.057,20.977375,5.079625,6.73099999999999,-3.076,
Glyphosate,0.001,Dose_4,36,C,18.6495,20.303375,-1.653875,23.7235,20.977375,2.746125,4.4,-1.66,
Glyphosate,0.0001,Dose_5,37,A,20.3205,20.303375,0.0171250000000001,39.644,20.977375,18.666625,18.6495,1090.022,
Glyphosate,0.0001,Dose_5,38,A,19.4705,20.303375,-0.832874999999998,32.6095,20.977375,11.632125,12.465,-13.966,
