GO/Pathway/Gene Set/Gene ID,GO Level,GO/Pathway/Gene Set/Gene Name,All Genes (Expression Data),All Genes (Platform),Input Genes,Genes with BMD <= Highest Dose,Genes with BMD p-Value >= ,Genes with BMD/BMDL <= ,Genes with BMDU/BMD <= ,Genes with BMDU/BMDL <= ,Genes with BMD <= N-Fold Lowest Positive Dose ,Genes That Passed All Filters,Fisher's A Parameter,Fisher's B Parameter,Fisher's C Parameter,Fisher's D Parameter,Fisher's Exact Left P-Value,Fisher's Exact Right P-Value,Fisher's Exact Two Tail,Percentage,Entrez Gene IDs,Gene Symbols,Probe IDs,Genes with Conflicting Probesets,BMD Mean,BMD Median,BMD Minimum,BMD Standard Deviation,BMD wMean,BMD wSD,BMDL Mean,BMDL Median,BMDL Minimum,BMDL Standard Deviation,BMDL wMean,BMDL wSD,BMDU Mean,BMDU Median,BMDU Minimum,BMDU Standard Deviation,BMDU wMean,BMDU wSD,5th Percentile Index,BMD at 5th Percentile of Total Genes,10th Percentile Index,BMD at 10th Percentile of Total Genes,BMD List,BMDL List,BMDU List,Probes with Adverse Direction Up,Probes with Adverse Direction Down,Genes with Adverse Direction Up,Genes Up List,Genes Up Probes List,Genes Up BMD Mean,Genes Up BMD Median,Genes Up SD,Genes Up BMDL Mean,Genes Up BMDL Median,Genes Up BMDL SD,Genes Up BMDU Mean,Genes Up BMDU Median,Genes Up BMDU SD,BMD list (up),BMDL List (up),BMDU List (up),Genes with Adverse Direction Down,Genes Down List,Genes Down Probes List,Genes Down BMD Mean,Genes Down BMD Median,Genes Down SD,Genes Down BMDL Mean,Genes Down BMDL Median,Genes Down BMDL SD,Genes Down BMDU Mean,Genes Down BMDU Median,Genes Down BMDU SD,BMD list (down),BMDL List (down),BMDU List (down),Genes with Adverse Conflict Count,Genes Conflict List,Genes Conflict Probes List,BMD list (Conflict),BMDL list (Conflict),BMDU list (Conflict),Model Counts,Mean Fold Change,Total Fold Change,Min Fold Change,Max Fold Change,Standard Deviation Fold Change,Median Fold Change,Lower bound of the 95% confidence interval -  BMD,Upper bound of the 95% confidence interval -  BMD,Lower bound of the 95% confidence interval -  BMDL,Upper bound of the 95% confidence interval -  BMDL,Lower bound of the 95% confidence interval -  BMDU,Upper bound of the 95% confidence interval -  BMDU,Overall Direction,Percent Genes With Overall Direction Up,Percent Genes With Overall Direction Down,Percent Genes With Overall Direction Conflict
GO:0004180,6,carboxypeptidase activity,16,33,3,1,0,3,3,1,3,0,0,175,33,18743,0.73609,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004181,7,metallocarboxypeptidase activity,9,22,1,0,0,1,1,0,1,0,0,175,22,18754,0.81529,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004185,7,serine-type carboxypeptidase activity,3,4,1,1,0,1,1,1,1,0,0,175,4,18772,0.96357,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004197,6,cysteine-type endopeptidase activity,40,109,7,4,4,3,3,3,7,3,3,172,106,18670,0.98153,0.080118,0.080118,2.75,447832;445091;259303,capn3a;capn2l;caspb,ENSDARG00000041864;ENSDARG00000034211;ENSDARG00000052039,,416.7536667,401.437,369.286,56.69943637,434.5974875,55.04711577,246.8343333,242.015,229.074,20.59729061,253.3997626,19.76187083,704.9126667,665.875,595.318,133.4662896,746.5582058,130.5119266,,,,,479.538;401.437;369.286,269.414;242.015;229.074,853.545;665.875;595.318,2,1,2,445091;259303,ENSDARG00000034211;ENSDARG00000052039,385.3615,385.3615,22.73419012,235.5445,235.5445,9.150668855,630.5965,630.5965,49.89133316,401.437;369.286,242.015;229.074,665.875;595.318,1,447832,ENSDARG00000041864,479.538,479.538,,269.414,269.414,,853.545,853.545,,479.538,269.414,853.545,0,,,,,,"Linear,3(1)",1.964907855,5.910248041,1.776417971,2.107057095,0.172455501,2.026772976,352.5922144,480.915119,223.5263048,270.1423618,553.8813422,855.9439911,UP,0.666666667,0.333333333,0
GO:0004198,7,calcium-dependent cysteine-type endopeptidase activity,6,23,2,2,2,2,2,2,2,2,2,173,21,18755,0.9988,0.018888,0.018888,8.7,447832;445091,capn3a;capn2l,ENSDARG00000041864;ENSDARG00000034211,,440.4875,440.4875,401.437,55.22574672,446.0763327,54.65723191,255.7145,255.7145,242.015,19.3740187,257.6751462,19.17457519,759.71,759.71,665.875,132.7027296,773.1394852,131.3366373,0.5,440.4875,,,479.538;401.437,269.414;242.015,853.545;665.875,1,1,1,445091,ENSDARG00000034211,401.437,401.437,,242.015,242.015,,665.875,665.875,,401.437,242.015,665.875,1,447832,ENSDARG00000041864,479.538,479.538,,269.414,269.414,,853.545,853.545,,479.538,269.414,853.545,0,,,,,,"Linear,2(1)",2.066525194,4.13383007,2.026772976,2.107057095,0.056769445,2.066915035,363.94852,517.02648,228.86348,282.56552,575.7934,943.6266,CONFLICT,0.5,0.5,0
GO:0004222,6,metalloendopeptidase activity,23,100,5,2,2,1,1,1,5,1,1,174,99,18677,0.76412,0.60551,0.60551,1,678531,mmp30,ENSDARG00000045887,,453.458,453.458,453.458,,453.458,,260.864,260.864,260.864,,260.864,,788.241,788.241,788.241,,788.241,,,,,,453.458,260.864,788.241,1,0,1,678531,ENSDARG00000045887,453.458,453.458,,260.864,260.864,,788.241,788.241,,453.458,260.864,788.241,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.987151146,1.987151146,1.987151146,1.987151146,0,1.987151146,453.458,453.458,260.864,260.864,788.241,788.241,UP,1,0,0
GO:0004252,6,serine-type endopeptidase activity,40,157,8,3,2,4,4,3,8,2,2,173,155,18621,0.82255,0.42657,0.6582,1.27,678603;322691,st14a;plg,ENSDARG00000061173;ENSDARG00000023111,,443.584,443.584,414.4,41.2724086,437.0172117,40.21400619,257.133,257.133,247.101,14.18739046,254.8756665,13.82356463,765.782,765.782,694.968,100.1461192,749.8479077,97.57794115,,,,,414.4;472.768,247.101;267.165,694.968;836.596,2,0,2,678603;322691,ENSDARG00000061173;ENSDARG00000023111,443.584,443.584,41.2724086,257.133,257.133,14.18739046,765.782,765.782,100.1461192,414.4;472.768,247.101;267.165,694.968;836.596,0,,,,,,,,,,,,,,,0,,,,,,"Linear,2(1)",1.961906612,3.924884081,1.916603088,2.008280993,0.064826068,1.96244204,386.38336,500.78464,237.47028,276.79572,626.98656,904.57744,UP,1,0,0
GO:0004298,6,threonine-type endopeptidase activity,8,15,3,1,0,2,2,1,3,0,0,175,15,18761,0.87005,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004308,7,exo-alpha-sialidase activity,2,8,1,1,1,1,1,1,1,1,1,174,7,18769,0.99771,0.071543,0.071543,12.5,554166,st3gal7,ENSDARG00000039064,,588.837,588.837,588.837,,588.837,,298.373,298.373,298.373,,298.373,,1162.06,1162.06,1162.06,,1162.06,,0,588.837,0,588.837,588.837,298.373,1162.06,1,0,1,554166,ENSDARG00000039064,588.837,588.837,,298.373,298.373,,1162.06,1162.06,,588.837,298.373,1162.06,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.712301373,1.712301373,1.712301373,1.712301373,0,1.712301373,588.837,588.837,298.373,298.373,1162.06,1162.06,UP,1,0,0
GO:0004329,5,formate-tetrahydrofolate ligase activity,1,3,1,1,1,1,1,1,1,1,1,174,2,18774,0.99975,0.027449,0.027449,33.33,260441,mthfd1b,ENSDARG00000040492,,366.913,366.913,366.913,,366.913,,228.288,228.288,228.288,,228.288,,589.716,589.716,589.716,,589.716,,0,366.913,0,366.913,366.913,228.288,589.716,1,0,1,260441,ENSDARG00000040492,366.913,366.913,,228.288,228.288,,589.716,589.716,,366.913,228.288,589.716,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.020234346,2.020234346,2.020234346,2.020234346,0,2.020234346,366.913,366.913,228.288,228.288,589.716,589.716,UP,1,0,0
GO:0004331,9,"fructose-2,6-bisphosphate 2-phosphatase activity",2,9,1,1,1,1,1,1,1,1,1,174,8,18768,0.99707,0.080121,0.080121,11.11,386663,pfkfb4b,ENSDARG00000029075,,520.468,520.468,520.468,,520.468,,280.895,280.895,280.895,,280.895,,964.372,964.372,964.372,,964.372,,0,520.468,0,520.468,520.468,280.895,964.372,0,1,0,,,,,,,,,,,,,,,1,386663,ENSDARG00000029075,520.468,520.468,,280.895,280.895,,964.372,964.372,,520.468,280.895,964.372,0,,,,,,"Linear,1(1)",1.634017706,1.634017706,1.634017706,1.634017706,0,1.634017706,520.468,520.468,280.895,280.895,964.372,964.372,DOWN,0,1,0
GO:0004332,6,fructose-bisphosphate aldolase activity,5,5,1,0,0,0,0,0,1,0,0,175,5,18771,0.95467,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004349,6,glutamate 5-kinase activity,1,1,1,0,0,0,0,0,1,0,0,175,1,18775,0.99077,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004350,6,glutamate-5-semialdehyde dehydrogenase activity,1,1,1,0,0,0,0,0,1,0,0,175,1,18775,0.99077,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004356,7,glutamate-ammonia ligase activity,3,4,1,0,0,1,1,0,1,0,0,175,4,18772,0.96357,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004364,5,glutathione transferase activity,14,25,4,2,2,3,3,1,4,1,1,174,24,18752,0.97787,0.20712,0.20712,4,563972,gstt1a,ENSDARG00000042428,,521.13,521.13,521.13,,521.13,,281.3,281.3,281.3,,281.3,,965.434,965.434,965.434,,965.434,,,,,,521.13,281.3,965.434,1,0,1,563972,ENSDARG00000042428,521.13,521.13,,281.3,281.3,,965.434,965.434,,521.13,281.3,965.434,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.121764421,2.121764421,2.121764421,2.121764421,0,2.121764421,521.13,521.13,281.3,281.3,965.434,965.434,UP,1,0,0
GO:0004366,7,glycerol-3-phosphate O-acyltransferase activity,1,4,1,0,0,1,1,0,1,0,0,175,4,18772,0.96357,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004372,6,glycine hydroxymethyltransferase activity,1,2,1,1,0,1,1,1,1,0,0,175,2,18774,0.98162,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004386,3,helicase activity,58,122,5,2,2,5,5,4,5,2,2,173,120,18656,0.89643,0.31104,0.31104,1.64,406249;393850,ddx39ab;dhx38,ENSDARG00000015111;ENSDARG00000100013,,431.8555,431.8555,401.083,43.51888685,437.2434208,42.84663501,252.956,252.956,241.906,15.62705986,254.8907315,15.38566307,737.8405,737.8405,665.001,103.0106088,750.5938823,101.419367,,,,,462.628;401.083,264.006;241.906,810.68;665.001,1,1,1,406249,ENSDARG00000015111,462.628,462.628,,264.006,264.006,,810.68,810.68,,462.628,264.006,810.68,1,393850,ENSDARG00000100013,401.083,401.083,,241.906,241.906,,665.001,665.001,,401.083,241.906,665.001,0,,,,,,"Linear,2(1)",1.72136671,3.460046411,1.557173729,1.902872682,0.244446074,1.730023205,371.5414,492.1696,231.298,274.614,595.07508,880.60592,CONFLICT,0.5,0.5,0
GO:0004394,7,heparan sulfate 2-O-sulfotransferase activity,9,51,3,1,1,2,2,2,3,1,1,174,50,18726,0.91941,0.37735,0.37735,1.96,323424,sult1st1,ENSDARG00000028275,,513.82,513.82,513.82,,513.82,,279.395,279.395,279.395,,279.395,,944.936,944.936,944.936,,944.936,,,,,,513.82,279.395,944.936,1,0,1,323424,ENSDARG00000028275,513.82,513.82,,279.395,279.395,,944.936,944.936,,513.82,279.395,944.936,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.842792273,1.842792273,1.842792273,1.842792273,0,1.842792273,513.82,513.82,279.395,279.395,944.936,944.936,UP,1,0,0
GO:0004402,8,histone acetyltransferase activity,15,22,1,1,0,1,1,1,1,0,0,175,22,18754,0.81529,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004411,6,"homogentisate 1,2-dioxygenase activity",1,1,1,0,0,1,1,1,1,0,0,175,1,18775,0.99077,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004427,7,inorganic diphosphatase activity,2,4,1,1,0,1,1,1,1,0,0,175,4,18772,0.96357,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004438,9,phosphatidylinositol-3-phosphatase activity,7,18,1,1,1,0,0,0,1,0,0,175,18,18758,0.84614,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004445,9,inositol-polyphosphate 5-phosphatase activity,1,5,1,1,0,1,1,1,1,0,0,175,5,18771,0.95467,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004448,6,isocitrate dehydrogenase activity,5,5,1,1,1,1,1,1,1,1,1,174,4,18772,0.99917,0.045332,0.045332,20,550579,idh3g,ENSDARG00000023648,,727.269,727.269,727.269,,727.269,,321.771,321.771,321.771,,321.771,,1643.78,1643.78,1643.78,,1643.78,,0,727.269,0,727.269,727.269,321.771,1643.78,1,0,1,550579,ENSDARG00000023648,727.269,727.269,,321.771,321.771,,1643.78,1643.78,,727.269,321.771,1643.78,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.277266264,2.277266264,2.277266264,2.277266264,0,2.277266264,727.269,727.269,321.771,321.771,1643.78,1643.78,UP,1,0,0
GO:0004449,7,isocitrate dehydrogenase (NAD+) activity,3,3,1,1,1,1,1,1,1,1,1,174,2,18774,0.99975,0.027449,0.027449,33.33,550579,idh3g,ENSDARG00000023648,,727.269,727.269,727.269,,727.269,,321.771,321.771,321.771,,321.771,,1643.78,1643.78,1643.78,,1643.78,,0,727.269,0,727.269,727.269,321.771,1643.78,1,0,1,550579,ENSDARG00000023648,727.269,727.269,,321.771,321.771,,1643.78,1643.78,,727.269,321.771,1643.78,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.277266264,2.277266264,2.277266264,2.277266264,0,2.277266264,727.269,727.269,321.771,321.771,1643.78,1643.78,UP,1,0,0
GO:0004465,7,lipoprotein lipase activity,2,6,2,1,0,1,1,1,2,0,0,175,6,18770,0.94585,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004467,5,long-chain fatty acid-CoA ligase activity,9,14,1,0,0,1,1,0,1,0,0,175,14,18762,0.87816,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004477,7,methenyltetrahydrofolate cyclohydrolase activity,1,5,1,1,1,1,1,1,1,1,1,174,4,18772,0.99917,0.045332,0.045332,20,260441,mthfd1b,ENSDARG00000040492,,366.913,366.913,366.913,,366.913,,228.288,228.288,228.288,,228.288,,589.716,589.716,589.716,,589.716,,0,366.913,0,366.913,366.913,228.288,589.716,1,0,1,260441,ENSDARG00000040492,366.913,366.913,,228.288,228.288,,589.716,589.716,,366.913,228.288,589.716,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.020234346,2.020234346,2.020234346,2.020234346,0,2.020234346,366.913,366.913,228.288,228.288,589.716,589.716,UP,1,0,0
GO:0004485,6,methylcrotonoyl-CoA carboxylase activity,2,3,1,1,1,1,1,1,1,1,1,174,2,18774,0.99975,0.027449,0.027449,33.33,777632,mccc1,ENSDARG00000102538,,298.285,298.285,298.285,,298.285,,196.325,196.325,196.325,,196.325,,453.195,453.195,453.195,,453.195,,0,298.285,0,298.285,298.285,196.325,453.195,1,0,1,777632,ENSDARG00000102538,298.285,298.285,,196.325,196.325,,453.195,453.195,,298.285,196.325,453.195,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.11541152,2.11541152,2.11541152,2.11541152,0,2.11541152,298.285,298.285,196.325,196.325,453.195,453.195,UP,1,0,0
GO:0004486,6,methylenetetrahydrofolate dehydrogenase [NAD(P)+] activity,1,5,1,1,1,1,1,1,1,1,1,174,4,18772,0.99917,0.045332,0.045332,20,260441,mthfd1b,ENSDARG00000040492,,366.913,366.913,366.913,,366.913,,228.288,228.288,228.288,,228.288,,589.716,589.716,589.716,,589.716,,0,366.913,0,366.913,366.913,228.288,589.716,1,0,1,260441,ENSDARG00000040492,366.913,366.913,,228.288,228.288,,589.716,589.716,,366.913,228.288,589.716,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.020234346,2.020234346,2.020234346,2.020234346,0,2.020234346,366.913,366.913,228.288,228.288,589.716,589.716,UP,1,0,0
GO:0004488,7,methylenetetrahydrofolate dehydrogenase (NADP+) activity,1,5,1,1,1,1,1,1,1,1,1,174,4,18772,0.99917,0.045332,0.045332,20,260441,mthfd1b,ENSDARG00000040492,,366.913,366.913,366.913,,366.913,,228.288,228.288,228.288,,228.288,,589.716,589.716,589.716,,589.716,,0,366.913,0,366.913,366.913,228.288,589.716,1,0,1,260441,ENSDARG00000040492,366.913,366.913,,228.288,228.288,,589.716,589.716,,366.913,228.288,589.716,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.020234346,2.020234346,2.020234346,2.020234346,0,2.020234346,366.913,366.913,228.288,228.288,589.716,589.716,UP,1,0,0
GO:0004497,4,monooxygenase activity,42,137,5,3,3,5,5,5,5,3,3,172,134,18642,0.96167,0.13354,0.13354,2.19,100004700;792041;414331,cyp24a1;tbxas1;cyp51,ENSDARG00000103277;ENSDARG00000002249;ENSDARG00000042641,,396.409,390.011,350.138,49.77933008,390.339816,55.1814059,239.316,237.699,221.023,19.1527627,236.7259639,21.3121683,657.5243333,639.922,554.677,112.6843785,644.7406723,124.5608847,,,,,390.011;350.138;449.078,237.699;221.023;259.226,639.922;554.677;777.974,3,0,3,100004700;792041;414331,ENSDARG00000103277;ENSDARG00000002249;ENSDARG00000042641,396.409,390.011,49.77933008,239.316,237.699,19.1527627,657.5243333,639.922,112.6843785,390.011;350.138;449.078,237.699;221.023;259.226,639.922;554.677;777.974,0,,,,,,,,,,,,,,,0,,,,,,"Linear,3(1)",1.920253881,5.805112481,1.656852841,2.242749929,0.294062522,1.90550971,340.0783851,452.7396149,217.6426087,260.9893913,530.0099551,785.0387116,UP,1,0,0
GO:0004518,5,nuclease activity,38,149,6,1,0,3,3,2,6,0,0,175,149,18627,0.24963,1,0.65057,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004519,6,endonuclease activity,20,91,5,0,0,2,2,1,5,0,0,175,91,18685,0.42902,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004520,6,endodeoxyribonuclease activity,4,28,1,0,0,0,0,0,1,0,0,175,28,18748,0.77109,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004521,6,endoribonuclease activity,15,47,2,0,0,1,1,1,2,0,0,175,47,18729,0.64625,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004527,6,exonuclease activity,21,59,2,1,0,1,1,1,2,0,0,175,59,18717,0.57799,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004528,7,phosphodiesterase I activity,2,5,1,0,0,0,0,0,1,0,0,175,5,18771,0.95467,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004529,6,exodeoxyribonuclease activity,2,13,1,0,0,0,0,0,1,0,0,175,13,18763,0.88635,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004530,8,deoxyribonuclease I activity,3,6,1,0,0,0,0,0,1,0,0,175,6,18770,0.94585,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004532,6,exoribonuclease activity,10,24,1,1,0,1,1,1,1,0,0,175,24,18752,0.80028,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004535,9,poly(A)-specific ribonuclease activity,6,9,1,1,0,1,1,1,1,0,0,175,9,18767,0.91988,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004536,5,deoxyribonuclease activity,6,41,2,0,0,0,0,0,2,0,0,175,41,18735,0.68333,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004540,5,ribonuclease activity,25,77,3,1,0,2,2,2,3,0,0,175,77,18699,0.48881,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004550,6,nucleoside diphosphate kinase activity,7,20,2,0,0,1,1,0,2,0,0,175,20,18756,0.83057,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004553,5,"hydrolase activity, hydrolyzing O-glycosyl compounds",37,113,11,5,4,4,4,4,11,2,2,173,111,18665,0.91294,0.28034,0.28034,1.77,554166;335494,st3gal7;fuca1.1,ENSDARG00000039064;ENSDARG00000035890,,555.848,555.848,522.859,46.65349121,547.2343496,45.03507851,290.0765,290.0765,281.78,11.73302282,287.9102279,11.32600348,1066.127,1066.127,970.194,135.6697497,1041.078247,130.9633571,,,,,588.837;522.859,298.373;281.78,1162.06;970.194,2,0,2,554166;335494,ENSDARG00000039064;ENSDARG00000035890,555.848,555.848,46.65349121,290.0765,290.0765,11.73302282,1066.127,1066.127,135.6697497,588.837;522.859,298.373;281.78,1162.06;970.194,0,,,,,,,,,,,,,,,0,,,,,,"Linear,2(1)",1.680103916,3.36081326,1.648511887,1.712301373,0.045105979,1.68040663,491.18956,620.50644,273.81536,306.33764,878.09832,1254.15568,UP,1,0,0
GO:0004556,7,alpha-amylase activity,2,3,2,0,0,0,0,0,2,0,0,175,3,18773,0.97255,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004559,7,alpha-mannosidase activity,15,31,2,1,1,0,0,0,2,0,0,175,31,18745,0.74989,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004560,7,alpha-L-fucosidase activity,2,3,2,2,1,2,2,2,2,1,1,174,2,18774,0.99975,0.027449,0.027449,33.33,335494,fuca1.1,ENSDARG00000035890,,522.859,522.859,522.859,,522.859,,281.78,281.78,281.78,,281.78,,970.194,970.194,970.194,,970.194,,0,522.859,0,522.859,522.859,281.78,970.194,1,0,1,335494,ENSDARG00000035890,522.859,522.859,,281.78,281.78,,970.194,970.194,,522.859,281.78,970.194,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.648511887,1.648511887,1.648511887,1.648511887,0,1.648511887,522.859,522.859,281.78,281.78,970.194,970.194,UP,1,0,0
GO:0004568,6,chitinase activity,4,8,1,0,0,0,0,0,1,0,0,175,8,18768,0.92846,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004596,9,peptide alpha-N-acetyltransferase activity,7,9,1,1,0,0,0,0,1,0,0,175,9,18767,0.91988,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004601,4,peroxidase activity,20,42,4,1,0,3,3,1,4,0,0,175,42,18734,0.67701,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0004602,5,glutathione peroxidase activity,8,15,4,1,0,3,3,1,4,0,0,175,15,18761,0.87005,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
