Identifier,EE2-1ng/L-C
ENSDARG00000113380,0
ENSDARG00000101093,1
ENSDARG00000116340,0
ENSDARG00000101320,2
ENSDARG00000103196,0
ENSDARG00000099009,0
ENSDARG00000102321,0
ENSDARG00000102731,0
ENSDARG00000101790,0
ENSDARG00000104605,1
ENSDARG00000101319,3
ENSDARG00000102950,10
ENSDARG00000099612,0
ENSDARG00000103795,8
ENSDARG00000102033,0
ENSDARG00000103237,0
ENSDARG00000104488,0
ENSDARG00000101056,0
ENSDARG00000100686,0
ENSDARG00000100899,0
ENSDARG00000105206,2
ENSDARG00000102372,3
ENSDARG00000098688,0
ENSDARG00000107858,0
ENSDARG00000112868,0
ENSDARG00000067801,1
ENSDARG00000099984,0
ENSDARG00000105834,0
ENSDARG00000089385,0
ENSDARG00000105690,0
ENSDARG00000117089,2
ENSDARG00000116283,0
ENSDARG00000098909,1
ENSDARG00000099865,53
ENSDARG00000100985,0
ENSDARG00000098259,0
ENSDARG00000090617,2
ENSDARG00000016858,12
ENSDARG00000042555,0
ENSDARG00000060980,3
ENSDARG00000036911,5
ENSDARG00000077950,10
ENSDARG00000007708,156
ENSDARG00000019707,0
ENSDARG00000036913,0
ENSDARG00000100804,0
ENSDARG00000089357,0
ENSDARG00000036915,11
ENSDARG00000022996,2
ENSDARG00000096987,0
ENSDARG00000087100,0
ENSDARG00000015971,1
ENSDARG00000022218,4
ENSDARG00000068655,2
ENSDARG00000032188,3
ENSDARG00000094995,0
ENSDARG00000114965,0
ENSDARG00000092133,0
ENSDARG00000114455,0
ENSDARG00000094749,0
ENSDARG00000110986,0
ENSDARG00000114913,0
ENSDARG00000115473,0
ENSDARG00000070138,0
ENSDARG00000113976,0
ENSDARG00000095687,0
ENSDARG00000115596,0
ENSDARG00000094878,0
ENSDARG00000115897,0
ENSDARG00000116627,0
ENSDARG00000109294,0
ENSDARG00000112108,0
ENSDARG00000029905,13
ENSDARG00000076991,0
ENSDARG00000030022,3
ENSDARG00000109364,0
ENSDARG00000024219,10
ENSDARG00000086337,0
ENSDARG00000019208,2
ENSDARG00000103554,18
ENSDARG00000079484,0
ENSDARG00000090948,1
ENSDARG00000094253,0
ENSDARG00000077906,6
ENSDARG00000046071,3
ENSDARG00000058968,1
ENSDARG00000010149,305
ENSDARG00000020072,27
ENSDARG00000092263,0
ENSDARG00000004187,12
ENSDARG00000094542,0
ENSDARG00000034291,753
ENSDARG00000081621,0
ENSDARG00000036584,7
ENSDARG00000094738,2
ENSDARG00000059046,4
ENSDARG00000104775,2
ENSDARG00000099416,0
ENSDARG00000098616,0
ENSDARG00000099332,0
ENSDARG00000113379,0
ENSDARG00000102159,0
ENSDARG00000101786,0
ENSDARG00000105047,0
ENSDARG00000103060,0
ENSDARG00000098408,2
ENSDARG00000102180,4
ENSDARG00000111931,0
ENSDARG00000068214,162
ENSDARG00000017602,31
ENSDARG00000096310,0
ENSDARG00000079472,0
ENSDARG00000044801,0
ENSDARG00000018334,388
ENSDARG00000104517,152
ENSDARG00000086746,13
ENSDARG00000088619,6
ENSDARG00000103528,0
ENSDARG00000090818,2
ENSDARG00000012953,12
ENSDARG00000044807,1
ENSDARG00000044808,0
ENSDARG00000044809,5
ENSDARG00000044811,8
ENSDARG00000093173,1
ENSDARG00000092664,3
ENSDARG00000092967,3
ENSDARG00000096367,5
ENSDARG00000101028,0
ENSDARG00000080562,0
ENSDARG00000091271,2
ENSDARG00000104776,0
ENSDARG00000012593,272
ENSDARG00000080661,0
ENSDARG00000014053,45
ENSDARG00000093667,0
ENSDARG00000092842,0
ENSDARG00000093602,0
ENSDARG00000102891,8
ENSDARG00000103198,11
ENSDARG00000099743,2
ENSDARG00000101659,0
ENSDARG00000117093,3
ENSDARG00000101139,11
ENSDARG00000100657,2
ENSDARG00000098981,0
ENSDARG00000110056,0
ENSDARG00000100082,8
ENSDARG00000107158,0
ENSDARG00000083857,0
ENSDARG00000016754,29
ENSDARG00000014201,16
ENSDARG00000111664,0
ENSDARG00000009851,4
ENSDARG00000063706,0
ENSDARG00000060109,3
ENSDARG00000024831,12
ENSDARG00000038729,10
ENSDARG00000038728,0
ENSDARG00000114567,0
ENSDARG00000077540,2
ENSDARG00000068856,0
ENSDARG00000086262,0
ENSDARG00000077638,0
ENSDARG00000086236,0
ENSDARG00000090041,0
ENSDARG00000087469,0
ENSDARG00000084079,0
ENSDARG00000059507,0
ENSDARG00000113533,0
ENSDARG00000014480,0
ENSDARG00000023362,0
ENSDARG00000037962,37
ENSDARG00000037963,0
ENSDARG00000037964,1
ENSDARG00000014592,0
ENSDARG00000060106,0
ENSDARG00000055550,0
ENSDARG00000117422,0
ENSDARG00000084593,0
ENSDARG00000105117,26
ENSDARG00000103699,14
ENSDARG00000102730,9
ENSDARG00000100973,0
ENSDARG00000104370,3
ENSDARG00000098906,0
ENSDARG00000109699,0
ENSDARG00000117251,0
ENSDARG00000115806,0
ENSDARG00000117472,0
ENSDARG00000104480,3
ENSDARG00000086158,0
ENSDARG00000069980,6
ENSDARG00000092752,0
ENSDARG00000059978,27
ENSDARG00000052893,1
ENSDARG00000043074,1
ENSDARG00000052894,10
ENSDARG00000075191,1
ENSDARG00000079637,5
ENSDARG00000083634,0
ENSDARG00000094879,4
ENSDARG00000060006,11
ENSDARG00000016570,14
ENSDARG00000100709,8
ENSDARG00000105195,2
ENSDARG00000069988,1
ENSDARG00000107839,0
ENSDARG00000052903,3
ENSDARG00000058630,6
ENSDARG00000067979,3
ENSDARG00000029822,18
ENSDARG00000017490,29
ENSDARG00000034048,1
ENSDARG00000027828,48
ENSDARG00000092726,9
ENSDARG00000044795,0
ENSDARG00000058679,1
ENSDARG00000058682,0
ENSDARG00000044797,0
ENSDARG00000058693,138
ENSDARG00000002600,1
ENSDARG00000006251,39
ENSDARG00000028106,48
ENSDARG00000090036,3
ENSDARG00000058725,0
ENSDARG00000058728,3
ENSDARG00000058740,2
ENSDARG00000058746,12
ENSDARG00000063155,11
ENSDARG00000088318,35
ENSDARG00000012820,45
ENSDARG00000086733,0
ENSDARG00000092916,2
ENSDARG00000011371,4
ENSDARG00000026787,0
ENSDARG00000011926,0
ENSDARG00000070040,0
ENSDARG00000070045,13
ENSDARG00000098039,0
ENSDARG00000117700,0
ENSDARG00000098023,0
ENSDARG00000106129,0
ENSDARG00000117235,0
ENSDARG00000107324,0
ENSDARG00000094455,0
ENSDARG00000113932,0
ENSDARG00000114627,0
ENSDARG00000074894,10
ENSDARG00000117454,0
ENSDARG00000012126,1
ENSDARG00000016396,6
ENSDARG00000028900,1
ENSDARG00000099284,0
ENSDARG00000019231,59
ENSDARG00000057635,1
ENSDARG00000003920,71
ENSDARG00000042232,0
ENSDARG00000058488,0
ENSDARG00000076283,25
ENSDARG00000078645,1
ENSDARG00000052923,3
ENSDARG00000060025,0
ENSDARG00000093863,0
ENSDARG00000062986,11
ENSDARG00000044776,4
ENSDARG00000044775,0
ENSDARG00000044774,0
ENSDARG00000074697,2
ENSDARG00000010524,0
ENSDARG00000076092,2
ENSDARG00000062970,2
ENSDARG00000001994,156
ENSDARG00000107502,0
ENSDARG00000087110,2
ENSDARG00000075362,1
ENSDARG00000073792,3
ENSDARG00000007912,2
ENSDARG00000079295,1
ENSDARG00000069895,0
ENSDARG00000026634,14
ENSDARG00000079839,0
ENSDARG00000013227,0
ENSDARG00000087633,0
ENSDARG00000045567,1
ENSDARG00000045565,2
ENSDARG00000045562,1
ENSDARG00000074481,5
ENSDARG00000078915,0
ENSDARG00000005980,21
ENSDARG00000058023,0
ENSDARG00000095592,0
ENSDARG00000107942,0
ENSDARG00000089758,1
ENSDARG00000092303,0
ENSDARG00000094859,0
ENSDARG00000011594,5
ENSDARG00000016718,0
ENSDARG00000010717,24
ENSDARG00000044751,45
ENSDARG00000017388,11
ENSDARG00000044752,1
ENSDARG00000044753,21
ENSDARG00000001769,8
ENSDARG00000044754,3
ENSDARG00000044755,1
ENSDARG00000096300,0
ENSDARG00000077550,0
ENSDARG00000004177,1
ENSDARG00000096884,0
ENSDARG00000057936,6
ENSDARG00000057928,9
ENSDARG00000076552,0
ENSDARG00000028257,0
ENSDARG00000092652,1
ENSDARG00000004451,0
ENSDARG00000092722,0
ENSDARG00000117797,0
ENSDARG00000069518,1
ENSDARG00000069521,27
ENSDARG00000111211,0
ENSDARG00000069525,4
ENSDARG00000057882,28
ENSDARG00000069527,4
ENSDARG00000005122,18
ENSDARG00000079286,3
ENSDARG00000113703,0
ENSDARG00000079947,0
ENSDARG00000057918,2
ENSDARG00000069538,2
ENSDARG00000019013,7
ENSDARG00000117269,0
ENSDARG00000003835,76
ENSDARG00000011459,23
ENSDARG00000097626,0
ENSDARG00000057737,3
ENSDARG00000106754,0
ENSDARG00000004618,3
ENSDARG00000038788,1
ENSDARG00000092632,1
ENSDARG00000097313,0
ENSDARG00000044718,7
ENSDARG00000006527,23
ENSDARG00000016903,13
ENSDARG00000100081,0
ENSDARG00000104101,4
ENSDARG00000075837,2
ENSDARG00000074863,2
ENSDARG00000107439,0
ENSDARG00000094538,0
ENSDARG00000093234,0
ENSDARG00000020730,2
ENSDARG00000093026,0
ENSDARG00000014292,6
ENSDARG00000028699,9
ENSDARG00000058477,0
ENSDARG00000009386,0
ENSDARG00000057556,711
ENSDARG00000057571,55
ENSDARG00000057568,8
ENSDARG00000021351,33
ENSDARG00000105934,0
ENSDARG00000022569,2
ENSDARG00000092282,0
ENSDARG00000107781,0
ENSDARG00000099085,0
ENSDARG00000108551,0
ENSDARG00000016048,12
ENSDARG00000043339,1
ENSDARG00000069624,14
ENSDARG00000079818,0
ENSDARG00000063634,4
ENSDARG00000098112,3
ENSDARG00000057435,1
ENSDARG00000002593,10
ENSDARG00000057410,0
ENSDARG00000028780,1
ENSDARG00000090380,0
ENSDARG00000039974,8
ENSDARG00000092538,0
ENSDARG00000030932,1
ENSDARG00000094842,0
ENSDARG00000117618,0
ENSDARG00000023536,71
ENSDARG00000044695,4
ENSDARG00000044694,1
ENSDARG00000079104,1
ENSDARG00000044692,7
ENSDARG00000044691,1
ENSDARG00000077650,5
ENSDARG00000044688,0
ENSDARG00000001906,2
ENSDARG00000005098,3
ENSDARG00000096964,0
ENSDARG00000029832,1
ENSDARG00000044684,512
ENSDARG00000011671,9
ENSDARG00000078113,67
ENSDARG00000002204,5
ENSDARG00000057238,1
ENSDARG00000025174,0
ENSDARG00000089790,10
ENSDARG00000113103,2
ENSDARG00000016725,12
ENSDARG00000079031,0
ENSDARG00000007671,10
ENSDARG00000054319,15
ENSDARG00000093052,1
ENSDARG00000057121,0
ENSDARG00000057113,1
ENSDARG00000083232,0
ENSDARG00000016742,4
ENSDARG00000057101,3
ENSDARG00000057098,1
ENSDARG00000057096,0
ENSDARG00000043608,44
ENSDARG00000074777,23
ENSDARG00000057089,2
ENSDARG00000002020,2
ENSDARG00000039863,2
ENSDARG00000062307,2
ENSDARG00000002994,9
ENSDARG00000057039,0
ENSDARG00000094059,0
ENSDARG00000062293,0
ENSDARG00000092478,0
ENSDARG00000095459,17
ENSDARG00000057037,0
ENSDARG00000057032,8
ENSDARG00000057027,15
ENSDARG00000006604,3
ENSDARG00000014956,3
ENSDARG00000105751,0
ENSDARG00000105735,0
ENSDARG00000105817,0
ENSDARG00000105741,0
ENSDARG00000105757,1
ENSDARG00000094819,0
ENSDARG00000105768,0
ENSDARG00000105798,0
ENSDARG00000094913,1
ENSDARG00000056911,0
ENSDARG00000017385,2
ENSDARG00000034895,0
ENSDARG00000021149,14
ENSDARG00000056940,0
ENSDARG00000093183,1
ENSDARG00000092577,0
ENSDARG00000105729,0
ENSDARG00000095417,0
ENSDARG00000105706,0
ENSDARG00000094714,0
ENSDARG00000093856,0
ENSDARG00000092558,1
ENSDARG00000092707,1
ENSDARG00000094326,0
ENSDARG00000096264,0
ENSDARG00000075161,66
ENSDARG00000076169,3
ENSDARG00000099303,0
ENSDARG00000078916,0
ENSDARG00000089578,1
ENSDARG00000096382,3
ENSDARG00000010047,6
ENSDARG00000058327,2
ENSDARG00000096381,0
ENSDARG00000096368,1
ENSDARG00000023152,3
ENSDARG00000096380,0
ENSDARG00000059368,2
ENSDARG00000085724,0
ENSDARG00000108264,0
ENSDARG00000062056,38
ENSDARG00000069745,3
ENSDARG00000004260,0
ENSDARG00000069748,0
ENSDARG00000032380,4
ENSDARG00000044632,1
ENSDARG00000079293,0
ENSDARG00000007181,1
ENSDARG00000004937,1
ENSDARG00000085130,0
ENSDARG00000093473,0
ENSDARG00000097526,0
ENSDARG00000080129,0
ENSDARG00000093126,9
ENSDARG00000017312,12
ENSDARG00000003414,2
ENSDARG00000078970,0
ENSDARG00000062003,26
ENSDARG00000100892,0
ENSDARG00000104765,1
ENSDARG00000069767,0
ENSDARG00000087165,4
ENSDARG00000089088,0
ENSDARG00000091730,0
ENSDARG00000103447,0
ENSDARG00000069769,0
ENSDARG00000099325,0
ENSDARG00000103444,0
ENSDARG00000098463,0
ENSDARG00000099735,0
ENSDARG00000075757,1
ENSDARG00000098772,0
ENSDARG00000006666,6
ENSDARG00000091888,1
ENSDARG00000044612,0
ENSDARG00000095627,0
ENSDARG00000044613,0
ENSDARG00000069775,0
ENSDARG00000091119,2
ENSDARG00000056619,3
ENSDARG00000056625,0
ENSDARG00000056630,2
ENSDARG00000000349,0
ENSDARG00000044619,33
ENSDARG00000044622,0
ENSDARG00000088690,1
ENSDARG00000044625,26
ENSDARG00000044626,4
ENSDARG00000044627,0
ENSDARG00000044629,2
ENSDARG00000059774,5
ENSDARG00000006782,3
ENSDARG00000069441,2
ENSDARG00000015918,56
ENSDARG00000018738,5
ENSDARG00000008880,6
ENSDARG00000061749,1
ENSDARG00000089212,3
ENSDARG00000007184,8
ENSDARG00000056181,5
ENSDARG00000110410,0
ENSDARG00000117523,0
ENSDARG00000031075,3
ENSDARG00000085364,0
ENSDARG00000117689,0
ENSDARG00000044642,3
ENSDARG00000078435,12
ENSDARG00000074184,0
ENSDARG00000101796,0
ENSDARG00000107168,0
ENSDARG00000069467,1
ENSDARG00000081177,0
ENSDARG00000061794,27
ENSDARG00000056244,6
ENSDARG00000056267,6
ENSDARG00000061865,9
ENSDARG00000104326,5
ENSDARG00000056248,501
ENSDARG00000101767,0
ENSDARG00000014274,4
ENSDARG00000090899,0
ENSDARG00000090469,0
ENSDARG00000103687,47
ENSDARG00000042970,4
ENSDARG00000056239,9
ENSDARG00000091512,3
ENSDARG00000044655,1
ENSDARG00000105820,0
ENSDARG00000094515,0
ENSDARG00000105762,0
ENSDARG00000105719,0
ENSDARG00000105835,0
ENSDARG00000056277,0
ENSDARG00000105754,0
ENSDARG00000009771,23
ENSDARG00000008155,8
ENSDARG00000073707,10
ENSDARG00000086553,4
ENSDARG00000073781,1
ENSDARG00000089836,30
ENSDARG00000087753,0
ENSDARG00000020811,4
ENSDARG00000087666,0
ENSDARG00000079373,0
ENSDARG00000069494,2
ENSDARG00000078256,0
ENSDARG00000079908,2
ENSDARG00000094217,9
ENSDARG00000069495,0
ENSDARG00000069497,2
ENSDARG00000069498,1
ENSDARG00000091669,3
ENSDARG00000069501,0
ENSDARG00000069503,24
ENSDARG00000095025,0
ENSDARG00000015955,7
ENSDARG00000009544,21
ENSDARG00000009215,4
ENSDARG00000006580,0
ENSDARG00000069505,0
ENSDARG00000069507,0
ENSDARG00000025567,4
ENSDARG00000069766,0
ENSDARG00000024026,8
ENSDARG00000006524,26
ENSDARG00000010977,2
ENSDARG00000006316,584
ENSDARG00000082891,0
ENSDARG00000002391,6
ENSDARG00000059365,2
ENSDARG00000032714,3
ENSDARG00000107795,0
ENSDARG00000097511,0
ENSDARG00000054911,38
ENSDARG00000054916,27
ENSDARG00000077860,34
ENSDARG00000097025,0
ENSDARG00000054929,2
ENSDARG00000077938,0
ENSDARG00000088207,0
ENSDARG00000012399,11
ENSDARG00000092480,0
ENSDARG00000003175,1
ENSDARG00000044534,0
ENSDARG00000069266,1
ENSDARG00000055064,74
ENSDARG00000055076,17
ENSDARG00000037008,1
ENSDARG00000009553,86
ENSDARG00000098328,0
ENSDARG00000037009,54
ENSDARG00000037012,25
ENSDARG00000074057,90
ENSDARG00000098766,48
ENSDARG00000055132,5
ENSDARG00000044540,27
ENSDARG00000044541,4
ENSDARG00000055154,3
ENSDARG00000087993,1
ENSDARG00000044544,2
ENSDARG00000044545,10
ENSDARG00000079905,1
ENSDARG00000078317,1
ENSDARG00000088601,0
ENSDARG00000005945,27
ENSDARG00000044550,0
ENSDARG00000084957,0
ENSDARG00000020676,4
ENSDARG00000079095,0
ENSDARG00000012723,6
ENSDARG00000013755,328
ENSDARG00000001767,3
ENSDARG00000055278,21
ENSDARG00000005616,3
ENSDARG00000090730,0
ENSDARG00000075169,2
ENSDARG00000055338,0
ENSDARG00000044556,1
ENSDARG00000021241,0
ENSDARG00000097270,0
ENSDARG00000019501,0
ENSDARG00000061454,3
ENSDARG00000080427,0
ENSDARG00000107215,0
ENSDARG00000062328,0
ENSDARG00000055518,23
ENSDARG00000055523,4
ENSDARG00000083285,0
ENSDARG00000094912,0
ENSDARG00000095273,159
ENSDARG00000055536,8
ENSDARG00000055539,72
ENSDARG00000117105,0
ENSDARG00000077818,7
ENSDARG00000067591,5
ENSDARG00000015557,6
ENSDARG00000080922,0
ENSDARG00000078865,47
ENSDARG00000094085,0
ENSDARG00000004988,29
ENSDARG00000087457,0
ENSDARG00000077257,2
ENSDARG00000040178,0
ENSDARG00000083339,0
ENSDARG00000091692,0
ENSDARG00000103260,0
ENSDARG00000100964,1
ENSDARG00000011317,0
ENSDARG00000098587,0
ENSDARG00000116369,0
ENSDARG00000110627,0
ENSDARG00000109968,0
ENSDARG00000112176,0
ENSDARG00000115841,0
ENSDARG00000069362,0
ENSDARG00000110355,0
ENSDARG00000102728,1
ENSDARG00000099580,0
ENSDARG00000109332,0
ENSDARG00000097564,0
ENSDARG00000114310,0
ENSDARG00000098684,0
ENSDARG00000044567,7
ENSDARG00000075526,3
ENSDARG00000114922,0
ENSDARG00000044566,128
ENSDARG00000077116,3
ENSDARG00000086705,0
ENSDARG00000015033,0
ENSDARG00000014536,29
ENSDARG00000107769,0
ENSDARG00000031246,3
ENSDARG00000005551,7
ENSDARG00000055999,3
ENSDARG00000056005,5
ENSDARG00000045127,7
ENSDARG00000069428,0
ENSDARG00000004956,11
ENSDARG00000055955,0
ENSDARG00000055926,3
ENSDARG00000116832,0
ENSDARG00000069422,7
ENSDARG00000069421,2
ENSDARG00000056453,1
ENSDARG00000019060,39
ENSDARG00000020645,15
ENSDARG00000019312,4
ENSDARG00000074719,0
ENSDARG00000110266,1
ENSDARG00000105039,1
ENSDARG00000092044,16
ENSDARG00000019693,22
ENSDARG00000032746,0
ENSDARG00000032263,1
ENSDARG00000003344,0
ENSDARG00000014017,17
ENSDARG00000030006,5
ENSDARG00000061560,1
ENSDARG00000092398,1
ENSDARG00000004301,3
ENSDARG00000044596,0
ENSDARG00000044597,6
ENSDARG00000074222,0
ENSDARG00000044514,1
ENSDARG00000016789,0
ENSDARG00000044513,3
ENSDARG00000069373,2
ENSDARG00000033361,2
ENSDARG00000044512,0
ENSDARG00000106726,0
ENSDARG00000011171,6
ENSDARG00000090676,0
ENSDARG00000102482,21
ENSDARG00000107312,0
ENSDARG00000073961,0
ENSDARG00000012932,15
ENSDARG00000089078,3
ENSDARG00000092576,0
ENSDARG00000005908,8
ENSDARG00000079283,3
ENSDARG00000077364,1
ENSDARG00000044094,4
ENSDARG00000003127,23
ENSDARG00000094924,0
ENSDARG00000073704,17
ENSDARG00000075930,1
ENSDARG00000008255,32
ENSDARG00000054667,0
ENSDARG00000054658,0
ENSDARG00000117308,5
ENSDARG00000060200,0
ENSDARG00000103925,0
ENSDARG00000111106,31
ENSDARG00000104924,1
ENSDARG00000010238,11
ENSDARG00000103606,22
ENSDARG00000036629,496
ENSDARG00000036628,0
ENSDARG00000110481,2
ENSDARG00000089914,3
ENSDARG00000093099,0
ENSDARG00000069196,0
ENSDARG00000091943,0
ENSDARG00000092635,0
ENSDARG00000032373,1
ENSDARG00000033444,3
ENSDARG00000111280,0
ENSDARG00000022378,0
ENSDARG00000006408,39
ENSDARG00000060837,2
ENSDARG00000054374,0
ENSDARG00000010132,8
ENSDARG00000003845,8
ENSDARG00000007217,1
ENSDARG00000026236,3
ENSDARG00000044484,5
ENSDARG00000044491,0
ENSDARG00000094753,0
ENSDARG00000007108,3
ENSDARG00000090202,0
ENSDARG00000079393,1
ENSDARG00000021408,6
ENSDARG00000054510,1
ENSDARG00000069184,5
ENSDARG00000054542,0
ENSDARG00000044492,6
ENSDARG00000054530,10
ENSDARG00000074819,0
ENSDARG00000083084,0
ENSDARG00000098573,10
ENSDARG00000093449,0
ENSDARG00000081032,0
ENSDARG00000079257,1
ENSDARG00000109961,8
ENSDARG00000020043,10
ENSDARG00000076041,0
ENSDARG00000108299,0
ENSDARG00000117130,4
ENSDARG00000044402,17
ENSDARG00000032157,0
ENSDARG00000089800,0
ENSDARG00000069113,7
ENSDARG00000054307,1
ENSDARG00000091187,5
ENSDARG00000085249,0
ENSDARG00000060695,29
ENSDARG00000069105,9
ENSDARG00000060705,11
ENSDARG00000054164,14
ENSDARG00000079508,6
ENSDARG00000054172,17
ENSDARG00000115557,203
ENSDARG00000054191,90
ENSDARG00000078335,3
ENSDARG00000117731,1
ENSDARG00000102367,19
ENSDARG00000105287,30
ENSDARG00000099096,5
ENSDARG00000108937,3
ENSDARG00000079102,1
ENSDARG00000054103,1
ENSDARG00000054096,0
ENSDARG00000044387,0
ENSDARG00000060661,0
ENSDARG00000080423,0
ENSDARG00000018757,9
ENSDARG00000044375,11
ENSDARG00000033089,0
ENSDARG00000054060,24
ENSDARG00000109167,0
ENSDARG00000026680,6
ENSDARG00000077746,0
ENSDARG00000044380,5
ENSDARG00000044381,5
ENSDARG00000077870,16
ENSDARG00000054032,0
ENSDARG00000073686,0
ENSDARG00000022295,6
ENSDARG00000104045,1
ENSDARG00000100505,4
ENSDARG00000117542,1
ENSDARG00000117478,0
ENSDARG00000038964,2
ENSDARG00000029381,1
ENSDARG00000053831,17
ENSDARG00000053853,16
ENSDARG00000044362,29
ENSDARG00000053875,736
ENSDARG00000053877,0
ENSDARG00000094675,1
ENSDARG00000082168,0
ENSDARG00000095185,0
ENSDARG00000075551,1
ENSDARG00000087088,0
ENSDARG00000060566,1
ENSDARG00000026595,40
ENSDARG00000073988,9
ENSDARG00000010385,4
ENSDARG00000005172,23
ENSDARG00000017843,32
ENSDARG00000017813,2
ENSDARG00000019702,181
ENSDARG00000086169,0
ENSDARG00000069082,3
ENSDARG00000089101,1
ENSDARG00000007040,3
ENSDARG00000046012,8
ENSDARG00000060051,0
ENSDARG00000114306,0
ENSDARG00000008020,9
ENSDARG00000077691,0
ENSDARG00000076448,2
ENSDARG00000069048,18
ENSDARG00000054609,15
ENSDARG00000079294,0
ENSDARG00000018521,0
ENSDARG00000094235,0
ENSDARG00000044343,0
ENSDARG00000044748,1
ENSDARG00000053813,0
ENSDARG00000035048,0
ENSDARG00000105792,0
ENSDARG00000094505,1
ENSDARG00000092406,0
ENSDARG00000068937,0
ENSDARG00000044338,0
ENSDARG00000053779,1
ENSDARG00000044337,0
ENSDARG00000022319,0
ENSDARG00000044336,0
ENSDARG00000053817,0
ENSDARG00000105799,0
ENSDARG00000106963,0
ENSDARG00000013014,0
ENSDARG00000108118,0
ENSDARG00000074955,10
ENSDARG00000080775,0
ENSDARG00000080188,0
ENSDARG00000015221,9
ENSDARG00000098955,0
ENSDARG00000102272,0
ENSDARG00000099229,0
ENSDARG00000098304,43
ENSDARG00000099791,0
ENSDARG00000104207,2
ENSDARG00000102392,0
ENSDARG00000101523,0
ENSDARG00000014966,9
ENSDARG00000032296,23
ENSDARG00000053771,0
ENSDARG00000019651,0
ENSDARG00000003022,0
ENSDARG00000069017,0
ENSDARG00000007279,5
ENSDARG00000020102,0
ENSDARG00000069031,0
ENSDARG00000019280,5
ENSDARG00000101023,3
ENSDARG00000101011,0
ENSDARG00000102975,37
ENSDARG00000100499,76
ENSDARG00000083345,0
ENSDARG00000103922,9
ENSDARG00000102206,0
ENSDARG00000104280,2
ENSDARG00000105114,3
ENSDARG00000069003,3
ENSDARG00000113268,0
ENSDARG00000083360,0
ENSDARG00000099221,3
ENSDARG00000030665,7
ENSDARG00000021252,75
ENSDARG00000043905,2
ENSDARG00000020122,4
ENSDARG00000053665,6
ENSDARG00000097196,16
ENSDARG00000068989,22
ENSDARG00000058736,0
ENSDARG00000100032,2
ENSDARG00000084687,0
ENSDARG00000101925,0
ENSDARG00000103251,11
ENSDARG00000101894,0
ENSDARG00000105872,0
ENSDARG00000089216,0
ENSDARG00000096879,0
ENSDARG00000079499,1
ENSDARG00000002587,57
ENSDARG00000053547,13
ENSDARG00000085431,0
ENSDARG00000094609,0
ENSDARG00000010085,0
ENSDARG00000004754,5
ENSDARG00000091092,6
ENSDARG00000001857,7
ENSDARG00000114616,0
ENSDARG00000094181,2
ENSDARG00000077861,0
ENSDARG00000032606,17
ENSDARG00000033046,0
ENSDARG00000094503,0
ENSDARG00000068958,0
ENSDARG00000060390,6
ENSDARG00000044327,7
ENSDARG00000044328,12
ENSDARG00000014531,4
ENSDARG00000086551,0
ENSDARG00000090164,3
ENSDARG00000060400,0
ENSDARG00000023940,0
ENSDARG00000013210,0
ENSDARG00000090870,0
ENSDARG00000094392,0
ENSDARG00000116512,0
ENSDARG00000093353,0
ENSDARG00000093255,0
ENSDARG00000077547,0
ENSDARG00000016484,30
ENSDARG00000111793,0
ENSDARG00000110554,0
ENSDARG00000083089,0
ENSDARG00000115970,0
ENSDARG00000083150,0
ENSDARG00000083826,0
ENSDARG00000068973,0
ENSDARG00000092985,0
ENSDARG00000053624,0
ENSDARG00000053619,5
ENSDARG00000053617,9
ENSDARG00000116139,5
ENSDARG00000004161,35
ENSDARG00000117075,0
ENSDARG00000021984,58
ENSDARG00000087492,0
ENSDARG00000019713,0
ENSDARG00000042811,2
ENSDARG00000087117,0
ENSDARG00000090883,0
ENSDARG00000091416,0
ENSDARG00000102241,2
ENSDARG00000098242,0
ENSDARG00000100774,4
ENSDARG00000103740,25
ENSDARG00000099922,0
ENSDARG00000113609,0
ENSDARG00000113857,0
ENSDARG00000068732,16
ENSDARG00000012892,15
ENSDARG00000005462,4
ENSDARG00000060282,5
ENSDARG00000044319,0
ENSDARG00000010945,0
ENSDARG00000090747,10
ENSDARG00000045132,80
ENSDARG00000096305,4
ENSDARG00000086612,2
ENSDARG00000038672,0
ENSDARG00000003151,59
ENSDARG00000053404,17
ENSDARG00000026035,2
ENSDARG00000053395,12
ENSDARG00000053389,0
ENSDARG00000117825,0
ENSDARG00000117307,0
ENSDARG00000117261,0
ENSDARG00000117754,0
ENSDARG00000105104,0
ENSDARG00000102926,0
ENSDARG00000102171,5
ENSDARG00000117229,0
ENSDARG00000113657,0
ENSDARG00000099648,0
ENSDARG00000043249,0
ENSDARG00000101021,0
ENSDARG00000103403,23
