Identifier,EE2-100ng/L-C
ENSDARG00000004931,3
ENSDARG00000039136,4
ENSDARG00000007219,2
ENSDARG00000107923,0
ENSDARG00000060320,1
ENSDARG00000078185,0
ENSDARG00000029818,12
ENSDARG00000116341,0
ENSDARG00000028321,1
ENSDARG00000077850,14
ENSDARG00000028327,8
ENSDARG00000103360,0
ENSDARG00000020311,6
ENSDARG00000039130,1
ENSDARG00000092896,0
ENSDARG00000092721,0
ENSDARG00000060506,3
ENSDARG00000060500,1
ENSDARG00000012072,0
ENSDARG00000017329,0
ENSDARG00000039125,3
ENSDARG00000060481,5
ENSDARG00000006196,3
ENSDARG00000060298,2
ENSDARG00000002197,6
ENSDARG00000039123,1
ENSDARG00000019487,3
ENSDARG00000002332,3
ENSDARG00000034181,0
ENSDARG00000053484,10
ENSDARG00000093940,0
ENSDARG00000113463,0
ENSDARG00000093000,0
ENSDARG00000092369,0
ENSDARG00000093025,0
ENSDARG00000095514,1
ENSDARG00000027472,0
ENSDARG00000069117,0
ENSDARG00000069118,18
ENSDARG00000077265,1
ENSDARG00000060534,1
ENSDARG00000092456,2
ENSDARG00000030761,0
ENSDARG00000003827,2
ENSDARG00000017489,1
ENSDARG00000074217,0
ENSDARG00000039243,0
ENSDARG00000078389,2
ENSDARG00000092725,0
ENSDARG00000074754,0
ENSDARG00000075151,2
ENSDARG00000092895,3
ENSDARG00000034768,11
ENSDARG00000106165,0
ENSDARG00000079519,0
ENSDARG00000106564,0
ENSDARG00000084127,0
ENSDARG00000092591,0
ENSDARG00000039234,0
ENSDARG00000091950,0
ENSDARG00000059832,3
ENSDARG00000104223,1
ENSDARG00000109601,0
ENSDARG00000096073,1
ENSDARG00000106025,0
ENSDARG00000076163,3
ENSDARG00000031483,28
ENSDARG00000059843,2
ENSDARG00000078741,5
ENSDARG00000083238,0
ENSDARG00000079055,0
ENSDARG00000092550,0
ENSDARG00000075970,0
ENSDARG00000059850,0
ENSDARG00000011724,0
ENSDARG00000074415,1
ENSDARG00000100403,0
ENSDARG00000039041,7
ENSDARG00000110134,0
ENSDARG00000105099,0
ENSDARG00000102517,0
ENSDARG00000025089,2
ENSDARG00000039082,4
ENSDARG00000014101,1
ENSDARG00000052994,20
ENSDARG00000104873,0
ENSDARG00000069327,0
ENSDARG00000039095,1
ENSDARG00000039093,23
ENSDARG00000078087,2
ENSDARG00000078163,0
ENSDARG00000026170,0
ENSDARG00000039064,6
ENSDARG00000002722,0
ENSDARG00000039062,1
ENSDARG00000092014,0
ENSDARG00000006350,0
ENSDARG00000020656,0
ENSDARG00000014103,0
ENSDARG00000101911,0
ENSDARG00000098257,0
ENSDARG00000106810,0
ENSDARG00000111706,0
ENSDARG00000109618,0
ENSDARG00000116909,0
ENSDARG00000076699,0
ENSDARG00000079516,8
ENSDARG00000077469,0
ENSDARG00000075143,1
ENSDARG00000068934,2
ENSDARG00000106898,0
ENSDARG00000078761,2
ENSDARG00000052783,5
ENSDARG00000052775,0
ENSDARG00000009160,3
ENSDARG00000075570,5
ENSDARG00000032552,0
ENSDARG00000060103,0
ENSDARG00000060089,2
ENSDARG00000093304,3
ENSDARG00000086114,0
ENSDARG00000068849,2
ENSDARG00000095276,0
ENSDARG00000025948,4
ENSDARG00000010400,10
ENSDARG00000068886,10
ENSDARG00000052702,3
ENSDARG00000091699,3
ENSDARG00000094454,0
ENSDARG00000109280,0
ENSDARG00000007561,0
ENSDARG00000102792,0
ENSDARG00000068784,0
ENSDARG00000101082,21
ENSDARG00000088157,0
ENSDARG00000103625,0
ENSDARG00000056986,0
ENSDARG00000060149,1
ENSDARG00000060168,2
ENSDARG00000027887,5
ENSDARG00000117415,0
ENSDARG00000098895,0
ENSDARG00000083654,0
ENSDARG00000102813,0
ENSDARG00000074376,2
ENSDARG00000114066,0
ENSDARG00000102188,0
ENSDARG00000052833,15
ENSDARG00000068983,0
ENSDARG00000068978,18
ENSDARG00000005010,1
ENSDARG00000093656,0
ENSDARG00000095283,1
ENSDARG00000095497,0
ENSDARG00000092327,0
ENSDARG00000079263,0
ENSDARG00000113496,0
ENSDARG00000016368,5
ENSDARG00000108349,0
ENSDARG00000074235,0
ENSDARG00000052856,97
ENSDARG00000052859,6
ENSDARG00000052826,1
ENSDARG00000103245,0
ENSDARG00000079524,0
ENSDARG00000004706,9
ENSDARG00000030440,6
ENSDARG00000033364,27
ENSDARG00000015757,5
ENSDARG00000002194,1
ENSDARG00000012741,4
ENSDARG00000039750,0
ENSDARG00000112419,5
ENSDARG00000069739,0
ENSDARG00000098440,0
ENSDARG00000117440,0
ENSDARG00000052610,0
ENSDARG00000052623,8
ENSDARG00000094135,0
ENSDARG00000039034,36
ENSDARG00000076019,0
ENSDARG00000052646,0
ENSDARG00000117795,0
ENSDARG00000106525,0
ENSDARG00000058115,12
ENSDARG00000108279,0
ENSDARG00000103813,0
ENSDARG00000104559,2
ENSDARG00000098286,0
ENSDARG00000101289,10
ENSDARG00000060005,1
ENSDARG00000039020,1
ENSDARG00000078247,1
ENSDARG00000075687,0
ENSDARG00000114943,0
ENSDARG00000116876,0
ENSDARG00000079144,0
ENSDARG00000020149,1
ENSDARG00000026081,0
ENSDARG00000074695,0
ENSDARG00000112581,0
ENSDARG00000089519,3
ENSDARG00000071168,0
ENSDARG00000090839,0
ENSDARG00000075165,3
ENSDARG00000032435,1
ENSDARG00000111058,0
ENSDARG00000107205,0
ENSDARG00000075331,12
ENSDARG00000074530,0
ENSDARG00000104433,0
ENSDARG00000103616,0
ENSDARG00000104541,4
ENSDARG00000102294,5
ENSDARG00000055574,0
ENSDARG00000099437,1
ENSDARG00000021853,3
ENSDARG00000100261,0
ENSDARG00000101069,0
ENSDARG00000114527,0
ENSDARG00000111443,0
ENSDARG00000021895,0
ENSDARG00000101850,0
ENSDARG00000115282,0
ENSDARG00000038996,0
ENSDARG00000004702,0
ENSDARG00000103163,3
ENSDARG00000117034,0
ENSDARG00000090656,2
ENSDARG00000023627,1
ENSDARG00000046133,2
ENSDARG00000111259,0
ENSDARG00000008575,0
ENSDARG00000068710,8
ENSDARG00000078448,1
ENSDARG00000052396,0
ENSDARG00000068729,0
ENSDARG00000026892,5
ENSDARG00000109262,2
ENSDARG00000021885,0
ENSDARG00000068064,5
ENSDARG00000086691,2
ENSDARG00000068738,5
ENSDARG00000059936,0
ENSDARG00000059917,1
ENSDARG00000117342,2
ENSDARG00000042722,0
ENSDARG00000094656,0
ENSDARG00000109912,0
ENSDARG00000099807,0
ENSDARG00000100483,0
ENSDARG00000099761,0
ENSDARG00000116483,0
ENSDARG00000117695,0
ENSDARG00000117471,0
ENSDARG00000104792,0
ENSDARG00000111967,0
ENSDARG00000098611,0
ENSDARG00000101663,0
ENSDARG00000110021,0
ENSDARG00000059891,0
ENSDARG00000117760,0
ENSDARG00000117598,0
ENSDARG00000117816,0
ENSDARG00000116405,0
ENSDARG00000021150,0
ENSDARG00000104735,0
ENSDARG00000101080,8
ENSDARG00000111701,0
ENSDARG00000108326,0
ENSDARG00000062568,5
ENSDARG00000102867,0
ENSDARG00000111743,0
ENSDARG00000103320,5
ENSDARG00000103983,1
ENSDARG00000102772,0
ENSDARG00000116511,1
ENSDARG00000100613,0
ENSDARG00000109481,0
ENSDARG00000109902,0
ENSDARG00000110066,0
ENSDARG00000114171,0
ENSDARG00000117319,2
ENSDARG00000110744,0
ENSDARG00000116118,0
ENSDARG00000035763,2
ENSDARG00000102111,0
ENSDARG00000098507,3
ENSDARG00000110269,0
ENSDARG00000021566,0
ENSDARG00000117001,0
ENSDARG00000104388,0
ENSDARG00000101180,1
ENSDARG00000100982,0
ENSDARG00000100879,0
ENSDARG00000101889,0
ENSDARG00000104217,1
ENSDARG00000091321,0
ENSDARG00000114022,1
ENSDARG00000037639,0
ENSDARG00000089505,3
ENSDARG00000037640,11
ENSDARG00000059150,0
ENSDARG00000117737,0
ENSDARG00000105285,5
ENSDARG00000045666,0
ENSDARG00000079065,0
ENSDARG00000103985,0
ENSDARG00000104869,0
ENSDARG00000103523,0
ENSDARG00000104348,0
ENSDARG00000104789,2
ENSDARG00000103290,0
ENSDARG00000099181,0
ENSDARG00000089055,0
ENSDARG00000099073,0
ENSDARG00000098774,0
ENSDARG00000043031,0
ENSDARG00000100649,0
ENSDARG00000076294,0
ENSDARG00000035009,0
ENSDARG00000091277,1
ENSDARG00000028824,0
ENSDARG00000099772,1
ENSDARG00000101575,0
ENSDARG00000021521,0
ENSDARG00000101625,0
ENSDARG00000101429,0
ENSDARG00000015404,5
ENSDARG00000104624,0
ENSDARG00000067701,4
ENSDARG00000003854,19
ENSDARG00000077606,0
ENSDARG00000087555,7
ENSDARG00000101385,1
ENSDARG00000098694,0
ENSDARG00000088247,0
ENSDARG00000071906,5
ENSDARG00000089368,5
ENSDARG00000071881,0
ENSDARG00000014139,7
ENSDARG00000089181,0
ENSDARG00000111653,0
ENSDARG00000067847,0
ENSDARG00000041215,2
ENSDARG00000016112,0
ENSDARG00000043627,1
ENSDARG00000104408,1
ENSDARG00000100482,3
ENSDARG00000108038,0
ENSDARG00000116994,0
ENSDARG00000101299,0
ENSDARG00000112944,0
ENSDARG00000114803,0
ENSDARG00000114649,0
ENSDARG00000107444,0
ENSDARG00000085336,0
ENSDARG00000079469,0
ENSDARG00000117765,0
ENSDARG00000098788,13
ENSDARG00000109361,0
ENSDARG00000101338,0
ENSDARG00000110089,0
ENSDARG00000115882,0
ENSDARG00000101318,52
ENSDARG00000104141,27
ENSDARG00000099783,0
ENSDARG00000104080,0
ENSDARG00000103906,0
ENSDARG00000091043,3
ENSDARG00000090348,0
ENSDARG00000102719,0
ENSDARG00000099468,0
ENSDARG00000088136,0
ENSDARG00000089874,0
ENSDARG00000071905,0
ENSDARG00000071904,0
ENSDARG00000037695,0
ENSDARG00000037691,0
ENSDARG00000089593,0
ENSDARG00000089297,0
ENSDARG00000099535,0
ENSDARG00000077023,0
ENSDARG00000100424,0
ENSDARG00000099487,1
ENSDARG00000101667,0
ENSDARG00000102095,0
ENSDARG00000098566,0
ENSDARG00000102198,2
ENSDARG00000061909,0
ENSDARG00000116538,0
ENSDARG00000103263,0
ENSDARG00000112315,0
ENSDARG00000086105,0
ENSDARG00000100037,0
ENSDARG00000088048,1
ENSDARG00000108739,0
ENSDARG00000104806,5
ENSDARG00000105210,2
ENSDARG00000074644,0
ENSDARG00000082165,0
ENSDARG00000076557,0
ENSDARG00000062397,0
ENSDARG00000009087,1
ENSDARG00000103572,0
ENSDARG00000062379,3
ENSDARG00000077823,0
ENSDARG00000100890,0
ENSDARG00000102986,0
ENSDARG00000100897,6
ENSDARG00000114554,0
ENSDARG00000117781,2
ENSDARG00000109310,9
ENSDARG00000098291,0
ENSDARG00000103019,0
ENSDARG00000104068,69
ENSDARG00000099143,3
ENSDARG00000117561,0
ENSDARG00000105109,4
ENSDARG00000038270,0
ENSDARG00000080037,0
ENSDARG00000040478,0
ENSDARG00000099545,1
ENSDARG00000040469,3
ENSDARG00000040465,4
ENSDARG00000110894,0
ENSDARG00000055045,1
ENSDARG00000098746,3
ENSDARG00000101847,0
ENSDARG00000088924,0
ENSDARG00000040463,4
ENSDARG00000089009,1
ENSDARG00000024443,3
ENSDARG00000029088,0
ENSDARG00000082506,0
ENSDARG00000113737,0
ENSDARG00000013389,0
ENSDARG00000117433,0
ENSDARG00000031496,3
ENSDARG00000117567,0
ENSDARG00000109337,7
ENSDARG00000117714,0
ENSDARG00000025131,0
ENSDARG00000001249,0
ENSDARG00000111112,0
ENSDARG00000037677,3
ENSDARG00000100368,0
ENSDARG00000037675,7
ENSDARG00000011273,1
ENSDARG00000098744,0
ENSDARG00000078518,0
ENSDARG00000099407,0
ENSDARG00000092609,1
ENSDARG00000002344,50
ENSDARG00000076306,1
ENSDARG00000067507,2
ENSDARG00000108314,0
ENSDARG00000103569,0
ENSDARG00000025912,2
ENSDARG00000053488,0
ENSDARG00000081843,0
ENSDARG00000099852,0
ENSDARG00000079382,0
ENSDARG00000002538,1
ENSDARG00000094204,1
ENSDARG00000071304,0
ENSDARG00000090982,7
ENSDARG00000079009,5
ENSDARG00000104079,0
ENSDARG00000020387,6
ENSDARG00000105183,0
ENSDARG00000038360,2
ENSDARG00000067545,0
ENSDARG00000092493,9
ENSDARG00000095339,3
ENSDARG00000100249,0
ENSDARG00000089372,8
ENSDARG00000041619,246
ENSDARG00000041617,1
ENSDARG00000007960,52
ENSDARG00000041607,4
ENSDARG00000040881,2
ENSDARG00000078685,0
ENSDARG00000075121,2
ENSDARG00000100596,13
ENSDARG00000037628,1
ENSDARG00000063095,18
ENSDARG00000078572,7
ENSDARG00000099304,0
ENSDARG00000004726,1
ENSDARG00000108776,0
ENSDARG00000003693,15
ENSDARG00000022813,0
ENSDARG00000087704,2
ENSDARG00000117365,0
ENSDARG00000025071,5
ENSDARG00000104472,0
ENSDARG00000091058,0
ENSDARG00000025106,8
ENSDARG00000043484,26
ENSDARG00000073845,9
ENSDARG00000075735,6
ENSDARG00000029443,8
ENSDARG00000063036,6
ENSDARG00000099614,10
ENSDARG00000086585,0
ENSDARG00000089094,0
ENSDARG00000016280,3
ENSDARG00000016336,1
ENSDARG00000024090,6
ENSDARG00000090997,0
ENSDARG00000025033,1
ENSDARG00000037603,1
ENSDARG00000090986,5
ENSDARG00000103286,0
ENSDARG00000071880,0
ENSDARG00000058386,0
ENSDARG00000071879,0
ENSDARG00000071878,6
ENSDARG00000099269,3
ENSDARG00000101507,0
ENSDARG00000086017,0
ENSDARG00000037574,4
ENSDARG00000058579,0
ENSDARG00000030775,2
ENSDARG00000052609,0
ENSDARG00000037570,2
ENSDARG00000074854,0
ENSDARG00000078624,7
ENSDARG00000115518,0
ENSDARG00000037558,0
ENSDARG00000028740,1
ENSDARG00000062830,0
ENSDARG00000091748,1
ENSDARG00000058302,15
ENSDARG00000087636,64
ENSDARG00000029890,0
ENSDARG00000071876,0
ENSDARG00000037556,3
ENSDARG00000114748,0
ENSDARG00000037555,4
ENSDARG00000075346,1
ENSDARG00000111450,0
ENSDARG00000098680,4
ENSDARG00000037553,0
ENSDARG00000009982,14
ENSDARG00000109579,0
ENSDARG00000029660,2
ENSDARG00000058246,0
ENSDARG00000089824,0
ENSDARG00000062811,0
ENSDARG00000079826,0
ENSDARG00000093612,1
ENSDARG00000020527,2
ENSDARG00000042236,43
ENSDARG00000084075,0
ENSDARG00000042233,0
ENSDARG00000107707,0
ENSDARG00000071872,0
ENSDARG00000062795,4
ENSDARG00000029296,3
ENSDARG00000079306,9
ENSDARG00000071871,3
ENSDARG00000062788,0
ENSDARG00000104919,0
ENSDARG00000077169,1
ENSDARG00000058206,10
ENSDARG00000073820,0
ENSDARG00000088612,0
ENSDARG00000111813,0
ENSDARG00000113221,0
ENSDARG00000116747,0
ENSDARG00000112219,0
ENSDARG00000114807,0
ENSDARG00000113745,0
ENSDARG00000114688,0
ENSDARG00000113849,0
ENSDARG00000109533,0
ENSDARG00000113902,0
ENSDARG00000115495,0
ENSDARG00000113344,0
ENSDARG00000110201,0
ENSDARG00000109938,0
ENSDARG00000074865,1
ENSDARG00000071868,4
ENSDARG00000025577,1
ENSDARG00000104181,79
ENSDARG00000037506,7
ENSDARG00000037507,0
ENSDARG00000003035,17
ENSDARG00000030608,3
ENSDARG00000037514,5
ENSDARG00000076312,7
ENSDARG00000100360,0
ENSDARG00000058064,1
ENSDARG00000058062,1
ENSDARG00000037503,15
ENSDARG00000037498,2
ENSDARG00000104572,10
ENSDARG00000100707,0
ENSDARG00000037655,8
ENSDARG00000102968,0
ENSDARG00000104149,5
ENSDARG00000117715,0
ENSDARG00000104786,2
ENSDARG00000108120,0
ENSDARG00000098293,1
ENSDARG00000101910,0
ENSDARG00000103732,1
ENSDARG00000103391,0
ENSDARG00000102402,2
ENSDARG00000103917,16
ENSDARG00000099315,2
ENSDARG00000101510,1
ENSDARG00000101060,1
ENSDARG00000099455,0
ENSDARG00000105243,6
ENSDARG00000099767,0
ENSDARG00000100366,0
ENSDARG00000102120,0
ENSDARG00000100558,2
ENSDARG00000101377,0
ENSDARG00000098864,0
ENSDARG00000117200,0
ENSDARG00000099427,2
ENSDARG00000100916,1
ENSDARG00000102076,1
ENSDARG00000103833,0
ENSDARG00000102271,0
ENSDARG00000099083,0
ENSDARG00000099689,0
ENSDARG00000103336,0
ENSDARG00000099673,0
ENSDARG00000102868,0
ENSDARG00000113299,0
ENSDARG00000100051,0
ENSDARG00000099811,0
ENSDARG00000101290,0
ENSDARG00000104721,1
ENSDARG00000099694,2
ENSDARG00000102174,0
ENSDARG00000100515,2
ENSDARG00000100047,0
ENSDARG00000104453,2
ENSDARG00000099885,4
ENSDARG00000103623,0
ENSDARG00000098671,4
ENSDARG00000098350,3
ENSDARG00000100850,1
ENSDARG00000102874,3
ENSDARG00000103856,7
ENSDARG00000098375,4
ENSDARG00000103709,0
ENSDARG00000015239,6
ENSDARG00000076594,1
ENSDARG00000003523,0
ENSDARG00000062598,0
ENSDARG00000076466,1
ENSDARG00000037488,25
ENSDARG00000004115,2
ENSDARG00000074071,0
ENSDARG00000075014,8
ENSDARG00000105142,3
ENSDARG00000103774,12
ENSDARG00000035101,0
ENSDARG00000099539,0
ENSDARG00000091029,4
ENSDARG00000103278,2
ENSDARG00000041257,0
ENSDARG00000057949,5
ENSDARG00000037495,0
ENSDARG00000076090,1
ENSDARG00000074617,0
ENSDARG00000002732,2
ENSDARG00000077880,1
ENSDARG00000090319,0
ENSDARG00000099883,0
ENSDARG00000032617,4
ENSDARG00000090993,0
ENSDARG00000023220,14
ENSDARG00000057394,0
ENSDARG00000076332,2
ENSDARG00000108595,0
ENSDARG00000079781,3
ENSDARG00000101918,0
ENSDARG00000085061,0
ENSDARG00000117475,0
ENSDARG00000006636,1
ENSDARG00000117427,0
ENSDARG00000117693,0
ENSDARG00000037433,27
ENSDARG00000052242,7
ENSDARG00000071699,2
ENSDARG00000056874,0
ENSDARG00000071701,0
ENSDARG00000099562,0
ENSDARG00000071697,1
ENSDARG00000007864,0
ENSDARG00000111440,0
ENSDARG00000071695,0
ENSDARG00000115056,0
ENSDARG00000104028,5
ENSDARG00000016664,2
ENSDARG00000053684,153
ENSDARG00000104037,2
ENSDARG00000053691,2
ENSDARG00000019213,6
ENSDARG00000062277,1
ENSDARG00000104800,0
ENSDARG00000089019,0
ENSDARG00000037423,3
ENSDARG00000037421,7
ENSDARG00000031382,6
ENSDARG00000062267,2
ENSDARG00000057055,0
ENSDARG00000099956,0
ENSDARG00000057026,74
ENSDARG00000001880,1
ENSDARG00000078133,3
ENSDARG00000098140,4
ENSDARG00000057007,15
ENSDARG00000025465,1
ENSDARG00000037408,0
ENSDARG00000056984,0
ENSDARG00000037398,0
ENSDARG00000010477,0
ENSDARG00000037397,3
ENSDARG00000076140,1
ENSDARG00000037393,6
ENSDARG00000037392,2
ENSDARG00000077822,4
ENSDARG00000079122,0
ENSDARG00000076667,33
ENSDARG00000078059,3
ENSDARG00000075058,0
ENSDARG00000079586,3
ENSDARG00000076230,0
ENSDARG00000037738,0
ENSDARG00000003699,1
ENSDARG00000079125,0
ENSDARG00000105220,0
ENSDARG00000003229,0
ENSDARG00000071671,1
ENSDARG00000056830,0
ENSDARG00000071669,0
ENSDARG00000074582,0
ENSDARG00000117722,0
ENSDARG00000102162,0
ENSDARG00000078942,2
ENSDARG00000076547,0
ENSDARG00000103953,7
ENSDARG00000009218,2
ENSDARG00000018989,19
ENSDARG00000037307,5
ENSDARG00000013979,20
ENSDARG00000017542,0
ENSDARG00000025032,16
ENSDARG00000004648,0
ENSDARG00000101178,2
ENSDARG00000087538,9
ENSDARG00000087909,1
ENSDARG00000105377,0
ENSDARG00000071640,0
ENSDARG00000110728,0
ENSDARG00000104651,0
ENSDARG00000105348,0
ENSDARG00000056691,3
ENSDARG00000056680,3
ENSDARG00000018004,0
ENSDARG00000078259,0
ENSDARG00000037292,0
ENSDARG00000037291,6
ENSDARG00000089302,30
ENSDARG00000105465,5
ENSDARG00000056647,1
ENSDARG00000076779,13
ENSDARG00000083541,0
ENSDARG00000078398,0
ENSDARG00000056627,7
ENSDARG00000034268,15
ENSDARG00000081745,0
ENSDARG00000002463,0
ENSDARG00000101569,13
ENSDARG00000112148,0
ENSDARG00000000380,1
ENSDARG00000091576,0
ENSDARG00000103274,0
ENSDARG00000103788,0
ENSDARG00000001162,7
ENSDARG00000000394,10
ENSDARG00000099345,1
ENSDARG00000061940,0
ENSDARG00000082809,0
ENSDARG00000011618,3
ENSDARG00000056519,2
ENSDARG00000056517,0
ENSDARG00000061918,14
ENSDARG00000021250,1
ENSDARG00000012019,5
ENSDARG00000017741,10
ENSDARG00000019353,156
ENSDARG00000087693,17
ENSDARG00000075618,4
ENSDARG00000012057,0
ENSDARG00000018923,3
ENSDARG00000101321,0
ENSDARG00000088439,1
ENSDARG00000107431,0
ENSDARG00000111091,0
ENSDARG00000117281,0
ENSDARG00000020417,0
ENSDARG00000021899,1
ENSDARG00000037246,0
ENSDARG00000004261,4
ENSDARG00000061854,6
ENSDARG00000061845,1
ENSDARG00000037244,1
ENSDARG00000017842,6
ENSDARG00000037238,4
ENSDARG00000071586,34
ENSDARG00000071585,0
ENSDARG00000076801,2
ENSDARG00000056130,1
ENSDARG00000105361,0
ENSDARG00000056127,2
ENSDARG00000056119,289
ENSDARG00000061764,108
ENSDARG00000016531,0
ENSDARG00000105441,14
ENSDARG00000098652,6
ENSDARG00000108714,0
ENSDARG00000105327,0
ENSDARG00000084476,0
ENSDARG00000075666,12
ENSDARG00000105498,0
ENSDARG00000033501,0
ENSDARG00000101582,0
ENSDARG00000034871,0
ENSDARG00000037174,0
ENSDARG00000004527,11
ENSDARG00000004078,5
ENSDARG00000061527,2
ENSDARG00000015628,1
ENSDARG00000016143,3
ENSDARG00000053668,18
ENSDARG00000037192,0
ENSDARG00000021794,3
ENSDARG00000034610,0
ENSDARG00000102462,0
ENSDARG00000037122,4
ENSDARG00000113381,0
ENSDARG00000071567,8
ENSDARG00000037142,0
ENSDARG00000014248,2
ENSDARG00000061603,1
ENSDARG00000073709,0
ENSDARG00000061585,1
ENSDARG00000055852,0
ENSDARG00000019063,0
ENSDARG00000037091,3
ENSDARG00000105380,1
ENSDARG00000071562,3
ENSDARG00000006456,13
ENSDARG00000037097,2
ENSDARG00000037101,1
ENSDARG00000032116,0
ENSDARG00000034757,0
ENSDARG00000074255,11
ENSDARG00000086070,0
ENSDARG00000117389,0
ENSDARG00000002707,0
ENSDARG00000008796,0
ENSDARG00000037108,7
ENSDARG00000013075,7
ENSDARG00000095937,0
ENSDARG00000101511,0
ENSDARG00000055752,0
ENSDARG00000094324,4
ENSDARG00000016058,1
ENSDARG00000061543,7
ENSDARG00000015355,0
ENSDARG00000104133,0
ENSDARG00000019636,0
ENSDARG00000061548,0
ENSDARG00000004270,11
ENSDARG00000021124,199
ENSDARG00000055786,2
ENSDARG00000021556,5
ENSDARG00000061566,1
ENSDARG00000105479,1
ENSDARG00000055792,16
ENSDARG00000102379,0
ENSDARG00000090981,0
ENSDARG00000053702,0
ENSDARG00000011026,1
ENSDARG00000015649,6
ENSDARG00000016085,10
ENSDARG00000012025,2
ENSDARG00000015472,4
ENSDARG00000032199,1
ENSDARG00000109988,0
ENSDARG00000081303,0
ENSDARG00000082428,0
ENSDARG00000082177,0
ENSDARG00000082778,0
ENSDARG00000075492,0
ENSDARG00000021374,11
ENSDARG00000004046,3
ENSDARG00000008884,10
ENSDARG00000081375,0
ENSDARG00000036500,5
ENSDARG00000084548,0
ENSDARG00000084543,0
ENSDARG00000028614,5
ENSDARG00000017931,0
ENSDARG00000010553,1
ENSDARG00000009209,5
ENSDARG00000102499,0
ENSDARG00000071498,0
ENSDARG00000060771,2
ENSDARG00000105416,1
ENSDARG00000102058,0
ENSDARG00000036460,0
ENSDARG00000079333,0
ENSDARG00000006683,5
ENSDARG00000014244,13
ENSDARG00000082652,0
ENSDARG00000085696,0
ENSDARG00000083171,0
ENSDARG00000034943,4
ENSDARG00000039218,0
ENSDARG00000100646,0
ENSDARG00000071497,2
ENSDARG00000071496,1
ENSDARG00000099621,1
ENSDARG00000099086,0
ENSDARG00000035056,6
ENSDARG00000010097,0
ENSDARG00000022895,0
ENSDARG00000036442,0
ENSDARG00000099054,0
ENSDARG00000053569,9
ENSDARG00000102844,0
ENSDARG00000053570,1
ENSDARG00000092918,0
ENSDARG00000001442,0
ENSDARG00000098475,41
ENSDARG00000100536,3
ENSDARG00000098466,3
ENSDARG00000105424,1
ENSDARG00000092553,452
ENSDARG00000102048,5
ENSDARG00000105320,0
ENSDARG00000104182,0
ENSDARG00000071478,2
ENSDARG00000053166,1
ENSDARG00000036292,1
ENSDARG00000105215,0
ENSDARG00000104486,0
ENSDARG00000078995,0
ENSDARG00000076796,5
ENSDARG00000103615,0
ENSDARG00000073870,2
ENSDARG00000053194,6
ENSDARG00000031929,2
ENSDARG00000029885,3
ENSDARG00000010721,4
ENSDARG00000087152,0
ENSDARG00000036316,237
ENSDARG00000082020,0
ENSDARG00000000489,7
ENSDARG00000111692,0
ENSDARG00000109993,0
ENSDARG00000102969,0
ENSDARG00000033462,0
ENSDARG00000117171,0
ENSDARG00000036329,32
ENSDARG00000033450,10
ENSDARG00000071467,5
ENSDARG00000073911,3
ENSDARG00000053262,27
ENSDARG00000014914,3
ENSDARG00000099680,0
ENSDARG00000060510,8
ENSDARG00000025972,6
ENSDARG00000036335,3
ENSDARG00000060515,3
ENSDARG00000016541,0
ENSDARG00000026017,0
ENSDARG00000108513,0
ENSDARG00000053279,10
ENSDARG00000105188,2
ENSDARG00000078106,2
ENSDARG00000074285,0
ENSDARG00000100834,0
ENSDARG00000010625,0
ENSDARG00000093493,2
ENSDARG00000036383,3
ENSDARG00000081146,0
ENSDARG00000105134,1
ENSDARG00000105392,1
ENSDARG00000087094,0
ENSDARG00000036375,12
ENSDARG00000017565,0
ENSDARG00000016318,3
ENSDARG00000075048,21
ENSDARG00000021352,3
ENSDARG00000098173,0
ENSDARG00000092970,14
ENSDARG00000052910,0
ENSDARG00000105311,0
ENSDARG00000078507,0
ENSDARG00000036215,0
ENSDARG00000095092,0
ENSDARG00000092889,0
ENSDARG00000009550,1
ENSDARG00000117467,0
ENSDARG00000020901,0
ENSDARG00000075421,0
ENSDARG00000089162,2
ENSDARG00000088168,2
ENSDARG00000089917,3
ENSDARG00000088124,1
ENSDARG00000033727,0
ENSDARG00000002609,7
ENSDARG00000099849,5
ENSDARG00000098238,0
ENSDARG00000025535,13
ENSDARG00000090854,0
ENSDARG00000036235,0
ENSDARG00000089637,3
ENSDARG00000060338,1
ENSDARG00000102433,0
ENSDARG00000034559,0
ENSDARG00000079591,1
ENSDARG00000060199,9
ENSDARG00000077588,0
ENSDARG00000052769,8
ENSDARG00000052765,4
ENSDARG00000077054,0
ENSDARG00000036247,0
ENSDARG00000087262,0
ENSDARG00000088366,1
ENSDARG00000101064,0
ENSDARG00000036194,0
ENSDARG00000004402,2
ENSDARG00000052739,1
ENSDARG00000055463,1
ENSDARG00000055455,130
ENSDARG00000036189,1
ENSDARG00000097938,2
ENSDARG00000020079,2
ENSDARG00000004889,2
ENSDARG00000087599,1
ENSDARG00000071429,14
ENSDARG00000052855,1
ENSDARG00000089767,2
ENSDARG00000079399,1
ENSDARG00000033227,1
