Identifier,EE2-10ng/L-B
ENSDARG00000097445,8
ENSDARG00000018032,4
ENSDARG00000096269,0
ENSDARG00000056726,3
ENSDARG00000028478,1
ENSDARG00000044301,10
ENSDARG00000060889,1
ENSDARG00000103358,0
ENSDARG00000016348,0
ENSDARG00000114880,0
ENSDARG00000055481,3
ENSDARG00000074979,17
ENSDARG00000035043,26
ENSDARG00000102132,0
ENSDARG00000075354,0
ENSDARG00000098202,0
ENSDARG00000044318,1
ENSDARG00000060797,1
ENSDARG00000055317,0
ENSDARG00000077946,9
ENSDARG00000008494,16
ENSDARG00000060748,2
ENSDARG00000044204,1
ENSDARG00000044203,0
ENSDARG00000014655,6
ENSDARG00000029075,17
ENSDARG00000090628,0
ENSDARG00000096949,1
ENSDARG00000097939,0
ENSDARG00000070394,0
ENSDARG00000040707,2
ENSDARG00000021669,75
ENSDARG00000019613,18
ENSDARG00000040703,0
ENSDARG00000021720,6
ENSDARG00000053728,0
ENSDARG00000015531,4
ENSDARG00000097645,0
ENSDARG00000097193,6
ENSDARG00000023858,6
ENSDARG00000054239,0
ENSDARG00000070618,0
ENSDARG00000098407,0
ENSDARG00000070617,2
ENSDARG00000054250,2
ENSDARG00000070611,0
ENSDARG00000117238,0
ENSDARG00000089622,0
ENSDARG00000009208,2
ENSDARG00000097831,0
ENSDARG00000006477,5
ENSDARG00000079467,0
ENSDARG00000097797,16
ENSDARG00000011272,12
ENSDARG00000026655,11
ENSDARG00000078688,2
ENSDARG00000112718,0
ENSDARG00000074002,0
ENSDARG00000015422,14
ENSDARG00000082968,0
ENSDARG00000080489,0
ENSDARG00000080713,0
ENSDARG00000013750,10
ENSDARG00000107268,0
ENSDARG00000075670,2
ENSDARG00000076850,14
ENSDARG00000086336,1
ENSDARG00000097704,0
ENSDARG00000001882,5
ENSDARG00000054127,0
ENSDARG00000075209,0
ENSDARG00000054063,17
ENSDARG00000001993,25
ENSDARG00000054058,47
ENSDARG00000060413,0
ENSDARG00000009094,0
ENSDARG00000096835,0
ENSDARG00000004696,3
ENSDARG00000002591,3
ENSDARG00000054026,1
ENSDARG00000060398,0
ENSDARG00000017657,0
ENSDARG00000010415,1
ENSDARG00000013240,0
ENSDARG00000053992,4
ENSDARG00000016177,5
ENSDARG00000080732,0
ENSDARG00000076584,6
ENSDARG00000053961,0
ENSDARG00000053939,3
ENSDARG00000053934,0
ENSDARG00000028379,6
ENSDARG00000005565,3
ENSDARG00000028389,4
ENSDARG00000025397,12
ENSDARG00000100815,0
ENSDARG00000102957,2
ENSDARG00000028396,28
ENSDARG00000000730,5
ENSDARG00000001354,2
ENSDARG00000097008,219
ENSDARG00000044280,14
ENSDARG00000044279,0
ENSDARG00000115386,0
ENSDARG00000000638,0
ENSDARG00000044278,0
ENSDARG00000070567,11
ENSDARG00000028442,0
ENSDARG00000014083,11
ENSDARG00000080515,0
ENSDARG00000094792,10
ENSDARG00000060316,8
ENSDARG00000078894,1
ENSDARG00000060309,5
ENSDARG00000027938,1
ENSDARG00000117615,0
ENSDARG00000033956,0
ENSDARG00000024141,22
ENSDARG00000104395,0
ENSDARG00000003900,0
ENSDARG00000003961,2
ENSDARG00000004150,4
ENSDARG00000092154,2
ENSDARG00000082382,0
ENSDARG00000053574,0
ENSDARG00000006207,4
ENSDARG00000014770,8
ENSDARG00000020607,8
ENSDARG00000005675,3
ENSDARG00000098454,0
ENSDARG00000008310,25
ENSDARG00000060235,1
ENSDARG00000027963,1
ENSDARG00000097524,4
ENSDARG00000097820,0
ENSDARG00000098020,1
ENSDARG00000097720,0
ENSDARG00000096913,0
ENSDARG00000077060,7
ENSDARG00000097941,0
ENSDARG00000011163,9
ENSDARG00000044199,21
ENSDARG00000025094,12
ENSDARG00000006915,4
ENSDARG00000076800,0
ENSDARG00000087225,0
ENSDARG00000044194,6
ENSDARG00000060120,2
ENSDARG00000060115,11
ENSDARG00000076797,0
ENSDARG00000074599,9
ENSDARG00000075297,3
ENSDARG00000077044,2
ENSDARG00000096903,0
ENSDARG00000097469,0
ENSDARG00000112918,4
ENSDARG00000003732,0
ENSDARG00000087873,20
ENSDARG00000053483,8
ENSDARG00000091832,0
ENSDARG00000097710,0
ENSDARG00000014181,3
ENSDARG00000006607,3
ENSDARG00000091616,0
ENSDARG00000097174,0
ENSDARG00000053459,9
ENSDARG00000058522,4
ENSDARG00000109575,0
ENSDARG00000044191,2
ENSDARG00000053447,5
ENSDARG00000073869,6
ENSDARG00000097338,0
ENSDARG00000053454,5
ENSDARG00000103109,0
ENSDARG00000104277,2
ENSDARG00000112767,1
ENSDARG00000113500,0
ENSDARG00000098161,4
ENSDARG00000116778,0
ENSDARG00000042590,8
ENSDARG00000017354,0
ENSDARG00000060153,7
ENSDARG00000070486,2
ENSDARG00000070485,4
ENSDARG00000040031,26
ENSDARG00000060123,5
ENSDARG00000081106,0
ENSDARG00000097631,0
ENSDARG00000107680,0
ENSDARG00000026086,0
ENSDARG00000097861,0
ENSDARG00000096954,1
ENSDARG00000091625,1
ENSDARG00000075540,0
ENSDARG00000060116,1
ENSDARG00000077038,15
ENSDARG00000044182,33
ENSDARG00000028862,2
ENSDARG00000079897,0
ENSDARG00000060095,0
ENSDARG00000060094,2
ENSDARG00000044175,0
ENSDARG00000053311,0
ENSDARG00000070471,4
ENSDARG00000008732,16
ENSDARG00000075926,0
ENSDARG00000101268,0
ENSDARG00000086028,0
ENSDARG00000097613,80
ENSDARG00000116192,0
ENSDARG00000005526,22
ENSDARG00000040156,3
ENSDARG00000109913,0
ENSDARG00000081967,0
ENSDARG00000100446,34
ENSDARG00000080152,0
ENSDARG00000086724,0
ENSDARG00000025974,2
ENSDARG00000113655,0
ENSDARG00000078561,12
ENSDARG00000044167,4
ENSDARG00000053272,0
ENSDARG00000100945,0
ENSDARG00000094064,0
ENSDARG00000086490,1
ENSDARG00000007412,1
ENSDARG00000013224,7
ENSDARG00000053179,1
ENSDARG00000005050,0
ENSDARG00000032603,3
ENSDARG00000034240,29
ENSDARG00000015829,3
ENSDARG00000096857,3
ENSDARG00000021309,21
ENSDARG00000074690,0
ENSDARG00000115420,0
ENSDARG00000106387,0
ENSDARG00000079446,1
ENSDARG00000100281,0
ENSDARG00000016963,1
ENSDARG00000003904,1
ENSDARG00000097845,4
ENSDARG00000003697,2
ENSDARG00000033726,0
ENSDARG00000020893,13
ENSDARG00000003754,16
ENSDARG00000081976,0
ENSDARG00000014050,0
ENSDARG00000089026,3
ENSDARG00000096832,0
ENSDARG00000002241,0
ENSDARG00000101406,510
ENSDARG00000030408,205
ENSDARG00000109360,0
ENSDARG00000099379,0
ENSDARG00000015807,6
ENSDARG00000070435,18
ENSDARG00000115555,0
ENSDARG00000109508,0
ENSDARG00000075557,9
ENSDARG00000003307,5
ENSDARG00000012871,15
ENSDARG00000095783,0
ENSDARG00000043081,12
ENSDARG00000021097,2
ENSDARG00000043094,16
ENSDARG00000095955,1
ENSDARG00000053066,0
ENSDARG00000095897,197
ENSDARG00000016255,16
ENSDARG00000097690,0
ENSDARG00000097047,1
ENSDARG00000005191,109
ENSDARG00000077858,0
ENSDARG00000053047,75
ENSDARG00000059972,6
ENSDARG00000107962,0
ENSDARG00000090367,0
ENSDARG00000038075,39
ENSDARG00000038074,1
ENSDARG00000038076,141
ENSDARG00000077473,14
ENSDARG00000059604,8
ENSDARG00000052279,0
ENSDARG00000075530,0
ENSDARG00000097807,0
ENSDARG00000097300,0
ENSDARG00000097572,4
ENSDARG00000074781,0
ENSDARG00000108044,0
ENSDARG00000097496,6
ENSDARG00000008141,4
ENSDARG00000017244,20
ENSDARG00000020979,1
ENSDARG00000052073,14
ENSDARG00000078868,1
ENSDARG00000022652,4
ENSDARG00000038593,0
ENSDARG00000076787,0
ENSDARG00000038583,14
ENSDARG00000059523,2
ENSDARG00000013078,113
ENSDARG00000001557,4
ENSDARG00000038577,79
ENSDARG00000030335,2
ENSDARG00000014239,2
ENSDARG00000082321,1
ENSDARG00000020232,17
ENSDARG00000096319,5
ENSDARG00000018896,3
ENSDARG00000075296,0
ENSDARG00000068176,11
ENSDARG00000002760,1
ENSDARG00000059906,32
ENSDARG00000024669,2
ENSDARG00000097547,0
ENSDARG00000099370,0
ENSDARG00000074148,0
ENSDARG00000015947,62
ENSDARG00000099958,0
ENSDARG00000070341,1
ENSDARG00000087254,0
ENSDARG00000094030,1
ENSDARG00000070344,0
ENSDARG00000105705,0
ENSDARG00000105736,1
ENSDARG00000105681,0
ENSDARG00000105838,1
ENSDARG00000091877,0
ENSDARG00000093273,0
ENSDARG00000055467,0
ENSDARG00000105789,0
ENSDARG00000116365,0
ENSDARG00000044704,0
ENSDARG00000105787,0
ENSDARG00000105791,0
ENSDARG00000105815,0
ENSDARG00000105803,0
ENSDARG00000061222,0
ENSDARG00000107017,0
ENSDARG00000070404,1
ENSDARG00000017294,13
ENSDARG00000091061,23
ENSDARG00000098280,21
ENSDARG00000101769,0
ENSDARG00000104372,118
ENSDARG00000100263,1
ENSDARG00000078781,8
ENSDARG00000103308,3
ENSDARG00000100531,9
ENSDARG00000103390,0
ENSDARG00000082031,0
ENSDARG00000059916,2
ENSDARG00000078195,6
ENSDARG00000083753,0
ENSDARG00000059931,0
ENSDARG00000099817,4
ENSDARG00000070951,7
ENSDARG00000042123,1
ENSDARG00000034897,316
ENSDARG00000042128,2
ENSDARG00000029930,0
ENSDARG00000078075,3
ENSDARG00000078901,0
ENSDARG00000009871,8
ENSDARG00000017606,2
ENSDARG00000059899,0
ENSDARG00000026246,0
ENSDARG00000114994,0
ENSDARG00000044061,0
ENSDARG00000082173,0
ENSDARG00000082908,0
ENSDARG00000078210,5
ENSDARG00000063649,5
ENSDARG00000052701,4
ENSDARG00000052705,0
ENSDARG00000100694,3
ENSDARG00000052708,9
ENSDARG00000115052,0
ENSDARG00000030980,4
ENSDARG00000058771,9
ENSDARG00000003081,273
ENSDARG00000112224,0
ENSDARG00000014169,4
ENSDARG00000059853,2
ENSDARG00000079972,0
ENSDARG00000059854,0
ENSDARG00000022512,0
ENSDARG00000114670,5
ENSDARG00000101618,0
ENSDARG00000099084,0
ENSDARG00000104495,1
ENSDARG00000098114,10
ENSDARG00000016345,6
ENSDARG00000075815,4
ENSDARG00000085124,0
ENSDARG00000084755,0
ENSDARG00000097417,0
ENSDARG00000084754,0
ENSDARG00000116691,0
ENSDARG00000097801,0
ENSDARG00000077028,0
ENSDARG00000103277,1
ENSDARG00000018984,0
ENSDARG00000040607,20
ENSDARG00000040608,5
ENSDARG00000040606,11
ENSDARG00000115394,0
ENSDARG00000098824,0
ENSDARG00000115249,0
ENSDARG00000114973,0
ENSDARG00000101494,0
ENSDARG00000100280,0
ENSDARG00000097460,0
ENSDARG00000091831,24
ENSDARG00000011125,44
ENSDARG00000097058,0
ENSDARG00000074903,0
ENSDARG00000074794,1
ENSDARG00000097467,6
ENSDARG00000074337,1
ENSDARG00000098420,0
ENSDARG00000115726,0
ENSDARG00000100055,9
ENSDARG00000100580,0
ENSDARG00000088899,2
ENSDARG00000091130,0
ENSDARG00000106003,0
ENSDARG00000087071,0
ENSDARG00000057857,2
ENSDARG00000038465,6
ENSDARG00000016527,0
ENSDARG00000019516,0
ENSDARG00000038467,4
ENSDARG00000059824,2
ENSDARG00000059818,1
ENSDARG00000115217,0
ENSDARG00000031388,16
ENSDARG00000086980,0
ENSDARG00000059836,14
ENSDARG00000034396,3
ENSDARG00000013390,0
ENSDARG00000102677,0
ENSDARG00000104414,0
ENSDARG00000087907,0
ENSDARG00000052638,9
ENSDARG00000079860,0
ENSDARG00000101244,4
ENSDARG00000100986,0
ENSDARG00000102610,0
ENSDARG00000110093,0
ENSDARG00000100119,7
ENSDARG00000005774,14
ENSDARG00000059794,6
ENSDARG00000045019,8
ENSDARG00000021882,0
ENSDARG00000101024,3
ENSDARG00000034086,2
ENSDARG00000033579,0
ENSDARG00000099851,0
ENSDARG00000110019,0
ENSDARG00000068082,0
ENSDARG00000104974,0
ENSDARG00000097651,0
ENSDARG00000039328,3
ENSDARG00000013522,31
ENSDARG00000039325,0
ENSDARG00000009505,20
ENSDARG00000012485,2
ENSDARG00000059775,32
ENSDARG00000111902,13
ENSDARG00000116076,17
ENSDARG00000113112,0
ENSDARG00000063150,4
ENSDARG00000106769,0
ENSDARG00000091521,0
ENSDARG00000041203,13
ENSDARG00000019406,10
ENSDARG00000098696,0
ENSDARG00000105631,8
ENSDARG00000067794,0
ENSDARG00000102296,0
ENSDARG00000105657,6
ENSDARG00000117751,0
ENSDARG00000117818,127
ENSDARG00000117735,7
ENSDARG00000076386,29
ENSDARG00000019743,3
ENSDARG00000117262,3
ENSDARG00000105495,0
ENSDARG00000111755,0
ENSDARG00000098854,0
ENSDARG00000115070,0
ENSDARG00000090965,3
ENSDARG00000092488,0
ENSDARG00000105485,0
ENSDARG00000105551,3
ENSDARG00000039268,20
ENSDARG00000035028,0
ENSDARG00000105383,0
ENSDARG00000104227,17
ENSDARG00000105648,4
ENSDARG00000100163,0
ENSDARG00000079949,23
ENSDARG00000098100,0
ENSDARG00000117582,0
ENSDARG00000059103,0
ENSDARG00000081256,0
ENSDARG00000100576,0
ENSDARG00000110326,0
ENSDARG00000105486,0
ENSDARG00000058829,0
ENSDARG00000105514,0
ENSDARG00000108556,0
ENSDARG00000105590,12
ENSDARG00000068030,14
ENSDARG00000089961,0
ENSDARG00000105625,1
ENSDARG00000102537,0
ENSDARG00000087424,0
ENSDARG00000053761,10
ENSDARG00000078093,1
ENSDARG00000076146,5
ENSDARG00000105316,0
ENSDARG00000087289,0
ENSDARG00000105427,0
ENSDARG00000117746,0
ENSDARG00000097745,0
ENSDARG00000087375,0
ENSDARG00000041333,0
ENSDARG00000097459,0
ENSDARG00000105466,0
ENSDARG00000076286,0
ENSDARG00000117704,0
ENSDARG00000117506,0
ENSDARG00000100155,1
ENSDARG00000104895,0
ENSDARG00000098767,0
ENSDARG00000100858,0
ENSDARG00000105369,0
ENSDARG00000039888,0
ENSDARG00000076398,0
ENSDARG00000092908,0
ENSDARG00000086565,0
ENSDARG00000105375,0
ENSDARG00000095410,0
ENSDARG00000076257,0
ENSDARG00000079234,1
ENSDARG00000105464,1
ENSDARG00000026505,1
ENSDARG00000094779,0
ENSDARG00000043770,5
ENSDARG00000043736,0
ENSDARG00000088682,0
ENSDARG00000043769,0
ENSDARG00000043768,0
ENSDARG00000043767,0
ENSDARG00000105145,0
ENSDARG00000086282,0
ENSDARG00000086419,1
ENSDARG00000070850,0
ENSDARG00000042752,0
ENSDARG00000025505,0
ENSDARG00000070852,1
ENSDARG00000089958,0
ENSDARG00000091095,0
ENSDARG00000034330,0
ENSDARG00000070851,0
ENSDARG00000113320,0
ENSDARG00000095326,0
ENSDARG00000105367,0
ENSDARG00000093595,0
ENSDARG00000105477,4
ENSDARG00000011170,111
ENSDARG00000085711,0
ENSDARG00000103845,5
ENSDARG00000105450,20
ENSDARG00000114345,1
ENSDARG00000105334,0
ENSDARG00000107773,0
ENSDARG00000041159,1
ENSDARG00000105343,0
ENSDARG00000086654,1
ENSDARG00000105443,4
ENSDARG00000071173,9
ENSDARG00000097682,0
ENSDARG00000055253,0
ENSDARG00000055313,0
ENSDARG00000099863,0
ENSDARG00000093836,0
ENSDARG00000093662,0
ENSDARG00000091495,0
ENSDARG00000086460,0
ENSDARG00000093312,0
ENSDARG00000086358,0
ENSDARG00000088252,0
ENSDARG00000113384,0
ENSDARG00000078012,0
ENSDARG00000094716,0
ENSDARG00000095250,0
ENSDARG00000089067,0
ENSDARG00000115633,0
ENSDARG00000055346,0
ENSDARG00000075036,0
ENSDARG00000111848,0
ENSDARG00000075634,0
ENSDARG00000095481,0
ENSDARG00000078821,0
ENSDARG00000095757,0
ENSDARG00000092384,0
ENSDARG00000093673,0
ENSDARG00000105413,0
ENSDARG00000094225,0
ENSDARG00000093876,0
ENSDARG00000055332,0
ENSDARG00000077899,0
ENSDARG00000077260,0
ENSDARG00000077136,0
ENSDARG00000085277,0
ENSDARG00000077395,0
ENSDARG00000041389,0
ENSDARG00000053114,0
ENSDARG00000032631,0
ENSDARG00000095105,0
ENSDARG00000088615,1
ENSDARG00000093776,0
ENSDARG00000092167,1
ENSDARG00000060049,0
ENSDARG00000105364,1
ENSDARG00000081507,0
ENSDARG00000105493,0
ENSDARG00000105406,0
ENSDARG00000090396,0
ENSDARG00000027397,7
ENSDARG00000052482,7
ENSDARG00000086815,3
ENSDARG00000092823,0
ENSDARG00000090099,0
ENSDARG00000094276,0
ENSDARG00000093835,0
ENSDARG00000092666,0
ENSDARG00000095133,0
ENSDARG00000094374,0
ENSDARG00000028912,0
ENSDARG00000097204,0
ENSDARG00000095068,0
ENSDARG00000105455,0
ENSDARG00000093987,0
ENSDARG00000105470,0
ENSDARG00000045200,2
ENSDARG00000088686,1
ENSDARG00000103819,0
ENSDARG00000099514,0
ENSDARG00000105314,2
ENSDARG00000105352,0
ENSDARG00000105397,1
ENSDARG00000105431,1
ENSDARG00000098970,0
ENSDARG00000029838,0
ENSDARG00000105342,0
ENSDARG00000105407,0
ENSDARG00000100259,0
ENSDARG00000099123,4
ENSDARG00000101249,1
ENSDARG00000102806,0
ENSDARG00000105328,4
ENSDARG00000101720,0
ENSDARG00000099920,0
ENSDARG00000100906,0
ENSDARG00000105508,0
ENSDARG00000105384,0
ENSDARG00000105439,8
ENSDARG00000105473,0
ENSDARG00000015607,0
ENSDARG00000105372,0
ENSDARG00000105379,0
ENSDARG00000105353,3
ENSDARG00000105459,0
ENSDARG00000105430,3
ENSDARG00000104588,0
ENSDARG00000105382,1
ENSDARG00000100279,3
ENSDARG00000105468,0
ENSDARG00000105318,0
ENSDARG00000105400,0
ENSDARG00000105414,0
ENSDARG00000105374,0
ENSDARG00000086552,3
ENSDARG00000058564,0
ENSDARG00000105471,0
ENSDARG00000105418,0
ENSDARG00000105502,1
ENSDARG00000113763,0
ENSDARG00000105376,0
ENSDARG00000100024,5
ENSDARG00000105340,0
ENSDARG00000105345,0
ENSDARG00000105478,3
ENSDARG00000105350,10
ENSDARG00000105482,1
ENSDARG00000105366,1
ENSDARG00000105483,0
ENSDARG00000105484,0
ENSDARG00000098595,0
ENSDARG00000074012,1
ENSDARG00000105355,1
ENSDARG00000105393,0
ENSDARG00000105409,13
ENSDARG00000103015,3
ENSDARG00000105507,0
ENSDARG00000105359,0
ENSDARG00000105444,11
ENSDARG00000058479,44
ENSDARG00000074818,0
ENSDARG00000105438,1
ENSDARG00000090815,0
ENSDARG00000078619,27
ENSDARG00000045199,6
ENSDARG00000084145,0
ENSDARG00000018049,17
ENSDARG00000104153,0
ENSDARG00000113916,0
ENSDARG00000116246,0
ENSDARG00000103834,13
ENSDARG00000001431,108
ENSDARG00000092003,2
ENSDARG00000073728,4
ENSDARG00000070100,1
ENSDARG00000084430,0
ENSDARG00000004658,15
ENSDARG00000070107,5
ENSDARG00000077583,4
ENSDARG00000111661,0
ENSDARG00000025391,10
ENSDARG00000070116,3
ENSDARG00000003269,7
ENSDARG00000105410,0
ENSDARG00000105378,0
ENSDARG00000062752,20
ENSDARG00000011410,0
ENSDARG00000062749,5
ENSDARG00000077639,0
ENSDARG00000112042,0
ENSDARG00000110604,0
ENSDARG00000109750,1
ENSDARG00000109762,0
ENSDARG00000060176,0
ENSDARG00000102776,0
ENSDARG00000099169,0
ENSDARG00000102299,1
ENSDARG00000116224,0
ENSDARG00000110601,0
ENSDARG00000099377,0
ENSDARG00000105415,0
ENSDARG00000100612,0
ENSDARG00000070065,0
ENSDARG00000036893,7
ENSDARG00000099026,3
ENSDARG00000039100,1
ENSDARG00000105433,0
ENSDARG00000039099,22
ENSDARG00000076388,0
ENSDARG00000092521,1
ENSDARG00000105358,0
ENSDARG00000092352,0
ENSDARG00000105405,0
ENSDARG00000076530,0
ENSDARG00000105489,0
ENSDARG00000074983,0
ENSDARG00000104386,0
ENSDARG00000076958,0
ENSDARG00000098097,0
ENSDARG00000056166,0
ENSDARG00000098977,0
ENSDARG00000098445,0
ENSDARG00000044584,3
ENSDARG00000017504,0
ENSDARG00000058702,0
ENSDARG00000076239,2
ENSDARG00000100900,0
ENSDARG00000012446,0
ENSDARG00000104574,0
ENSDARG00000024651,5
ENSDARG00000070097,17
ENSDARG00000079027,3
ENSDARG00000116050,0
ENSDARG00000007398,0
ENSDARG00000076933,2
ENSDARG00000006494,5
ENSDARG00000086879,0
ENSDARG00000078541,2
ENSDARG00000075555,1
ENSDARG00000108388,0
ENSDARG00000105432,3
ENSDARG00000104487,2
ENSDARG00000098443,4
ENSDARG00000101762,1
ENSDARG00000103212,0
ENSDARG00000103697,18
ENSDARG00000114931,0
ENSDARG00000058452,1
ENSDARG00000113043,0
ENSDARG00000039881,13
ENSDARG00000114647,0
ENSDARG00000063030,7
ENSDARG00000079017,1
ENSDARG00000102908,1
ENSDARG00000102637,0
ENSDARG00000076117,0
ENSDARG00000113756,0
ENSDARG00000105718,0
ENSDARG00000090696,0
ENSDARG00000117744,0
ENSDARG00000115178,0
ENSDARG00000099543,0
ENSDARG00000058369,5
ENSDARG00000079672,2
ENSDARG00000082308,0
ENSDARG00000006474,0
ENSDARG00000027903,1
ENSDARG00000084684,0
ENSDARG00000062959,1
ENSDARG00000017927,0
ENSDARG00000013360,10
ENSDARG00000114466,0
ENSDARG00000015551,111
ENSDARG00000045999,0
ENSDARG00000011201,346
ENSDARG00000058336,2
ENSDARG00000078060,4
ENSDARG00000084136,0
ENSDARG00000062971,14
ENSDARG00000058349,28
ENSDARG00000099257,10
ENSDARG00000062956,5
ENSDARG00000080109,0
ENSDARG00000036870,5
ENSDARG00000016774,10
ENSDARG00000098647,0
ENSDARG00000007760,2
ENSDARG00000029063,14
ENSDARG00000038976,4
ENSDARG00000076449,0
ENSDARG00000002701,2
ENSDARG00000025797,17
ENSDARG00000012504,9
ENSDARG00000058257,5
ENSDARG00000105391,0
ENSDARG00000062909,19
ENSDARG00000085584,0
ENSDARG00000011449,0
ENSDARG00000083794,0
ENSDARG00000003203,13
ENSDARG00000101727,0
ENSDARG00000101584,6
ENSDARG00000082766,0
ENSDARG00000033099,3
ENSDARG00000083129,0
ENSDARG00000075129,8
ENSDARG00000016307,6
ENSDARG00000086214,4
ENSDARG00000098326,0
ENSDARG00000023868,9
ENSDARG00000112830,0
ENSDARG00000057427,10
ENSDARG00000017078,0
ENSDARG00000030347,0
ENSDARG00000089706,2
ENSDARG00000036809,15
ENSDARG00000034434,17
ENSDARG00000057477,0
ENSDARG00000057527,2
ENSDARG00000073970,6
ENSDARG00000070006,0
ENSDARG00000045936,10
ENSDARG00000008852,3
ENSDARG00000045935,3
ENSDARG00000117257,0
ENSDARG00000084280,0
ENSDARG00000105564,0
ENSDARG00000060962,4
ENSDARG00000074813,5
ENSDARG00000084639,0
ENSDARG00000054184,0
ENSDARG00000105558,2
ENSDARG00000105603,0
ENSDARG00000006889,6
ENSDARG00000101144,3
ENSDARG00000101706,1
ENSDARG00000057323,2
ENSDARG00000115398,0
ENSDARG00000073688,6
ENSDARG00000102039,0
ENSDARG00000102605,0
ENSDARG00000086393,3
ENSDARG00000028386,14
ENSDARG00000019791,0
ENSDARG00000067964,18
ENSDARG00000098626,0
ENSDARG00000028333,0
ENSDARG00000099748,0
ENSDARG00000103653,0
ENSDARG00000087920,0
ENSDARG00000100389,0
ENSDARG00000036748,1
ENSDARG00000103252,0
ENSDARG00000103866,0
ENSDARG00000100740,0
ENSDARG00000036743,0
ENSDARG00000067977,0
ENSDARG00000077998,0
ENSDARG00000057620,0
ENSDARG00000043398,0
ENSDARG00000000460,0
ENSDARG00000069848,0
ENSDARG00000112323,0
ENSDARG00000115144,0
ENSDARG00000112065,0
ENSDARG00000079517,0
ENSDARG00000033963,0
ENSDARG00000110393,0
ENSDARG00000117125,0
ENSDARG00000087631,0
ENSDARG00000069773,0
ENSDARG00000077557,1
ENSDARG00000075288,1
ENSDARG00000111430,0
ENSDARG00000110751,0
ENSDARG00000076846,0
ENSDARG00000109301,0
ENSDARG00000001234,3
ENSDARG00000089456,1
ENSDARG00000091348,69
ENSDARG00000088036,8
ENSDARG00000104840,1
ENSDARG00000062834,2
ENSDARG00000058038,11
ENSDARG00000108995,0
ENSDARG00000013031,12
ENSDARG00000057328,0
ENSDARG00000079684,1
ENSDARG00000057331,0
ENSDARG00000057353,23
ENSDARG00000105521,0
ENSDARG00000058044,17
ENSDARG00000087452,5
ENSDARG00000077909,0
ENSDARG00000103713,4
ENSDARG00000067925,1
ENSDARG00000105532,5
ENSDARG00000009610,4
ENSDARG00000078801,0
ENSDARG00000076302,4
ENSDARG00000099518,4
ENSDARG00000008660,5
ENSDARG00000077419,1
ENSDARG00000036678,4
ENSDARG00000098379,1
ENSDARG00000006754,2
ENSDARG00000022020,3
ENSDARG00000057142,0
ENSDARG00000102221,5
ENSDARG00000111708,0
ENSDARG00000105667,0
ENSDARG00000103276,0
ENSDARG00000007526,29
ENSDARG00000001634,11
ENSDARG00000080020,1
ENSDARG00000062485,2
ENSDARG00000102066,0
ENSDARG00000105037,9
ENSDARG00000007366,0
ENSDARG00000036575,4
ENSDARG00000088656,0
ENSDARG00000055504,14
ENSDARG00000086421,5
ENSDARG00000100946,0
ENSDARG00000079463,1
ENSDARG00000013329,5
ENSDARG00000104639,0
ENSDARG00000103316,5
ENSDARG00000055226,4
ENSDARG00000069313,2
ENSDARG00000014657,0
ENSDARG00000105614,0
ENSDARG00000100942,0
ENSDARG00000089432,0
ENSDARG00000104169,40
ENSDARG00000101750,1
ENSDARG00000062085,4
ENSDARG00000089821,1
ENSDARG00000010940,0
ENSDARG00000076472,2
ENSDARG00000069326,0
ENSDARG00000077986,2
ENSDARG00000100885,0
ENSDARG00000100703,24
ENSDARG00000056233,4
ENSDARG00000088810,1
ENSDARG00000020397,2
ENSDARG00000110363,0
ENSDARG00000069331,0
ENSDARG00000069335,4
ENSDARG00000055342,5
ENSDARG00000056346,2
ENSDARG00000069334,6
ENSDARG00000105602,0
ENSDARG00000036414,3
ENSDARG00000117632,0
ENSDARG00000091234,0
ENSDARG00000105541,0
ENSDARG00000105617,0
ENSDARG00000056184,6
ENSDARG00000016687,43
ENSDARG00000077414,1
ENSDARG00000090444,11
ENSDARG00000036420,0
ENSDARG00000036422,9
ENSDARG00000055797,2
ENSDARG00000105585,0
ENSDARG00000061850,0
ENSDARG00000100712,13
ENSDARG00000105530,0
ENSDARG00000036426,4
ENSDARG00000036427,26
ENSDARG00000055791,4
ENSDARG00000104557,1
ENSDARG00000098410,0
ENSDARG00000079034,0
ENSDARG00000099752,3
ENSDARG00000103211,2
ENSDARG00000075140,2
ENSDARG00000036430,0
ENSDARG00000069376,1
ENSDARG00000021405,13
ENSDARG00000056007,0
ENSDARG00000017874,9
ENSDARG00000112049,1
ENSDARG00000114549,9
ENSDARG00000098932,4
ENSDARG00000086150,0
ENSDARG00000042277,7
ENSDARG00000036445,2
ENSDARG00000087352,1
ENSDARG00000088087,32
ENSDARG00000102693,0
ENSDARG00000069388,0
ENSDARG00000114494,0
ENSDARG00000113445,0
ENSDARG00000117035,0
ENSDARG00000055185,6
ENSDARG00000101135,12
