Identifier,EE2-1000ng/L-A
ENSDARG00000070822,17
ENSDARG00000099079,8
ENSDARG00000009040,7
ENSDARG00000027469,1
ENSDARG00000027461,0
ENSDARG00000076490,0
ENSDARG00000013460,0
ENSDARG00000097021,0
ENSDARG00000032619,75
ENSDARG00000094165,0
ENSDARG00000094871,0
ENSDARG00000105157,0
ENSDARG00000074531,3
ENSDARG00000005254,23
ENSDARG00000093074,0
ENSDARG00000077291,1877
ENSDARG00000028889,58
ENSDARG00000116493,0
ENSDARG00000090714,0
ENSDARG00000036994,1
ENSDARG00000099441,5
ENSDARG00000087327,3
ENSDARG00000089749,1
ENSDARG00000062263,1
ENSDARG00000092455,0
ENSDARG00000019932,1
ENSDARG00000076103,0
ENSDARG00000038243,1
ENSDARG00000038242,3
ENSDARG00000062216,1
ENSDARG00000097552,0
ENSDARG00000025338,13
ENSDARG00000031657,0
ENSDARG00000025436,13
ENSDARG00000038239,14
ENSDARG00000088560,4
ENSDARG00000082853,0
ENSDARG00000108712,0
ENSDARG00000082823,0
ENSDARG00000093192,0
ENSDARG00000117784,0
ENSDARG00000078149,0
ENSDARG00000005883,0
ENSDARG00000070780,4
ENSDARG00000097324,0
ENSDARG00000074850,0
ENSDARG00000077226,64
ENSDARG00000029476,8
ENSDARG00000106019,0
ENSDARG00000085884,0
ENSDARG00000075380,13
ENSDARG00000081972,0
ENSDARG00000093622,4
ENSDARG00000040526,4
ENSDARG00000056798,0
ENSDARG00000056791,2
ENSDARG00000031534,4
ENSDARG00000101990,1
ENSDARG00000101956,0
ENSDARG00000056773,0
ENSDARG00000056768,6
ENSDARG00000056767,0
ENSDARG00000008105,2
ENSDARG00000010779,17
ENSDARG00000078135,0
ENSDARG00000099809,0
ENSDARG00000070735,5
ENSDARG00000056481,52
ENSDARG00000117635,0
ENSDARG00000056468,0
ENSDARG00000056467,0
ENSDARG00000029331,2
ENSDARG00000035066,34
ENSDARG00000102428,2
ENSDARG00000012881,6
ENSDARG00000089936,20
ENSDARG00000038228,38
ENSDARG00000088708,13
ENSDARG00000070694,0
ENSDARG00000100519,10
ENSDARG00000107318,0
ENSDARG00000104512,0
ENSDARG00000099499,121
ENSDARG00000038213,7
ENSDARG00000078640,9
ENSDARG00000007245,0
ENSDARG00000101826,18
ENSDARG00000026875,12
ENSDARG00000006566,16
ENSDARG00000087330,3
ENSDARG00000070686,4
ENSDARG00000074899,9
ENSDARG00000056324,0
ENSDARG00000046140,0
ENSDARG00000097774,0
ENSDARG00000061858,3
ENSDARG00000007344,17
ENSDARG00000002564,4
ENSDARG00000075249,8
ENSDARG00000018687,0
ENSDARG00000097315,0
ENSDARG00000105007,0
ENSDARG00000081613,0
ENSDARG00000003989,9
ENSDARG00000097409,0
ENSDARG00000075428,0
ENSDARG00000056258,6
ENSDARG00000088238,30
ENSDARG00000087616,39
ENSDARG00000011519,19
ENSDARG00000034588,20
ENSDARG00000038185,1
ENSDARG00000070676,0
ENSDARG00000038186,0
ENSDARG00000069012,0
ENSDARG00000025607,0
ENSDARG00000061798,5
ENSDARG00000097456,21
ENSDARG00000088967,1
ENSDARG00000098339,0
ENSDARG00000079097,7
ENSDARG00000038176,0
ENSDARG00000098353,2
ENSDARG00000075139,9
ENSDARG00000028848,10
ENSDARG00000088833,0
ENSDARG00000077193,1
ENSDARG00000070605,0
ENSDARG00000094579,0
ENSDARG00000010680,26
ENSDARG00000096994,0
ENSDARG00000097738,2
ENSDARG00000012405,459
ENSDARG00000079366,6
ENSDARG00000079912,0
ENSDARG00000107397,0
ENSDARG00000029911,4
ENSDARG00000074734,4
ENSDARG00000055813,0
ENSDARG00000033160,5
ENSDARG00000101975,1
ENSDARG00000061478,79
ENSDARG00000029215,9
ENSDARG00000056008,191
ENSDARG00000056012,0
ENSDARG00000056015,0
ENSDARG00000011579,1
ENSDARG00000081346,0
ENSDARG00000056023,4
ENSDARG00000097849,0
ENSDARG00000056027,13
ENSDARG00000056030,3
ENSDARG00000029263,14
ENSDARG00000097891,1
ENSDARG00000010630,2
ENSDARG00000013057,6
ENSDARG00000013533,1
ENSDARG00000081638,0
ENSDARG00000097515,0
ENSDARG00000000175,3
ENSDARG00000008174,1
ENSDARG00000105205,0
ENSDARG00000097621,0
ENSDARG00000097724,0
ENSDARG00000004189,24
ENSDARG00000030616,1
ENSDARG00000006786,10
ENSDARG00000080838,0
ENSDARG00000097637,6
ENSDARG00000096864,0
ENSDARG00000097087,0
ENSDARG00000025615,0
ENSDARG00000038141,20
ENSDARG00000074773,4
ENSDARG00000017049,10
ENSDARG00000056144,0
ENSDARG00000038139,1
ENSDARG00000009311,29
ENSDARG00000097380,0
ENSDARG00000076586,0
ENSDARG00000080075,0
ENSDARG00000016483,0
ENSDARG00000096921,0
ENSDARG00000097543,7
ENSDARG00000040430,0
ENSDARG00000031116,0
ENSDARG00000055359,0
ENSDARG00000102588,1
ENSDARG00000090449,0
ENSDARG00000099247,0
ENSDARG00000104350,0
ENSDARG00000078206,0
ENSDARG00000104144,0
ENSDARG00000038133,0
ENSDARG00000087575,0
ENSDARG00000099678,2
ENSDARG00000061684,1
ENSDARG00000075867,1
ENSDARG00000107507,0
ENSDARG00000105972,1
ENSDARG00000033140,8
ENSDARG00000038025,5
ENSDARG00000061108,24
ENSDARG00000097379,0
ENSDARG00000007916,3
ENSDARG00000021973,21
ENSDARG00000038030,65
ENSDARG00000055160,1
ENSDARG00000009313,2
ENSDARG00000097402,0
ENSDARG00000060991,6
ENSDARG00000055172,12
ENSDARG00000093235,8
ENSDARG00000075720,0
ENSDARG00000055175,1
ENSDARG00000038069,4
ENSDARG00000038068,33
ENSDARG00000038067,8
ENSDARG00000038066,6
ENSDARG00000077361,26
ENSDARG00000038059,21
ENSDARG00000022525,0
ENSDARG00000088072,0
ENSDARG00000097506,0
ENSDARG00000097640,0
ENSDARG00000022531,9
ENSDARG00000097200,0
ENSDARG00000097089,0
ENSDARG00000091140,0
ENSDARG00000097387,0
ENSDARG00000014761,0
ENSDARG00000067813,0
ENSDARG00000104581,7
ENSDARG00000096978,2
ENSDARG00000097189,2
ENSDARG00000005643,12
ENSDARG00000019507,17
ENSDARG00000027529,2
ENSDARG00000061354,4
ENSDARG00000055743,5
ENSDARG00000075783,0
ENSDARG00000055731,4
ENSDARG00000020574,1353
ENSDARG00000079699,2
ENSDARG00000029688,2
ENSDARG00000092362,6
ENSDARG00000021924,3
ENSDARG00000061213,4
ENSDARG00000087869,1
ENSDARG00000055510,7
ENSDARG00000074466,10
ENSDARG00000106879,0
ENSDARG00000070573,22
ENSDARG00000087927,9
ENSDARG00000070570,4
ENSDARG00000070568,6
ENSDARG00000070565,0
ENSDARG00000099996,11
ENSDARG00000103966,0
ENSDARG00000061257,10
ENSDARG00000101707,18
ENSDARG00000010160,512
ENSDARG00000061248,0
ENSDARG00000081158,0
ENSDARG00000013252,3
ENSDARG00000061208,2
ENSDARG00000038097,2
ENSDARG00000038095,4
ENSDARG00000038094,10
ENSDARG00000055474,9
ENSDARG00000090851,0
ENSDARG00000055472,1
ENSDARG00000044588,13
ENSDARG00000097153,0
ENSDARG00000089698,1
ENSDARG00000034493,5
ENSDARG00000107783,0
ENSDARG00000096260,0
ENSDARG00000117681,0
ENSDARG00000117250,0
ENSDARG00000106124,0
ENSDARG00000055383,7
ENSDARG00000073710,38
ENSDARG00000038072,0
ENSDARG00000087093,9
ENSDARG00000019556,7
ENSDARG00000115268,0
ENSDARG00000004034,30
ENSDARG00000018002,17
ENSDARG00000012539,0
ENSDARG00000061185,4
ENSDARG00000053129,14
ENSDARG00000006031,54
ENSDARG00000077863,1
ENSDARG00000038089,0
ENSDARG00000014746,70
ENSDARG00000096347,0
ENSDARG00000019191,6
ENSDARG00000060915,4
ENSDARG00000096409,1
ENSDARG00000096338,0
ENSDARG00000037390,3
ENSDARG00000096266,0
ENSDARG00000096242,1
ENSDARG00000038024,4
ENSDARG00000075345,0
ENSDARG00000106809,0
ENSDARG00000054963,3
ENSDARG00000054950,2
ENSDARG00000096287,0
ENSDARG00000088711,33
ENSDARG00000054942,24
ENSDARG00000070522,0
ENSDARG00000083676,1
ENSDARG00000108752,0
ENSDARG00000117270,0
ENSDARG00000006468,1
ENSDARG00000038012,1
ENSDARG00000038011,0
ENSDARG00000038010,9
ENSDARG00000085140,0
ENSDARG00000014477,0
ENSDARG00000021257,67
ENSDARG00000103130,0
ENSDARG00000009885,4
ENSDARG00000038009,3
ENSDARG00000073718,1
ENSDARG00000096250,0
ENSDARG00000097358,0
ENSDARG00000032565,9
ENSDARG00000106236,0
ENSDARG00000097948,0
ENSDARG00000003599,851
ENSDARG00000083593,0
ENSDARG00000083950,0
ENSDARG00000007449,4
ENSDARG00000113664,0
ENSDARG00000015128,426
ENSDARG00000091962,1
ENSDARG00000004954,1
ENSDARG00000097308,0
ENSDARG00000075643,1
ENSDARG00000054849,15
ENSDARG00000054842,5
ENSDARG00000086571,0
ENSDARG00000097575,0
ENSDARG00000077053,25
ENSDARG00000054833,4
ENSDARG00000019741,0
ENSDARG00000005927,12
ENSDARG00000074667,36
ENSDARG00000070484,22
ENSDARG00000054793,29
ENSDARG00000087732,4
ENSDARG00000030157,6
ENSDARG00000096295,0
ENSDARG00000096420,0
ENSDARG00000004597,7
ENSDARG00000038005,3
ENSDARG00000070465,0
ENSDARG00000075830,16
ENSDARG00000054645,4
ENSDARG00000097595,0
ENSDARG00000080424,0
ENSDARG00000060539,2
ENSDARG00000080934,0
ENSDARG00000075461,16
ENSDARG00000003486,36
ENSDARG00000054616,35
ENSDARG00000054610,2
ENSDARG00000076960,0
ENSDARG00000060662,0
ENSDARG00000030394,0
ENSDARG00000091783,0
ENSDARG00000054588,6
ENSDARG00000078083,1
ENSDARG00000096714,0
ENSDARG00000097740,2
ENSDARG00000097471,0
ENSDARG00000037980,35
ENSDARG00000070458,0
ENSDARG00000088084,0
ENSDARG00000096689,2
ENSDARG00000096792,2
ENSDARG00000054578,58
ENSDARG00000054570,11
ENSDARG00000115545,0
ENSDARG00000060741,0
ENSDARG00000090900,0
ENSDARG00000106212,0
ENSDARG00000028521,2
ENSDARG00000054446,2
ENSDARG00000090664,0
ENSDARG00000054438,8
ENSDARG00000114012,0
ENSDARG00000075164,7
ENSDARG00000054362,8
ENSDARG00000054355,19
ENSDARG00000001803,0
ENSDARG00000113428,0
ENSDARG00000025301,45
ENSDARG00000060348,2
ENSDARG00000078092,0
ENSDARG00000115048,0
ENSDARG00000016908,0
ENSDARG00000037928,15
ENSDARG00000037929,1
ENSDARG00000037930,3
ENSDARG00000077126,28
ENSDARG00000037932,10
ENSDARG00000076745,0
ENSDARG00000055855,1
ENSDARG00000089995,0
ENSDARG00000030881,2
ENSDARG00000037935,1
ENSDARG00000031776,136
ENSDARG00000076221,9
ENSDARG00000077360,9
ENSDARG00000094210,20
ENSDARG00000113977,1
ENSDARG00000113150,0
ENSDARG00000073936,6
ENSDARG00000116586,0
ENSDARG00000037941,22
ENSDARG00000037954,3
ENSDARG00000037955,0
ENSDARG00000097646,0
ENSDARG00000117414,0
ENSDARG00000117436,0
ENSDARG00000037943,1
ENSDARG00000077545,6
ENSDARG00000096849,184
ENSDARG00000037946,0
ENSDARG00000010246,32
ENSDARG00000054320,47
ENSDARG00000094836,18
ENSDARG00000006553,3
ENSDARG00000087193,2
ENSDARG00000075849,28
ENSDARG00000017579,2
ENSDARG00000096862,2
ENSDARG00000054010,25
ENSDARG00000059993,1
ENSDARG00000096257,489
ENSDARG00000037958,9
ENSDARG00000037961,1
ENSDARG00000053364,3
ENSDARG00000096315,0
ENSDARG00000081593,0
ENSDARG00000090625,3
ENSDARG00000070391,20
ENSDARG00000004459,5
ENSDARG00000096331,1
ENSDARG00000110163,0
ENSDARG00000088283,1
ENSDARG00000077290,0
ENSDARG00000037965,28
ENSDARG00000037966,0
ENSDARG00000037967,9
ENSDARG00000027182,7
ENSDARG00000027187,13
ENSDARG00000027196,2
ENSDARG00000037968,14
ENSDARG00000060030,19
ENSDARG00000036966,2
ENSDARG00000078604,10
ENSDARG00000053254,4953
ENSDARG00000110325,0
ENSDARG00000027357,8
ENSDARG00000089232,6
ENSDARG00000098191,3
ENSDARG00000059919,1
ENSDARG00000053260,1
ENSDARG00000070371,0
ENSDARG00000014967,0
ENSDARG00000014646,27
ENSDARG00000078772,12
ENSDARG00000025608,4
ENSDARG00000093405,0
ENSDARG00000070368,0
ENSDARG00000111315,0
ENSDARG00000101017,0
ENSDARG00000097431,0
ENSDARG00000034893,6
ENSDARG00000101409,0
ENSDARG00000078674,9
ENSDARG00000053449,21
ENSDARG00000098119,0
ENSDARG00000053453,11
ENSDARG00000103039,0
ENSDARG00000104213,7
ENSDARG00000060072,4
ENSDARG00000082395,0
ENSDARG00000053455,1
ENSDARG00000053457,635
ENSDARG00000116621,0
ENSDARG00000053460,3
ENSDARG00000053467,9
ENSDARG00000085621,0
ENSDARG00000019038,8
ENSDARG00000110874,2
ENSDARG00000096325,0
ENSDARG00000099164,0
ENSDARG00000099195,13
ENSDARG00000037905,1
ENSDARG00000037906,4
ENSDARG00000032129,16
ENSDARG00000084425,0
ENSDARG00000096248,0
ENSDARG00000096355,0
ENSDARG00000096330,0
ENSDARG00000114780,0
ENSDARG00000096366,0
ENSDARG00000113829,0
ENSDARG00000096321,0
ENSDARG00000113286,0
ENSDARG00000114651,0
ENSDARG00000112068,0
ENSDARG00000112596,0
ENSDARG00000110663,0
ENSDARG00000096280,0
ENSDARG00000096292,0
ENSDARG00000096351,0
ENSDARG00000109903,0
ENSDARG00000113852,0
ENSDARG00000093274,0
ENSDARG00000096301,0
ENSDARG00000096418,1
ENSDARG00000096243,0
ENSDARG00000096376,0
ENSDARG00000096372,0
ENSDARG00000096408,0
ENSDARG00000113059,0
ENSDARG00000096386,0
ENSDARG00000109214,0
ENSDARG00000096357,0
ENSDARG00000096395,0
ENSDARG00000096350,0
ENSDARG00000096424,0
ENSDARG00000096387,0
ENSDARG00000096406,0
ENSDARG00000113309,0
ENSDARG00000096316,0
ENSDARG00000096430,0
ENSDARG00000114819,0
ENSDARG00000096340,0
ENSDARG00000096303,0
ENSDARG00000096255,0
ENSDARG00000096241,0
ENSDARG00000096318,0
ENSDARG00000096244,0
ENSDARG00000096326,0
ENSDARG00000096289,0
ENSDARG00000096342,0
ENSDARG00000096268,0
ENSDARG00000095516,0
ENSDARG00000096333,0
ENSDARG00000096308,0
ENSDARG00000096276,0
ENSDARG00000096345,0
ENSDARG00000096388,0
ENSDARG00000096267,0
ENSDARG00000096337,0
ENSDARG00000096394,0
ENSDARG00000092616,0
ENSDARG00000096275,0
ENSDARG00000096259,0
ENSDARG00000013839,0
ENSDARG00000020679,6
ENSDARG00000094695,13
ENSDARG00000018698,21
ENSDARG00000082930,0
ENSDARG00000021399,4
ENSDARG00000037909,5
ENSDARG00000082192,0
ENSDARG00000024708,0
ENSDARG00000015538,9
ENSDARG00000076847,73
ENSDARG00000080738,0
ENSDARG00000020235,13
ENSDARG00000079353,1
ENSDARG00000037913,0
ENSDARG00000076437,0
ENSDARG00000096234,0
ENSDARG00000037914,2
ENSDARG00000011956,0
ENSDARG00000060130,0
ENSDARG00000000151,3
ENSDARG00000007654,35
ENSDARG00000095967,5
ENSDARG00000060150,11
ENSDARG00000037916,0
ENSDARG00000037917,3
ENSDARG00000100888,0
ENSDARG00000009568,1
ENSDARG00000016871,37
ENSDARG00000022254,12
ENSDARG00000076401,4
ENSDARG00000037919,53
ENSDARG00000079688,56
ENSDARG00000014915,70
ENSDARG00000060192,0
ENSDARG00000003573,10
ENSDARG00000037921,6
ENSDARG00000060207,3
ENSDARG00000046107,11
ENSDARG00000108644,0
ENSDARG00000070261,4
ENSDARG00000070256,4
ENSDARG00000098319,0
ENSDARG00000098708,0
ENSDARG00000090170,17
ENSDARG00000040070,7
ENSDARG00000040072,11
ENSDARG00000010035,1
ENSDARG00000028583,0
ENSDARG00000110352,0
ENSDARG00000008370,20
ENSDARG00000089260,2
ENSDARG00000040650,21
ENSDARG00000090062,8
ENSDARG00000076128,32
ENSDARG00000090369,22
ENSDARG00000040657,12
ENSDARG00000060246,8
ENSDARG00000037924,1
ENSDARG00000037925,45
ENSDARG00000105131,1
ENSDARG00000105068,6
ENSDARG00000104413,17
ENSDARG00000099213,12
ENSDARG00000101043,63
ENSDARG00000103743,3
ENSDARG00000102997,5
ENSDARG00000099877,4
ENSDARG00000104457,1
ENSDARG00000101886,6
ENSDARG00000098627,39
ENSDARG00000100972,0
ENSDARG00000103902,1
ENSDARG00000104719,7
ENSDARG00000105403,0
ENSDARG00000106657,0
ENSDARG00000094901,0
ENSDARG00000037895,3
ENSDARG00000037894,1
ENSDARG00000098006,0
ENSDARG00000074524,2
ENSDARG00000099290,0
ENSDARG00000070174,9
ENSDARG00000015610,9
ENSDARG00000107560,0
ENSDARG00000059804,21
ENSDARG00000037892,3
ENSDARG00000037891,4
ENSDARG00000055713,4
ENSDARG00000059773,5
ENSDARG00000014763,30
ENSDARG00000037889,0
ENSDARG00000098000,0
ENSDARG00000053070,11
ENSDARG00000059768,37
ENSDARG00000074060,1
ENSDARG00000096233,0
ENSDARG00000089129,0
ENSDARG00000020623,6
ENSDARG00000053058,428
ENSDARG00000115494,0
ENSDARG00000082213,0
ENSDARG00000080422,0
ENSDARG00000117016,0
ENSDARG00000096229,0
ENSDARG00000006849,0
ENSDARG00000097966,0
ENSDARG00000089021,0
ENSDARG00000015184,4
ENSDARG00000091834,7
ENSDARG00000000567,7
ENSDARG00000059747,2
ENSDARG00000094994,0
ENSDARG00000059743,1
ENSDARG00000017036,3
ENSDARG00000030163,0
ENSDARG00000018600,12
ENSDARG00000111413,0
ENSDARG00000070140,0
ENSDARG00000089377,0
ENSDARG00000052966,18
ENSDARG00000097166,1
ENSDARG00000052957,6
ENSDARG00000052950,7
ENSDARG00000097747,1
ENSDARG00000004748,9
ENSDARG00000052905,7
ENSDARG00000097765,2
ENSDARG00000011665,176
ENSDARG00000037865,1
ENSDARG00000019326,6
ENSDARG00000090340,0
ENSDARG00000097190,0
ENSDARG00000005414,0
ENSDARG00000081971,0
ENSDARG00000008377,26
ENSDARG00000011727,4
ENSDARG00000060496,3
ENSDARG00000083829,0
ENSDARG00000097913,0
ENSDARG00000113520,0
ENSDARG00000074703,0
ENSDARG00000009693,2
ENSDARG00000075292,4
ENSDARG00000106997,0
ENSDARG00000006642,13
ENSDARG00000070061,2
ENSDARG00000014871,12
ENSDARG00000014945,4
ENSDARG00000059701,6
ENSDARG00000052827,0
ENSDARG00000052818,0
ENSDARG00000052816,25
ENSDARG00000002967,19
ENSDARG00000017084,31
ENSDARG00000020217,4
ENSDARG00000116912,0
ENSDARG00000037867,182
ENSDARG00000059690,3
ENSDARG00000097119,0
ENSDARG00000077052,37
ENSDARG00000037870,924
ENSDARG00000059680,40
ENSDARG00000087893,2
ENSDARG00000109826,0
ENSDARG00000096870,0
ENSDARG00000016086,4
ENSDARG00000097780,0
ENSDARG00000008383,33
ENSDARG00000027063,10
ENSDARG00000037871,0
ENSDARG00000087446,0
ENSDARG00000078111,0
ENSDARG00000037872,5
ENSDARG00000070021,3
ENSDARG00000037873,6
ENSDARG00000037874,0
ENSDARG00000015575,23
ENSDARG00000078866,4
ENSDARG00000100059,0
ENSDARG00000117275,0
ENSDARG00000105854,0
ENSDARG00000097269,0
ENSDARG00000052741,0
ENSDARG00000115627,0
ENSDARG00000025826,5
ENSDARG00000059654,73
ENSDARG00000028786,2
ENSDARG00000033382,11
ENSDARG00000037879,12
ENSDARG00000034473,23
ENSDARG00000074842,0
ENSDARG00000030573,3
ENSDARG00000075368,2
ENSDARG00000097799,3
ENSDARG00000097321,0
ENSDARG00000097382,0
ENSDARG00000097777,0
ENSDARG00000097610,0
ENSDARG00000113834,0
ENSDARG00000112996,0
ENSDARG00000114676,0
ENSDARG00000098391,8
ENSDARG00000104538,2
ENSDARG00000100947,0
ENSDARG00000100419,5
ENSDARG00000104199,1
ENSDARG00000102366,1
ENSDARG00000099888,0
ENSDARG00000102976,3
ENSDARG00000103511,4
ENSDARG00000105113,3
ENSDARG00000102964,15
ENSDARG00000102711,0
ENSDARG00000099842,0
ENSDARG00000104984,0
ENSDARG00000098065,0
ENSDARG00000099344,0
ENSDARG00000102195,6
ENSDARG00000103483,6
ENSDARG00000103137,0
ENSDARG00000098949,0
ENSDARG00000099750,0
ENSDARG00000098491,0
ENSDARG00000102827,5
ENSDARG00000104568,0
ENSDARG00000116052,1
ENSDARG00000102583,2
ENSDARG00000098780,3
ENSDARG00000102512,0
ENSDARG00000052648,0
ENSDARG00000109060,0
ENSDARG00000059616,0
ENSDARG00000074017,0
ENSDARG00000015722,21
ENSDARG00000062304,9
ENSDARG00000078649,0
ENSDARG00000069961,0
ENSDARG00000052649,21
ENSDARG00000079264,1
ENSDARG00000097197,0
ENSDARG00000085526,0
ENSDARG00000059610,24
ENSDARG00000074661,0
ENSDARG00000020504,146
ENSDARG00000037838,22
ENSDARG00000097600,0
ENSDARG00000117665,1
ENSDARG00000037836,1
ENSDARG00000052642,5
ENSDARG00000095080,0
ENSDARG00000076867,6
ENSDARG00000020363,3
ENSDARG00000037835,7
ENSDARG00000076118,0
ENSDARG00000078180,0
ENSDARG00000078824,0
ENSDARG00000091579,7
ENSDARG00000020326,7
ENSDARG00000052617,0
ENSDARG00000032344,5
ENSDARG00000090120,5
ENSDARG00000096931,0
ENSDARG00000004470,14
ENSDARG00000014420,139
ENSDARG00000113064,0
ENSDARG00000043105,0
ENSDARG00000069937,1
ENSDARG00000081869,0
ENSDARG00000031325,2
ENSDARG00000111357,1
ENSDARG00000111698,0
ENSDARG00000069940,13
ENSDARG00000107930,0
ENSDARG00000089292,1
ENSDARG00000115377,0
ENSDARG00000104027,0
ENSDARG00000098208,0
ENSDARG00000098749,0
ENSDARG00000102267,1
ENSDARG00000117589,0
ENSDARG00000101914,6
ENSDARG00000098355,147
ENSDARG00000102668,0
ENSDARG00000104225,8
ENSDARG00000102424,1
ENSDARG00000099149,0
ENSDARG00000114992,0
ENSDARG00000110960,1
ENSDARG00000111935,0
ENSDARG00000099873,0
ENSDARG00000101749,5
ENSDARG00000104829,2
ENSDARG00000085569,0
ENSDARG00000102720,1
ENSDARG00000101264,6
ENSDARG00000104483,0
ENSDARG00000099615,0
ENSDARG00000099383,2
ENSDARG00000102946,0
ENSDARG00000101585,1
ENSDARG00000102810,3
ENSDARG00000100349,2
ENSDARG00000101037,3
ENSDARG00000102948,0
ENSDARG00000099292,0
ENSDARG00000104436,60
ENSDARG00000103193,0
ENSDARG00000104022,3
ENSDARG00000104603,0
ENSDARG00000097890,0
ENSDARG00000038768,20
ENSDARG00000038770,0
ENSDARG00000020960,13
ENSDARG00000042357,13
ENSDARG00000052215,2
ENSDARG00000086228,0
ENSDARG00000077698,1
ENSDARG00000078953,5
ENSDARG00000052222,0
ENSDARG00000059498,5
ENSDARG00000074443,13
ENSDARG00000052223,28
ENSDARG00000097769,0
ENSDARG00000086204,5
ENSDARG00000097976,0
ENSDARG00000105223,33
ENSDARG00000101457,2
ENSDARG00000102161,1
ENSDARG00000097006,2
ENSDARG00000080933,0
ENSDARG00000010727,2
ENSDARG00000097451,0
ENSDARG00000062799,3
ENSDARG00000078222,6
ENSDARG00000081891,0
ENSDARG00000099792,0
ENSDARG00000070979,0
ENSDARG00000074362,0
ENSDARG00000056062,0
ENSDARG00000096946,0
ENSDARG00000116704,0
ENSDARG00000097960,0
ENSDARG00000097993,0
ENSDARG00000026313,0
ENSDARG00000097138,0
ENSDARG00000097680,0
ENSDARG00000078602,0
ENSDARG00000006240,3
ENSDARG00000003970,0
ENSDARG00000082480,0
ENSDARG00000089883,0
ENSDARG00000002872,2
ENSDARG00000090871,1
ENSDARG00000089951,1
ENSDARG00000021233,3
ENSDARG00000073974,0
ENSDARG00000077249,1
ENSDARG00000077915,0
ENSDARG00000108067,0
ENSDARG00000091754,2
ENSDARG00000029931,6
ENSDARG00000089922,1
ENSDARG00000052150,66
ENSDARG00000042338,2
ENSDARG00000078364,0
ENSDARG00000078904,25
ENSDARG00000098017,17
ENSDARG00000007603,7
ENSDARG00000007092,6
ENSDARG00000059475,2
ENSDARG00000039116,2
ENSDARG00000075015,18
ENSDARG00000052176,0
ENSDARG00000016213,1
ENSDARG00000052139,26
ENSDARG00000028048,17
ENSDARG00000082126,0
ENSDARG00000098294,5
ENSDARG00000077847,16
ENSDARG00000108978,0
ENSDARG00000005679,5
ENSDARG00000079808,1
ENSDARG00000020265,0
ENSDARG00000022232,4
ENSDARG00000014929,0
ENSDARG00000016889,60
ENSDARG00000030756,14
ENSDARG00000036548,1
ENSDARG00000076144,0
ENSDARG00000094952,0
ENSDARG00000095312,1
ENSDARG00000020976,5
ENSDARG00000004796,12
ENSDARG00000079802,0
ENSDARG00000036541,2
ENSDARG00000069729,0
ENSDARG00000010918,4
ENSDARG00000069734,0
ENSDARG00000069735,0
ENSDARG00000097238,0
ENSDARG00000097011,0
ENSDARG00000089087,0
ENSDARG00000079078,0
ENSDARG00000113599,121
ENSDARG00000089475,124
ENSDARG00000115405,109
ENSDARG00000088330,150
ENSDARG00000087390,147
ENSDARG00000089124,90
ENSDARG00000079305,76
ENSDARG00000018393,6
ENSDARG00000035706,3
ENSDARG00000097571,0
ENSDARG00000107630,0
ENSDARG00000018109,0
ENSDARG00000013997,3
ENSDARG00000097737,1
ENSDARG00000080685,0
ENSDARG00000078186,13
ENSDARG00000100149,17
ENSDARG00000079679,2
ENSDARG00000102045,0
ENSDARG00000099841,0
ENSDARG00000100672,0
ENSDARG00000039240,0
ENSDARG00000005159,0
ENSDARG00000097291,0
ENSDARG00000089829,1
ENSDARG00000100331,0
ENSDARG00000087954,2
ENSDARG00000086628,1
ENSDARG00000117771,0
ENSDARG00000115573,0
ENSDARG00000099465,15
ENSDARG00000001804,1
ENSDARG00000062947,3
ENSDARG00000004322,1
ENSDARG00000006522,0
ENSDARG00000021846,0
ENSDARG00000103739,5
ENSDARG00000059574,0
ENSDARG00000109643,0
ENSDARG00000025428,3
ENSDARG00000076742,15
ENSDARG00000032327,20
ENSDARG00000075261,6
ENSDARG00000078608,0
ENSDARG00000037805,0
ENSDARG00000076848,3
ENSDARG00000040528,5
ENSDARG00000012192,4
ENSDARG00000052429,7
ENSDARG00000069787,0
ENSDARG00000095806,0
ENSDARG00000102450,0
ENSDARG00000089291,8
ENSDARG00000031126,0
ENSDARG00000053953,0
ENSDARG00000102254,2
ENSDARG00000097566,0
ENSDARG00000097851,0
ENSDARG00000097809,1
ENSDARG00000096821,0
ENSDARG00000079603,0
ENSDARG00000097337,0
ENSDARG00000078428,0
ENSDARG00000052426,0
ENSDARG00000069878,6
ENSDARG00000014794,51
ENSDARG00000100690,0
ENSDARG00000090901,1
ENSDARG00000117625,0
ENSDARG00000115174,4
ENSDARG00000088258,0
ENSDARG00000117344,0
ENSDARG00000087210,1
ENSDARG00000059914,0
ENSDARG00000035952,0
ENSDARG00000052300,0
ENSDARG00000097343,1
ENSDARG00000086459,2
ENSDARG00000031618,1
ENSDARG00000087306,0
