Identifier,TGSH-10ug/L-A
ENSDARG00000094578,1
ENSDARG00000094053,0
ENSDARG00000038309,15
ENSDARG00000060243,0
ENSDARG00000085059,0
ENSDARG00000114953,0
ENSDARG00000076914,1
ENSDARG00000092802,0
ENSDARG00000094003,9
ENSDARG00000038306,105
ENSDARG00000006816,0
ENSDARG00000068691,18
ENSDARG00000092033,30
ENSDARG00000092630,0
ENSDARG00000038305,0
ENSDARG00000093471,10
ENSDARG00000115468,0
ENSDARG00000068683,1
ENSDARG00000112067,0
ENSDARG00000040332,4
ENSDARG00000068681,6
ENSDARG00000058924,0
ENSDARG00000109862,1
ENSDARG00000115053,0
ENSDARG00000068663,2
ENSDARG00000107005,0
ENSDARG00000086103,12
ENSDARG00000060280,1
ENSDARG00000099114,0
ENSDARG00000090581,0
ENSDARG00000077967,58
ENSDARG00000090389,71
ENSDARG00000018765,17
ENSDARG00000053315,1
ENSDARG00000078625,0
ENSDARG00000088959,16
ENSDARG00000093349,1
ENSDARG00000092425,0
ENSDARG00000091958,0
ENSDARG00000093419,0
ENSDARG00000093974,1
ENSDARG00000095479,0
ENSDARG00000093861,0
ENSDARG00000077002,0
ENSDARG00000093915,0
ENSDARG00000093224,0
ENSDARG00000069934,11
ENSDARG00000078643,0
ENSDARG00000076781,4
ENSDARG00000041728,15
ENSDARG00000010437,27
ENSDARG00000021569,6
ENSDARG00000011079,21
ENSDARG00000002582,23
ENSDARG00000011801,3
ENSDARG00000027992,6
ENSDARG00000067751,1
ENSDARG00000069926,0
ENSDARG00000093452,3
ENSDARG00000083520,0
ENSDARG00000102176,4
ENSDARG00000069922,19
ENSDARG00000069920,100
ENSDARG00000077382,3
ENSDARG00000069917,1
ENSDARG00000057854,54
ENSDARG00000112751,3
ENSDARG00000078864,4
ENSDARG00000010281,11
ENSDARG00000040584,7
ENSDARG00000010700,1
ENSDARG00000027234,7
ENSDARG00000003675,15
ENSDARG00000042707,21
ENSDARG00000021889,0
ENSDARG00000027353,4
ENSDARG00000108290,0
ENSDARG00000005576,77
ENSDARG00000079575,6
ENSDARG00000097900,0
ENSDARG00000006299,9
ENSDARG00000094382,0
ENSDARG00000069866,16
ENSDARG00000018296,14
ENSDARG00000069853,46
ENSDARG00000069850,46
ENSDARG00000069846,26
ENSDARG00000069844,0
ENSDARG00000069843,12
ENSDARG00000004930,66
ENSDARG00000030177,26
ENSDARG00000092651,3
ENSDARG00000093594,0
ENSDARG00000092345,0
ENSDARG00000040736,2
ENSDARG00000092764,1
ENSDARG00000040735,0
ENSDARG00000093318,168
ENSDARG00000016421,0
ENSDARG00000040738,28
ENSDARG00000117097,2
ENSDARG00000018797,3
ENSDARG00000115234,7
ENSDARG00000057536,0
ENSDARG00000044875,4
ENSDARG00000057460,1598
ENSDARG00000069827,566
ENSDARG00000069826,986
ENSDARG00000073750,1131
ENSDARG00000069817,1153
ENSDARG00000116164,1314
ENSDARG00000087301,565
ENSDARG00000076790,1346
ENSDARG00000073874,1090
ENSDARG00000109861,2615
ENSDARG00000069801,1260
ENSDARG00000091148,1526
ENSDARG00000069792,3551
ENSDARG00000115701,1447
ENSDARG00000087164,1164
ENSDARG00000076572,884
ENSDARG00000088823,1600
ENSDARG00000086658,2668
ENSDARG00000087765,1618
ENSDARG00000086917,2533
ENSDARG00000087324,1610
ENSDARG00000078134,43
ENSDARG00000041179,10
ENSDARG00000025943,0
ENSDARG00000078189,0
ENSDARG00000010701,0
ENSDARG00000062696,0
ENSDARG00000093136,0
ENSDARG00000117021,0
ENSDARG00000069763,48
ENSDARG00000069758,1
ENSDARG00000012942,8
ENSDARG00000093440,0
ENSDARG00000062650,23
ENSDARG00000032630,1215
ENSDARG00000018627,9
ENSDARG00000041830,5
ENSDARG00000074034,6
ENSDARG00000010432,8
ENSDARG00000057262,3
ENSDARG00000007396,4
ENSDARG00000085052,0
ENSDARG00000005870,26
ENSDARG00000004307,12
ENSDARG00000111339,0
ENSDARG00000077643,0
ENSDARG00000076027,7
ENSDARG00000094272,0
ENSDARG00000036685,27
ENSDARG00000062549,11
ENSDARG00000079858,1
ENSDARG00000032708,36
ENSDARG00000094734,1
ENSDARG00000030104,2
ENSDARG00000095527,0
ENSDARG00000073920,0
ENSDARG00000041546,2
ENSDARG00000092585,2
ENSDARG00000013333,91
ENSDARG00000005828,4
ENSDARG00000006848,8
ENSDARG00000040445,8
ENSDARG00000006422,2
ENSDARG00000011770,31
ENSDARG00000040453,14
ENSDARG00000013025,2
ENSDARG00000057108,1
ENSDARG00000075264,1
ENSDARG00000114572,2
ENSDARG00000095078,0
ENSDARG00000024846,33
ENSDARG00000086685,35
ENSDARG00000113157,0
ENSDARG00000077139,71
ENSDARG00000095915,1
ENSDARG00000062481,3
ENSDARG00000099462,1
ENSDARG00000005251,17
ENSDARG00000062478,4
ENSDARG00000030012,32
ENSDARG00000069672,4
ENSDARG00000069671,9
ENSDARG00000062465,0
ENSDARG00000062447,11
ENSDARG00000014348,4
ENSDARG00000062425,10
ENSDARG00000062423,3
ENSDARG00000004692,15
ENSDARG00000027611,34
ENSDARG00000051824,17
ENSDARG00000108339,0
ENSDARG00000094437,0
ENSDARG00000094591,0
ENSDARG00000094774,0
ENSDARG00000080950,0
ENSDARG00000044355,0
ENSDARG00000091870,0
ENSDARG00000005823,22
ENSDARG00000060165,0
ENSDARG00000094844,0
ENSDARG00000094501,0
ENSDARG00000092490,1
ENSDARG00000088402,0
ENSDARG00000078778,36
ENSDARG00000019496,47
ENSDARG00000057029,0
ENSDARG00000093483,1
ENSDARG00000041503,8
ENSDARG00000041505,72
ENSDARG00000007485,28
ENSDARG00000011188,61
ENSDARG00000093410,0
ENSDARG00000062338,86
ENSDARG00000020642,4
ENSDARG00000105986,0
ENSDARG00000062349,0
ENSDARG00000019223,85
ENSDARG00000020164,48
ENSDARG00000094811,0
ENSDARG00000113838,0
ENSDARG00000091861,0
ENSDARG00000109825,0
ENSDARG00000093428,0
ENSDARG00000117761,0
ENSDARG00000093537,0
ENSDARG00000117421,0
ENSDARG00000112975,0
ENSDARG00000075033,10
ENSDARG00000014916,12
ENSDARG00000115923,0
ENSDARG00000088701,0
ENSDARG00000114057,0
ENSDARG00000092668,0
ENSDARG00000043566,6
ENSDARG00000030636,1
ENSDARG00000031971,3
ENSDARG00000094791,0
ENSDARG00000006383,10
ENSDARG00000000542,8
ENSDARG00000000747,0
ENSDARG00000041171,0
ENSDARG00000056886,2
ENSDARG00000016059,24
ENSDARG00000094291,0
ENSDARG00000056907,3
ENSDARG00000094139,1
ENSDARG00000056917,1
ENSDARG00000056923,5
ENSDARG00000062258,1
ENSDARG00000069560,0
ENSDARG00000110739,0
ENSDARG00000025375,93
ENSDARG00000030633,16
ENSDARG00000025420,1
ENSDARG00000099692,6
ENSDARG00000100325,1
ENSDARG00000093420,12
ENSDARG00000043821,58
ENSDARG00000097748,0
ENSDARG00000094554,3
ENSDARG00000093998,1
ENSDARG00000107556,0
ENSDARG00000093465,0
ENSDARG00000069549,19
ENSDARG00000069548,9
ENSDARG00000093211,1
ENSDARG00000056704,17
ENSDARG00000032324,19
ENSDARG00000000631,16
ENSDARG00000069301,8
ENSDARG00000075285,0
ENSDARG00000095795,0
ENSDARG00000006678,2
ENSDARG00000029803,0
ENSDARG00000069500,1
ENSDARG00000062089,6
ENSDARG00000105925,0
ENSDARG00000041110,4
ENSDARG00000108206,0
ENSDARG00000056410,50
ENSDARG00000089326,2
ENSDARG00000056387,1
ENSDARG00000018121,2
ENSDARG00000076480,11
ENSDARG00000021677,1
ENSDARG00000069485,8
ENSDARG00000010010,31
ENSDARG00000097441,4
ENSDARG00000080783,0
ENSDARG00000081837,0
ENSDARG00000005128,14
ENSDARG00000097108,0
ENSDARG00000086963,0
ENSDARG00000062045,19
ENSDARG00000087908,0
ENSDARG00000112579,8
ENSDARG00000009430,25
ENSDARG00000062177,14
ENSDARG00000077403,1
ENSDARG00000095595,0
ENSDARG00000041071,20
ENSDARG00000003641,23
ENSDARG00000062156,3
ENSDARG00000019782,1
ENSDARG00000109522,0
ENSDARG00000115136,0
ENSDARG00000062148,22
ENSDARG00000092870,72
ENSDARG00000086911,4
ENSDARG00000041051,23
ENSDARG00000062147,0
ENSDARG00000056617,1
ENSDARG00000010318,10
ENSDARG00000107261,0
ENSDARG00000062135,2
ENSDARG00000056561,0
ENSDARG00000041040,1
ENSDARG00000079703,0
ENSDARG00000069453,7
ENSDARG00000069451,2
ENSDARG00000040065,0
ENSDARG00000040064,1
ENSDARG00000095912,19
ENSDARG00000056473,10
ENSDARG00000056679,8
ENSDARG00000074204,1
ENSDARG00000075156,0
ENSDARG00000092378,0
ENSDARG00000117774,0
ENSDARG00000107988,0
ENSDARG00000032197,0
ENSDARG00000062106,0
ENSDARG00000069440,12
ENSDARG00000029729,3
ENSDARG00000095476,0
ENSDARG00000062009,0
ENSDARG00000010317,1
ENSDARG00000079522,0
ENSDARG00000085134,0
ENSDARG00000097953,2
ENSDARG00000016022,13
ENSDARG00000015554,24
ENSDARG00000097995,0
ENSDARG00000020447,12
ENSDARG00000084535,0
ENSDARG00000056191,3
ENSDARG00000001835,7
ENSDARG00000040985,1
ENSDARG00000097771,0
ENSDARG00000079126,0
ENSDARG00000040982,0
ENSDARG00000084803,0
ENSDARG00000093739,1
ENSDARG00000056112,10
ENSDARG00000093950,0
ENSDARG00000026028,0
ENSDARG00000056138,87
ENSDARG00000056141,47
ENSDARG00000097389,0
ENSDARG00000094145,0
ENSDARG00000056160,96
ENSDARG00000056167,71
ENSDARG00000056085,47
ENSDARG00000056078,6
ENSDARG00000092179,0
ENSDARG00000067676,2
ENSDARG00000106551,0
ENSDARG00000061885,2
ENSDARG00000040959,9
ENSDARG00000015088,15
ENSDARG00000078451,1
ENSDARG00000055986,0
ENSDARG00000093990,0
ENSDARG00000076814,0
ENSDARG00000031680,4
ENSDARG00000040948,1
ENSDARG00000093189,0
ENSDARG00000040946,10
ENSDARG00000080682,0
ENSDARG00000020618,10
ENSDARG00000024789,2
ENSDARG00000014427,0
ENSDARG00000012609,2
ENSDARG00000007077,5
ENSDARG00000095219,0
ENSDARG00000078188,2
ENSDARG00000069383,5
ENSDARG00000025495,25
ENSDARG00000004305,3
ENSDARG00000069381,0
ENSDARG00000093010,0
ENSDARG00000038321,1
ENSDARG00000008982,67
ENSDARG00000094518,0
ENSDARG00000077812,0
ENSDARG00000001788,745
ENSDARG00000055857,20
ENSDARG00000115642,0
ENSDARG00000025783,0
ENSDARG00000092090,0
ENSDARG00000094370,0
ENSDARG00000094183,0
ENSDARG00000055833,0
ENSDARG00000094401,0
ENSDARG00000013708,131
ENSDARG00000014867,1544
ENSDARG00000020573,50
ENSDARG00000061791,4
ENSDARG00000059809,29
ENSDARG00000002959,0
ENSDARG00000093418,2
ENSDARG00000023712,32
ENSDARG00000076569,0
ENSDARG00000004204,1
ENSDARG00000113245,0
ENSDARG00000040822,54
ENSDARG00000061759,15
ENSDARG00000061747,0
ENSDARG00000091272,0
ENSDARG00000090347,0
ENSDARG00000095161,0
ENSDARG00000095368,0
ENSDARG00000000002,10
ENSDARG00000000001,1
ENSDARG00000055705,24
ENSDARG00000055659,1
ENSDARG00000078311,6
ENSDARG00000024478,146
ENSDARG00000061690,1
ENSDARG00000002305,26
ENSDARG00000040910,5
ENSDARG00000014180,13
ENSDARG00000040898,0
ENSDARG00000007996,27
ENSDARG00000093137,1
ENSDARG00000077240,0
ENSDARG00000092610,38
ENSDARG00000030269,0
ENSDARG00000009953,8
ENSDARG00000094660,5
ENSDARG00000074225,14
ENSDARG00000076004,5
ENSDARG00000025891,16
ENSDARG00000117583,0
ENSDARG00000112331,0
ENSDARG00000085423,0
ENSDARG00000117399,0
ENSDARG00000090632,0
ENSDARG00000094213,0
ENSDARG00000005853,1
ENSDARG00000021433,9
ENSDARG00000055560,0
ENSDARG00000069297,37
ENSDARG00000055470,5
ENSDARG00000040838,21
ENSDARG00000019293,9
ENSDARG00000115770,0
ENSDARG00000055437,0
ENSDARG00000076122,0
ENSDARG00000079071,4
ENSDARG00000069289,18
ENSDARG00000097336,3
ENSDARG00000055543,236
ENSDARG00000094012,8
ENSDARG00000017466,1
ENSDARG00000109501,0
ENSDARG00000055415,0
ENSDARG00000115209,0
ENSDARG00000055389,118
ENSDARG00000003109,17
ENSDARG00000018181,7
ENSDARG00000076013,0
ENSDARG00000019856,164
ENSDARG00000093550,1
ENSDARG00000061517,5
ENSDARG00000115744,0
ENSDARG00000115023,0
ENSDARG00000092216,0
ENSDARG00000084493,0
ENSDARG00000093486,1
ENSDARG00000040778,5
ENSDARG00000117565,0
ENSDARG00000074079,1
ENSDARG00000040777,4
ENSDARG00000025641,10
ENSDARG00000080918,0
ENSDARG00000032010,17
ENSDARG00000033771,0
ENSDARG00000009783,11
ENSDARG00000115369,0
ENSDARG00000061471,1
ENSDARG00000094798,0
ENSDARG00000069242,20
ENSDARG00000097101,0
ENSDARG00000078328,18
ENSDARG00000091342,0
ENSDARG00000116753,0
ENSDARG00000014806,69
ENSDARG00000005318,18
ENSDARG00000009738,7
ENSDARG00000075929,0
ENSDARG00000040666,25
ENSDARG00000080777,0
ENSDARG00000083885,0
ENSDARG00000010280,35
ENSDARG00000084894,0
ENSDARG00000029497,3
ENSDARG00000030789,34
ENSDARG00000040678,16
ENSDARG00000040684,8
ENSDARG00000061373,9
ENSDARG00000012295,7
ENSDARG00000033802,14
ENSDARG00000069186,3
ENSDARG00000088013,3
ENSDARG00000055159,2
ENSDARG00000021402,9
ENSDARG00000085296,0
ENSDARG00000061274,1
ENSDARG00000061265,0
ENSDARG00000076328,0
ENSDARG00000055136,0
ENSDARG00000022659,10
ENSDARG00000055106,19
ENSDARG00000074384,1
ENSDARG00000018441,0
ENSDARG00000075284,2
ENSDARG00000112338,0
ENSDARG00000055052,48
ENSDARG00000014196,946
ENSDARG00000091889,1
ENSDARG00000020028,1
ENSDARG00000095376,0
ENSDARG00000089536,3
ENSDARG00000069111,0
ENSDARG00000093605,0
ENSDARG00000106642,0
ENSDARG00000105852,0
ENSDARG00000083852,0
ENSDARG00000117316,0
ENSDARG00000116917,0
ENSDARG00000069134,1
ENSDARG00000076733,0
ENSDARG00000074749,32
ENSDARG00000117461,1
ENSDARG00000093484,4
ENSDARG00000092452,1
ENSDARG00000045175,1
ENSDARG00000054867,16
ENSDARG00000092573,2
ENSDARG00000097855,7
ENSDARG00000069133,4
ENSDARG00000092912,0
ENSDARG00000000476,4
ENSDARG00000014333,21
ENSDARG00000005640,1
ENSDARG00000000651,0
ENSDARG00000000516,0
ENSDARG00000083379,0
ENSDARG00000000540,6
ENSDARG00000009267,4
ENSDARG00000000241,46
ENSDARG00000040730,10
ENSDARG00000028731,1
ENSDARG00000076182,1
ENSDARG00000040705,21
ENSDARG00000040700,1
ENSDARG00000092001,0
ENSDARG00000061062,8
ENSDARG00000054583,3
ENSDARG00000117405,0
ENSDARG00000094108,0
ENSDARG00000117044,0
ENSDARG00000009567,74
ENSDARG00000083027,0
ENSDARG00000040674,34
ENSDARG00000080591,0
ENSDARG00000077388,23
ENSDARG00000117796,0
ENSDARG00000094387,0
ENSDARG00000036558,108
ENSDARG00000095301,26
ENSDARG00000054378,23
ENSDARG00000078415,0
ENSDARG00000079133,0
ENSDARG00000011473,11
ENSDARG00000034718,31
ENSDARG00000001733,9
ENSDARG00000031678,57
ENSDARG00000094419,0
ENSDARG00000010962,8
ENSDARG00000000563,5398
ENSDARG00000097112,0
ENSDARG00000028213,5577
ENSDARG00000095675,9
ENSDARG00000040614,21
ENSDARG00000006065,7
ENSDARG00000116935,0
ENSDARG00000014008,12
ENSDARG00000111149,0
ENSDARG00000012244,137
ENSDARG00000108162,0
ENSDARG00000103056,2
ENSDARG00000079397,4
ENSDARG00000085695,0
ENSDARG00000019566,93
ENSDARG00000038938,12
ENSDARG00000038941,9
ENSDARG00000060875,1
ENSDARG00000110037,0
ENSDARG00000040490,0
ENSDARG00000060853,69
ENSDARG00000114622,0
ENSDARG00000018383,25
ENSDARG00000093648,0
ENSDARG00000074727,4
ENSDARG00000030478,14
ENSDARG00000040466,109
ENSDARG00000081067,0
ENSDARG00000016939,4
ENSDARG00000034989,0
ENSDARG00000112991,0
ENSDARG00000095101,0
ENSDARG00000100065,3
ENSDARG00000003544,4
ENSDARG00000092439,0
ENSDARG00000110044,0
ENSDARG00000095810,0
ENSDARG00000095965,0
ENSDARG00000095721,1
ENSDARG00000060682,61
ENSDARG00000010300,2
ENSDARG00000068945,1
ENSDARG00000026635,0
ENSDARG00000077813,0
ENSDARG00000112461,0
ENSDARG00000078266,11
ENSDARG00000098349,23
ENSDARG00000060671,12
ENSDARG00000092404,6
ENSDARG00000007099,15
ENSDARG00000101718,0
ENSDARG00000117549,3
ENSDARG00000104005,0
ENSDARG00000101367,5
ENSDARG00000031422,2
ENSDARG00000104931,0
ENSDARG00000025348,205
ENSDARG00000116108,0
ENSDARG00000020845,37
ENSDARG00000023302,0
ENSDARG00000041339,44
ENSDARG00000075989,90
ENSDARG00000052088,1
ENSDARG00000054975,0
ENSDARG00000068893,16
ENSDARG00000106243,0
ENSDARG00000078475,0
ENSDARG00000001873,35
ENSDARG00000077928,3
ENSDARG00000056128,5
ENSDARG00000068888,1
ENSDARG00000039827,11
ENSDARG00000076321,13
ENSDARG00000039824,0
ENSDARG00000102506,21
ENSDARG00000084279,0
ENSDARG00000017882,36
ENSDARG00000096858,0
ENSDARG00000019260,24
ENSDARG00000103180,0
ENSDARG00000097755,1
ENSDARG00000094078,0
ENSDARG00000011573,3
ENSDARG00000078433,13
ENSDARG00000077866,7
ENSDARG00000095838,0
ENSDARG00000053583,14
ENSDARG00000087203,1
ENSDARG00000091090,101
ENSDARG00000079741,9
ENSDARG00000108649,1
ENSDARG00000087754,0
ENSDARG00000012368,5
ENSDARG00000117323,0
ENSDARG00000086819,4
ENSDARG00000112732,0
ENSDARG00000040257,1
ENSDARG00000102829,10
ENSDARG00000102836,0
ENSDARG00000068280,4
ENSDARG00000008662,11
ENSDARG00000113024,0
ENSDARG00000117488,0
ENSDARG00000018553,2
ENSDARG00000097096,0
ENSDARG00000078468,5
ENSDARG00000040907,2
ENSDARG00000060303,1
ENSDARG00000004712,11
ENSDARG00000067723,0
ENSDARG00000103823,4
ENSDARG00000086100,1
ENSDARG00000098110,0
ENSDARG00000089190,19
ENSDARG00000101168,0
ENSDARG00000107021,0
ENSDARG00000086842,222
ENSDARG00000109678,1
ENSDARG00000098944,0
ENSDARG00000102265,0
ENSDARG00000056439,0
ENSDARG00000099298,14
ENSDARG00000078762,1
ENSDARG00000101774,0
ENSDARG00000060504,4
ENSDARG00000009493,8
ENSDARG00000099404,0
ENSDARG00000101641,0
ENSDARG00000101527,0
ENSDARG00000090844,2
ENSDARG00000088672,0
ENSDARG00000008540,4
ENSDARG00000107692,0
ENSDARG00000006008,74
ENSDARG00000104219,0
ENSDARG00000082154,0
ENSDARG00000117339,1
ENSDARG00000081883,0
ENSDARG00000080931,0
ENSDARG00000080742,0
ENSDARG00000108061,0
ENSDARG00000074153,1
ENSDARG00000111522,6
ENSDARG00000006467,14
ENSDARG00000102185,3
ENSDARG00000100133,155
ENSDARG00000053498,0
ENSDARG00000101999,13
ENSDARG00000060482,2
ENSDARG00000075685,5
ENSDARG00000068812,0
ENSDARG00000104832,0
ENSDARG00000077777,1169
ENSDARG00000090988,5
ENSDARG00000060521,8
ENSDARG00000116059,1
ENSDARG00000006206,0
ENSDARG00000077809,0
ENSDARG00000038917,13
ENSDARG00000038918,1
ENSDARG00000045958,63
ENSDARG00000045027,4
ENSDARG00000097660,11
ENSDARG00000000529,5
ENSDARG00000001676,18
ENSDARG00000113153,0
ENSDARG00000075012,0
ENSDARG00000067596,0
ENSDARG00000115507,0
ENSDARG00000026024,11
ENSDARG00000034572,12
ENSDARG00000060438,4
ENSDARG00000112637,1
ENSDARG00000084399,0
ENSDARG00000115811,0
ENSDARG00000077761,1
ENSDARG00000076309,4
ENSDARG00000002299,0
ENSDARG00000117810,2
ENSDARG00000098249,0
ENSDARG00000104768,17
ENSDARG00000098790,3
ENSDARG00000112547,0
ENSDARG00000099236,24
ENSDARG00000102334,1
ENSDARG00000090198,0
ENSDARG00000108967,0
ENSDARG00000099088,0
ENSDARG00000104493,1
ENSDARG00000053365,1094
ENSDARG00000068596,19
ENSDARG00000023188,7
ENSDARG00000098079,2
ENSDARG00000091138,7
ENSDARG00000102888,6
ENSDARG00000098398,3
ENSDARG00000100597,1
ENSDARG00000032353,12
ENSDARG00000036359,4
ENSDARG00000117824,4
ENSDARG00000039934,0
ENSDARG00000063570,4
ENSDARG00000075650,10
ENSDARG00000086075,6
ENSDARG00000038805,19
ENSDARG00000036974,0
ENSDARG00000058985,0
ENSDARG00000058988,0
ENSDARG00000077304,0
ENSDARG00000103980,9
ENSDARG00000040620,25
ENSDARG00000082628,0
ENSDARG00000059048,0
ENSDARG00000063577,0
ENSDARG00000040621,1
ENSDARG00000059059,1
ENSDARG00000102127,0
ENSDARG00000103612,42
ENSDARG00000099690,0
ENSDARG00000100197,0
ENSDARG00000107613,0
ENSDARG00000074914,0
ENSDARG00000103006,9
ENSDARG00000087585,0
ENSDARG00000087910,0
ENSDARG00000042872,0
ENSDARG00000074329,1
ENSDARG00000095223,0
ENSDARG00000010712,0
ENSDARG00000109233,0
ENSDARG00000075226,2
ENSDARG00000110346,2
ENSDARG00000014550,2
ENSDARG00000069726,1
ENSDARG00000112729,0
ENSDARG00000087341,3
ENSDARG00000102742,1
ENSDARG00000027600,5
ENSDARG00000079129,0
ENSDARG00000039959,2
ENSDARG00000109022,0
ENSDARG00000117666,0
ENSDARG00000117545,1
ENSDARG00000078257,0
ENSDARG00000001777,2
ENSDARG00000075376,11
ENSDARG00000111665,0
ENSDARG00000014963,5
ENSDARG00000008097,33
ENSDARG00000092467,168
ENSDARG00000078245,0
ENSDARG00000040087,5
ENSDARG00000058868,136
ENSDARG00000031749,0
ENSDARG00000035095,1
ENSDARG00000117546,16
ENSDARG00000067824,2
ENSDARG00000010023,0
ENSDARG00000090886,0
ENSDARG00000058949,1
ENSDARG00000113479,0
ENSDARG00000003934,3
ENSDARG00000089361,9
ENSDARG00000058946,4
ENSDARG00000079713,0
ENSDARG00000109823,0
ENSDARG00000074456,2
ENSDARG00000116637,0
ENSDARG00000006253,0
ENSDARG00000032801,0
ENSDARG00000060392,4
ENSDARG00000025899,0
ENSDARG00000091726,41
ENSDARG00000038308,8
ENSDARG00000020913,12
ENSDARG00000038302,11
ENSDARG00000013024,1
ENSDARG00000005108,25
ENSDARG00000025076,7
ENSDARG00000075747,2
ENSDARG00000077086,0
ENSDARG00000075054,1
ENSDARG00000069615,99
ENSDARG00000112087,24
ENSDARG00000100497,2
ENSDARG00000076724,1
ENSDARG00000076381,5
ENSDARG00000116680,61
ENSDARG00000010145,10
ENSDARG00000008560,16
ENSDARG00000075446,20
ENSDARG00000009864,11
ENSDARG00000108643,0
ENSDARG00000026908,291
ENSDARG00000020334,42
ENSDARG00000117187,0
ENSDARG00000063436,0
ENSDARG00000008948,0
ENSDARG00000107965,0
ENSDARG00000114920,3
ENSDARG00000036005,6
ENSDARG00000076529,5
ENSDARG00000100642,5
ENSDARG00000075802,0
ENSDARG00000010729,3
ENSDARG00000083624,0
ENSDARG00000090752,2
ENSDARG00000099005,4
ENSDARG00000069608,9
ENSDARG00000075229,0
ENSDARG00000069601,1
ENSDARG00000093688,1
ENSDARG00000079815,24
ENSDARG00000063665,9
ENSDARG00000092880,0
ENSDARG00000086996,3
ENSDARG00000059246,40
ENSDARG00000003429,95
ENSDARG00000026198,19
ENSDARG00000069590,4
ENSDARG00000091531,1
ENSDARG00000021082,12
ENSDARG00000059235,5
ENSDARG00000093630,0
ENSDARG00000094577,2
ENSDARG00000042995,8
ENSDARG00000076227,4
ENSDARG00000097088,2
ENSDARG00000042977,12
ENSDARG00000042975,15
ENSDARG00000092808,1
ENSDARG00000099204,0
ENSDARG00000008186,16
ENSDARG00000102251,0
ENSDARG00000103600,3
ENSDARG00000100170,68
ENSDARG00000104693,38
ENSDARG00000099182,5
ENSDARG00000098133,0
ENSDARG00000108637,0
ENSDARG00000098405,0
ENSDARG00000103025,13
ENSDARG00000100729,52
ENSDARG00000104682,258
ENSDARG00000100633,21
ENSDARG00000102300,3
ENSDARG00000084659,0
ENSDARG00000104242,27
ENSDARG00000100742,93
ENSDARG00000103787,17
ENSDARG00000095927,0
ENSDARG00000095853,0
ENSDARG00000075780,0
ENSDARG00000095953,0
ENSDARG00000092740,0
ENSDARG00000078271,0
ENSDARG00000095884,0
ENSDARG00000095902,0
ENSDARG00000093498,1
ENSDARG00000078441,21
ENSDARG00000014373,1
ENSDARG00000032769,0
ENSDARG00000041378,0
ENSDARG00000110273,0
ENSDARG00000104820,19
ENSDARG00000100322,0
ENSDARG00000104314,23
ENSDARG00000098211,4
ENSDARG00000107820,0
ENSDARG00000099187,0
ENSDARG00000102985,1
ENSDARG00000098929,0
ENSDARG00000099241,149
ENSDARG00000098902,0
ENSDARG00000103824,142
ENSDARG00000103052,2
ENSDARG00000098401,2
ENSDARG00000020948,8
ENSDARG00000067805,41
ENSDARG00000053527,3
ENSDARG00000003259,6
ENSDARG00000098338,5
ENSDARG00000019521,2
ENSDARG00000094708,0
ENSDARG00000040334,11
ENSDARG00000078542,0
ENSDARG00000092096,0
ENSDARG00000074652,7
ENSDARG00000114812,1
ENSDARG00000009459,19
ENSDARG00000053487,28
ENSDARG00000020258,56
ENSDARG00000035538,5
ENSDARG00000003157,5
ENSDARG00000068465,1
ENSDARG00000091558,2
ENSDARG00000053448,5
ENSDARG00000034403,1
ENSDARG00000053446,66
ENSDARG00000089569,0
ENSDARG00000094312,0
ENSDARG00000115315,0
ENSDARG00000040326,8
ENSDARG00000013457,12
ENSDARG00000053381,19
ENSDARG00000040535,0
ENSDARG00000103660,0
ENSDARG00000040338,22
ENSDARG00000078447,2
ENSDARG00000052658,0
ENSDARG00000074732,1
ENSDARG00000052656,0
ENSDARG00000060096,4
ENSDARG00000095081,0
ENSDARG00000036670,2
ENSDARG00000089307,8
ENSDARG00000044225,1
ENSDARG00000092104,0
ENSDARG00000021055,1
ENSDARG00000093621,1
ENSDARG00000074316,7
ENSDARG00000069390,1
ENSDARG00000095015,0
ENSDARG00000086838,0
ENSDARG00000062974,7
ENSDARG00000077202,4
ENSDARG00000057992,25
ENSDARG00000057995,3
ENSDARG00000114663,0
ENSDARG00000044246,1
ENSDARG00000075600,2
ENSDARG00000116784,0
ENSDARG00000044251,18
ENSDARG00000092269,9
ENSDARG00000063011,1
ENSDARG00000044253,7
ENSDARG00000044254,31
ENSDARG00000093531,2
ENSDARG00000034174,6
ENSDARG00000044255,15
