.id,GO.Pathway.Gene.Set.Gene.ID,GO.Level,GO.Pathway.Gene.Set.Gene.Name,All.Genes..Expression.Data.,Genes.That.Passed.All.Filters,Fisher.s.Exact.Two.Tail,Percentage,BMD.Mean,BMD.Median,BMD.List,logBMD,rank,Note,Discussion?
EE2,GO:0046942,7,carboxylic acid transport,104,8,0.0010824,6.96,0.0001040240375,0.0000347108,3.65054E-5;3.29162E-5;2.98212E-5;3.08929E-5;2.84488E-5;4.01932E-5;6.42126E-5;5.69202E-4,-4.45953537677567,38,First Mode,
EE2,GO:0045109,5,intermediate filament organization,32,3,0.019147,9.38,3.72613333333333E-05,0.0000348534,5.55424E-5;3.48534E-5;2.13882E-5,-4.45775484943932,40,First Mode,
EE2,GO:0015291,5,secondary active transmembrane transporter activity,191,10,0.0088879,4.33,0.00014746123,0.00003509415,6.20476E-5;3.65054E-5;2.98212E-5;3.08929E-5;2.84488E-5;6.13618E-4;3.55901E-5;5.69202E-4;3.45982E-5;3.38881E-5,-4.45476527198036,41,First Mode,
EE2,GO:0020037,5,heme binding,107,8,0.0060938,5.26,0.0001669188075,0.00003547195,5.97113E-5;3.78515E-5;2.73119E-5;3.30924E-5;2.54182E-5;7.05994E-4;4.44152E-4;1.81916E-6,-4.45011493639522,42,First Mode,
EE2,GO:0016070,6,RNA metabolic process,843,5,0.001816,0.55,0.00019524286,0.0000361193,4.67078E-4;3.43267E-5;2.94093E-5;3.61193E-5;4.09281E-4,-4.44226067499982,43,First Mode,
EE2,GO:0001501,5,skeletal system development,65,4,0.038283,5.63,0.0000363708,0.00003648515,3.29443E-5;2.36419E-5;4.8871E-5;4.0026E-5,-4.43788386390937,44,First Mode,
EE2,GO:0006820,6,anion transport,248,13,0.0016161,4.66,0.000137522930769231,0.0000365054,2.37996E-4;3.65054E-5;3.29162E-5;2.98212E-5;3.08929E-5;2.84488E-5;6.13618E-4;4.01932E-5;2.48719E-5;4.52318E-5;6.42126E-5;5.69202E-4;3.38881E-5,-4.43764288850957,45,First Mode,
EE2,GO:0061053,6,somite development,38,3,0.046288,6.67,0.0000377367,0.0000367013,2.22453E-5;5.42635E-5;3.67013E-5,-4.43531855229213,46,First Mode,
EE2,GO:0015908,7,fatty acid transport,43,4,0.01052,8.33,0.000040886275,0.00003707805,3.39629E-5;4.01932E-5;6.42126E-5;2.51764E-5,-4.43088311423921,47,First Mode,
EE2,GO:0042632,8,cholesterol homeostasis,22,4,0.00094303,16,0.000037052115,0.000037135,3.40768E-5;9.72586E-6;4.01932E-5;6.42126E-5,-4.43021657174838,48,First Mode,
EE2,GO:0055092,7,sterol homeostasis,22,4,0.00094303,16,0.000037052115,0.000037135,3.40768E-5;9.72586E-6;4.01932E-5;6.42126E-5,-4.43021657174838,48,First Mode,
EE2,GO:0046873,6,metal ion transmembrane transporter activity,338,13,0.033028,3.27,0.000129341405846154,0.0000372799,3.72799E-5;2.57281E-5;7.31861E-4;4.37584E-5;2.98212E-5;3.08929E-5;2.84488E-5;9.78876E-7;5.69202E-4;4.46666E-5;4.06952E-5;6.42172E-5;3.38881E-5,-4.42852526127263,50,First Mode,
EE2,GO:0015081,7,sodium ion transmembrane transporter activity,116,8,0.0028508,5.97,0.000105229,0.00003729165,2.98212E-5;3.08929E-5;2.84488E-5;5.69202E-4;4.46666E-5;4.06952E-5;6.42172E-5;3.38881E-5,-4.42838840049383,51,First Mode,
EE2,GO:0098657,5,import into cell,102,6,0.016635,5.26,0.0000397218,0.00003732905,2.63401E-5;2.84488E-5;3.39629E-5;4.46666E-5;4.06952E-5;6.42172E-5,-4.42795306244465,52,First Mode,
EE2,GO:0007186,5,G protein-coupled receptor signaling pathway,354,7,0.014097,0.77,0.00004047,0.0000377418,4.06185E-5;3.14937E-5;4.7374E-5;5.8367E-5;3.19045E-5;3.77418E-5;3.57905E-5,-4.42317739109674,53,First Mode,
EE2,GO:0032870,5,cellular response to hormone stimulus,59,4,0.049138,5.19,0.0000355963,0.0000383313,3.34551E-5;4.32075E-5;2.25146E-5;4.3208E-5,-4.41644645146695,54,First Mode,
EE2,GO:0071391,6,cellular response to estrogen stimulus,21,4,0.0019044,13.33,0.0000355963,0.0000383313,3.34551E-5;4.32075E-5;2.25146E-5;4.3208E-5,-4.41644645146695,54,First Mode,
EE2,GO:0022853,5,active ion transmembrane transporter activity,183,10,0.0060169,4.59,0.00014919554,0.0000386003,3.65054E-5;2.98212E-5;3.08929E-5;2.84488E-5;6.13618E-4;5.69202E-4;4.46666E-5;4.06952E-5;6.42172E-5;3.38881E-5,-4.41340931999565,56,First Mode,
EE2,GO:0034220,5,ion transmembrane transport,491,18,0.014534,3.22,8.91123597777778E-05,0.00003898755,3.72799E-5;2.37996E-4;2.57281E-5;5.45325E-5;7.31861E-4;3.29162E-5;2.98212E-5;6.8204E-5;3.05932E-5;3.08929E-5;2.84488E-5;9.78876E-7;4.52318E-5;6.53608E-5;3.45982E-5;4.46666E-5;4.06952E-5;6.42172E-5,-4.40907405526885,57,First Mode,
EE2,GO:0071805,8,potassium ion transmembrane transport,121,6,0.047497,4.11,3.55943126666667E-05,0.00003898755,3.72799E-5;2.57281E-5;9.78876E-7;4.46666E-5;4.06952E-5;6.42172E-5,-4.40907405526885,57,First Mode,
EE2,GO:0010977,8,negative regulation of neuron projection development,45,3,0.046288,6.67,0.000068876,0.000039864,3.9864E-5;1.35056E-4;3.1708E-5,-4.399419125837,59,First Mode,
EE2,GO:0030308,6,negative regulation of cell growth,44,3,0.048884,6.52,0.000189450666666667,0.000039864,4.9678E-4;3.9864E-5;3.1708E-5,-4.399419125837,59,First Mode,
EE2,GO:0048732,5,gland development,167,9,0.0094663,4.55,7.44585444444444E-05,0.000040026,5.11331E-5;3.3629E-4;2.91983E-5;4.0026E-5;2.25146E-5;4.938E-5;7.31756E-5;3.67013E-5;3.1708E-5,-4.39765780896377,61,First Mode,
EE2,GO:0015909,8,long-chain fatty acid transport,19,3,0.0067768,13.64,0.0000461229,0.0000401932,3.39629E-5;4.01932E-5;6.42126E-5,-4.39584741587768,62,First Mode,
EE2,GO:0036211,5,protein modification process,1805,24,0.021893,1.16,8.99868945833333E-05,0.00004066675,4.04701E-4;4.08085E-5;3.29443E-5;1.02777E-6;3.04466E-5;3.06338E-5;4.0525E-5;3.26761E-5;3.93944E-5;3.01334E-5;4.31091E-5;3.43267E-5;4.57462E-5;4.20573E-5;4.00544E-5;2.2925E-5;3.91822E-4;4.8104E-5;3.35687E-5;4.32075E-5;4.91659E-4;5.95045E-5;4.52542E-5;1.35056E-4,-4.39076053409812,63,First Mode,
EE2,GO:0006811,5,ion transport,796,31,0.00042693,3.46,0.00012769414116129,0.0000406952,3.72799E-5;2.37996E-4;2.57281E-5;5.45325E-5;7.31861E-4;4.37584E-5;3.65054E-5;3.29162E-5;2.98212E-5;6.8204E-5;3.98538E-4;6.15002E-5;2.4242E-5;3.05932E-5;3.08929E-5;2.84488E-5;4.08376E-4;6.13618E-4;9.78876E-7;4.01932E-5;2.48719E-5;4.52318E-5;6.42126E-5;3.55901E-5;5.69202E-4;6.53608E-5;3.45982E-5;4.46666E-5;4.06952E-5;6.42172E-5;3.38881E-5,-4.39045681280054,64,First Mode,
EE2,GO:0006813,8,potassium ion transport,134,7,0.025161,4.38,3.67606108571429E-05,0.0000406952,3.72799E-5;2.57281E-5;4.37584E-5;9.78876E-7;4.46666E-5;4.06952E-5;6.42172E-5,-4.39045681280054,64,First Mode,
EE2,GO:0015079,7,potassium ion transmembrane transporter activity,136,7,0.027478,4.29,3.67606108571429E-05,0.0000406952,3.72799E-5;2.57281E-5;4.37584E-5;9.78876E-7;4.46666E-5;4.06952E-5;6.42172E-5,-4.39045681280054,64,First Mode,
EE2,GO:0048878,5,chemical homeostasis,324,13,0.025207,3.53,9.20932969230769E-05,0.0000406952,3.3629E-4;2.87779E-5;6.15002E-5;3.05932E-5;4.08376E-4;3.40768E-5;9.72586E-6;4.01932E-5;6.42126E-5;4.46666E-5;4.06952E-5;6.42172E-5;3.38881E-5,-4.39045681280054,64,First Mode,
EE2,GO:0045104,5,intermediate filament cytoskeleton organization,46,4,0.0090708,8.7,0.0000396421,0.0000408189,5.55424E-5;3.48534E-5;4.67844E-5;2.13882E-5,-4.38913870296064,68,First Mode,
EE2,GO:0004869,7,cysteine-type endopeptidase inhibitor activity,23,3,0.010856,11.54,0.0000397115,0.0000414097,4.99408E-5;2.7784E-5;4.14097E-5,-4.38289791581051,69,First Mode,
EE2,GO:0032101,5,regulation of response to external stimulus,149,9,0.0080793,4.66,8.48120777777778E-05,0.0000414097,4.36617E-5;3.43647E-4;3.38395E-5;4.14097E-5;5.87267E-5;3.9864E-5;3.53961E-5;1.35056E-4;3.1708E-5,-4.38289791581051,69,First Mode,
EE2,GO:1903034,6,regulation of response to wounding,31,3,0.030122,7.89,0.0000706206,0.0000414097,4.14097E-5;3.53961E-5;1.35056E-4,-4.38289791581051,69,First Mode,
EE2,GO:0043412,5,macromolecule modification,1928,26,0.020716,1.18,0.000116770941153846,0.0000414329,4.04701E-4;4.08085E-5;3.29443E-5;4.67078E-4;1.02777E-6;3.04466E-5;3.06338E-5;4.0525E-5;3.26761E-5;3.93944E-5;3.01334E-5;4.31091E-5;3.43267E-5;4.57462E-5;4.20573E-5;4.00544E-5;2.2925E-5;3.91822E-4;4.8104E-5;3.35687E-5;4.32075E-5;4.91659E-4;5.95045E-5;4.52542E-5;1.35056E-4;4.09281E-4,-4.38265466820013,72,First Mode,
EE2,GO:0008202,5,steroid metabolic process,91,6,0.017974,5.17,0.00003978941,0.000041868,2.38989E-5;5.21626E-5;9.72586E-6;6.92131E-5;4.371E-5;4.0026E-5,-4.37811778450427,73,First Mode,
EE2,GO:0030001,7,metal ion transport,398,16,0.011111,3.48,0.0001374074235,0.0000422268,3.72799E-5;2.57281E-5;7.31861E-4;4.37584E-5;6.15002E-5;2.4242E-5;3.05932E-5;4.08376E-4;9.78876E-7;4.52318E-5;3.55901E-5;5.69202E-4;3.45982E-5;4.46666E-5;4.06952E-5;6.42172E-5,-4.37441182871004,74,First Mode,
EE2,GO:0006869,6,lipid transport,186,11,0.0020981,5,0.000123353887272727,0.000042434,6.85854E-5;2.63401E-5;4.3255E-4;9.72586E-6;4.2434E-5;3.39629E-5;4.01932E-5;6.42126E-5;4.45103E-5;5.69202E-4;2.51764E-5,-4.37228602795414,75,First Mode,
EE2,GO:0032102,6,negative regulation of response to external stimulus,76,6,0.0046854,6.9,0.00005840435,0.0000425357,4.36617E-5;4.14097E-5;5.87267E-5;3.9864E-5;1.35056E-4;3.1708E-5,-4.37124641571823,76,First Mode,
EE2,GO:0030968,5,endoplasmic reticulum unfolded protein response,25,3,0.012054,11.11,0.000192343733333333,0.0000432075,3.43267E-5;4.32075E-5;4.99497E-4,-4.36444086138177,77,First Mode,
EE2,GO:0006000,6,fructose metabolic process,11,3,0.0008398,27.27,4.51845333333333E-05,0.000043208,2.40072E-5;6.83384E-5;4.3208E-5,-4.36443583572686,78,First Mode,
EE2,GO:0019203,7,carbohydrate phosphatase activity,15,3,0.0026674,18.75,4.51845333333333E-05,0.000043208,2.40072E-5;6.83384E-5;4.3208E-5,-4.36443583572686,78,First Mode,
EE2,GO:0050308,8,sugar-phosphatase activity,15,3,0.0026674,18.75,4.51845333333333E-05,0.000043208,2.40072E-5;6.83384E-5;4.3208E-5,-4.36443583572686,78,First Mode,
EE2,GO:0016712,5,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",33,4,0.0097779,8.51,0.00020460885,0.0000435116,5.97113E-5;2.73119E-5;2.54182E-5;7.05994E-4,-4.36139494662236,81,First Mode,
EE2,GO:0022839,7,ion gated channel activity,27,3,0.016087,10,4.10542666666667E-05,0.0000437584,5.45325E-5;4.37584E-5;2.48719E-5,-4.35893856610503,82,First Mode,
EE2,GO:0004180,6,carboxypeptidase activity,30,3,0.020789,9.09,4.11191666666667E-05,0.0000438489,4.38489E-5;5.6994E-5;2.25146E-5,-4.35804129693699,83,First Mode,
EE2,GO:0008237,5,metallopeptidase activity,144,7,0.034354,4.09,0.000185197471428571,0.0000438489,4.38489E-5;4.93011E-4;2.76864E-5;7.55317E-5;3.42427E-5;2.25146E-5;5.99547E-4,-4.35804129693699,83,First Mode,
EE2,GO:0006812,6,cation transport,497,20,0.0053668,3.51,0.0001209766138,0.0000442125,3.72799E-5;2.57281E-5;5.45325E-5;7.31861E-4;4.37584E-5;3.29162E-5;6.8204E-5;6.15002E-5;2.4242E-5;3.05932E-5;4.08376E-4;9.78876E-7;4.52318E-5;3.55901E-5;5.69202E-4;6.53608E-5;3.45982E-5;4.46666E-5;4.06952E-5;6.42172E-5,-4.35445492717719,85,First Mode,
EE2,GO:0005902,6,microvillus,27,4,0.0021561,12.9,0.000042951325,0.00004432585,4.06185E-5;1.90006E-5;6.4153E-5;4.80332E-5,-4.35334292754272,86,First Mode,
EE2,GO:0098858,5,actin-based cell projection,59,4,0.028957,6.15,0.000042951325,0.00004432585,4.06185E-5;1.90006E-5;6.4153E-5;4.80332E-5,-4.35334292754272,86,First Mode,
EE2,GO:0005634,6,nucleus,3703,52,0.0034277,1.26,0.000152912044384615,0.00004442765,3.99342E-5;3.19477E-5;4.12612E-4;5.11331E-5;3.52811E-5;9.76908E-7;3.34551E-5;4.11307E-5;3.3629E-4;2.32019E-5;2.28056E-4;4.50884E-4;4.31091E-5;3.482E-5;4.71553E-4;3.68949E-5;5.16783E-5;4.57462E-5;3.07812E-5;4.19049E-5;3.74355E-5;2.2925E-5;4.14889E-5;5.87426E-4;2.11333E-5;5.87267E-5;3.61193E-5;1.67065E-4;3.97889E-5;5.19696E-4;2.84139E-4;2.91983E-5;5.94219E-5;4.99497E-4;2.56976E-5;4.298E-5;4.56082E-4;6.25674E-5;4.85984E-4;4.09281E-4;2.51764E-5;2.75457E-5;2.95719E-5;4.54002E-4;4.938E-5;5.09144E-5;3.9403E-4;7.31756E-5;3.67013E-5;4.10263E-5;3.80408E-4;6.14516E-5,-4.35234665815287,88,First Mode,
EE2,GO:0005777,7,peroxisome,68,5,0.011031,6.67,0.00013111592,0.0000445103,4.90485E-4;4.8797E-5;3.40768E-5;3.77105E-5;4.45103E-5,-4.35153947855717,89,First Mode,
EE2,GO:0032386,6,regulation of intracellular transport,41,3,0.041307,6.98,4.25546333333333E-05,0.0000445103,1.90006E-5;6.4153E-5;4.45103E-5,-4.35153947855717,89,First Mode,
EE2,GO:0032388,6,positive regulation of intracellular transport,22,3,0.0076915,13.04,4.25546333333333E-05,0.0000445103,1.90006E-5;6.4153E-5;4.45103E-5,-4.35153947855717,89,First Mode,
EE2,GO:0042579,6,microbody,74,5,0.015027,6.17,0.00013111592,0.0000445103,4.90485E-4;4.8797E-5;3.40768E-5;3.77105E-5;4.45103E-5,-4.35153947855717,89,First Mode,
EE2,GO:0005391,7,P-type sodium:potassium-exchanging transporter activity,9,3,0.00043906,33.33,4.98596666666667E-05,0.0000446666,4.46666E-5;4.06952E-5;6.42172E-5,-4.35001710455606,93,First Mode,
EE2,GO:0006814,8,sodium ion transport,111,7,0.0075632,5.56,0.000119171585714286,0.0000446666,4.52318E-5;3.55901E-5;5.69202E-4;3.45982E-5;4.46666E-5;4.06952E-5;6.42172E-5,-4.35001710455606,93,First Mode,
EE2,GO:0006883,9,cellular sodium ion homeostasis,16,3,0.0026674,18.75,4.98596666666667E-05,0.0000446666,4.46666E-5;4.06952E-5;6.42172E-5,-4.35001710455606,93,First Mode,
EE2,GO:0008554,6,P-type sodium transporter activity,9,3,0.00043906,33.33,4.98596666666667E-05,0.0000446666,4.46666E-5;4.06952E-5;6.42172E-5,-4.35001710455606,93,First Mode,
EE2,GO:0008556,6,P-type potassium transmembrane transporter activity,9,3,0.00043906,33.33,4.98596666666667E-05,0.0000446666,4.46666E-5;4.06952E-5;6.42172E-5,-4.35001710455606,93,First Mode,
EE2,GO:0015662,5,P-type ion transporter activity,24,3,0.0097299,12,4.98596666666667E-05,0.0000446666,4.46666E-5;4.06952E-5;6.42172E-5,-4.35001710455606,93,First Mode,
EE2,GO:0019829,5,ATPase-coupled cation transmembrane transporter activity,35,3,0.028106,8.11,4.98596666666667E-05,0.0000446666,4.46666E-5;4.06952E-5;6.42172E-5,-4.35001710455606,93,First Mode,
EE2,GO:0030007,9,cellular potassium ion homeostasis,15,3,0.0021961,20,4.98596666666667E-05,0.0000446666,4.46666E-5;4.06952E-5;6.42172E-5,-4.35001710455606,93,First Mode,
EE2,GO:0036376,6,sodium ion export across plasma membrane,15,3,0.0021961,20,4.98596666666667E-05,0.0000446666,4.46666E-5;4.06952E-5;6.42172E-5,-4.35001710455606,93,First Mode,
EE2,GO:0055075,9,potassium ion homeostasis,26,3,0.014669,10.34,4.98596666666667E-05,0.0000446666,4.46666E-5;4.06952E-5;6.42172E-5,-4.35001710455606,93,First Mode,
EE2,GO:0055078,9,sodium ion homeostasis,24,3,0.012054,11.11,4.98596666666667E-05,0.0000446666,4.46666E-5;4.06952E-5;6.42172E-5,-4.35001710455606,93,First Mode,
EE2,GO:0140115,5,export across plasma membrane,22,3,0.0067768,13.64,4.98596666666667E-05,0.0000446666,4.46666E-5;4.06952E-5;6.42172E-5,-4.35001710455606,93,First Mode,
EE2,GO:0140358,6,P-type transmembrane transporter activity,24,3,0.0097299,12,4.98596666666667E-05,0.0000446666,4.46666E-5;4.06952E-5;6.42172E-5,-4.35001710455606,93,First Mode,
EE2,GO:0008610,5,lipid biosynthetic process,320,14,0.0072178,3.87,4.50314764285714E-05,0.00004487305,7.4663E-5;1.02273E-6;3.78515E-5;2.38989E-5;5.21626E-5;3.84814E-6;6.92131E-5;4.85821E-5;4.371E-5;4.60361E-5;1.9162E-5;2.12587E-5;1.35056E-4;5.39758E-5,-4.34801441067302,106,First Mode,
EE2,GO:0005506,7,iron ion binding,141,15,0.00000076715,8.43,0.000135208490666667,0.0000457462,3.29443E-5;5.97113E-5;3.78515E-5;6.37761E-5;6.15002E-5;4.08376E-4;4.57462E-5;2.73119E-5;3.30924E-5;6.92131E-5;4.371E-5;2.54182E-5;4.11663E-4;7.05994E-4;1.81916E-6,-4.33964497564284,107,First Mode,
EE2,GO:0031406,5,carboxylic acid binding,71,5,0.015027,6.17,0.00014683272,0.0000457462,3.29443E-5;5.7157E-4;4.57462E-5;5.87267E-5;2.51764E-5,-4.33964497564284,107,First Mode,
EE2,GO:0000041,8,transition metal ion transport,55,4,0.036623,5.71,0.00013117785,0.0000460467,6.15002E-5;2.4242E-5;3.05932E-5;4.08376E-4,-4.33680148866245,109,First Mode,
EE2,GO:0006826,9,iron ion transport,26,4,0.0024298,12.5,0.00013117785,0.0000460467,6.15002E-5;2.4242E-5;3.05932E-5;4.08376E-4,-4.33680148866245,109,First Mode,
EE2,GO:0004866,6,endopeptidase inhibitor activity,94,7,0.0069482,5.65,4.37769285714286E-05,0.0000462548,4.99408E-5;5.16267E-5;2.7784E-5;4.14097E-5;4.91007E-5;4.62548E-5;4.03218E-5,-4.33484319253909,111,First Mode,
EE2,GO:0030414,5,peptidase inhibitor activity,101,7,0.010035,5.26,4.37769285714286E-05,0.0000462548,4.99408E-5;5.16267E-5;2.7784E-5;4.14097E-5;4.91007E-5;4.62548E-5;4.03218E-5,-4.33484319253909,111,First Mode,
EE2,GO:0061135,5,endopeptidase regulator activity,98,7,0.0082174,5.47,4.37769285714286E-05,0.0000462548,4.99408E-5;5.16267E-5;2.7784E-5;4.14097E-5;4.91007E-5;4.62548E-5;4.03218E-5,-4.33484319253909,111,First Mode,
EE2,GO:0045095,8,keratin filament,14,3,0.0017803,21.43,4.57267333333333E-05,0.0000467844,5.55424E-5;3.48534E-5;4.67844E-5,-4.32989893588601,114,First Mode,
EE2,GO:0005882,7,intermediate filament,67,8,0.000046987,10.96,0.0001014313,0.00004701885,5.55424E-5;3.48534E-5;4.96892E-4;4.72533E-5;6.63974E-5;4.67844E-5;4.23393E-5;2.13882E-5,-4.32772799717539,115,First Mode,
EE2,GO:0004175,5,endopeptidase activity,295,13,0.032285,3.29,0.000143695723076923,0.0000474127,4.11307E-5;3.22872E-5;4.74127E-5;4.02364E-5;2.76864E-5;4.64504E-5;3.42427E-5;5.00436E-4;5.31853E-5;5.53335E-5;9.29711E-5;5.99547E-4;2.97125E-4,-4.32410531230997,116,First Mode,
EE2,GO:0010466,7,negative regulation of peptidase activity,65,6,0.0058298,6.59,4.43527833333333E-05,0.00004767775,4.99408E-5;5.16267E-5;2.7784E-5;4.14097E-5;4.91007E-5;4.62548E-5,-4.32168424793311,117,First Mode,
EE2,GO:0010951,8,negative regulation of endopeptidase activity,47,6,0.00035322,11.32,4.43527833333333E-05,0.00004767775,4.99408E-5;5.16267E-5;2.7784E-5;4.14097E-5;4.91007E-5;4.62548E-5,-4.32168424793311,117,First Mode,
EE2,GO:0045861,8,negative regulation of proteolysis,73,6,0.00871,6.06,4.43527833333333E-05,0.00004767775,4.99408E-5;5.16267E-5;2.7784E-5;4.14097E-5;4.91007E-5;4.62548E-5,-4.32168424793311,117,First Mode,
EE2,GO:0052547,6,regulation of peptidase activity,108,6,0.038928,4.32,4.43527833333333E-05,0.00004767775,4.99408E-5;5.16267E-5;2.7784E-5;4.14097E-5;4.91007E-5;4.62548E-5,-4.32168424793311,117,First Mode,
EE2,GO:0052548,7,regulation of endopeptidase activity,89,6,0.0091306,6,4.43527833333333E-05,0.00004767775,4.99408E-5;5.16267E-5;2.7784E-5;4.14097E-5;4.91007E-5;4.62548E-5,-4.32168424793311,117,First Mode,
EE2,GO:0060255,5,regulation of macromolecule metabolic process,2837,46,0.044485,1.37,0.000149905628434783,0.00004924035,3.99342E-5;2.22453E-5;5.11331E-5;9.76908E-7;5.45325E-5;3.34551E-5;3.53794E-4;3.3629E-4;2.32019E-5;2.28056E-4;3.43647E-4;4.50884E-4;3.31325E-4;4.99408E-5;5.16267E-5;3.482E-5;4.71553E-4;5.16783E-5;2.7784E-5;3.74355E-5;2.2925E-5;4.14097E-5;4.91007E-5;5.87267E-5;4.49039E-5;4.67315E-4;3.97889E-5;5.19696E-4;4.23144E-5;2.84139E-4;2.91983E-5;4.99497E-4;2.56976E-5;4.298E-5;4.62548E-5;4.85984E-4;3.45302E-5;2.75457E-5;2.95719E-5;4.54002E-4;4.938E-5;3.9403E-4;7.31756E-5;3.67013E-5;4.10263E-5;6.14516E-5,-4.30767886876817,122,First Mode,
EE2,GO:0001889,6,liver development,92,7,0.0036251,6.36,0.0000854847,0.00004938,5.11331E-5;3.3629E-4;2.91983E-5;2.25146E-5;4.938E-5;7.31756E-5;3.67013E-5,-4.30644891440409,123,First Mode,
