GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0005509	6	calcium ion binding	48	624	5	5	4	2	2	2	5	2	2	8	622	18319	0.99641	0.040881	0.040881	0.32	337731;336165	pvalb4;myl1	ENSDARG00000024433;ENSDARG00000014196		402.9494	402.9494	28.5338	529.5036194840598	140.6819932517915	377.89641141701713	165.50734	165.50734	4.62368	227.52385393622185	52.81294292797501	162.37933934813486	1013.7695	1013.7695	176.089	1184.6591240354755	426.9982959728637	845.4681238282077					28.5338;777.365	4.62368;326.391	176.089;1851.45	2	0	2	337731;336165	ENSDARG00000024433;ENSDARG00000014196	402.9494	402.9494	529.5036194840598	165.50734	165.50734	227.52385393622185	1013.7695	1013.7695	1184.6591240354755	28.5338;777.365	4.62368;326.391	176.089;1851.45	0															0						Hill,1(0.5);Linear,1(0.5)	1.664968905690514	3.3451813459396362	1.5130974054336548	1.8320839405059814	0.22555754205684264	1.6725906729698181	-330.905176	1136.803976	-149.8246336	480.8393136000001	-628.0842799999998	2655.62328	UP	1.0	0.0	0.0	
GO:0005515	3	protein binding	152	3464	8	5	3	6	6	5	8	2	2	8	3462	15479	0.72909	0.57007	1.0	0.058	793447;58013	hbbe1.2;noc2l	ENSDARG00000115405;ENSDARG00000001754		607.7025	607.7025	432.901	247.20665202316079	575.7961782943328	243.05370203913552	290.2495	290.2495	253.739	51.63364426902276	283.58527939185444	50.76622447919391	1306.2275	1306.2275	738.565	802.7960063506176	1202.6127006690829	789.309428888144					432.901;782.504	253.739;326.76	738.565;1873.89	1	1	1	793447	ENSDARG00000115405	432.901	432.901		253.739	253.739		738.565	738.565		432.901	253.739	738.565	1	58013	ENSDARG00000001754	782.504	782.504		326.76	326.76		1873.89	1873.89		782.504	326.76	1873.89	0						Linear,2(1)	2.819573705820205	6.065319538116455	1.9159550666809082	4.149364471435547	1.5792589352678157	3.0326597690582275	265.09156	950.3134399999999	218.68892000000002	361.81007999999997	193.60899999999992	2418.846	CONFLICT	0.5	0.5	0.0	
GO:0005523	5	tropomyosin binding	4	15	1	0	0	1	1	0	1	0	0	10	15	18926	0.99211	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005524	6	ATP binding	58	1453	1	1	1	0	0	0	1	0	0	10	1453	17488	0.45027	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005575	1	cellular_component	832	16647	35	26	19	22	22	19	35	8	8	2	16639	2302	0.34785	0.88801	0.34785	0.048	793447;641325;573619;567771;337731;266799;58013;30678	hbbe1.2;zgc:123103;ndufab1a;col6a2;pvalb4;gatm;noc2l;pcna	ENSDARG00000115405;ENSDARG00000099200;ENSDARG00000058463;ENSDARG00000061436;ENSDARG00000024433;ENSDARG00000036239;ENSDARG00000001754;ENSDARG00000054155		309.8176725	218.6739	8.42385	345.5348375237779	193.58324478087587	304.7714625557858	147.02363375	126.65202500000001	2.70178	153.79943217244883	89.30748180555192	139.90147405879367	682.9710124999999	429.3455	11.8031	809.910064128286	462.0509121004985	685.1784935467457					432.901;10.0462;797.324;8.42385;28.5338;408.814;782.504;9.99453	253.739;7.57456;327.486;2.70178;4.62368;244.841;326.76;8.46305	738.565;13.3243;1941.23;26.2647;176.089;682.602;1873.89;11.8031	7	1	7	793447;641325;573619;567771;337731;266799;30678	ENSDARG00000115405;ENSDARG00000099200;ENSDARG00000058463;ENSDARG00000061436;ENSDARG00000024433;ENSDARG00000036239;ENSDARG00000054155	242.2910542857143	28.5338	311.0222377420524	121.34701	8.46305	146.43523764951877	512.8397285714285	176.089	703.6546942745514	432.901;10.0462;797.324;8.42385;28.5338;408.814;9.99453	253.739;7.57456;327.486;2.70178;4.62368;244.841;8.46305	738.565;13.3243;1941.23;26.2647;176.089;682.602;11.8031	1	58013	ENSDARG00000001754	782.504	782.504		326.76	326.76		1873.89	1873.89		782.504	326.76	1873.89	0						Exp 5,1(0.13);Hill,3(0.38);Linear,4(0.5)	2.1976301023516265	18.567557096481323	1.5130974054336548	4.149364471435547	0.8920404031132352	1.8948675394058228	70.37424628572978	549.2610987142701	40.446064746856564	253.60120275314347	121.73197197358434	1244.2100530264156	UP	0.875	0.125	0.0	
GO:0005576	3	extracellular region	67	918	3	2	1	1	1	1	3	0	0	10	918	18023	0.60856	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005581	3	collagen trimer	14	52	1	0	0	1	1	0	1	0	0	10	52	18889	0.97289	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005615	3	extracellular space	77	833	4	2	2	3	3	2	4	1	1	9	832	18109	0.93129	0.36213	0.36213	0.12	567771	col6a2	ENSDARG00000061436		8.42385	8.42385	8.42385		8.42385		2.70178	2.70178	2.70178		2.70178		26.2647	26.2647	26.2647		26.2647						8.42385	2.70178	26.2647	1	0	1	567771	ENSDARG00000061436	8.42385	8.42385		2.70178	2.70178		26.2647	26.2647		8.42385	2.70178	26.2647	0															0						Exp 5,1(1)	1.7774595022201538	1.7774595022201538	1.7774595022201538	1.7774595022201538	0.0	1.7774595022201538	8.42385	8.42385	2.70178	2.70178	26.2647	26.2647	UP	1.0	0.0	0.0	
GO:0005634	6	nucleus	147	3971	7	6	5	5	5	5	7	3	3	7	3968	14973	0.86178	0.35115	0.44632	0.076	337731;58013;30678	pvalb4;noc2l;pcna	ENSDARG00000024433;ENSDARG00000001754;ENSDARG00000054155		273.6774433333333	28.5338	9.99453	440.7542112220547	101.2868893600395	280.6713986779916	113.28224333333333	8.46305	4.62368	184.88712673973177	38.135806759962776	118.87027813325965	687.2606999999999	176.089	11.8031	1030.9288462103339	314.6152000458388	647.1032386213649					28.5338;782.504;9.99453	4.62368;326.76;8.46305	176.089;1873.89;11.8031	2	1	2	337731;30678	ENSDARG00000024433;ENSDARG00000054155	19.264165	19.264165	13.109243535248327	6.5433650000000005	6.5433650000000005	2.7148445624841955	93.94605	93.94605	116.16767394333502	28.5338;9.99453	4.62368;8.46305	176.089;11.8031	1	58013	ENSDARG00000001754	782.504	782.504		326.76	326.76		1873.89	1873.89		782.504	326.76	1873.89	0						Hill,2(0.67);Linear,1(0.34)	2.274341577654622	7.536241888999939	1.5130974054336548	4.149364471435547	1.4293518704579353	1.8737800121307373	-225.0828991578751	772.4377858245417	-95.93723615671263	322.50172282337934	-479.3451118747778	1853.8665118747779	UP	0.6666666666666666	0.3333333333333333	0.0	
GO:0005654	3	nucleoplasm	8	231	1	1	1	1	1	1	1	1	1	9	230	18711	0.99376	0.11545	0.11545	0.43	58013	noc2l	ENSDARG00000001754		782.504	782.504	782.504		782.504		326.76	326.76	326.76		326.76		1873.89	1873.89	1873.89		1873.89						782.504	326.76	1873.89	0	1	0															1	58013	ENSDARG00000001754	782.504	782.504		326.76	326.76		1873.89	1873.89		782.504	326.76	1873.89	0						Linear,1(1)	4.149364471435547	4.149364471435547	4.149364471435547	4.149364471435547	0.0	4.149364471435547	782.504	782.504	326.76	326.76	1873.89	1873.89	DOWN	0.0	1.0	0.0	
GO:0005730	6	nucleolus	16	202	1	1	1	1	1	1	1	1	1	9	201	18740	0.99519	0.10164	0.10164	0.5	58013	noc2l	ENSDARG00000001754		782.504	782.504	782.504		782.504		326.76	326.76	326.76		326.76		1873.89	1873.89	1873.89		1873.89						782.504	326.76	1873.89	0	1	0															1	58013	ENSDARG00000001754	782.504	782.504		326.76	326.76		1873.89	1873.89		782.504	326.76	1873.89	0						Linear,1(1)	4.149364471435547	4.149364471435547	4.149364471435547	4.149364471435547	0.0	4.149364471435547	782.504	782.504	326.76	326.76	1873.89	1873.89	DOWN	0.0	1.0	0.0	
GO:0005737	3	cytoplasm	220	3713	8	4	4	5	5	4	8	1	1	9	3712	15229	0.38817	0.8871	0.69809	0.027	337731	pvalb4	ENSDARG00000024433		28.5338	28.5338	28.5338		28.5338		4.62368	4.62368	4.62368		4.62368		176.089	176.089	176.089		176.089						28.5338	4.62368	176.089	1	0	1	337731	ENSDARG00000024433	28.5338	28.5338		4.62368	4.62368		176.089	176.089		28.5338	4.62368	176.089	0															0						Hill,1(1)	1.5130974054336548	1.5130974054336548	1.5130974054336548	1.5130974054336548	0.0	1.5130974054336548	28.5338	28.5338	4.62368	4.62368	176.089	176.089	UP	1.0	0.0	0.0	
GO:0005739	6	mitochondrion	106	780	6	5	3	5	5	4	6	2	2	8	778	18163	0.99329	0.061148	0.061148	0.26	573619;266799	ndufab1a;gatm	ENSDARG00000058463;ENSDARG00000036239		603.069	603.069	408.814	274.71805555878564	627.5307052662325	272.53120922370715	286.1635	286.1635	244.841	58.43883993116227	291.3670665278314	57.97364748987989	1311.916	1311.916	682.602	889.9843937912619	1391.1628332239266	882.8998244647909					797.324;408.814	327.486;244.841	1941.23;682.602	2	0	2	573619;266799	ENSDARG00000058463;ENSDARG00000036239	603.069	603.069	274.71805555878564	286.1635	286.1635	58.43883993116227	1311.916	1311.916	889.9843937912619	797.324;408.814	327.486;244.841	1941.23;682.602	0															0						Linear,2(1)	2.7496194207051223	5.541763544082642	2.4282758235931396	3.113487720489502	0.4845179788451152	2.770881772041321	222.32920000000001	983.8087999999999	205.17140000000003	367.15559999999994	78.46055999999999	2545.37144	UP	1.0	0.0	0.0	
GO:0005741	6	mitochondrial outer membrane	3	91	1	1	0	1	1	1	1	0	0	10	91	18850	0.95299	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005743	6	mitochondrial inner membrane	52	192	3	3	2	3	3	2	3	1	1	9	191	18750	0.99564	0.096839	0.096839	0.52	266799	gatm	ENSDARG00000036239		408.814	408.814	408.814		408.814		244.841	244.841	244.841		244.841		682.602	682.602	682.602		682.602						408.814	244.841	682.602	1	0	1	266799	ENSDARG00000036239	408.814	408.814		244.841	244.841		682.602	682.602		408.814	244.841	682.602	0															0						Linear,1(1)	3.113487720489502	3.113487720489502	3.113487720489502	3.113487720489502	0.0	3.113487720489502	408.814	408.814	244.841	244.841	682.602	682.602	UP	1.0	0.0	0.0	
GO:0005747	5	mitochondrial respiratory chain complex I	30	32	3	3	2	3	3	2	3	1	1	9	31	18910	0.99988	0.016762	0.016762	3.12	573619	ndufab1a	ENSDARG00000058463		797.324	797.324	797.324		797.324		327.486	327.486	327.486		327.486		1941.23	1941.23	1941.23		1941.23						797.324	327.486	1941.23	1	0	1	573619	ENSDARG00000058463	797.324	797.324		327.486	327.486		1941.23	1941.23		797.324	327.486	1941.23	0															0						Linear,1(1)	2.4282758235931396	2.4282758235931396	2.4282758235931396	2.4282758235931396	0.0	2.4282758235931396	797.324	797.324	327.486	327.486	1941.23	1941.23	UP	1.0	0.0	0.0	
GO:0005751	5	mitochondrial respiratory chain complex IV	5	10	1	1	0	1	1	1	1	0	0	10	10	18931	0.99473	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005764	8	lysosome	9	170	1	0	0	1	1	1	1	0	0	10	170	18771	0.91381	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005773	6	vacuole	11	202	1	0	0	1	1	1	1	0	0	10	202	18739	0.89836	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005783	6	endoplasmic reticulum	37	695	1	0	0	1	1	1	1	0	0	10	695	18246	0.68817	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005794	6	Golgi apparatus	11	541	1	1	1	0	0	0	1	0	0	10	541	18400	0.74849	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005819	6	spindle	2	76	1	0	0	0	0	0	1	0	0	10	76	18865	0.9606	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005833	3	hemoglobin complex	6	14	2	2	1	2	2	2	2	1	1	9	13	18928	0.99998	0.0073647	0.0073647	7.14	793447	hbbe1.2	ENSDARG00000115405		432.901	432.901	432.901		432.901		253.739	253.739	253.739		253.739		738.565	738.565	738.565		738.565		0.0	432.901			432.901	253.739	738.565	1	0	1	793447	ENSDARG00000115405	432.901	432.901		253.739	253.739		738.565	738.565		432.901	253.739	738.565	0															0						Linear,1(1)	1.9159550666809082	1.9159550666809082	1.9159550666809082	1.9159550666809082	0.0	1.9159550666809082	432.901	432.901	253.739	253.739	738.565	738.565	UP	1.0	0.0	0.0	
GO:0005840	6	ribosome	92	168	1	1	0	1	1	1	1	0	0	10	168	18773	0.91479	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005852	3	eukaryotic translation initiation factor 3 complex	11	16	1	1	1	0	0	0	1	0	0	10	16	18925	0.99159	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005856	6	cytoskeleton	40	690	3	1	1	2	2	1	3	0	0	10	690	18251	0.69006	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005865	4	striated muscle thin filament	2	7	1	0	0	1	1	0	1	0	0	10	7	18934	0.99631	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005882	7	intermediate filament	25	73	2	1	1	1	1	1	2	0	0	10	73	18868	0.96213	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0005886	4	plasma membrane	46	2199	1	1	0	1	1	1	1	0	0	10	2199	16742	0.29121	1.0	0.61753	0.0																														0	0	0															0															0																							
GO:0005905	5	clathrin-coated pit	2	29	1	0	0	0	0	0	1	0	0	10	29	18912	0.9848	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006066	4	alcohol metabolic process	9	163	1	1	1	0	0	0	1	0	0	10	163	18778	0.91722	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006081	4	cellular aldehyde metabolic process	6	40	1	1	1	0	0	0	1	0	0	10	40	18901	0.97909	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006082	4	organic acid metabolic process	56	544	2	2	2	2	2	2	2	2	2	8	542	18399	0.99757	0.031772	0.031772	0.37	573619;266799	ndufab1a;gatm	ENSDARG00000058463;ENSDARG00000036239		603.069	603.069	408.814	274.71805555878564	627.5307052662325	272.53120922370715	286.1635	286.1635	244.841	58.43883993116227	291.3670665278314	57.97364748987989	1311.916	1311.916	682.602	889.9843937912619	1391.1628332239266	882.8998244647909					797.324;408.814	327.486;244.841	1941.23;682.602	2	0	2	573619;266799	ENSDARG00000058463;ENSDARG00000036239	603.069	603.069	274.71805555878564	286.1635	286.1635	58.43883993116227	1311.916	1311.916	889.9843937912619	797.324;408.814	327.486;244.841	1941.23;682.602	0															0						Linear,2(1)	2.7496194207051223	5.541763544082642	2.4282758235931396	3.113487720489502	0.4845179788451152	2.770881772041321	222.32920000000001	983.8087999999999	205.17140000000003	367.15559999999994	78.46055999999999	2545.37144	UP	1.0	0.0	0.0	
GO:0006091	4	generation of precursor metabolites and energy	46	153	2	2	0	2	2	2	2	0	0	10	153	18788	0.92212	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006120	8	mitochondrial electron transport, NADH to ubiquinone	12	15	1	1	0	1	1	1	1	0	0	10	15	18926	0.99211	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006123	8	mitochondrial electron transport, cytochrome c to oxygen	6	9	1	1	0	1	1	1	1	0	0	10	9	18932	0.99526	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006139	4	nucleobase-containing compound metabolic process	81	1635	4	3	3	2	2	2	4	1	1	9	1634	17307	0.7887	0.59444	0.59444	0.061	30678	pcna	ENSDARG00000054155		9.99453	9.99453	9.99453		9.99453		8.46305	8.46305	8.46305		8.46305		11.8031	11.8031	11.8031		11.8031						9.99453	8.46305	11.8031	1	0	1	30678	ENSDARG00000054155	9.99453	9.99453		8.46305	8.46305		11.8031	11.8031		9.99453	8.46305	11.8031	0															0						Hill,1(1)	1.8737800121307373	1.8737800121307373	1.8737800121307373	1.8737800121307373	0.0	1.8737800121307373	9.99453	9.99453	8.46305	8.46305	11.8031	11.8031	UP	1.0	0.0	0.0	
GO:0006163	6	purine nucleotide metabolic process	42	232	1	1	1	0	0	0	1	0	0	10	232	18709	0.88408	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006164	7	purine nucleotide biosynthetic process	27	131	1	1	1	0	0	0	1	0	0	10	131	18810	0.93297	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006259	5	DNA metabolic process	8	393	1	1	1	1	1	1	1	1	1	9	392	18549	0.98271	0.1891	0.1891	0.25	30678	pcna	ENSDARG00000054155		9.99453	9.99453	9.99453		9.99453		8.46305	8.46305	8.46305		8.46305		11.8031	11.8031	11.8031		11.8031						9.99453	8.46305	11.8031	1	0	1	30678	ENSDARG00000054155	9.99453	9.99453		8.46305	8.46305		11.8031	11.8031		9.99453	8.46305	11.8031	0															0						Hill,1(1)	1.8737800121307373	1.8737800121307373	1.8737800121307373	1.8737800121307373	0.0	1.8737800121307373	9.99453	9.99453	8.46305	8.46305	11.8031	11.8031	UP	1.0	0.0	0.0	
GO:0006260	6	DNA replication	1	88	1	1	1	1	1	1	1	1	1	9	87	18854	0.99906	0.045488	0.045488	1.14	30678	pcna	ENSDARG00000054155		9.99453	9.99453	9.99453		9.99453		8.46305	8.46305	8.46305		8.46305		11.8031	11.8031	11.8031		11.8031						9.99453	8.46305	11.8031	1	0	1	30678	ENSDARG00000054155	9.99453	9.99453		8.46305	8.46305		11.8031	11.8031		9.99453	8.46305	11.8031	0															0						Hill,1(1)	1.8737800121307373	1.8737800121307373	1.8737800121307373	1.8737800121307373	0.0	1.8737800121307373	9.99453	9.99453	8.46305	8.46305	11.8031	11.8031	UP	1.0	0.0	0.0	
GO:0006271	7	DNA strand elongation involved in DNA replication	1	12	1	1	1	1	1	1	1	1	1	9	11	18930	0.99998	0.0063156	0.0063156	8.33	30678	pcna	ENSDARG00000054155		9.99453	9.99453	9.99453		9.99453		8.46305	8.46305	8.46305		8.46305		11.8031	11.8031	11.8031		11.8031		0.0	9.99453			9.99453	8.46305	11.8031	1	0	1	30678	ENSDARG00000054155	9.99453	9.99453		8.46305	8.46305		11.8031	11.8031		9.99453	8.46305	11.8031	0															0						Hill,1(1)	1.8737800121307373	1.8737800121307373	1.8737800121307373	1.8737800121307373	0.0	1.8737800121307373	9.99453	9.99453	8.46305	8.46305	11.8031	11.8031	UP	1.0	0.0	0.0	
GO:0006272	8	leading strand elongation	1	4	1	1	1	1	1	1	1	1	1	9	3	18938	1.0	0.0021092	0.0021092	25.0	30678	pcna	ENSDARG00000054155		9.99453	9.99453	9.99453		9.99453		8.46305	8.46305	8.46305		8.46305		11.8031	11.8031	11.8031		11.8031		0.0	9.99453	0.0	9.99453	9.99453	8.46305	11.8031	1	0	1	30678	ENSDARG00000054155	9.99453	9.99453		8.46305	8.46305		11.8031	11.8031		9.99453	8.46305	11.8031	0															0						Hill,1(1)	1.8737800121307373	1.8737800121307373	1.8737800121307373	1.8737800121307373	0.0	1.8737800121307373	9.99453	9.99453	8.46305	8.46305	11.8031	11.8031	UP	1.0	0.0	0.0	
GO:0006275	8	regulation of DNA replication	1	23	1	1	1	1	1	1	1	1	1	9	22	18919	0.99994	0.012073	0.012073	4.35	30678	pcna	ENSDARG00000054155		9.99453	9.99453	9.99453		9.99453		8.46305	8.46305	8.46305		8.46305		11.8031	11.8031	11.8031		11.8031						9.99453	8.46305	11.8031	1	0	1	30678	ENSDARG00000054155	9.99453	9.99453		8.46305	8.46305		11.8031	11.8031		9.99453	8.46305	11.8031	0															0						Hill,1(1)	1.8737800121307373	1.8737800121307373	1.8737800121307373	1.8737800121307373	0.0	1.8737800121307373	9.99453	9.99453	8.46305	8.46305	11.8031	11.8031	UP	1.0	0.0	0.0	
GO:0006281	6	DNA repair	7	283	1	1	1	1	1	1	1	1	1	9	282	18659	0.99076	0.13972	0.13972	0.35	30678	pcna	ENSDARG00000054155		9.99453	9.99453	9.99453		9.99453		8.46305	8.46305	8.46305		8.46305		11.8031	11.8031	11.8031		11.8031						9.99453	8.46305	11.8031	1	0	1	30678	ENSDARG00000054155	9.99453	9.99453		8.46305	8.46305		11.8031	11.8031		9.99453	8.46305	11.8031	0															0						Hill,1(1)	1.8737800121307373	1.8737800121307373	1.8737800121307373	1.8737800121307373	0.0	1.8737800121307373	9.99453	9.99453	8.46305	8.46305	11.8031	11.8031	UP	1.0	0.0	0.0	
GO:0006298	7	mismatch repair	1	15	1	1	1	1	1	1	1	1	1	9	14	18927	0.99997	0.0078889	0.0078889	6.67	30678	pcna	ENSDARG00000054155		9.99453	9.99453	9.99453		9.99453		8.46305	8.46305	8.46305		8.46305		11.8031	11.8031	11.8031		11.8031		0.0	9.99453			9.99453	8.46305	11.8031	1	0	1	30678	ENSDARG00000054155	9.99453	9.99453		8.46305	8.46305		11.8031	11.8031		9.99453	8.46305	11.8031	0															0						Hill,1(1)	1.8737800121307373	1.8737800121307373	1.8737800121307373	1.8737800121307373	0.0	1.8737800121307373	9.99453	9.99453	8.46305	8.46305	11.8031	11.8031	UP	1.0	0.0	0.0	
