GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0000776	4	kinetochore	20	57	4	3	3	4	4	4	4	3	3	52	54	18842	0.99998	6.0574E-4	6.0574E-4	5.26	550576;404604;386762	anapc16;clasp2;apc	ENSDARG00000013822;ENSDARG00000020345;ENSDARG00000058868		51.4	53.8493	29.953	20.33329147949247	52.01874442843767	18.054293971534513	26.690966666666668	28.5343	19.6989	6.276795718623739	27.113870200814617	5.631152837687694	100.93893333333334	101.623	45.5448	55.055287437387264	101.34265409296246	48.80552735405564	1.5	62.1235			70.3977;53.8493;29.953	31.8397;28.5343;19.6989	155.649;101.623;45.5448	2	1	2	404604;386762	ENSDARG00000020345;ENSDARG00000058868	41.90115	41.90115	16.8972357752681	24.1166	24.1166	6.247571254495641	73.5839	73.5839	39.653275496735475	53.8493;29.953	28.5343;19.6989	101.623;45.5448	1	550576	ENSDARG00000013822	70.3977	70.3977		31.8397	31.8397		155.649	155.649		70.3977	31.8397	155.649	0						Linear,3(1)	1.9177122510512368	5.793487906455994	1.7533797025680542	2.2615485191345215	0.28639942730687507	1.778559684753418	28.390714633975662	74.40928536602433	19.58810365898708	33.793829674346256	38.63801068964932	163.23985597701736	UP	0.6666666666666666	0.3333333333333333	0.0	
GO:0000785	3	chromatin	35	107	3	1	1	2	2	2	3	0	0	55	107	18789	0.73208	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000786	4	nucleosome	21	62	1	1	1	0	0	0	1	0	0	55	62	18834	0.83486	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000902	4	cell morphogenesis	36	108	1	1	1	1	1	1	1	1	1	54	107	18789	0.96071	0.27006	0.27006	0.93	101887161	tet2	ENSDARG00000076928		45.8308	45.8308	45.8308		45.8308		26.3062	26.3062	26.3062		26.306199999999997		79.8465	79.8465	79.8465		79.8465						45.8308	26.3062	79.8465	0	1	0															1	101887161	ENSDARG00000076928	45.8308	45.8308		26.3062	26.3062		79.8465	79.8465		45.8308	26.3062	79.8465	0						Linear,1(1)	2.3945512771606445	2.3945512771606445	2.3945512771606445	2.3945512771606445	0.0	2.3945512771606445	45.8308	45.8308	26.3062	26.3062	79.8465	79.8465	DOWN	0.0	1.0	0.0	
GO:0000904	5	cell morphogenesis involved in differentiation	19	73	1	1	1	1	1	1	1	1	1	54	72	18824	0.98095	0.1915	0.1915	1.37	101887161	tet2	ENSDARG00000076928		45.8308	45.8308	45.8308		45.8308		26.3062	26.3062	26.3062		26.306199999999997		79.8465	79.8465	79.8465		79.8465						45.8308	26.3062	79.8465	0	1	0															1	101887161	ENSDARG00000076928	45.8308	45.8308		26.3062	26.3062		79.8465	79.8465		45.8308	26.3062	79.8465	0						Linear,1(1)	2.3945512771606445	2.3945512771606445	2.3945512771606445	2.3945512771606445	0.0	2.3945512771606445	45.8308	45.8308	26.3062	26.3062	79.8465	79.8465	DOWN	0.0	1.0	0.0	
GO:0000910	4	cytokinesis	18	53	1	1	1	1	1	1	1	1	1	54	52	18844	0.98963	0.14295	0.14295	1.89	386762	apc	ENSDARG00000058868		29.953	29.953	29.953		29.953		19.6989	19.6989	19.6989		19.698900000000002		45.5448	45.5448	45.5448		45.5448						29.953	19.6989	45.5448	1	0	1	386762	ENSDARG00000058868	29.953	29.953		19.6989	19.6989		45.5448	45.5448		29.953	19.6989	45.5448	0															0						Linear,1(1)	1.778559684753418	1.778559684753418	1.778559684753418	1.778559684753418	0.0	1.778559684753418	29.953	29.953	19.6989	19.6989	45.5448	45.5448	UP	1.0	0.0	0.0	
GO:0000932	6	P-body	24	50	1	1	0	1	1	1	1	0	0	55	50	18846	0.86458	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000940	3	outer kinetochore	2	6	1	0	0	1	1	1	1	0	0	55	6	18890	0.98271	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000956	8	nuclear-transcribed mRNA catabolic process	31	65	1	0	0	0	0	0	1	0	0	55	65	18831	0.82759	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000974	3	Prp19 complex	6	9	1	1	1	1	1	1	1	1	1	54	8	18888	0.99971	0.025824	0.025824	11.11	394059	cdc5l	ENSDARG00000043797		38.3527	38.3527	38.3527		38.3527		23.5247	23.5247	23.5247		23.5247		62.5269	62.5269	62.5269		62.5269		0.0	38.3527	0.0	38.3527	38.3527	23.5247	62.5269	1	0	1	394059	ENSDARG00000043797	38.3527	38.3527		23.5247	23.5247		62.5269	62.5269		38.3527	23.5247	62.5269	0															0						Linear,1(1)	2.970691204071045	2.970691204071045	2.970691204071045	2.970691204071045	0.0	2.970691204071045	38.3527	38.3527	23.5247	23.5247	62.5269	62.5269	UP	1.0	0.0	0.0	
GO:0000976	6	transcription cis-regulatory region binding	188	1212	7	5	4	6	6	6	7	3	3	52	1209	17687	0.52905	0.69197	1.0	0.25	406204;394059;140817	per1b;cdc5l;cebpd	ENSDARG00000012499;ENSDARG00000043797;ENSDARG00000087303		35.59576666666666	37.2439	31.1907	3.854973231208399	34.00722449251561	4.0890086359640065	22.2938	23.0391	20.3176	1.7285764865923867	21.58059897445912	1.8331478426200807	56.87206666666666	60.2067	47.8826	7.871068239021521	53.632981228646535	8.350669396445673					31.1907;38.3527;37.2439	20.3176;23.5247;23.0391	47.8826;62.5269;60.2067	3	0	3	406204;394059;140817	ENSDARG00000012499;ENSDARG00000043797;ENSDARG00000087303	35.59576666666666	37.2439	3.854973231208399	22.2938	23.0391	1.7285764865923867	56.87206666666666	60.2067	7.871068239021521	31.1907;38.3527;37.2439	20.3176;23.5247;23.0391	47.8826;62.5269;60.2067	0															0						Linear,3(1)	2.0653046390347285	6.434865117073059	1.5459519624710083	2.970691204071045	0.7389359895837128	1.9182219505310059	31.233453794463	39.95807953887032	20.337731564296035	24.24986843570396	47.96511446811304	65.77901886522028	UP	1.0	0.0	0.0	
GO:0000977	7	RNA polymerase II transcription regulatory region sequence-specific DNA binding	171	1162	6	4	3	5	5	5	6	2	2	53	1160	17736	0.33624	0.85893	0.7745	0.17	394059;140817	cdc5l;cebpd	ENSDARG00000043797;ENSDARG00000087303		37.7983	37.7983	37.2439	0.784039998979598	37.92140506949432	0.7644664830651268	23.2819	23.2819	23.0391	0.3433710529440807	23.33581398065155	0.33479881329063	61.3668	61.3668	60.2067	1.640629153709224	61.62440135483471	1.599670936153391					38.3527;37.2439	23.5247;23.0391	62.5269;60.2067	2	0	2	394059;140817	ENSDARG00000043797;ENSDARG00000087303	37.7983	37.7983	0.784039998979598	23.2819	23.2819	0.3433710529440807	61.3668	61.3668	1.640629153709224	38.3527;37.2439	23.5247;23.0391	62.5269;60.2067	0															0						Linear,2(1)	2.1430226076336654	4.516643166542053	1.5459519624710083	2.970691204071045	1.0074427791579648	2.2583215832710266	36.711676	38.884924	22.806012000000003	23.757787999999998	59.093004	63.640595999999995	UP	1.0	0.0	0.0	
GO:0000978	8	RNA polymerase II cis-regulatory region sequence-specific DNA binding	145	941	4	2	2	3	3	3	4	1	1	54	940	17956	0.23485	0.93951	0.52591	0.11	140817	cebpd	ENSDARG00000087303		37.2439	37.2439	37.2439		37.2439		23.0391	23.0391	23.0391		23.0391		60.2067	60.2067	60.2067		60.2067						37.2439	23.0391	60.2067	1	0	1	140817	ENSDARG00000087303	37.2439	37.2439		23.0391	23.0391		60.2067	60.2067		37.2439	23.0391	60.2067	0															0						Linear,1(1)	1.5459519624710083	1.5459519624710083	1.5459519624710083	1.5459519624710083	0.0	1.5459519624710083	37.2439	37.2439	23.0391	23.0391	60.2067	60.2067	UP	1.0	0.0	0.0	
GO:0000981	4	DNA-binding transcription factor activity, RNA polymerase II-specific	169	1173	6	4	3	5	5	5	6	2	2	53	1171	17725	0.32989	0.86258	0.58265	0.17	394059;140817	cdc5l;cebpd	ENSDARG00000043797;ENSDARG00000087303		37.7983	37.7983	37.2439	0.784039998979598	37.92140506949432	0.7644664830651268	23.2819	23.2819	23.0391	0.3433710529440807	23.33581398065155	0.33479881329063	61.3668	61.3668	60.2067	1.640629153709224	61.62440135483471	1.599670936153391					38.3527;37.2439	23.5247;23.0391	62.5269;60.2067	2	0	2	394059;140817	ENSDARG00000043797;ENSDARG00000087303	37.7983	37.7983	0.784039998979598	23.2819	23.2819	0.3433710529440807	61.3668	61.3668	1.640629153709224	38.3527;37.2439	23.5247;23.0391	62.5269;60.2067	0															0						Linear,2(1)	2.1430226076336654	4.516643166542053	1.5459519624710083	2.970691204071045	1.0074427791579648	2.2583215832710266	36.711676	38.884924	22.806012000000003	23.757787999999998	59.093004	63.640595999999995	UP	1.0	0.0	0.0	
GO:0000987	7	cis-regulatory region sequence-specific DNA binding	146	955	4	2	2	3	3	3	4	1	1	54	954	17942	0.22762	0.94204	0.52791	0.1	140817	cebpd	ENSDARG00000087303		37.2439	37.2439	37.2439		37.2439		23.0391	23.0391	23.0391		23.0391		60.2067	60.2067	60.2067		60.2067						37.2439	23.0391	60.2067	1	0	1	140817	ENSDARG00000087303	37.2439	37.2439		23.0391	23.0391		60.2067	60.2067		37.2439	23.0391	60.2067	0															0						Linear,1(1)	1.5459519624710083	1.5459519624710083	1.5459519624710083	1.5459519624710083	0.0	1.5459519624710083	37.2439	37.2439	23.0391	23.0391	60.2067	60.2067	UP	1.0	0.0	0.0	
GO:0001055	8	RNA polymerase II activity	2	2	1	0	0	1	1	1	1	0	0	55	2	18894	0.9942	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001067	5	transcription regulatory region nucleic acid binding	188	1212	7	5	4	6	6	6	7	3	3	52	1209	17687	0.52905	0.69197	1.0	0.25	406204;394059;140817	per1b;cdc5l;cebpd	ENSDARG00000012499;ENSDARG00000043797;ENSDARG00000087303		35.59576666666666	37.2439	31.1907	3.854973231208399	34.00722449251561	4.0890086359640065	22.2938	23.0391	20.3176	1.7285764865923867	21.58059897445912	1.8331478426200807	56.87206666666666	60.2067	47.8826	7.871068239021521	53.632981228646535	8.350669396445673					31.1907;38.3527;37.2439	20.3176;23.5247;23.0391	47.8826;62.5269;60.2067	3	0	3	406204;394059;140817	ENSDARG00000012499;ENSDARG00000043797;ENSDARG00000087303	35.59576666666666	37.2439	3.854973231208399	22.2938	23.0391	1.7285764865923867	56.87206666666666	60.2067	7.871068239021521	31.1907;38.3527;37.2439	20.3176;23.5247;23.0391	47.8826;62.5269;60.2067	0															0						Linear,3(1)	2.0653046390347285	6.434865117073059	1.5459519624710083	2.970691204071045	0.7389359895837128	1.9182219505310059	31.233453794463	39.95807953887032	20.337731564296035	24.24986843570396	47.96511446811304	65.77901886522028	UP	1.0	0.0	0.0	
GO:0001221	5	transcription coregulator binding	4	7	1	1	1	1	1	1	1	1	1	54	6	18890	0.99983	0.020143	0.020143	14.29	406204	per1b	ENSDARG00000012499		31.1907	31.1907	31.1907		31.1907		20.3176	20.3176	20.3176		20.3176		47.8826	47.8826	47.8826		47.8826		0.0	31.1907	0.0	31.1907	31.1907	20.3176	47.8826	1	0	1	406204	ENSDARG00000012499	31.1907	31.1907		20.3176	20.3176		47.8826	47.8826		31.1907	20.3176	47.8826	0															0						Linear,1(1)	1.9182219505310059	1.9182219505310059	1.9182219505310059	1.9182219505310059	0.0	1.9182219505310059	31.1907	31.1907	20.3176	20.3176	47.8826	47.8826	UP	1.0	0.0	0.0	
GO:0001222	6	transcription corepressor binding	3	4	1	1	1	1	1	1	1	1	1	54	3	18893	0.99995	0.011559	0.011559	25.0	406204	per1b	ENSDARG00000012499		31.1907	31.1907	31.1907		31.1907		20.3176	20.3176	20.3176		20.3176		47.8826	47.8826	47.8826		47.8826		0.0	31.1907	0.0	31.1907	31.1907	20.3176	47.8826	1	0	1	406204	ENSDARG00000012499	31.1907	31.1907		20.3176	20.3176		47.8826	47.8826		31.1907	20.3176	47.8826	0															0						Linear,1(1)	1.9182219505310059	1.9182219505310059	1.9182219505310059	1.9182219505310059	0.0	1.9182219505310059	31.1907	31.1907	20.3176	20.3176	47.8826	47.8826	UP	1.0	0.0	0.0	
GO:0001501	5	skeletal system development	28	69	2	2	2	1	1	1	2	1	1	54	68	18828	0.98286	0.18201	0.18201	1.45	386762	apc	ENSDARG00000058868		29.953	29.953	29.953		29.953		19.6989	19.6989	19.6989		19.698900000000002		45.5448	45.5448	45.5448		45.5448						29.953	19.6989	45.5448	1	0	1	386762	ENSDARG00000058868	29.953	29.953		19.6989	19.6989		45.5448	45.5448		29.953	19.6989	45.5448	0															0						Linear,1(1)	1.778559684753418	1.778559684753418	1.778559684753418	1.778559684753418	0.0	1.778559684753418	29.953	29.953	19.6989	19.6989	45.5448	45.5448	UP	1.0	0.0	0.0	
GO:0001525	4	angiogenesis	80	258	4	2	1	3	3	2	4	0	0	55	258	18638	0.47001	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001558	5	regulation of cell growth	22	101	3	2	1	3	3	3	3	1	1	54	100	18796	0.96522	0.25497	0.25497	0.99	561810	dnph1	ENSDARG00000075730		91.6264	91.6264	91.6264		91.62639999999999		33.5954	33.5954	33.5954		33.5954		249.897	249.897	249.897		249.897						91.6264	33.5954	249.897	0	1	0															1	561810	ENSDARG00000075730	91.6264	91.6264		33.5954	33.5954		249.897	249.897		91.6264	33.5954	249.897	0						Linear,1(1)	2.85839581489563	2.85839581489563	2.85839581489563	2.85839581489563	0.0	2.85839581489563	91.6264	91.6264	33.5954	33.5954	249.897	249.897	DOWN	0.0	1.0	0.0	
GO:0001568	4	blood vessel development	25	98	1	0	0	1	1	1	1	0	0	55	98	18798	0.75159	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001569	6	branching involved in blood vessel morphogenesis	5	17	1	0	0	1	1	1	1	0	0	55	17	18879	0.95177	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001578	6	microtubule bundle formation	2	29	1	1	0	1	1	1	1	0	0	55	29	18867	0.91911	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001654	6	eye development	37	137	2	2	1	2	2	2	2	1	1	54	136	18760	0.93991	0.32943	0.32943	0.73	767657	abhd12	ENSDARG00000071004		85.0347	85.0347	85.0347		85.0347		33.1646	33.1646	33.1646		33.1646		218.031	218.031	218.031		218.031						85.0347	33.1646	218.031	0	1	0															1	767657	ENSDARG00000071004	85.0347	85.0347		33.1646	33.1646		218.031	218.031		85.0347	33.1646	218.031	0						Linear,1(1)	2.2309417724609375	2.2309417724609375	2.2309417724609375	2.2309417724609375	0.0	2.2309417724609375	85.0347	85.0347	33.1646	33.1646	218.031	218.031	DOWN	0.0	1.0	0.0	
GO:0001664	5	G protein-coupled receptor binding	32	169	2	1	1	1	1	0	2	0	0	55	169	18727	0.61056	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001666	4	response to hypoxia	32	68	2	0	0	1	1	1	2	0	0	55	68	18828	0.82038	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001667	5	ameboidal-type cell migration	65	219	6	3	2	4	4	3	6	0	0	55	219	18677	0.52718	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001708	4	cell fate specification	16	95	3	1	0	3	3	3	3	0	0	55	95	18801	0.75821	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001726	5	ruffle	13	23	1	1	0	1	1	0	1	0	0	55	23	18873	0.9353	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001754	7	eye photoreceptor cell differentiation	6	21	2	2	2	2	2	2	2	2	2	53	19	18877	0.99997	0.0016763	0.0016763	9.52	394141;386762	dctn2;apc	ENSDARG00000031388;ENSDARG00000058868		30.55995	30.55995	29.953	0.8583569216821779	30.737163636572134	0.8209550895302699	19.9973	19.9973	19.6989	0.42200132701212156	20.08442505009165	0.403613145589695	46.7029	46.7029	45.5448	1.6378007265842118	47.041035122356355	1.5664356029081183	0.5	30.55995			31.1669;29.953	20.2957;19.6989	47.861;45.5448	1	1	1	386762	ENSDARG00000058868	29.953	29.953		19.6989	19.6989		45.5448	45.5448		29.953	19.6989	45.5448	1	394141	ENSDARG00000031388	31.1669	31.1669		20.2957	20.2957		47.861	47.861		31.1669	20.2957	47.861	0						Linear,2(1)	2.0403634423438017	4.119264364242554	1.778559684753418	2.3407046794891357	0.3974965377877021	2.059632182121277	29.370328	31.749572	19.412435999999996	20.582164000000002	44.433024	48.972775999999996	CONFLICT	0.5	0.5	0.0	
GO:0001755	6	neural crest cell migration	24	100	2	1	0	2	2	2	2	0	0	55	100	18796	0.74721	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001756	5	somitogenesis	28	87	2	2	1	2	2	2	2	1	1	54	86	18810	0.97357	0.22387	0.22387	1.15	386762	apc	ENSDARG00000058868		29.953	29.953	29.953		29.953		19.6989	19.6989	19.6989		19.698900000000002		45.5448	45.5448	45.5448		45.5448						29.953	19.6989	45.5448	1	0	1	386762	ENSDARG00000058868	29.953	29.953		19.6989	19.6989		45.5448	45.5448		29.953	19.6989	45.5448	0															0						Linear,1(1)	1.778559684753418	1.778559684753418	1.778559684753418	1.778559684753418	0.0	1.778559684753418	29.953	29.953	19.6989	19.6989	45.5448	45.5448	UP	1.0	0.0	0.0	
GO:0001763	3	morphogenesis of a branching structure	9	25	2	0	0	2	2	2	2	0	0	55	25	18871	0.92987	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001775	3	cell activation	27	99	1	1	1	0	0	0	1	0	0	55	99	18797	0.7494	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001776	5	leukocyte homeostasis	3	11	1	1	0	1	1	1	1	0	0	55	11	18885	0.96853	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001782	7	B cell homeostasis	1	2	1	1	0	1	1	1	1	0	0	55	2	18894	0.9942	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001822	5	kidney development	24	98	2	1	0	2	2	2	2	0	0	55	98	18798	0.75159	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001878	6	response to yeast	12	24	1	1	0	1	1	1	1	0	0	55	24	18872	0.93258	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001882	4	nucleoside binding	1	3	1	0	0	0	0	0	1	0	0	55	3	18893	0.99132	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001885	6	endothelial cell development	10	23	1	1	1	1	1	1	1	1	1	54	22	18874	0.99799	0.064699	0.064699	4.35	565459	tjp1b	ENSDARG00000079374		70.0277	70.0277	70.0277		70.0277		31.7621	31.7621	31.7621		31.7621		154.394	154.394	154.394		154.394						70.0277	31.7621	154.394	1	0	1	565459	ENSDARG00000079374	70.0277	70.0277		31.7621	31.7621		154.394	154.394		70.0277	31.7621	154.394	0															0						Linear,1(1)	1.8436155319213867	1.8436155319213867	1.8436155319213867	1.8436155319213867	0.0	1.8436155319213867	70.0277	70.0277	31.7621	31.7621	154.394	154.394	UP	1.0	0.0	0.0	
GO:0001889	6	liver development	45	104	2	2	2	1	1	1	2	1	1	54	103	18793	0.96331	0.26147	0.26147	0.96	386762	apc	ENSDARG00000058868		29.953	29.953	29.953		29.953		19.6989	19.6989	19.6989		19.698900000000002		45.5448	45.5448	45.5448		45.5448						29.953	19.6989	45.5448	1	0	1	386762	ENSDARG00000058868	29.953	29.953		19.6989	19.6989		45.5448	45.5448		29.953	19.6989	45.5448	0															0						Linear,1(1)	1.778559684753418	1.778559684753418	1.778559684753418	1.778559684753418	0.0	1.778559684753418	29.953	29.953	19.6989	19.6989	45.5448	45.5448	UP	1.0	0.0	0.0	
GO:0001932	8	regulation of protein phosphorylation	55	277	3	2	1	3	3	3	3	1	1	54	276	18620	0.80802	0.55559	0.55559	0.36	556172	taok2a	ENSDARG00000074899		45.5111	45.5111	45.5111		45.5111		26.0688	26.0688	26.0688		26.0688		79.4536	79.4536	79.4536		79.4536						45.5111	26.0688	79.4536	1	0	1	556172	ENSDARG00000074899	45.5111	45.5111		26.0688	26.0688		79.4536	79.4536		45.5111	26.0688	79.4536	0															0						Linear,1(1)	1.966643214225769	1.966643214225769	1.966643214225769	1.966643214225769	0.0	1.966643214225769	45.5111	45.5111	26.0688	26.0688	79.4536	79.4536	UP	1.0	0.0	0.0	
GO:0001934	9	positive regulation of protein phosphorylation	27	166	3	2	1	3	3	3	3	1	1	54	165	18731	0.91618	0.38405	0.38405	0.6	556172	taok2a	ENSDARG00000074899		45.5111	45.5111	45.5111		45.5111		26.0688	26.0688	26.0688		26.0688		79.4536	79.4536	79.4536		79.4536						45.5111	26.0688	79.4536	1	0	1	556172	ENSDARG00000074899	45.5111	45.5111		26.0688	26.0688		79.4536	79.4536		45.5111	26.0688	79.4536	0															0						Linear,1(1)	1.966643214225769	1.966643214225769	1.966643214225769	1.966643214225769	0.0	1.966643214225769	45.5111	45.5111	26.0688	26.0688	79.4536	79.4536	UP	1.0	0.0	0.0	
GO:0001936	7	regulation of endothelial cell proliferation	5	19	1	1	0	1	1	1	1	0	0	55	19	18877	0.94625	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001938	8	positive regulation of endothelial cell proliferation	3	14	1	1	0	1	1	1	1	0	0	55	14	18882	0.96011	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001941	6	postsynaptic membrane organization	2	9	1	1	0	1	1	1	1	0	0	55	9	18887	0.97418	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001944	5	vasculature development	31	92	2	0	0	2	2	2	2	0	0	55	92	18804	0.76488	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001947	6	heart looping	43	131	4	2	2	3	3	3	4	2	2	53	129	18767	0.99348	0.055523	0.055523	1.53	406730;386762	apex1;apc	ENSDARG00000045843;ENSDARG00000058868		43.9483	43.9483	29.953	19.792343069480154	39.10092162846262	18.567247777371403	24.6589	24.6589	19.6989	7.014499269370546	22.94096635636068	6.580319748469994	79.4499	79.4499	45.5448	47.949052253616046	67.70661129416219	44.98112885158268					57.9436;29.953	29.6189;19.6989	113.355;45.5448	1	1	1	386762	ENSDARG00000058868	29.953	29.953		19.6989	19.6989		45.5448	45.5448		29.953	19.6989	45.5448	1	406730	ENSDARG00000045843	57.9436	57.9436		29.6189	29.6189		113.355	113.355		57.9436	29.6189	113.355	0						Linear,2(1)	2.0683732465090463	4.183971166610718	1.778559684753418	2.4054114818573	0.4432511565311287	2.091985583305359	16.517512000000004	71.379088	14.937299999999999	34.3805	12.995903999999996	145.903896	CONFLICT	0.5	0.5	0.0	
GO:0001972	5	retinoic acid binding	5	6	1	0	0	0	0	0	1	0	0	55	6	18890	0.98271	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001973	7	G protein-coupled adenosine receptor signaling pathway	3	7	1	1	1	1	1	0	1	0	0	55	7	18889	0.97986	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0002009	5	morphogenesis of an epithelium	145	392	11	7	5	8	8	6	11	2	2	53	390	18506	0.89487	0.31532	0.31532	0.51	406730;386762	apex1;apc	ENSDARG00000045843;ENSDARG00000058868		43.9483	43.9483	29.953	19.792343069480154	39.10092162846262	18.567247777371403	24.6589	24.6589	19.6989	7.014499269370546	22.94096635636068	6.580319748469994	79.4499	79.4499	45.5448	47.949052253616046	67.70661129416219	44.98112885158268					57.9436;29.953	29.6189;19.6989	113.355;45.5448	1	1	1	386762	ENSDARG00000058868	29.953	29.953		19.6989	19.6989		45.5448	45.5448		29.953	19.6989	45.5448	1	406730	ENSDARG00000045843	57.9436	57.9436		29.6189	29.6189		113.355	113.355		57.9436	29.6189	113.355	0						Linear,2(1)	2.0683732465090463	4.183971166610718	1.778559684753418	2.4054114818573	0.4432511565311287	2.091985583305359	16.517512000000004	71.379088	14.937299999999999	34.3805	12.995903999999996	145.903896	CONFLICT	0.5	0.5	0.0	
