GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0001936	7	regulation of endothelial cell proliferation	17	19	1	1	1	1	0	0	1	0	0	33	19	18899	0.96741	1	1	0																														0	0	0															0															0																						
GO:0001938	8	positive regulation of endothelial cell proliferation	13	14	1	1	1	1	0	0	1	0	0	33	14	18904	0.97589	1	1	0																														0	0	0															0															0																						
GO:0001944	5	vasculature development	87	92	1	1	0	0	0	0	1	0	0	33	92	18826	0.85152	1	1	0																														0	0	0															0															0																						
GO:0001947	6	heart looping	121	131	1	1	1	1	1	1	1	1	1	32	130	18788	0.97823	0.20475	0.20475	0.76	30483	gata4	ENSDARG00000098952		1.72922	1.72922	1.72922		1.72922		0.754041	0.754041	0.754041		0.754041		9.92381	9.92381	9.92381		9.92381						1.72922	0.754041	9.92381	0	1	0															1	30483	ENSDARG00000098952	1.72922	1.72922		0.754041	0.754041		9.92381	9.92381		1.72922	0.754041	9.92381	0						"Exp 2,1(1)"	2.18127346	2.18127346	2.18127346	2.18127346	0	2.18127346	1.72922	1.72922	0.754041	0.754041	9.92381	9.92381	DOWN	0	1	0
GO:0001959	6	regulation of cytokine-mediated signaling pathway	12	14	1	1	1	1	1	1	1	1	1	32	13	18905	0.99974	0.024113	0.024113	7.14	553453	samhd1	ENSDARG00000071288		1.2574	1.2574	1.2574		1.2574		0.687191	0.687191	0.687191		0.687191		3.71998	3.71998	3.71998		3.71998		0	1.2574			1.2574	0.687191	3.71998	0	1	0															1	553453	ENSDARG00000071288	1.2574	1.2574		0.687191	0.687191		3.71998	3.71998		1.2574	0.687191	3.71998	0						"Exp 2,1(1)"	1.916465998	1.916465998	1.916465998	1.916465998	0	1.916465998	1.2574	1.2574	0.687191	0.687191	3.71998	3.71998	DOWN	0	1	0
GO:0001960	7	negative regulation of cytokine-mediated signaling pathway	6	7	1	1	1	1	1	1	1	1	1	32	6	18912	0.99994	0.012128	0.012128	14.29	553453	samhd1	ENSDARG00000071288		1.2574	1.2574	1.2574		1.2574		0.687191	0.687191	0.687191		0.687191		3.71998	3.71998	3.71998		3.71998		0	1.2574	0	1.2574	1.2574	0.687191	3.71998	0	1	0															1	553453	ENSDARG00000071288	1.2574	1.2574		0.687191	0.687191		3.71998	3.71998		1.2574	0.687191	3.71998	0						"Exp 2,1(1)"	1.916465998	1.916465998	1.916465998	1.916465998	0	1.916465998	1.2574	1.2574	0.687191	0.687191	3.71998	3.71998	DOWN	0	1	0
GO:0002009	5	morphogenesis of an epithelium	373	392	2	2	2	2	1	2	1	1	1	32	391	18527	0.85149	0.4986	0.4986	0.26	30483	gata4	ENSDARG00000098952		1.72922	1.72922	1.72922		1.72922		0.754041	0.754041	0.754041		0.754041		9.92381	9.92381	9.92381		9.92381						1.72922	0.754041	9.92381	0	1	0															1	30483	ENSDARG00000098952	1.72922	1.72922		0.754041	0.754041		9.92381	9.92381		1.72922	0.754041	9.92381	0						"Exp 2,1(1)"	2.18127346	2.18127346	2.18127346	2.18127346	0	2.18127346	1.72922	1.72922	0.754041	0.754041	9.92381	9.92381	DOWN	0	1	0
GO:0002040	5	sprouting angiogenesis	87	95	2	2	1	1	0	0	2	0	0	33	95	18823	0.84706	1	1	0																														0	0	0															0															0																						
GO:0002063	5	chondrocyte development	6	6	1	1	0	0	1	0	1	0	0	33	6	18912	0.9896	1	1	0																														0	0	0															0															0																						
GO:0002200	3	somatic diversification of immune receptors	11	13	1	1	1	1	1	1	1	1	1	32	12	18906	0.99977	0.022409	0.022409	7.69	553453	samhd1	ENSDARG00000071288		1.2574	1.2574	1.2574		1.2574		0.687191	0.687191	0.687191		0.687191		3.71998	3.71998	3.71998		3.71998		0	1.2574			1.2574	0.687191	3.71998	0	1	0															1	553453	ENSDARG00000071288	1.2574	1.2574		0.687191	0.687191		3.71998	3.71998		1.2574	0.687191	3.71998	0						"Exp 2,1(1)"	1.916465998	1.916465998	1.916465998	1.916465998	0	1.916465998	1.2574	1.2574	0.687191	0.687191	3.71998	3.71998	DOWN	0	1	0
GO:0002244	5	hematopoietic progenitor cell differentiation	84	90	1	0	0	1	0	0	1	0	0	33	90	18828	0.85451	1	1	0																														0	0	0															0															0																						
GO:0002376	2	immune system process	443	629	3	3	2	3	3	2	3	2	2	31	627	18291	0.90464	0.29983	0.29983	0.32	100150889;553453	tapbpl;samhd1	ENSDARG00000058351;ENSDARG00000071288		1.33416	1.33416	1.2574	0.108555033	1.363262115	0.10045063	0.782405	0.782405	0.687191	0.13465293	0.818503603	0.124600133	3.619915	3.619915	3.51985	0.14151328	3.581977231	0.13094831					1.41092;1.2574	0.877619;0.687191	3.51985;3.71998	1	1	1	100150889	ENSDARG00000058351	1.41092	1.41092		0.877619	0.877619		3.51985	3.51985		1.41092	0.877619	3.51985	1	553453	ENSDARG00000071288	1.2574	1.2574		0.687191	0.687191		3.71998	3.71998		1.2574	0.687191	3.71998	0						"Exp 2,1(0.5);Linear,1(0.5)"	1.883187928	3.766953707	1.850487709	1.916465998	0.046653695	1.883476853	1.1837104	1.4846096	0.59578556	0.96902444	3.4237876	3.8160424	CONFLICT	0.5	0.5	0
GO:0002474	5	antigen processing and presentation of peptide antigen via MHC class I	10	11	1	1	1	1	1	1	1	1	1	32	10	18908	0.99984	0.018994	0.018994	9.09	100150889	tapbpl	ENSDARG00000058351		1.41092	1.41092	1.41092		1.41092		0.877619	0.877619	0.877619		0.877619		3.51985	3.51985	3.51985		3.51985		0	1.41092			1.41092	0.877619	3.51985	1	0	1	100150889	ENSDARG00000058351	1.41092	1.41092		0.877619	0.877619		3.51985	3.51985		1.41092	0.877619	3.51985	0															0						"Linear,1(1)"	1.850487709	1.850487709	1.850487709	1.850487709	0	1.850487709	1.41092	1.41092	0.877619	0.877619	3.51985	3.51985	UP	1	0	0
GO:0002483	5	antigen processing and presentation of endogenous peptide antigen	7	7	1	1	1	1	1	1	1	1	1	32	6	18912	0.99994	0.012128	0.012128	14.29	100150889	tapbpl	ENSDARG00000058351		1.41092	1.41092	1.41092		1.41092		0.877619	0.877619	0.877619		0.877619		3.51985	3.51985	3.51985		3.51985		0	1.41092	0	1.41092	1.41092	0.877619	3.51985	1	0	1	100150889	ENSDARG00000058351	1.41092	1.41092		0.877619	0.877619		3.51985	3.51985		1.41092	0.877619	3.51985	0															0						"Linear,1(1)"	1.850487709	1.850487709	1.850487709	1.850487709	0	1.850487709	1.41092	1.41092	0.877619	0.877619	3.51985	3.51985	UP	1	0	0
GO:0002566	4	somatic diversification of immune receptors via somatic mutation	2	2	1	1	1	1	1	1	1	1	1	32	1	18917	1	0.0034797	0.0034797	50	553453	samhd1	ENSDARG00000071288		1.2574	1.2574	1.2574		1.2574		0.687191	0.687191	0.687191		0.687191		3.71998	3.71998	3.71998		3.71998		0	1.2574	0	1.2574	1.2574	0.687191	3.71998	0	1	0															1	553453	ENSDARG00000071288	1.2574	1.2574		0.687191	0.687191		3.71998	3.71998		1.2574	0.687191	3.71998	0						"Exp 2,1(1)"	1.916465998	1.916465998	1.916465998	1.916465998	0	1.916465998	1.2574	1.2574	0.687191	0.687191	3.71998	3.71998	DOWN	0	1	0
GO:0002682	4	regulation of immune system process	237	309	2	2	2	2	1	1	2	1	1	32	308	18610	0.89938	0.41898	0.41898	0.32	553453	samhd1	ENSDARG00000071288		1.2574	1.2574	1.2574		1.2574		0.687191	0.687191	0.687191		0.687191		3.71998	3.71998	3.71998		3.71998						1.2574	0.687191	3.71998	0	1	0															1	553453	ENSDARG00000071288	1.2574	1.2574		0.687191	0.687191		3.71998	3.71998		1.2574	0.687191	3.71998	0						"Exp 2,1(1)"	1.916465998	1.916465998	1.916465998	1.916465998	0	1.916465998	1.2574	1.2574	0.687191	0.687191	3.71998	3.71998	DOWN	0	1	0
GO:0002683	5	negative regulation of immune system process	43	53	1	1	1	1	1	1	1	1	1	32	52	18866	0.99617	0.088349	0.088349	1.89	553453	samhd1	ENSDARG00000071288		1.2574	1.2574	1.2574		1.2574		0.687191	0.687191	0.687191		0.687191		3.71998	3.71998	3.71998		3.71998						1.2574	0.687191	3.71998	0	1	0															1	553453	ENSDARG00000071288	1.2574	1.2574		0.687191	0.687191		3.71998	3.71998		1.2574	0.687191	3.71998	0						"Exp 2,1(1)"	1.916465998	1.916465998	1.916465998	1.916465998	0	1.916465998	1.2574	1.2574	0.687191	0.687191	3.71998	3.71998	DOWN	0	1	0
GO:0002684	5	positive regulation of immune system process	131	173	1	1	1	1	0	0	1	0	0	33	173	18745	0.73868	1	1	0																														0	0	0															0															0																						
GO:0002685	5	regulation of leukocyte migration	43	48	1	1	1	1	0	0	1	0	0	33	48	18870	0.91965	1	1	0																														0	0	0															0															0																						
GO:0002687	6	positive regulation of leukocyte migration	19	21	1	1	1	1	0	0	1	0	0	33	21	18897	0.96404	1	1	0																														0	0	0															0															0																						
GO:0002688	6	regulation of leukocyte chemotaxis	19	22	1	1	1	1	0	0	1	0	0	33	22	18896	0.96236	1	1	0																														0	0	0															0															0																						
GO:0002690	7	positive regulation of leukocyte chemotaxis	8	10	1	1	1	1	0	0	1	0	0	33	10	18908	0.98272	1	1	0																														0	0	0															0															0																						
GO:0002831	5	regulation of response to biotic stimulus	23	30	1	1	1	1	1	1	1	1	1	32	29	18889	0.99876	0.05098	0.05098	3.33	553453	samhd1	ENSDARG00000071288		1.2574	1.2574	1.2574		1.2574		0.687191	0.687191	0.687191		0.687191		3.71998	3.71998	3.71998		3.71998						1.2574	0.687191	3.71998	0	1	0															1	553453	ENSDARG00000071288	1.2574	1.2574		0.687191	0.687191		3.71998	3.71998		1.2574	0.687191	3.71998	0						"Exp 2,1(1)"	1.916465998	1.916465998	1.916465998	1.916465998	0	1.916465998	1.2574	1.2574	0.687191	0.687191	3.71998	3.71998	DOWN	0	1	0
GO:0002832	6	negative regulation of response to biotic stimulus	9	11	1	1	1	1	1	1	1	1	1	32	10	18908	0.99984	0.018994	0.018994	9.09	553453	samhd1	ENSDARG00000071288		1.2574	1.2574	1.2574		1.2574		0.687191	0.687191	0.687191		0.687191		3.71998	3.71998	3.71998		3.71998		0	1.2574			1.2574	0.687191	3.71998	0	1	0															1	553453	ENSDARG00000071288	1.2574	1.2574		0.687191	0.687191		3.71998	3.71998		1.2574	0.687191	3.71998	0						"Exp 2,1(1)"	1.916465998	1.916465998	1.916465998	1.916465998	0	1.916465998	1.2574	1.2574	0.687191	0.687191	3.71998	3.71998	DOWN	0	1	0
GO:0003008	3	system process	559	635	5	3	1	5	1	1	5	1	1	32	634	18284	0.69627	0.67556	1	0.16	555569	otogl	ENSDARG00000088750		1.31969	1.31969	1.31969		1.31969		0.919529	0.919529	0.919529		0.919529		2.49741	2.49741	2.49741		2.49741						1.31969	0.919529	2.49741	1	0	1	555569	ENSDARG00000088750	1.31969	1.31969		0.919529	0.919529		2.49741	2.49741		1.31969	0.919529	2.49741	0															0						"Exp 2,1(1)"	1.766904235	1.766904235	1.766904235	1.766904235	0	1.766904235	1.31969	1.31969	0.919529	0.919529	2.49741	2.49741	UP	1	0	0
GO:0003012	4	muscle system process	84	90	1	0	0	1	0	0	1	0	0	33	90	18828	0.85451	1	1	0																														0	0	0															0															0																						
GO:0003143	5	embryonic heart tube morphogenesis	135	145	1	1	1	1	1	1	1	1	1	32	144	18774	0.97371	0.22406	0.22406	0.69	30483	gata4	ENSDARG00000098952		1.72922	1.72922	1.72922		1.72922		0.754041	0.754041	0.754041		0.754041		9.92381	9.92381	9.92381		9.92381						1.72922	0.754041	9.92381	0	1	0															1	30483	ENSDARG00000098952	1.72922	1.72922		0.754041	0.754041		9.92381	9.92381		1.72922	0.754041	9.92381	0						"Exp 2,1(1)"	2.18127346	2.18127346	2.18127346	2.18127346	0	2.18127346	1.72922	1.72922	0.754041	0.754041	9.92381	9.92381	DOWN	0	1	0
GO:0003260	7	cardioblast migration	12	14	1	1	1	1	1	1	1	1	1	32	13	18905	0.99974	0.024113	0.024113	7.14	30483	gata4	ENSDARG00000098952		1.72922	1.72922	1.72922		1.72922		0.754041	0.754041	0.754041		0.754041		9.92381	9.92381	9.92381		9.92381		0	1.72922			1.72922	0.754041	9.92381	0	1	0															1	30483	ENSDARG00000098952	1.72922	1.72922		0.754041	0.754041		9.92381	9.92381		1.72922	0.754041	9.92381	0						"Exp 2,1(1)"	2.18127346	2.18127346	2.18127346	2.18127346	0	2.18127346	1.72922	1.72922	0.754041	0.754041	9.92381	9.92381	DOWN	0	1	0
GO:0003318	6	cell migration to the midline involved in heart development	18	21	1	1	1	1	1	1	1	1	1	32	20	18898	0.9994	0.035957	0.035957	4.76	30483	gata4	ENSDARG00000098952		1.72922	1.72922	1.72922		1.72922		0.754041	0.754041	0.754041		0.754041		9.92381	9.92381	9.92381		9.92381						1.72922	0.754041	9.92381	0	1	0															1	30483	ENSDARG00000098952	1.72922	1.72922		0.754041	0.754041		9.92381	9.92381		1.72922	0.754041	9.92381	0						"Exp 2,1(1)"	2.18127346	2.18127346	2.18127346	2.18127346	0	2.18127346	1.72922	1.72922	0.754041	0.754041	9.92381	9.92381	DOWN	0	1	0
GO:0003341	5	cilium movement	65	72	1	1	1	1	1	1	1	1	1	32	71	18847	0.99303	0.11814	0.11814	1.39	100322372	si:ch73-222h13.1	ENSDARG00000087107		0.419201	0.419201	0.419201		0.419201		0.14411	0.14411	0.14411		0.14411		2.50649	2.50649	2.50649		2.50649						0.419201	0.14411	2.50649	0	1	0															1	100322372	ENSDARG00000087107	0.419201	0.419201		0.14411	0.14411		2.50649	2.50649		0.419201	0.14411	2.50649	0						"Poly 2,1(1)"	1.558616877	1.558616877	1.558616877	1.558616877	0	1.558616877	0.419201	0.419201	0.14411	0.14411	2.50649	2.50649	DOWN	0	1	0
GO:0003674	1	molecular_function	14418	15947	136	106	48	120	87	72	134	28	28	5	15919	2999	0.61712	0.57228	1	0.18	101886856;101885702;100004662;100004647;100002566;100002257;798606;798102;794081;790965;790940;777726;571467;566325;564886;562524;561751;555569;553601;553453;449833;415248;393342;369194;337599;266750;30617;30483	inka2;si:dkey-185m8.2;zgc:174357;rasl10a;oacyl;si:dkeyp-2e4.3;tecrl2a;nmba;ucp3;si:dkey-286h2.3;palm3;zgc:113443;kcnk13a;thbs2b;si:ch1073-296d18.1;rab38c;snorc;otogl;zgc:110249;samhd1;zdhhc15a;rcn3;zgc:64051;tgfb2;zgc:172121;adra2a;urod;gata4	ENSDARG00000073900;ENSDARG00000099026;ENSDARG00000110460;ENSDARG00000062314;ENSDARG00000075191;ENSDARG00000095283;ENSDARG00000089485;ENSDARG00000068144;ENSDARG00000091209;ENSDARG00000068290;ENSDARG00000071215;ENSDARG00000100803;ENSDARG00000008212;ENSDARG00000073810;ENSDARG00000087145;ENSDARG00000074719;ENSDARG00000092383;ENSDARG00000088750;ENSDARG00000035221;ENSDARG00000071288;ENSDARG00000101039;ENSDARG00000037961;ENSDARG00000068233;ENSDARG00000027087;ENSDARG00000034430;ENSDARG00000040841;ENSDARG00000006818;ENSDARG00000098952		1.135171447	1.2364	7.43E-05	0.765483032	0.938897128	0.725445797	0.65322903	0.7694805	3.98E-05	0.414646418	0.567284491	0.409935966	5.657097467	2.827005	0.001232	8.462961158	3.734238273	6.446038426					1.63211;1.48829;1.2154;1.89986;1.09824;0.796168;7.43429E-5;0.882389;6.48128E-4;0.668657;0.11545;2.28656;1.05907;0.0913505;2.22086;1.5326;0.0176806;1.31969;1.3092;1.2574;1.70363;1.72503;0.145688;0.00159495;1.10091;2.16252;2.32451;1.72922	0.972857;0.912035;0.78492;1.07618;0.584972;0.55498;3.98137E-5;0.656856;1.94432E-4;0.475818;0.0723123;1.206;0.794265;0.0604096;1.31322;0.811611;0.00630379;0.919529;0.83045;0.687191;0.845767;0.828144;0.0852615;5.00405E-4;0.726545;1.27723;1.05278;0.754041	4.95818;3.95794;2.63038;7.91711;3.12968;1.36693;0.001232;1.33353;0.00308267;1.08813;0.280637;21.191;1.60797;0.182348;12.5915;5.53546;0.156149;2.49741;3.02363;3.71998;7.8617;8.68857;0.494334;0.0162964;2.21654;11.1641;40.8611;9.92381	16	12	16	101886856;101885702;100004662;100004647;100002257;798606;798102;794081;790965;777726;571467;564886;555569;553601;337599;266750	ENSDARG00000073900;ENSDARG00000099026;ENSDARG00000110460;ENSDARG00000062314;ENSDARG00000095283;ENSDARG00000089485;ENSDARG00000068144;ENSDARG00000091209;ENSDARG00000068290;ENSDARG00000100803;ENSDARG00000008212;ENSDARG00000087145;ENSDARG00000088750;ENSDARG00000035221;ENSDARG00000034430;ENSDARG00000040841	1.252650404	1.2623	0.699771876	0.781319953	0.8123575	0.387747121	4.846791542	2.563895	5.738388204	1.63211;1.48829;1.2154;1.89986;0.796168;7.43429E-5;0.882389;6.48128E-4;0.668657;2.28656;1.05907;2.22086;1.31969;1.3092;1.10091;2.16252	0.972857;0.912035;0.78492;1.07618;0.55498;3.98137E-5;0.656856;1.94432E-4;0.475818;1.206;0.794265;1.31322;0.919529;0.83045;0.726545;1.27723	4.95818;3.95794;2.63038;7.91711;1.36693;0.001232;1.33353;0.00308267;1.08813;21.191;1.60797;12.5915;2.49741;3.02363;2.21654;11.1641	12	100002566;790940;566325;562524;561751;553453;449833;415248;393342;369194;30617;30483	ENSDARG00000075191;ENSDARG00000071215;ENSDARG00000073810;ENSDARG00000074719;ENSDARG00000092383;ENSDARG00000071288;ENSDARG00000101039;ENSDARG00000037961;ENSDARG00000068233;ENSDARG00000027087;ENSDARG00000006818;ENSDARG00000098952	0.978532838	1.17782	0.850698987	0.482441133	0.6360815	0.401632863	6.737505367	3.42483	11.34314698	1.09824;0.11545;0.0913505;1.5326;0.0176806;1.2574;1.70363;1.72503;0.145688;0.00159495;2.32451;1.72922	0.584972;0.0723123;0.0604096;0.811611;0.00630379;0.687191;0.845767;0.828144;0.0852615;5.00405E-4;1.05278;0.754041	3.12968;0.280637;0.182348;5.53546;0.156149;3.71998;7.8617;8.68857;0.494334;0.0162964;40.8611;9.92381	0						"Exp 2,12(0.43);Exp 4,4(0.15);Linear,9(0.33);Poly 2,3(0.11)"	1.780857941	50.70414317	1.518617392	3.391056061	0.384481009	1.711196005	0.851632564	1.41871033	0.499641848	0.806816213	2.522372786	8.791822148	CONFLICT	0.571428571	0.428571429	0
GO:0003676	4	nucleic acid binding	2709	2930	16	13	8	14	10	10	15	5	5	28	2925	15993	0.5969	0.59344	1	0.17	100004662;564886;553601;553453;30483	zgc:174357;si:ch1073-296d18.1;zgc:110249;samhd1;gata4	ENSDARG00000110460;ENSDARG00000087145;ENSDARG00000035221;ENSDARG00000071288;ENSDARG00000098952		1.546416	1.3092	1.2154	0.429437214	1.425535465	0.345805161	0.8739644	0.78492	0.687191	0.251014848	0.815865849	0.165516987	6.37786	3.71998	2.63038	4.57006222	5.209341716	4.079657595					1.2154;2.22086;1.3092;1.2574;1.72922	0.78492;1.31322;0.83045;0.687191;0.754041	2.63038;12.5915;3.02363;3.71998;9.92381	3	2	3	100004662;564886;553601	ENSDARG00000110460;ENSDARG00000087145;ENSDARG00000035221	1.58182	1.3092	0.555408589	0.976196667	0.83045	0.292757221	6.081836667	3.02363	5.640961702	1.2154;2.22086;1.3092	0.78492;1.31322;0.83045	2.63038;12.5915;3.02363	2	553453;30483	ENSDARG00000071288;ENSDARG00000098952	1.49331	1.49331	0.333627121	0.720616	0.720616	0.047270088	6.821895	6.821895	4.386770262	1.2574;1.72922	0.687191;0.754041	3.71998;9.92381	0						"Exp 2,3(0.6);Linear,2(0.4)"	2.083388544	10.81808245	1.618260741	3.391056061	0.719418846	1.916465998	1.169997685	1.922834315	0.653940185	1.093988615	2.372023844	10.38369616	UP	0.6	0.4	0
GO:0003677	5	DNA binding	1795	1950	10	9	5	8	6	7	9	3	3	30	1947	16971	0.55463	0.67428	1	0.15	553601;553453;30483	zgc:110249;samhd1;gata4	ENSDARG00000035221;ENSDARG00000071288;ENSDARG00000098952		1.43194	1.3092	1.2574	0.258751539	1.52070354	0.27082881	0.757227333	0.754041	0.687191	0.071682633	0.762007043	0.060309922	5.555806667	3.71998	3.02363	3.798791343	6.801948915	4.052313955					1.3092;1.2574;1.72922	0.83045;0.687191;0.754041	3.02363;3.71998;9.92381	1	2	1	553601	ENSDARG00000035221	1.3092	1.3092		0.83045	0.83045		3.02363	3.02363		1.3092	0.83045	3.02363	2	553453;30483	ENSDARG00000071288;ENSDARG00000098952	1.49331	1.49331	0.333627121	0.720616	0.720616	0.047270088	6.821895	6.821895	4.386770262	1.2574;1.72922	0.687191;0.754041	3.71998;9.92381	0						"Exp 2,2(0.67);Linear,1(0.34)"	1.891268738	5.716000199	1.618260741	2.18127346	0.281671407	1.916465998	1.13913507	1.72474493	0.676110798	0.838343868	1.257069585	9.854543748	DOWN	0.333333333	0.666666667	0
GO:0003684	6	damaged DNA binding	33	33	2	1	0	1	1	1	2	0	0	33	33	18885	0.94406	1	1	0																														0	0	0															0															0																						
GO:0003688	8	DNA replication origin binding	9	9	1	1	0	1	1	1	1	0	0	33	9	18909	0.98443	1	1	0																														0	0	0															0															0																						
GO:0003690	6	double-stranded DNA binding	1205	1309	6	6	3	5	4	5	5	2	2	31	1307	17611	0.59885	0.67528	1	0.15	553601;30483	zgc:110249;gata4	ENSDARG00000035221;ENSDARG00000098952		1.51921	1.51921	1.3092	0.29699899	1.585001434	0.282048533	0.7922455	0.7922455	0.754041	0.054029322	0.780276885	0.051309572	6.47372	6.47372	3.02363	4.879164069	7.554555994	4.633554696					1.3092;1.72922	0.83045;0.754041	3.02363;9.92381	1	1	1	553601	ENSDARG00000035221	1.3092	1.3092		0.83045	0.83045		3.02363	3.02363		1.3092	0.83045	3.02363	1	30483	ENSDARG00000098952	1.72922	1.72922		0.754041	0.754041		9.92381	9.92381		1.72922	0.754041	9.92381	0						"Exp 2,1(0.5);Linear,1(0.5)"	1.878794615	3.799534202	1.618260741	2.18127346	0.398110112	1.899767101	1.1075904	1.9308296	0.71736468	0.86712632	-0.2884564	13.2358964	CONFLICT	0.5	0.5	0
GO:0003697	6	single-stranded DNA binding	64	65	3	3	1	3	3	3	3	1	1	32	64	18854	0.99429	0.10728	0.10728	1.54	553453	samhd1	ENSDARG00000071288		1.2574	1.2574	1.2574		1.2574		0.687191	0.687191	0.687191		0.687191		3.71998	3.71998	3.71998		3.71998						1.2574	0.687191	3.71998	0	1	0															1	553453	ENSDARG00000071288	1.2574	1.2574		0.687191	0.687191		3.71998	3.71998		1.2574	0.687191	3.71998	0						"Exp 2,1(1)"	1.916465998	1.916465998	1.916465998	1.916465998	0	1.916465998	1.2574	1.2574	0.687191	0.687191	3.71998	3.71998	DOWN	0	1	0
GO:0003700	3	DNA-binding transcription factor activity	1171	1262	6	6	3	5	4	5	5	2	2	31	1260	17658	0.62158	0.65514	1	0.16	553601;30483	zgc:110249;gata4	ENSDARG00000035221;ENSDARG00000098952		1.51921	1.51921	1.3092	0.29699899	1.585001434	0.282048533	0.7922455	0.7922455	0.754041	0.054029322	0.780276885	0.051309572	6.47372	6.47372	3.02363	4.879164069	7.554555994	4.633554696					1.3092;1.72922	0.83045;0.754041	3.02363;9.92381	1	1	1	553601	ENSDARG00000035221	1.3092	1.3092		0.83045	0.83045		3.02363	3.02363		1.3092	0.83045	3.02363	1	30483	ENSDARG00000098952	1.72922	1.72922		0.754041	0.754041		9.92381	9.92381		1.72922	0.754041	9.92381	0						"Exp 2,1(0.5);Linear,1(0.5)"	1.878794615	3.799534202	1.618260741	2.18127346	0.398110112	1.899767101	1.1075904	1.9308296	0.71736468	0.86712632	-0.2884564	13.2358964	CONFLICT	0.5	0.5	0
