Gene Ontology Analyses
GO Category: ALL
GO File Creation Date: 03/16/22
Deduplicate Gene Sets: false
Data Source: BPA_DESeq_normData
Work Source: BPA_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0020 BETA
Timestamp (Start Time): 10/24/2022 10:20.08
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 3251
Total Run Time: 2 seconds

GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0000287	6	magnesium ion binding	91	104	6	5	3	4	4	4	6	3	3	79	101	18768	0.99892	0.010392	0.010392	2.88	100001267;550274;402961	mast2;zgc:110269;ppa2	ENSDARG00000074311;ENSDARG00000012325;ENSDARG00000009685		494.61533333333335	522.203	434.529	52.09419420946293	507.2524299427481	43.30386143630514	272.85833333333335	281.437	254.351	16.04202809289716	276.758270256635	13.337378666500948	897.9403333333333	968.94	742.343	134.92265935095384	930.6239823557853	112.144757618314					434.529;522.203;527.114	254.351;281.437;282.787	742.343;968.94;982.538	3	0	3	100001267;550274;402961	ENSDARG00000074311;ENSDARG00000012325;ENSDARG00000009685	494.61533333333335	522.203	52.09419420946293	272.85833333333335	281.437	16.04202809289716	897.9403333333333	968.94	134.92265935095384	434.529;522.203;527.114	254.351;281.437;282.787	742.343;968.94;982.538	0															0						Linear,3(1)	2.684112477400583	8.119217157363892	2.2394957542419434	3.029240608215332	0.41411647418482556	2.850480794906616	435.6652031152342	553.5654635514325	254.70506962728007	291.01159703938663	745.2609712890695	1050.6196953775973	UP	1.0	0.0	0.0	
GO:0000295	7	adenine nucleotide transmembrane transporter activity	10	14	1	0	0	0	0	0	1	0	0	82	14	18855	0.94108	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000307	8	cyclin-dependent protein kinase holoenzyme complex	20	30	1	1	0	1	1	1	1	0	0	82	30	18839	0.87793	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000315	6	organellar large ribosomal subunit	30	37	1	0	0	1	1	1	1	0	0	82	37	18832	0.85163	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000323	7	lytic vacuole	130	171	1	1	1	0	0	0	1	0	0	82	171	18698	0.4748	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000349	8	generation of catalytic spliceosome for first transesterification step	3	3	1	1	0	1	1	1	1	0	0	82	3	18866	0.98707	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000375	9	RNA splicing, via transesterification reactions	109	122	3	2	0	2	2	2	3	0	0	82	122	18747	0.58817	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000377	10	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	109	122	3	2	0	2	2	2	3	0	0	82	122	18747	0.58817	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000380	10	alternative mRNA splicing, via spliceosome	11	12	1	1	0	1	1	1	1	0	0	82	12	18857	0.94928	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000381	9	regulation of alternative mRNA splicing, via spliceosome	48	50	2	2	1	2	2	1	2	0	0	82	50	18819	0.80485	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000395	9	mRNA 5'-splice site recognition	4	4	1	1	1	1	1	0	1	0	0	82	4	18865	0.9828	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000398	9	mRNA splicing, via spliceosome	109	122	3	2	0	2	2	2	3	0	0	82	122	18747	0.58817	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000421	7	autophagosome membrane	14	19	1	0	0	1	1	0	1	0	0	82	19	18850	0.92088	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000462	11	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	22	22	1	0	0	1	1	1	1	0	0	82	22	18847	0.90896	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000491	8	small nucleolar ribonucleoprotein complex assembly	4	9	1	1	0	1	1	1	1	0	0	82	9	18860	0.96172	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000492	9	box C/D snoRNP assembly	3	7	1	1	0	1	1	1	1	0	0	82	7	18862	0.9701	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000502	4	proteasome complex	43	54	2	2	2	1	1	1	2	1	1	81	53	18816	0.97711	0.20903	0.20903	1.85	335736	usp14	ENSDARG00000025889		505.103	505.103	505.103		505.103		277.011	277.011	277.011		277.011		921.007	921.007	921.007		921.007						505.103	277.011	921.007	0	1	0															1	335736	ENSDARG00000025889	505.103	505.103		277.011	277.011		921.007	921.007		505.103	277.011	921.007	0						Linear,1(1)	1.537749171257019	1.537749171257019	1.537749171257019	1.537749171257019	0.0	1.537749171257019	505.103	505.103	277.011	277.011	921.007	921.007	DOWN	0.0	1.0	0.0	
GO:0000506	4	glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex	2	5	1	1	0	0	0	0	1	0	0	82	5	18864	0.97855	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000724	8	double-strand break repair via homologous recombination	42	70	3	1	1	2	2	1	3	0	0	82	70	18799	0.73779	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000725	7	recombinational repair	42	71	3	1	1	2	2	1	3	0	0	82	71	18798	0.73458	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000727	9	double-strand break repair via break-induced replication	8	12	1	0	0	1	1	1	1	0	0	82	12	18857	0.94928	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000768	4	syncytium formation by plasma membrane fusion	13	15	1	0	0	1	1	1	1	0	0	82	15	18854	0.937	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000776	4	kinetochore	42	57	1	0	0	1	1	1	1	0	0	82	57	18812	0.78072	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000785	3	chromatin	81	107	2	1	1	1	1	0	2	0	0	82	107	18762	0.62795	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000786	4	nucleosome	54	62	4	3	1	2	2	2	4	0	0	82	62	18807	0.76392	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000792	4	heterochromatin	8	9	1	1	1	0	0	0	1	0	0	82	9	18860	0.96172	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000812	5	Swr1 complex	9	9	2	2	1	1	1	1	2	0	0	82	9	18860	0.96172	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000902	4	cell morphogenesis	91	108	3	3	1	3	3	3	3	1	1	81	107	18762	0.92033	0.37478	0.37478	0.93	100004613	tmeff2a	ENSDARG00000051824		545.635	545.635	545.635		545.635		287.834	287.834	287.834		287.834		1034.34	1034.34	1034.34		1034.34						545.635	287.834	1034.34	0	1	0															1	100004613	ENSDARG00000051824	545.635	545.635		287.834	287.834		1034.34	1034.34		545.635	287.834	1034.34	0						Linear,1(1)	1.891698956489563	1.891698956489563	1.891698956489563	1.891698956489563	0.0	1.891698956489563	545.635	545.635	287.834	287.834	1034.34	1034.34	DOWN	0.0	1.0	0.0	
GO:0000904	5	cell morphogenesis involved in differentiation	59	73	2	2	1	2	2	2	2	1	1	81	72	18797	0.96012	0.27178	0.27178	1.37	100004613	tmeff2a	ENSDARG00000051824		545.635	545.635	545.635		545.635		287.834	287.834	287.834		287.834		1034.34	1034.34	1034.34		1034.34						545.635	287.834	1034.34	0	1	0															1	100004613	ENSDARG00000051824	545.635	545.635		287.834	287.834		1034.34	1034.34		545.635	287.834	1034.34	0						Linear,1(1)	1.891698956489563	1.891698956489563	1.891698956489563	1.891698956489563	0.0	1.891698956489563	545.635	545.635	287.834	287.834	1034.34	1034.34	DOWN	0.0	1.0	0.0	
GO:0000910	4	cytokinesis	47	53	3	3	1	3	3	3	3	1	1	81	52	18817	0.9779	0.20558	0.20558	1.89	323197	racgap1	ENSDARG00000015460		561.995	561.995	561.995		561.995		291.93	291.93	291.93		291.93		1081.9	1081.9	1081.9		1081.9						561.995	291.93	1081.9	1	0	1	323197	ENSDARG00000015460	561.995	561.995		291.93	291.93		1081.9	1081.9		561.995	291.93	1081.9	0															0						Linear,1(1)	3.4197008609771724	3.419700860977173	3.419700860977173	3.419700860977173	0.0	3.419700860977173	561.995	561.995	291.93	291.93	1081.9	1081.9	UP	1.0	0.0	0.0	
GO:0000922	3	spindle pole	40	48	2	1	1	2	2	1	2	1	1	81	47	18822	0.98166	0.18812	0.18812	2.08	619252	cep19	ENSDARG00000059175		481.623	481.623	481.623		481.62299999999993		269.902	269.902	269.902		269.902		859.426	859.426	859.426		859.4260000000002						481.623	269.902	859.426	1	0	1	619252	ENSDARG00000059175	481.623	481.623		269.902	269.902		859.426	859.426		481.623	269.902	859.426	0															0						Linear,1(1)	3.0614125728607178	3.0614125728607178	3.0614125728607178	3.0614125728607178	0.0	3.0614125728607178	481.623	481.623	269.902	269.902	859.426	859.426	UP	1.0	0.0	0.0	
GO:0000932	6	P-body	41	50	2	2	2	1	1	1	2	1	1	81	49	18820	0.98019	0.19515	0.19515	2.0	566858	mov10a	ENSDARG00000015829		412.79	412.79	412.79		412.7900000000001		246.484	246.484	246.484		246.484		691.304	691.304	691.304		691.304						412.79	246.484	691.304	1	0	1	566858	ENSDARG00000015829	412.79	412.79		246.484	246.484		691.304	691.304		412.79	246.484	691.304	0															0						Linear,1(1)	1.5493786334991455	1.5493786334991455	1.5493786334991455	1.5493786334991455	0.0	1.5493786334991455	412.79	412.79	246.484	246.484	691.304	691.304	UP	1.0	0.0	0.0	
GO:0000956	8	nuclear-transcribed mRNA catabolic process	52	65	2	2	0	1	1	1	2	0	0	82	65	18804	0.75402	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0000976	6	transcription cis-regulatory region binding	823	1212	30	22	7	23	23	18	30	4	4	78	1208	17661	0.39142	0.77758	0.81968	0.33	792160;678555;30692;30071	irf1b;bach1a;ebf2;tbx5a	ENSDARG00000043249;ENSDARG00000062553;ENSDARG00000042525;ENSDARG00000024894		467.23725	425.9175	377.866	117.76067128254942	418.38726982068636	85.26286313140567	260.571	251.039	232.337	33.14354466056145	245.77018426742876	24.85848180239918	846.86775	722.8045	614.552	326.07954091231073	717.0107260600224	232.32871715328255					443.427;408.408;377.866;639.248	257.344;244.734;232.337;307.869	764.065;681.544;614.552;1327.31	4	0	4	792160;678555;30692;30071	ENSDARG00000043249;ENSDARG00000062553;ENSDARG00000042525;ENSDARG00000024894	467.23725	425.9175	117.76067128254942	260.571	251.039	33.14354466056145	846.86775	722.8045	326.07954091231073	443.427;408.408;377.866;639.248	257.344;244.734;232.337;307.869	764.065;681.544;614.552;1327.31	0															0						Linear,4(1)	2.557517989744059	11.571222186088562	1.732995867729187	5.529194355010986	1.8018370426582349	2.1545159816741943	351.83179214310155	582.6427078568985	228.0903262326492	293.05167376735074	527.3097999059355	1166.4257000940645	UP	1.0	0.0	0.0	
GO:0000977	7	RNA polymerase II transcription regulatory region sequence-specific DNA binding	785	1162	29	22	7	22	22	18	29	4	4	78	1158	17711	0.42954	0.74836	0.81856	0.34	792160;678555;30692;30071	irf1b;bach1a;ebf2;tbx5a	ENSDARG00000043249;ENSDARG00000062553;ENSDARG00000042525;ENSDARG00000024894		467.23725	425.9175	377.866	117.76067128254942	418.38726982068636	85.26286313140567	260.571	251.039	232.337	33.14354466056145	245.77018426742876	24.85848180239918	846.86775	722.8045	614.552	326.07954091231073	717.0107260600224	232.32871715328255					443.427;408.408;377.866;639.248	257.344;244.734;232.337;307.869	764.065;681.544;614.552;1327.31	4	0	4	792160;678555;30692;30071	ENSDARG00000043249;ENSDARG00000062553;ENSDARG00000042525;ENSDARG00000024894	467.23725	425.9175	117.76067128254942	260.571	251.039	33.14354466056145	846.86775	722.8045	326.07954091231073	443.427;408.408;377.866;639.248	257.344;244.734;232.337;307.869	764.065;681.544;614.552;1327.31	0															0						Linear,4(1)	2.557517989744059	11.571222186088562	1.732995867729187	5.529194355010986	1.8018370426582349	2.1545159816741943	351.83179214310155	582.6427078568985	228.0903262326492	293.05167376735074	527.3097999059355	1166.4257000940645	UP	1.0	0.0	0.0	
GO:0000978	8	RNA polymerase II cis-regulatory region sequence-specific DNA binding	654	941	23	16	6	19	19	15	23	4	4	78	937	17932	0.61451	0.58608	1.0	0.43	792160;678555;30692;30071	irf1b;bach1a;ebf2;tbx5a	ENSDARG00000043249;ENSDARG00000062553;ENSDARG00000042525;ENSDARG00000024894		467.23725	425.9175	377.866	117.76067128254942	418.38726982068636	85.26286313140567	260.571	251.039	232.337	33.14354466056145	245.77018426742876	24.85848180239918	846.86775	722.8045	614.552	326.07954091231073	717.0107260600224	232.32871715328255					443.427;408.408;377.866;639.248	257.344;244.734;232.337;307.869	764.065;681.544;614.552;1327.31	4	0	4	792160;678555;30692;30071	ENSDARG00000043249;ENSDARG00000062553;ENSDARG00000042525;ENSDARG00000024894	467.23725	425.9175	117.76067128254942	260.571	251.039	33.14354466056145	846.86775	722.8045	326.07954091231073	443.427;408.408;377.866;639.248	257.344;244.734;232.337;307.869	764.065;681.544;614.552;1327.31	0															0						Linear,4(1)	2.557517989744059	11.571222186088562	1.732995867729187	5.529194355010986	1.8018370426582349	2.1545159816741943	351.83179214310155	582.6427078568985	228.0903262326492	293.05167376735074	527.3097999059355	1166.4257000940645	UP	1.0	0.0	0.0	
GO:0000981	4	DNA-binding transcription factor activity, RNA polymerase II-specific	788	1173	31	23	7	24	24	19	31	4	4	78	1169	17700	0.421	0.75502	0.81866	0.34	792160;678555;30692;30071	irf1b;bach1a;ebf2;tbx5a	ENSDARG00000043249;ENSDARG00000062553;ENSDARG00000042525;ENSDARG00000024894		467.23725	425.9175	377.866	117.76067128254942	418.38726982068636	85.26286313140567	260.571	251.039	232.337	33.14354466056145	245.77018426742876	24.85848180239918	846.86775	722.8045	614.552	326.07954091231073	717.0107260600224	232.32871715328255					443.427;408.408;377.866;639.248	257.344;244.734;232.337;307.869	764.065;681.544;614.552;1327.31	4	0	4	792160;678555;30692;30071	ENSDARG00000043249;ENSDARG00000062553;ENSDARG00000042525;ENSDARG00000024894	467.23725	425.9175	117.76067128254942	260.571	251.039	33.14354466056145	846.86775	722.8045	326.07954091231073	443.427;408.408;377.866;639.248	257.344;244.734;232.337;307.869	764.065;681.544;614.552;1327.31	0															0						Linear,4(1)	2.557517989744059	11.571222186088562	1.732995867729187	5.529194355010986	1.8018370426582349	2.1545159816741943	351.83179214310155	582.6427078568985	228.0903262326492	293.05167376735074	527.3097999059355	1166.4257000940645	UP	1.0	0.0	0.0	
GO:0000987	7	cis-regulatory region sequence-specific DNA binding	662	955	23	16	6	19	19	15	23	4	4	78	951	17918	0.60235	0.59792	1.0	0.42	792160;678555;30692;30071	irf1b;bach1a;ebf2;tbx5a	ENSDARG00000043249;ENSDARG00000062553;ENSDARG00000042525;ENSDARG00000024894		467.23725	425.9175	377.866	117.76067128254942	418.38726982068636	85.26286313140567	260.571	251.039	232.337	33.14354466056145	245.77018426742876	24.85848180239918	846.86775	722.8045	614.552	326.07954091231073	717.0107260600224	232.32871715328255					443.427;408.408;377.866;639.248	257.344;244.734;232.337;307.869	764.065;681.544;614.552;1327.31	4	0	4	792160;678555;30692;30071	ENSDARG00000043249;ENSDARG00000062553;ENSDARG00000042525;ENSDARG00000024894	467.23725	425.9175	117.76067128254942	260.571	251.039	33.14354466056145	846.86775	722.8045	326.07954091231073	443.427;408.408;377.866;639.248	257.344;244.734;232.337;307.869	764.065;681.544;614.552;1327.31	0															0						Linear,4(1)	2.557517989744059	11.571222186088562	1.732995867729187	5.529194355010986	1.8018370426582349	2.1545159816741943	351.83179214310155	582.6427078568985	228.0903262326492	293.05167376735074	527.3097999059355	1166.4257000940645	UP	1.0	0.0	0.0	
GO:0001067	5	transcription regulatory region nucleic acid binding	823	1212	30	22	7	23	23	18	30	4	4	78	1208	17661	0.39142	0.77758	0.81968	0.33	792160;678555;30692;30071	irf1b;bach1a;ebf2;tbx5a	ENSDARG00000043249;ENSDARG00000062553;ENSDARG00000042525;ENSDARG00000024894		467.23725	425.9175	377.866	117.76067128254942	418.38726982068636	85.26286313140567	260.571	251.039	232.337	33.14354466056145	245.77018426742876	24.85848180239918	846.86775	722.8045	614.552	326.07954091231073	717.0107260600224	232.32871715328255					443.427;408.408;377.866;639.248	257.344;244.734;232.337;307.869	764.065;681.544;614.552;1327.31	4	0	4	792160;678555;30692;30071	ENSDARG00000043249;ENSDARG00000062553;ENSDARG00000042525;ENSDARG00000024894	467.23725	425.9175	117.76067128254942	260.571	251.039	33.14354466056145	846.86775	722.8045	326.07954091231073	443.427;408.408;377.866;639.248	257.344;244.734;232.337;307.869	764.065;681.544;614.552;1327.31	0															0						Linear,4(1)	2.557517989744059	11.571222186088562	1.732995867729187	5.529194355010986	1.8018370426582349	2.1545159816741943	351.83179214310155	582.6427078568985	228.0903262326492	293.05167376735074	527.3097999059355	1166.4257000940645	UP	1.0	0.0	0.0	
GO:0001101	4	response to acid chemical	21	25	1	1	1	0	0	0	1	0	0	82	25	18844	0.8972	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001401	6	SAM complex	6	6	1	0	0	1	1	1	1	0	0	82	6	18863	0.97431	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001501	5	skeletal system development	56	69	3	2	2	1	1	0	3	0	0	82	69	18800	0.74101	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001503	3	ossification	31	42	3	2	2	2	2	2	3	2	2	80	40	18829	0.99921	0.014236	0.014236	4.76	619520;559710	ihha;tapt1b	ENSDARG00000058733;ENSDARG00000061143		842.693	842.693	685.906	221.73030180379027	799.1745306885198	213.01786872366282	325.28	325.28	315.758	13.466141540917272	322.6370330143193	12.937017392941815	2236.85	2236.85	1489.96	1056.261967600841	2029.5400218509737	1014.758340749017					685.906;999.48	315.758;334.802	1489.96;2983.74	1	1	1	559710	ENSDARG00000061143	999.48	999.48		334.802	334.802		2983.74	2983.74		999.48	334.802	2983.74	1	619520	ENSDARG00000058733	685.906	685.906		315.758	315.758		1489.96	1489.96		685.906	315.758	1489.96	0						Linear,2(1)	1.826038790370297	3.687169671058655	1.5898381471633911	2.0973315238952637	0.35885200809436635	1.8435848355293274	535.39048	1149.99552	306.6168799999999	343.94312	772.9456000000005	3700.7543999999994	CONFLICT	0.5	0.5	0.0	
GO:0001505	4	regulation of neurotransmitter levels	49	62	4	3	2	3	3	2	4	1	1	81	61	18808	0.97042	0.23608	0.23608	1.61	30384	th	ENSDARG00000030621		480.17	480.17	480.17		480.17		269.55	269.55	269.55		269.55		855.365	855.365	855.365		855.3649999999999						480.17	269.55	855.365	0	1	0															1	30384	ENSDARG00000030621	480.17	480.17		269.55	269.55		855.365	855.365		480.17	269.55	855.365	0						Linear,1(1)	3.1569204330444336	3.1569204330444336	3.1569204330444336	3.1569204330444336	0.0	3.1569204330444336	480.17	480.17	269.55	269.55	855.365	855.365	DOWN	0.0	1.0	0.0	
GO:0001508	5	action potential	21	31	2	2	1	0	0	0	2	0	0	82	31	18838	0.87412	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001510	7	RNA methylation	40	52	1	0	0	1	1	0	1	0	0	82	52	18817	0.79788	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001518	6	voltage-gated sodium channel complex	15	18	2	2	1	0	0	0	2	0	0	82	18	18851	0.92488	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001525	4	angiogenesis	202	258	8	7	4	5	5	5	8	1	1	81	257	18612	0.69268	0.67582	1.0	0.39	449661	tars1	ENSDARG00000013250		6.33546	6.33546	6.33546		6.33546		1.03015	1.03015	1.03015		1.03015		38.9635	38.9635	38.9635		38.9635						6.33546	1.03015	38.9635	0	1	0															1	449661	ENSDARG00000013250	6.33546	6.33546		1.03015	1.03015		38.9635	38.9635		6.33546	1.03015	38.9635	0						Exp 5,1(1)	1.5459500551223755	1.5459500551223755	1.5459500551223755	1.5459500551223755	0.0	1.5459500551223755	6.33546	6.33546	1.03015	1.03015	38.9635	38.9635	DOWN	0.0	1.0	0.0	
GO:0001530	4	lipopolysaccharide binding	6	11	1	1	1	1	1	1	1	1	1	81	10	18859	0.99901	0.046592	0.046592	9.09	406716	zranb2	ENSDARG00000044332		490.42	490.42	490.42		490.42		272.628	272.628	272.628		272.628		882.198	882.198	882.198		882.198		0.0	490.42			490.42	272.628	882.198	1	0	1	406716	ENSDARG00000044332	490.42	490.42		272.628	272.628		882.198	882.198		490.42	272.628	882.198	0															0						Linear,1(1)	1.8684110641479492	1.8684110641479492	1.8684110641479492	1.8684110641479492	0.0	1.8684110641479492	490.42	490.42	272.628	272.628	882.198	882.198	UP	1.0	0.0	0.0	
GO:0001558	5	regulation of cell growth	88	101	1	0	0	1	1	1	1	0	0	82	101	18768	0.6446	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001568	4	blood vessel development	78	98	2	1	1	1	1	1	2	0	0	82	98	18771	0.65308	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0001569	6	branching involved in blood vessel morphogenesis	15	17	2	2	2	2	2	2	2	2	2	80	15	18854	0.99995	0.0024114	0.0024114	11.76	565914;449661	plekhh1;tars1	ENSDARG00000053835;ENSDARG00000013250		262.05123000000003	262.05123000000003	6.33546	361.6367100466791	84.77638246771866	260.63070985246276	140.67057499999999	140.67057499999999	1.03015	197.481382890543	43.86491044822844	142.32435915801977	497.67125	497.67125	38.9635	648.7107212156471	179.67229966883417	467.5242613989978	0.0	6.33546	0.5	262.05123000000003	517.767;6.33546	280.311;1.03015	956.379;38.9635	1	1	1	565914	ENSDARG00000053835	517.767	517.767		280.311	280.311		956.379	956.379		517.767	280.311	956.379	1	449661	ENSDARG00000013250	6.33546	6.33546		1.03015	1.03015		38.9635	38.9635		6.33546	1.03015	38.9635	0						Exp 5,1(0.5);Linear,1(0.5)	1.6527662225788735	3.3129128217697144	1.5459500551223755	1.7669627666473389	0.15627958704772782	1.6564564108848572	-239.1516792	763.2541392	-133.024658	414.36580799999996	-401.3959399999999	1396.7384399999999	CONFLICT	0.5	0.5	0.0	
