GO/Pathway/Gene Set/Gene ID,GO Level,GO/Pathway/Gene Set/Gene Name,All Genes (Expression Data),All Genes (Platform),Input Genes,Genes with BMD <= Highest Dose,Genes with BMD p-Value >= ,Genes with BMD/BMDL <= ,Genes with BMDU/BMD <= ,Genes with BMDU/BMDL <= ,Genes with BMD <= N-Fold Lowest Positive Dose ,Genes That Passed All Filters,Fisher's A Parameter,Fisher's B Parameter,Fisher's C Parameter,Fisher's D Parameter,Fisher's Exact Left P-Value,Fisher's Exact Right P-Value,Fisher's Exact Two Tail,Percentage,Entrez Gene IDs,Gene Symbols,Probe IDs,Genes with Conflicting Probesets,BMD Mean,BMD Median,BMD Minimum,BMD Standard Deviation,BMD wMean,BMD wSD,BMDL Mean,BMDL Median,BMDL Minimum,BMDL Standard Deviation,BMDL wMean,BMDL wSD,BMDU Mean,BMDU Median,BMDU Minimum,BMDU Standard Deviation,BMDU wMean,BMDU wSD,5th Percentile Index,BMD at 5th Percentile of Total Genes,10th Percentile Index,BMD at 10th Percentile of Total Genes,BMD List,BMDL List,BMDU List,Probes with Adverse Direction Up,Probes with Adverse Direction Down,Genes with Adverse Direction Up,Genes Up List,Genes Up Probes List,Genes Up BMD Mean,Genes Up BMD Median,Genes Up SD,Genes Up BMDL Mean,Genes Up BMDL Median,Genes Up BMDL SD,Genes Up BMDU Mean,Genes Up BMDU Median,Genes Up BMDU SD,BMD list (up),BMDL List (up),BMDU List (up),Genes with Adverse Direction Down,Genes Down List,Genes Down Probes List,Genes Down BMD Mean,Genes Down BMD Median,Genes Down SD,Genes Down BMDL Mean,Genes Down BMDL Median,Genes Down BMDL SD,Genes Down BMDU Mean,Genes Down BMDU Median,Genes Down BMDU SD,BMD list (down),BMDL List (down),BMDU List (down),Genes with Adverse Conflict Count,Genes Conflict List,Genes Conflict Probes List,BMD list (Conflict),BMDL list (Conflict),BMDU list (Conflict),Model Counts,Mean Fold Change,Total Fold Change,Min Fold Change,Max Fold Change,Standard Deviation Fold Change,Median Fold Change,Lower bound of the 95% confidence interval -  BMD,Upper bound of the 95% confidence interval -  BMD,Lower bound of the 95% confidence interval -  BMDL,Upper bound of the 95% confidence interval -  BMDL,Lower bound of the 95% confidence interval -  BMDU,Upper bound of the 95% confidence interval -  BMDU,Overall Direction,Percent Genes With Overall Direction Up,Percent Genes With Overall Direction Down,Percent Genes With Overall Direction Conflict
GO:0000910,4,cytokinesis,51,53,1,1,1,1,1,1,1,1,1,67,52,18831,0.98446,0.17368,0.17368,1.89,553800,cep55l,ENSDARG00000102349,,1.40477,1.40477,1.40477,,1.40477,,0.766057,0.766057,0.766057,,0.766057,,4.3901,4.3901,4.3901,,4.3901,,,,,,1.40477,0.766057,4.3901,0,1,0,,,,,,,,,,,,,,,1,553800,ENSDARG00000102349,1.40477,1.40477,,0.766057,0.766057,,4.3901,4.3901,,1.40477,0.766057,4.3901,0,,,,,,"Exp 2,1(1)",1.614967585,1.614967585,1.614967585,1.614967585,0,1.614967585,1.40477,1.40477,0.766057,0.766057,4.3901,4.3901,DOWN,0,1,0
GO:0000976,6,transcription cis-regulatory region binding,1116,1212,18,17,14,12,15,10,18,9,9,59,1203,17680,0.98917,0.028594,0.039676,0.74,100537750;100003583;562155;548604;405762;394198;368241;336038;117509,foxq1a;si:ch211-145o7.3;klf4;nr4a3;cdx1a;fosab;egr2a;junbb;klf2b,ENSDARG00000030896;ENSDARG00000061548;ENSDARG00000079922;ENSDARG00000055854;ENSDARG00000114554;ENSDARG00000031683;ENSDARG00000044098;ENSDARG00000104773;ENSDARG00000040432,,1.442542333,1.68283,0.143222,0.675472682,1.435835728,0.597602,0.851482256,1.00013,0.0851143,0.351495994,0.856777796,0.326940083,6.714095,5.20614,0.445675,8.212896525,5.165238904,5.023513024,,,,,1.68283;1.88644;2.38545;1.85998;0.143222;0.895132;1.35384;1.79437;0.981617,1.00013;1.07857;1.24459;1.06876;0.0851143;0.617877;0.857287;1.04396;0.667052,5.20614;7.37365;27.5547;7.0278;0.445675;1.58404;3.15611;6.2639;1.81484,9,0,9,100537750;100003583;562155;548604;405762;394198;368241;336038;117509,ENSDARG00000030896;ENSDARG00000061548;ENSDARG00000079922;ENSDARG00000055854;ENSDARG00000114554;ENSDARG00000031683;ENSDARG00000044098;ENSDARG00000104773;ENSDARG00000040432,1.442542333,1.68283,0.675472682,0.851482256,1.00013,0.351495994,6.714095,5.20614,8.212896525,1.68283;1.88644;2.38545;1.85998;0.143222;0.895132;1.35384;1.79437;0.981617,1.00013;1.07857;1.24459;1.06876;0.0851143;0.617877;0.857287;1.04396;0.667052,5.20614;7.37365;27.5547;7.0278;0.445675;1.58404;3.15611;6.2639;1.81484,0,,,,,,,,,,,,,,,0,,,,,,"Linear,8(0.89);Poly 2,1(0.12)",2.080435733,19.25092137,1.582484365,3.473376036,0.576066824,2.051337242,1.001233515,1.883851152,0.621838206,1.081126305,1.348335937,12.07985406,UP,1,0,0
GO:0000977,7,RNA polymerase II transcription regulatory region sequence-specific DNA binding,1069,1162,17,16,13,11,14,9,17,8,8,60,1154,17729,0.97748,0.055557,0.068982,0.69,100537750;562155;548604;405762;394198;368241;336038;117509,foxq1a;klf4;nr4a3;cdx1a;fosab;egr2a;junbb;klf2b,ENSDARG00000030896;ENSDARG00000079922;ENSDARG00000055854;ENSDARG00000114554;ENSDARG00000031683;ENSDARG00000044098;ENSDARG00000104773;ENSDARG00000040432,,1.387055125,1.518335,0.143222,0.699839877,1.377524713,0.613050023,0.823096288,0.9287085,0.0851143,0.364570299,0.828076496,0.338262758,6.631650625,4.181125,0.445675,8.775973411,4.879456673,5.304631621,,,,,1.68283;2.38545;1.85998;0.143222;0.895132;1.35384;1.79437;0.981617,1.00013;1.24459;1.06876;0.0851143;0.617877;0.857287;1.04396;0.667052,5.20614;27.5547;7.0278;0.445675;1.58404;3.15611;6.2639;1.81484,8,0,8,100537750;562155;548604;405762;394198;368241;336038;117509,ENSDARG00000030896;ENSDARG00000079922;ENSDARG00000055854;ENSDARG00000114554;ENSDARG00000031683;ENSDARG00000044098;ENSDARG00000104773;ENSDARG00000040432,1.387055125,1.518335,0.699839877,0.823096288,0.9287085,0.364570299,6.631650625,4.181125,8.775973411,1.68283;2.38545;1.85998;0.143222;0.895132;1.35384;1.79437;0.981617,1.00013;1.24459;1.06876;0.0851143;0.617877;0.857287;1.04396;0.667052,5.20614;27.5547;7.0278;0.445675;1.58404;3.15611;6.2639;1.81484,0,,,,,,,,,,,,,,,0,,,,,,"Linear,7(0.88);Poly 2,1(0.13)",2.15281229,17.668437,1.615332961,3.473376036,0.574009888,2.078570962,0.902090833,1.872019417,0.57046196,1.075730615,0.55021132,12.71308993,UP,1,0,0
GO:0000978,8,RNA polymerase II cis-regulatory region sequence-specific DNA binding,874,941,15,15,12,9,13,8,15,7,7,61,934,17949,0.98098,0.051189,0.082321,0.74,100537750;562155;548604;394198;368241;336038;117509,foxq1a;klf4;nr4a3;fosab;egr2a;junbb;klf2b,ENSDARG00000030896;ENSDARG00000079922;ENSDARG00000055854;ENSDARG00000031683;ENSDARG00000044098;ENSDARG00000104773;ENSDARG00000040432,,1.564745571,1.68283,0.895132,0.526037525,1.550413932,0.391871373,0.928522286,1.00013,0.617877,0.22655412,0.932143474,0.174147645,7.515361429,5.20614,1.58404,9.086538187,5.500498046,5.393185948,,,,,1.68283;2.38545;1.85998;0.895132;1.35384;1.79437;0.981617,1.00013;1.24459;1.06876;0.617877;0.857287;1.04396;0.667052,5.20614;27.5547;7.0278;1.58404;3.15611;6.2639;1.81484,7,0,7,100537750;562155;548604;394198;368241;336038;117509,ENSDARG00000030896;ENSDARG00000079922;ENSDARG00000055854;ENSDARG00000031683;ENSDARG00000044098;ENSDARG00000104773;ENSDARG00000040432,1.564745571,1.68283,0.526037525,0.928522286,1.00013,0.22655412,7.515361429,5.20614,9.086538187,1.68283;2.38545;1.85998;0.895132;1.35384;1.79437;0.981617,1.00013;1.24459;1.06876;0.617877;0.857287;1.04396;0.667052,5.20614;27.5547;7.0278;1.58404;3.15611;6.2639;1.81484,0,,,,,,,,,,,,,,,0,,,,,,"Linear,7(1)",2.242986972,16.05310404,1.741415262,3.473376036,0.56335696,2.105804682,1.17505152,1.954439623,0.760688645,1.096355927,0.783959739,14.24676312,UP,1,0,0
GO:0000981,4,"DNA-binding transcription factor activity, RNA polymerase II-specific",1080,1173,15,15,12,10,14,9,15,8,8,60,1165,17718,0.97623,0.0581,0.07097,0.68,100537750;562155;548604;405762;394198;368241;336038;117509,foxq1a;klf4;nr4a3;cdx1a;fosab;egr2a;junbb;klf2b,ENSDARG00000030896;ENSDARG00000079922;ENSDARG00000055854;ENSDARG00000114554;ENSDARG00000031683;ENSDARG00000044098;ENSDARG00000104773;ENSDARG00000040432,,1.387055125,1.518335,0.143222,0.699839877,1.377524713,0.613050023,0.823096288,0.9287085,0.0851143,0.364570299,0.828076496,0.338262758,6.631650625,4.181125,0.445675,8.775973411,4.879456673,5.304631621,,,,,1.68283;2.38545;1.85998;0.143222;0.895132;1.35384;1.79437;0.981617,1.00013;1.24459;1.06876;0.0851143;0.617877;0.857287;1.04396;0.667052,5.20614;27.5547;7.0278;0.445675;1.58404;3.15611;6.2639;1.81484,8,0,8,100537750;562155;548604;405762;394198;368241;336038;117509,ENSDARG00000030896;ENSDARG00000079922;ENSDARG00000055854;ENSDARG00000114554;ENSDARG00000031683;ENSDARG00000044098;ENSDARG00000104773;ENSDARG00000040432,1.387055125,1.518335,0.699839877,0.823096288,0.9287085,0.364570299,6.631650625,4.181125,8.775973411,1.68283;2.38545;1.85998;0.143222;0.895132;1.35384;1.79437;0.981617,1.00013;1.24459;1.06876;0.0851143;0.617877;0.857287;1.04396;0.667052,5.20614;27.5547;7.0278;0.445675;1.58404;3.15611;6.2639;1.81484,0,,,,,,,,,,,,,,,0,,,,,,"Linear,7(0.88);Poly 2,1(0.13)",2.15281229,17.668437,1.615332961,3.473376036,0.574009888,2.078570962,0.902090833,1.872019417,0.57046196,1.075730615,0.55021132,12.71308993,UP,1,0,0
GO:0000987,7,cis-regulatory region sequence-specific DNA binding,887,955,16,16,13,10,14,9,16,8,8,60,947,17936,0.99312,0.020591,0.020591,0.84,100537750;100003583;562155;548604;394198;368241;336038;117509,foxq1a;si:ch211-145o7.3;klf4;nr4a3;fosab;egr2a;junbb;klf2b,ENSDARG00000030896;ENSDARG00000061548;ENSDARG00000079922;ENSDARG00000055854;ENSDARG00000031683;ENSDARG00000044098;ENSDARG00000104773;ENSDARG00000040432,,1.604957375,1.7386,0.895132,0.500120593,1.593615054,0.38150608,0.94727825,1.022045,0.617877,0.216353099,0.95096877,0.169216737,7.4976475,5.73502,1.58404,8.412648888,5.74131944,5.027815928,,,,,1.68283;1.88644;2.38545;1.85998;0.895132;1.35384;1.79437;0.981617,1.00013;1.07857;1.24459;1.06876;0.617877;0.857287;1.04396;0.667052,5.20614;7.37365;27.5547;7.0278;1.58404;3.15611;6.2639;1.81484,8,0,8,100537750;100003583;562155;548604;394198;368241;336038;117509,ENSDARG00000030896;ENSDARG00000061548;ENSDARG00000079922;ENSDARG00000055854;ENSDARG00000031683;ENSDARG00000044098;ENSDARG00000104773;ENSDARG00000040432,1.604957375,1.7386,0.500120593,0.94727825,1.022045,0.216353099,7.4976475,5.73502,8.412648888,1.68283;1.88644;2.38545;1.85998;0.895132;1.35384;1.79437;0.981617,1.00013;1.07857;1.24459;1.06876;0.617877;0.857287;1.04396;0.667052,5.20614;7.37365;27.5547;7.0278;1.58404;3.15611;6.2639;1.81484,0,,,,,,,,,,,,,,,0,,,,,,"Linear,8(1)",2.147290663,17.63558841,1.582484365,3.473376036,0.578955786,2.078570962,1.258391485,1.951523265,0.797353201,1.097203299,1.667979245,13.32731575,UP,1,0,0
GO:0001067,5,transcription regulatory region nucleic acid binding,1116,1212,18,17,14,12,15,10,18,9,9,59,1203,17680,0.98917,0.028594,0.039676,0.74,100537750;100003583;562155;548604;405762;394198;368241;336038;117509,foxq1a;si:ch211-145o7.3;klf4;nr4a3;cdx1a;fosab;egr2a;junbb;klf2b,ENSDARG00000030896;ENSDARG00000061548;ENSDARG00000079922;ENSDARG00000055854;ENSDARG00000114554;ENSDARG00000031683;ENSDARG00000044098;ENSDARG00000104773;ENSDARG00000040432,,1.442542333,1.68283,0.143222,0.675472682,1.435835728,0.597602,0.851482256,1.00013,0.0851143,0.351495994,0.856777796,0.326940083,6.714095,5.20614,0.445675,8.212896525,5.165238904,5.023513024,,,,,1.68283;1.88644;2.38545;1.85998;0.143222;0.895132;1.35384;1.79437;0.981617,1.00013;1.07857;1.24459;1.06876;0.0851143;0.617877;0.857287;1.04396;0.667052,5.20614;7.37365;27.5547;7.0278;0.445675;1.58404;3.15611;6.2639;1.81484,9,0,9,100537750;100003583;562155;548604;405762;394198;368241;336038;117509,ENSDARG00000030896;ENSDARG00000061548;ENSDARG00000079922;ENSDARG00000055854;ENSDARG00000114554;ENSDARG00000031683;ENSDARG00000044098;ENSDARG00000104773;ENSDARG00000040432,1.442542333,1.68283,0.675472682,0.851482256,1.00013,0.351495994,6.714095,5.20614,8.212896525,1.68283;1.88644;2.38545;1.85998;0.143222;0.895132;1.35384;1.79437;0.981617,1.00013;1.07857;1.24459;1.06876;0.0851143;0.617877;0.857287;1.04396;0.667052,5.20614;7.37365;27.5547;7.0278;0.445675;1.58404;3.15611;6.2639;1.81484,0,,,,,,,,,,,,,,,0,,,,,,"Linear,8(0.89);Poly 2,1(0.12)",2.080435733,19.25092137,1.582484365,3.473376036,0.576066824,2.051337242,1.001233515,1.883851152,0.621838206,1.081126305,1.348335937,12.07985406,UP,1,0,0
GO:0001217,4,DNA-binding transcription repressor activity,50,55,1,1,1,0,1,0,1,0,0,68,55,18828,0.82038,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0001227,5,"DNA-binding transcription repressor activity, RNA polymerase II-specific",46,51,1,1,1,0,1,0,1,0,0,68,51,18832,0.83229,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0001516,9,prostaglandin biosynthetic process,9,9,1,1,1,1,1,1,1,1,1,67,8,18875,0.99955,0.031841,0.031841,11.11,559020,ptgs2b,ENSDARG00000010276,,1.46069,1.46069,1.46069,,1.46069,,0.906053,0.906053,0.906053,,0.906053,,3.69655,3.69655,3.69655,,3.69655,,0,1.46069,0,1.46069,1.46069,0.906053,3.69655,1,0,1,559020,ENSDARG00000010276,1.46069,1.46069,,0.906053,0.906053,,3.69655,3.69655,,1.46069,0.906053,3.69655,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.955543756,2.955543756,2.955543756,2.955543756,0,2.955543756,1.46069,1.46069,0.906053,0.906053,3.69655,3.69655,UP,1,0,0
GO:0001525,4,angiogenesis,244,258,2,2,2,2,2,2,2,2,2,66,256,18627,0.93442,0.2367,0.2367,0.78,100002946;654692,cxcl8a;cxcr3.1,ENSDARG00000104795;ENSDARG00000007358,,0.7110609,0.7110609,0.0929318,0.874166557,0.413473822,0.766192555,0.45372985,0.45372985,0.0617677,0.554318188,0.265026761,0.485850741,1.6136955,1.6136955,0.183461,2.022657027,0.925134963,1.772825492,,,,,0.0929318;1.32919,0.0617677;0.845692,0.183461;3.04393,2,0,2,100002946;654692,ENSDARG00000104795;ENSDARG00000007358,0.7110609,0.7110609,0.874166557,0.45372985,0.45372985,0.554318188,1.6136955,1.6136955,2.022657027,0.0929318;1.32919,0.0617677;0.845692,0.183461;3.04393,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(0.5);Poly 2,1(0.5)",2.626408717,5.36648488,2.133908987,3.232575893,0.77687482,2.68324244,-0.500472136,1.922593936,-0.314515964,1.221975664,-1.18956412,4.41695512,UP,1,0,0
GO:0001568,4,blood vessel development,95,98,1,1,0,0,1,0,1,0,0,68,98,18785,0.70245,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0001570,5,vasculogenesis,51,54,1,1,1,1,1,1,1,1,1,67,53,18830,0.9839,0.17666,0.17666,1.85,100002946,cxcl8a,ENSDARG00000104795,,0.0929318,0.0929318,0.0929318,,0.0929318,,0.0617677,0.0617677,0.0617677,,0.0617677,,0.183461,0.183461,0.183461,,0.183461,,,,,,0.0929318,0.0617677,0.183461,1,0,1,100002946,ENSDARG00000104795,0.0929318,0.0929318,,0.0617677,0.0617677,,0.183461,0.183461,,0.0929318,0.0617677,0.183461,0,,,,,,,,,,,,,,,0,,,,,,"Poly 2,1(1)",3.232575893,3.232575893,3.232575893,3.232575893,0,3.232575893,0.0929318,0.0929318,0.0617677,0.0617677,0.183461,0.183461,UP,1,0,0
GO:0001632,8,leukotriene B4 receptor activity,1,1,1,1,1,1,1,1,1,1,1,67,0,18883,1,0.0035882,0.0035882,100,100329657,ltb4r,ENSDARG00000032631,,1.85515,1.85515,1.85515,,1.85515,,1.19241,1.19241,1.19241,,1.19241,,5.34668,5.34668,5.34668,,5.34668,,0,1.85515,0,1.85515,1.85515,1.19241,5.34668,1,0,1,100329657,ENSDARG00000032631,1.85515,1.85515,,1.19241,1.19241,,5.34668,5.34668,,1.85515,1.19241,5.34668,0,,,,,,,,,,,,,,,0,,,,,,"Exp 2,1(1)",1.578950763,1.578950763,1.578950763,1.578950763,0,1.578950763,1.85515,1.85515,1.19241,1.19241,5.34668,5.34668,UP,1,0,0
GO:0001637,6,G protein-coupled chemoattractant receptor activity,14,27,1,1,1,1,1,1,1,1,1,67,26,18857,0.9958,0.092555,0.092555,3.7,654692,cxcr3.1,ENSDARG00000007358,,1.32919,1.32919,1.32919,,1.32919,,0.845692,0.845692,0.845692,,0.845692,,3.04393,3.04393,3.04393,,3.04393,,,,,,1.32919,0.845692,3.04393,1,0,1,654692,ENSDARG00000007358,1.32919,1.32919,,0.845692,0.845692,,3.04393,3.04393,,1.32919,0.845692,3.04393,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.133908987,2.133908987,2.133908987,2.133908987,0,2.133908987,1.32919,1.32919,0.845692,0.845692,3.04393,3.04393,UP,1,0,0
GO:0001653,4,peptide receptor activity,107,159,3,3,3,3,3,3,3,3,3,65,156,18727,0.99744,0.019517,0.019517,1.89,100329657;100004589;654692,ltb4r;rxfp3.2b;cxcr3.1,ENSDARG00000032631;ENSDARG00000061846;ENSDARG00000007358,,1.428843333,1.32919,1.10219,0.386245104,1.303686005,0.38506184,0.923488667,0.845692,0.732364,0.239686924,0.852868049,0.235196496,3.52319,3.04393,2.17896,1.637339339,3.017407005,1.619390737,,,,,1.85515;1.10219;1.32919,1.19241;0.732364;0.845692,5.34668;2.17896;3.04393,2,1,2,100329657;654692,ENSDARG00000032631;ENSDARG00000007358,1.59217,1.59217,0.371909883,1.019051,1.019051,0.245166649,4.195305,4.195305,1.62829014,1.85515;1.32919,1.19241;0.845692,5.34668;3.04393,1,100004589,ENSDARG00000061846,1.10219,1.10219,,0.732364,0.732364,,2.17896,2.17896,,1.10219,0.732364,2.17896,0,,,,,,"Exp 2,1(0.34);Linear,2(0.67)",1.899685988,5.747562528,1.578950763,2.133908987,0.295953375,2.034702778,0.991765852,1.865920815,0.652257379,1.194719954,1.670366116,5.376013884,UP,0.666666667,0.333333333,0
GO:0001654,6,eye development,134,137,2,2,0,1,2,1,2,0,0,68,137,18746,0.61003,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0001664,5,G protein-coupled receptor binding,138,169,1,1,1,1,1,1,1,1,1,67,168,18715,0.87681,0.45676,0.45676,0.59,100002946,cxcl8a,ENSDARG00000104795,,0.0929318,0.0929318,0.0929318,,0.0929318,,0.0617677,0.0617677,0.0617677,,0.0617677,,0.183461,0.183461,0.183461,,0.183461,,,,,,0.0929318,0.0617677,0.183461,1,0,1,100002946,ENSDARG00000104795,0.0929318,0.0929318,,0.0617677,0.0617677,,0.183461,0.183461,,0.0929318,0.0617677,0.183461,0,,,,,,,,,,,,,,,0,,,,,,"Poly 2,1(1)",3.232575893,3.232575893,3.232575893,3.232575893,0,3.232575893,0.0929318,0.0929318,0.0617677,0.0617677,0.183461,0.183461,UP,1,0,0
GO:0001667,5,ameboidal-type cell migration,212,219,1,1,1,1,1,1,1,1,1,67,218,18665,0.81448,0.54697,0.54697,0.46,562469,ptger4a,ENSDARG00000059236,,1.94844,1.94844,1.94844,,1.94844,,0.934129,0.934129,0.934129,,0.934129,,11.9585,11.9585,11.9585,,11.9585,,,,,,1.94844,0.934129,11.9585,0,1,0,,,,,,,,,,,,,,,1,562469,ENSDARG00000059236,1.94844,1.94844,,0.934129,0.934129,,11.9585,11.9585,,1.94844,0.934129,11.9585,0,,,,,,"Exp 2,1(1)",1.617247581,1.617247581,1.617247581,1.617247581,0,1.617247581,1.94844,1.94844,0.934129,0.934129,11.9585,11.9585,DOWN,0,1,0
GO:0001676,7,long-chain fatty acid metabolic process,19,21,1,1,1,1,1,1,1,1,1,67,20,18863,0.99745,0.072746,0.072746,4.76,559020,ptgs2b,ENSDARG00000010276,,1.46069,1.46069,1.46069,,1.46069,,0.906053,0.906053,0.906053,,0.906053,,3.69655,3.69655,3.69655,,3.69655,,,,,,1.46069,0.906053,3.69655,1,0,1,559020,ENSDARG00000010276,1.46069,1.46069,,0.906053,0.906053,,3.69655,3.69655,,1.46069,0.906053,3.69655,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.955543756,2.955543756,2.955543756,2.955543756,0,2.955543756,1.46069,1.46069,0.906053,0.906053,3.69655,3.69655,UP,1,0,0
GO:0001704,4,formation of primary germ layer,19,36,1,1,1,1,1,1,1,1,1,67,35,18848,0.99261,0.12149,0.12149,2.78,406340,dusp1,ENSDARG00000100515,,0.230959,0.230959,0.230959,,0.230959,,0.114426,0.114426,0.114426,,0.114426,,1.87082,1.87082,1.87082,,1.87082,,,,,,0.230959,0.114426,1.87082,1,0,1,406340,ENSDARG00000100515,0.230959,0.230959,,0.114426,0.114426,,1.87082,1.87082,,0.230959,0.114426,1.87082,0,,,,,,,,,,,,,,,0,,,,,,"Poly 2,1(1)",1.727830172,1.727830172,1.727830172,1.727830172,0,1.727830172,0.230959,0.230959,0.114426,0.114426,1.87082,1.87082,UP,1,0,0
GO:0001706,5,endoderm formation,12,19,1,1,1,1,1,1,1,1,1,67,18,18865,0.99791,0.066049,0.066049,5.26,406340,dusp1,ENSDARG00000100515,,0.230959,0.230959,0.230959,,0.230959,,0.114426,0.114426,0.114426,,0.114426,,1.87082,1.87082,1.87082,,1.87082,,0,0.230959,,,0.230959,0.114426,1.87082,1,0,1,406340,ENSDARG00000100515,0.230959,0.230959,,0.114426,0.114426,,1.87082,1.87082,,0.230959,0.114426,1.87082,0,,,,,,,,,,,,,,,0,,,,,,"Poly 2,1(1)",1.727830172,1.727830172,1.727830172,1.727830172,0,1.727830172,0.230959,0.230959,0.114426,0.114426,1.87082,1.87082,UP,1,0,0
GO:0001708,4,cell fate specification,85,95,1,1,1,0,1,0,1,0,0,68,95,18788,0.7101,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0001733,7,galactosylceramide sulfotransferase activity,5,5,1,1,0,1,1,1,1,0,0,68,5,18878,0.98219,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0001750,3,photoreceptor outer segment,25,30,1,1,1,1,1,1,1,1,1,67,29,18854,0.99483,0.1023,0.1023,3.33,100331536,tmtops2b,ENSDARG00000027822,,0.0621894,0.0621894,0.0621894,,0.0621894,,0.0440812,0.0440812,0.0440812,,0.0440812,,0.102458,0.102458,0.102458,,0.102458,,,,,,0.0621894,0.0440812,0.102458,0,1,0,,,,,,,,,,,,,,,1,100331536,ENSDARG00000027822,0.0621894,0.0621894,,0.0440812,0.0440812,,0.102458,0.102458,,0.0621894,0.0440812,0.102458,0,,,,,,"Poly 2,1(1)",1.85416019,1.85416019,1.85416019,1.85416019,0,1.85416019,0.0621894,0.0621894,0.0440812,0.0440812,0.102458,0.102458,DOWN,0,1,0
GO:0001756,5,somitogenesis,79,87,2,2,2,2,2,2,2,2,2,66,85,18798,0.99622,0.039034,0.039034,2.3,406304;405762,gadd45ba;cdx1a,ENSDARG00000027744;ENSDARG00000114554,,1.239436,1.239436,0.143222,1.550280706,0.679036779,1.332394721,0.65730215,0.65730215,0.0851143,0.809195818,0.364792088,0.695466461,11.4887375,11.4887375,0.445675,15.61724876,5.843376624,13.42230457,,,,,2.33565;0.143222,1.22949;0.0851143,22.5318;0.445675,2,0,2,406304;405762,ENSDARG00000027744;ENSDARG00000114554,1.239436,1.239436,1.550280706,0.65730215,0.65730215,0.809195818,11.4887375,11.4887375,15.61724876,2.33565;0.143222,1.22949;0.0851143,22.5318;0.445675,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(0.5);Poly 2,1(0.5)",1.575924025,3.152809501,1.53747654,1.615332961,0.055052804,1.57640475,-0.90914344,3.38801544,-0.464186036,1.778790336,-10.155665,33.13314,UP,1,0,0
GO:0001775,3,cell activation,78,99,4,4,3,4,4,3,4,2,2,66,97,18786,0.99458,0.049255,0.049255,2.02,100002946;562469,cxcl8a;ptger4a,ENSDARG00000104795;ENSDARG00000059236,,1.0206859,1.0206859,0.0929318,1.312042431,0.657803759,1.207513331,0.49794835,0.49794835,0.0617677,0.616852591,0.327340461,0.567708566,6.0709805,6.0709805,0.183461,8.326209926,3.76813357,7.66286916,,,,,0.0929318;1.94844,0.0617677;0.934129,0.183461;11.9585,1,1,1,100002946,ENSDARG00000104795,0.0929318,0.0929318,,0.0617677,0.0617677,,0.183461,0.183461,,0.0929318,0.0617677,0.183461,1,562469,ENSDARG00000059236,1.94844,1.94844,,0.934129,0.934129,,11.9585,11.9585,,1.94844,0.934129,11.9585,0,,,,,,"Exp 2,1(0.5);Poly 2,1(0.5)",2.286454798,4.849823475,1.617247581,3.232575893,1.142209603,2.424911737,-0.797712136,2.839083936,-0.356965724,1.352862424,-5.46855772,17.61051872,CONFLICT,0.5,0.5,0
GO:0001776,5,leukocyte homeostasis,10,11,1,1,1,1,1,1,1,1,1,67,10,18873,0.99932,0.03878,0.03878,9.09,548604,nr4a3,ENSDARG00000055854,,1.85998,1.85998,1.85998,,1.85998,,1.06876,1.06876,1.06876,,1.06876,,7.0278,7.0278,7.0278,,7.0278,,0,1.85998,,,1.85998,1.06876,7.0278,1,0,1,548604,ENSDARG00000055854,1.85998,1.85998,,1.06876,1.06876,,7.0278,7.0278,,1.85998,1.06876,7.0278,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.051337242,2.051337242,2.051337242,2.051337242,0,2.051337242,1.85998,1.85998,1.06876,1.06876,7.0278,7.0278,UP,1,0,0
